exp,idx,cbcond,trial,stimID,cond,KP_zm,KP_conf,RT_zm,RT_conf,hmfc,rating16,sex_kp_mfor,age_kp,studresp,stud_jud,presented
EA_exp_2,43,2,106,98,2,z,1,690,319,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,107,27,2,m,1,803,589,fa,4,female,20,NA,NA,NA
EA_exp_2,43,2,108,61,2,z,1,455,959,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,109,187,1,m,3,1162,645,hit,5,female,20,q,older,1
EA_exp_2,43,2,110,2,2,z,1,1085,379,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,111,21,2,z,1,587,399,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,112,159,1,z,1,400,299,miss,3,female,20,q,older,1
EA_exp_2,43,2,113,138,1,z,1,399,362,miss,3,female,20,q,older,1
EA_exp_2,43,2,114,50,2,z,1,508,210,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,115,199,1,m,3,923,447,hit,5,female,20,p,younger,1
EA_exp_2,43,2,116,153,1,z,1,395,249,miss,3,female,20,q,older,1
EA_exp_2,43,2,117,72,2,z,1,306,255,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,118,58,2,z,1,308,226,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,119,178,1,z,1,554,238,miss,3,female,20,q,older,1
EA_exp_2,43,2,120,31,2,z,1,773,224,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,121,101,1,z,1,537,173,miss,3,female,20,q,older,1
EA_exp_2,43,2,122,188,1,z,1,566,203,miss,3,female,20,q,older,1
EA_exp_2,43,2,123,63,2,z,1,852,11,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,124,99,2,z,1,1083,906,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,125,51,2,z,1,985,458,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,126,54,2,z,1,522,270,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,127,103,1,z,1,467,235,miss,3,female,20,p,younger,1
EA_exp_2,43,2,128,105,1,z,1,512,201,miss,3,female,20,q,older,1
EA_exp_2,43,2,129,8,2,z,1,576,211,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,130,19,2,m,3,986,350,fa,5,female,20,NA,NA,NA
EA_exp_2,43,2,131,29,2,m,3,1952,301,fa,5,female,20,NA,NA,NA
EA_exp_2,43,2,132,28,2,m,2,2331,126,fa,4,female,20,NA,NA,NA
EA_exp_2,43,2,133,141,1,z,1,699,264,miss,3,female,20,q,older,1
EA_exp_2,43,2,134,47,2,z,1,721,236,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,135,164,1,z,1,594,214,miss,3,female,20,p,younger,1
EA_exp_2,43,2,136,174,1,z,1,524,707,miss,3,female,20,q,older,1
EA_exp_2,43,2,137,195,1,z,1,455,191,miss,3,female,20,p,younger,1
EA_exp_2,43,2,138,171,1,z,1,457,192,miss,3,female,20,q,older,1
EA_exp_2,43,2,139,97,2,z,1,536,287,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,140,64,2,z,1,371,207,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,141,129,1,z,1,330,212,miss,3,female,20,q,older,1
EA_exp_2,43,2,142,168,1,z,1,556,207,miss,3,female,20,q,older,1
EA_exp_2,43,2,143,136,1,z,1,602,186,miss,3,female,20,q,older,1
EA_exp_2,43,2,144,10,2,z,1,514,201,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,145,37,2,z,1,498,152,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,146,93,2,z,1,434,171,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,147,35,2,z,1,354,177,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,148,156,1,z,1,345,278,miss,3,female,20,q,older,1
EA_exp_2,43,2,149,67,2,z,1,567,207,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,150,132,1,z,1,520,269,miss,3,female,20,p,younger,1
EA_exp_2,43,2,151,128,1,m,3,998,293,hit,5,female,20,q,older,1
EA_exp_2,43,2,152,38,2,z,1,580,141,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,153,30,2,z,1,520,238,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,154,100,2,m,2,1476,260,fa,4,female,20,NA,NA,NA
EA_exp_2,43,2,155,116,1,m,2,795,228,hit,4,female,20,q,older,1
EA_exp_2,43,2,156,69,2,z,1,1037,413,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,157,180,1,m,2,541,386,hit,4,female,20,p,younger,1
EA_exp_2,43,2,158,167,1,z,1,549,231,miss,3,female,20,q,older,1
EA_exp_2,43,2,159,46,2,z,1,401,249,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,160,5,2,z,1,370,236,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,161,117,1,m,2,737,335,hit,4,female,20,p,younger,1
EA_exp_2,43,2,162,150,1,z,1,595,277,miss,3,female,20,p,younger,1
EA_exp_2,43,2,163,166,1,z,1,441,306,miss,3,female,20,q,older,1
EA_exp_2,43,2,164,68,2,z,1,887,302,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,165,193,1,z,1,610,244,miss,3,female,20,q,older,1
EA_exp_2,43,2,166,189,1,z,1,507,272,miss,3,female,20,q,older,1
EA_exp_2,43,2,167,140,1,z,1,553,234,miss,3,female,20,q,older,1
EA_exp_2,43,2,168,65,2,m,2,640,529,fa,4,female,20,NA,NA,NA
EA_exp_2,43,2,169,44,2,z,1,780,248,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,170,112,1,z,1,670,191,miss,3,female,20,q,older,1
EA_exp_2,43,2,171,80,2,z,1,487,254,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,172,16,2,z,1,451,205,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,173,145,1,m,2,614,343,hit,4,female,20,q,older,1
EA_exp_2,43,2,174,121,1,z,1,411,164,miss,3,female,20,q,older,1
EA_exp_2,43,2,175,52,2,z,1,633,176,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,176,96,2,z,1,935,270,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,177,22,2,z,1,356,207,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,178,56,2,z,1,278,215,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,179,109,1,z,1,370,203,miss,3,female,20,q,older,1
EA_exp_2,43,2,180,24,2,z,1,389,238,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,181,66,2,z,1,389,208,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,182,104,1,z,1,409,177,miss,3,female,20,p,younger,1
EA_exp_2,43,2,183,127,1,z,1,406,197,miss,3,female,20,q,older,1
EA_exp_2,43,2,184,139,1,z,1,488,212,miss,3,female,20,p,younger,1
EA_exp_2,43,2,185,110,1,z,1,590,271,miss,3,female,20,q,older,1
EA_exp_2,43,2,186,170,1,m,2,771,592,hit,4,female,20,p,younger,1
EA_exp_2,43,2,187,59,2,m,2,280,280,fa,4,female,20,NA,NA,NA
EA_exp_2,43,2,188,94,2,m,3,766,425,fa,5,female,20,NA,NA,NA
EA_exp_2,43,2,189,33,2,z,1,505,192,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,190,147,1,z,1,810,146,miss,3,female,20,q,older,1
EA_exp_2,43,2,191,135,1,z,1,427,151,miss,3,female,20,q,older,1
EA_exp_2,43,2,192,95,2,m,3,738,413,fa,5,female,20,NA,NA,NA
EA_exp_2,43,2,193,111,1,m,2,496,372,hit,4,female,20,q,older,1
EA_exp_2,43,2,194,39,2,m,2,803,175,fa,4,female,20,NA,NA,NA
EA_exp_2,43,2,195,73,2,z,1,1016,91,cr,3,female,20,NA,NA,NA
EA_exp_2,43,2,196,137,1,m,2,663,167,hit,4,female,20,p,younger,1
EA_exp_2,43,2,197,155,1,m,2,1296,183,hit,4,female,20,q,older,1
EA_exp_2,43,2,198,165,1,m,2,835,217,hit,4,female,20,q,older,1
EA_exp_2,43,2,199,15,2,m,2,876,183,fa,4,female,20,NA,NA,NA
EA_exp_2,43,2,200,124,1,m,2,555,229,hit,4,female,20,p,younger,1
EA_exp_2,44,1,1,93,1,m,4,2208,4196,hit,6,female,20,p,younger,1
EA_exp_2,44,1,2,157,2,z,4,3050,1900,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,3,64,1,m,4,1939,1548,hit,6,female,20,p,younger,1
EA_exp_2,44,1,4,34,1,m,4,1748,1173,hit,6,female,20,p,younger,1
EA_exp_2,44,1,5,115,2,m,3,3814,1207,fa,5,female,20,NA,NA,NA
EA_exp_2,44,1,6,50,1,m,4,1420,810,hit,6,female,20,q,older,1
EA_exp_2,44,1,7,9,1,z,2,2329,1670,miss,3,female,20,p,younger,1
EA_exp_2,44,1,8,62,1,m,4,1717,858,hit,6,female,20,p,younger,1
EA_exp_2,44,1,9,182,2,z,4,1976,677,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,10,164,2,z,3,1593,4562,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,11,163,2,z,2,3356,4272,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,12,122,2,z,2,2838,1104,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,13,135,2,z,2,2850,1003,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,14,40,1,m,4,1556,991,hit,6,female,20,q,older,1
EA_exp_2,44,1,15,16,1,m,4,3142,1220,hit,6,female,20,p,younger,1
EA_exp_2,44,1,16,12,1,m,2,3927,1154,hit,4,female,20,q,older,1
EA_exp_2,44,1,17,177,2,z,3,2040,1022,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,18,181,2,z,2,3400,824,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,19,175,2,m,4,3098,1012,fa,6,female,20,NA,NA,NA
EA_exp_2,44,1,20,124,2,z,3,2176,1328,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,21,80,1,m,4,1371,849,hit,6,female,20,p,younger,1
EA_exp_2,44,1,22,85,1,m,4,1262,630,hit,6,female,20,p,younger,1
EA_exp_2,44,1,23,15,1,m,3,1902,715,hit,5,female,20,p,younger,1
EA_exp_2,44,1,24,8,1,m,3,2254,624,hit,5,female,20,p,younger,1
EA_exp_2,44,1,25,103,2,z,2,1481,694,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,26,172,2,z,3,1499,761,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,27,32,1,m,2,1851,731,hit,4,female,20,q,older,1
EA_exp_2,44,1,28,76,1,m,4,2331,1452,hit,6,female,20,q,older,1
EA_exp_2,44,1,29,174,2,z,3,1426,789,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,30,22,1,z,2,1590,543,miss,3,female,20,q,older,1
EA_exp_2,44,1,31,73,1,m,4,1179,532,hit,6,female,20,q,older,1
EA_exp_2,44,1,32,183,2,z,2,2020,554,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,33,69,1,m,4,1940,1169,hit,6,female,20,q,older,1
EA_exp_2,44,1,34,196,2,z,4,1346,519,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,35,79,1,m,4,1243,587,hit,6,female,20,p,younger,1
EA_exp_2,44,1,36,107,2,z,2,4390,2492,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,37,190,2,m,2,3868,699,fa,4,female,20,NA,NA,NA
EA_exp_2,44,1,38,72,1,m,2,6241,2609,hit,4,female,20,q,older,1
EA_exp_2,44,1,39,197,2,z,3,4069,1233,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,40,51,1,m,2,2942,997,hit,4,female,20,q,older,1
EA_exp_2,44,1,41,66,1,m,4,925,833,hit,6,female,20,q,older,1
EA_exp_2,44,1,42,38,1,z,3,1868,529,miss,2,female,20,p,younger,1
EA_exp_2,44,1,43,113,2,z,3,1421,748,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,44,133,2,z,3,1265,842,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,45,198,2,z,3,1835,3175,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,46,37,1,z,3,1288,736,miss,2,female,20,p,younger,1
EA_exp_2,44,1,47,56,1,m,3,1734,4681,hit,5,female,20,p,younger,1
EA_exp_2,44,1,48,95,1,m,4,1078,860,hit,6,female,20,p,younger,1
EA_exp_2,44,1,49,77,1,m,3,2507,543,hit,5,female,20,p,younger,1
EA_exp_2,44,1,50,192,2,z,4,1497,602,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,51,4,1,z,3,1392,788,miss,2,female,20,q,older,1
EA_exp_2,44,1,52,152,2,z,3,2168,583,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,53,134,2,m,3,2452,601,fa,5,female,20,NA,NA,NA
EA_exp_2,44,1,54,2,1,m,3,1059,448,hit,5,female,20,p,younger,1
EA_exp_2,44,1,55,10,1,z,3,1683,567,miss,2,female,20,p,younger,1
EA_exp_2,44,1,56,149,2,z,2,2559,885,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,57,100,1,m,2,2752,814,hit,4,female,20,p,younger,1
EA_exp_2,44,1,58,24,1,z,2,2767,713,miss,3,female,20,q,older,1
EA_exp_2,44,1,59,138,2,z,2,1601,568,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,60,11,1,m,3,2434,1627,hit,5,female,20,q,older,1
EA_exp_2,44,1,61,17,1,m,2,2249,509,hit,4,female,20,q,older,1
EA_exp_2,44,1,62,185,2,z,2,2053,1439,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,63,147,2,z,3,2020,529,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,64,6,1,m,4,1376,542,hit,6,female,20,q,older,1
EA_exp_2,44,1,65,14,1,m,4,1263,978,hit,6,female,20,q,older,1
EA_exp_2,44,1,66,71,1,m,4,1098,423,hit,6,female,20,q,older,1
EA_exp_2,44,1,67,31,1,m,4,983,474,hit,6,female,20,p,younger,1
EA_exp_2,44,1,68,78,1,m,4,823,450,hit,6,female,20,p,younger,1
EA_exp_2,44,1,69,131,2,m,3,1295,1463,fa,5,female,20,NA,NA,NA
EA_exp_2,44,1,70,39,1,m,4,1197,982,hit,6,female,20,p,younger,1
EA_exp_2,44,1,71,155,2,z,4,1295,486,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,72,145,2,z,4,913,441,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,73,195,2,z,4,1319,575,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,74,167,2,z,4,1062,455,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,75,28,1,z,4,682,548,miss,1,female,20,p,younger,1
EA_exp_2,44,1,76,121,2,z,4,736,475,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,77,137,2,z,4,1050,841,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,78,156,2,z,4,792,483,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,79,19,1,z,3,1292,2439,miss,2,female,20,p,younger,1
EA_exp_2,44,1,80,1,1,m,4,1321,716,hit,6,female,20,q,older,1
EA_exp_2,44,1,81,92,1,m,4,716,606,hit,6,female,20,q,older,1
EA_exp_2,44,1,82,96,1,m,4,1415,567,hit,6,female,20,q,older,1
EA_exp_2,44,1,83,150,2,z,4,1681,344,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,84,60,1,z,3,1149,664,miss,2,female,20,p,younger,1
EA_exp_2,44,1,85,126,2,z,3,1166,474,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,86,169,2,z,4,1575,418,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,87,68,1,m,4,1088,641,hit,6,female,20,q,older,1
EA_exp_2,44,1,88,116,2,m,2,2938,1948,fa,4,female,20,NA,NA,NA
EA_exp_2,44,1,89,117,2,z,1,6721,621,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,90,21,1,m,3,2148,889,hit,5,female,20,q,older,1
EA_exp_2,44,1,91,143,2,z,2,2052,2687,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,92,46,1,z,3,1222,861,miss,2,female,20,q,older,1
EA_exp_2,44,1,93,27,1,m,2,1450,812,hit,4,female,20,q,older,1
EA_exp_2,44,1,94,144,2,z,2,1806,878,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,95,94,1,m,4,1402,573,hit,6,female,20,q,older,1
EA_exp_2,44,1,96,132,2,z,3,2570,1033,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,97,33,1,m,3,1476,896,hit,5,female,20,p,younger,1
EA_exp_2,44,1,98,168,2,z,3,981,560,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,99,99,1,m,4,2013,596,hit,6,female,20,p,younger,1
EA_exp_2,44,1,100,74,1,m,3,1837,334,hit,5,female,20,q,older,1
EA_exp_2,44,1,101,148,2,z,2,1123,463,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,102,180,2,z,2,1226,613,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,103,86,1,m,3,1217,598,hit,5,female,20,p,younger,1
EA_exp_2,44,1,104,104,2,m,3,1363,402,fa,5,female,20,NA,NA,NA
EA_exp_2,44,1,105,194,2,z,3,1074,1344,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,106,161,2,z,3,1049,940,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,107,188,2,m,3,3529,805,fa,5,female,20,NA,NA,NA
EA_exp_2,44,1,108,57,1,z,2,2548,491,miss,3,female,20,p,younger,1
EA_exp_2,44,1,109,165,2,z,2,1109,404,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,110,166,2,m,2,1476,532,fa,4,female,20,NA,NA,NA
EA_exp_2,44,1,111,5,1,m,4,880,566,hit,6,female,20,q,older,1
EA_exp_2,44,1,112,200,2,z,2,1200,490,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,113,82,1,z,2,2419,1054,miss,3,female,20,q,older,1
EA_exp_2,44,1,114,88,1,m,3,1590,322,hit,5,female,20,p,younger,1
EA_exp_2,44,1,115,43,1,m,3,1228,766,hit,5,female,20,q,older,1
EA_exp_2,44,1,116,186,2,z,2,1007,786,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,117,23,1,m,4,3141,303,hit,6,female,20,q,older,1
EA_exp_2,44,1,118,191,2,z,2,1811,1221,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,119,35,1,m,3,1045,821,hit,5,female,20,q,older,1
EA_exp_2,44,1,120,125,2,z,2,1301,715,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,121,44,1,m,3,1743,1108,hit,5,female,20,p,younger,1
EA_exp_2,44,1,122,75,1,z,2,1273,2974,miss,3,female,20,q,older,1
EA_exp_2,44,1,123,61,1,m,4,1484,773,hit,6,female,20,p,younger,1
EA_exp_2,44,1,124,193,2,z,4,1612,530,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,125,110,2,z,4,1597,664,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,126,63,1,m,4,945,432,hit,6,female,20,q,older,1
EA_exp_2,44,1,127,139,2,z,3,1524,398,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,128,58,1,m,4,992,339,hit,6,female,20,q,older,1
EA_exp_2,44,1,129,129,2,z,3,999,472,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,130,184,2,m,2,3891,818,fa,4,female,20,NA,NA,NA
EA_exp_2,44,1,131,189,2,z,2,1316,760,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,132,42,1,m,3,3331,752,hit,5,female,20,q,older,1
EA_exp_2,44,1,133,67,1,m,4,1617,683,hit,6,female,20,p,younger,1
EA_exp_2,44,1,134,30,1,z,2,1301,2183,miss,3,female,20,p,younger,1
EA_exp_2,44,1,135,47,1,z,2,5072,671,miss,3,female,20,q,older,1
EA_exp_2,44,1,136,109,2,z,2,3652,635,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,137,13,1,m,3,2372,799,hit,5,female,20,p,younger,1
EA_exp_2,44,1,138,101,2,z,2,1442,399,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,139,151,2,z,3,1458,782,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,140,53,1,z,3,2639,785,miss,2,female,20,q,older,1
EA_exp_2,44,1,141,98,1,z,3,2034,619,miss,2,female,20,q,older,1
EA_exp_2,44,1,142,136,2,z,3,1285,425,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,143,173,2,z,2,3095,2615,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,144,118,2,m,2,3291,870,fa,4,female,20,NA,NA,NA
EA_exp_2,44,1,145,112,2,z,2,1651,2427,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,146,170,2,z,2,1791,383,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,147,52,1,m,4,1998,219,hit,6,female,20,p,younger,1
EA_exp_2,44,1,148,130,2,z,3,1392,852,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,149,84,1,m,4,2295,769,hit,6,female,20,p,younger,1
EA_exp_2,44,1,150,178,2,z,3,2194,982,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,151,41,1,z,2,2093,758,miss,3,female,20,q,older,1
EA_exp_2,44,1,152,179,2,z,3,2955,1947,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,153,114,2,z,2,2108,580,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,154,105,2,z,2,1457,460,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,155,160,2,z,4,3084,811,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,156,91,1,z,3,1676,643,miss,2,female,20,p,younger,1
EA_exp_2,44,1,157,83,1,m,4,954,540,hit,6,female,20,q,older,1
EA_exp_2,44,1,158,158,2,z,4,1223,386,cr,1,female,20,NA,NA,NA
EA_exp_2,44,1,159,128,2,m,2,4802,894,fa,4,female,20,NA,NA,NA
EA_exp_2,44,1,160,49,1,m,4,1370,1085,hit,6,female,20,q,older,1
EA_exp_2,44,1,161,65,1,z,4,1361,566,miss,1,female,20,p,younger,1
EA_exp_2,44,1,162,187,2,z,2,2722,1772,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,163,199,2,z,2,1367,619,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,164,111,2,z,2,1297,505,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,165,159,2,z,1,5448,3541,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,166,141,2,z,2,5303,4622,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,167,36,1,m,3,2518,828,hit,5,female,20,p,younger,1
EA_exp_2,44,1,168,127,2,m,2,2091,611,fa,4,female,20,NA,NA,NA
EA_exp_2,44,1,169,146,2,z,2,1066,794,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,170,90,1,m,3,1581,518,hit,5,female,20,q,older,1
EA_exp_2,44,1,171,97,1,m,4,1345,661,hit,6,female,20,p,younger,1
EA_exp_2,44,1,172,54,1,m,4,1420,413,hit,6,female,20,p,younger,1
EA_exp_2,44,1,173,3,1,m,4,1006,352,hit,6,female,20,p,younger,1
EA_exp_2,44,1,174,55,1,m,4,1121,288,hit,6,female,20,p,younger,1
EA_exp_2,44,1,175,140,2,z,3,1555,368,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,176,102,2,z,3,1649,554,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,177,119,2,z,3,1412,389,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,178,29,1,m,4,967,315,hit,6,female,20,p,younger,1
EA_exp_2,44,1,179,108,2,z,2,1103,670,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,180,59,1,m,3,1168,382,hit,5,female,20,p,younger,1
EA_exp_2,44,1,181,176,2,z,3,1367,420,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,182,89,1,m,3,1122,527,hit,5,female,20,p,younger,1
EA_exp_2,44,1,183,87,1,m,3,1209,373,hit,5,female,20,q,older,1
EA_exp_2,44,1,184,154,2,z,3,1271,478,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,185,7,1,z,3,1404,380,miss,2,female,20,p,younger,1
EA_exp_2,44,1,186,81,1,z,2,1647,375,miss,3,female,20,q,older,1
EA_exp_2,44,1,187,45,1,m,3,1450,440,hit,5,female,20,q,older,1
EA_exp_2,44,1,188,142,2,z,3,967,1949,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,189,70,1,m,4,1201,1339,hit,6,female,20,q,older,1
EA_exp_2,44,1,190,120,2,z,3,1029,646,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,191,20,1,m,2,2299,908,hit,4,female,20,q,older,1
EA_exp_2,44,1,192,18,1,m,2,1223,528,hit,4,female,20,p,younger,1
EA_exp_2,44,1,193,25,1,z,2,1104,457,miss,3,female,20,q,older,1
EA_exp_2,44,1,194,162,2,z,2,2775,1747,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,195,48,1,m,2,2924,851,hit,4,female,20,q,older,1
EA_exp_2,44,1,196,26,1,m,2,1681,744,hit,4,female,20,p,younger,1
EA_exp_2,44,1,197,123,2,z,2,2150,430,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,198,106,2,z,2,3118,652,cr,3,female,20,NA,NA,NA
EA_exp_2,44,1,199,171,2,z,3,1186,686,cr,2,female,20,NA,NA,NA
EA_exp_2,44,1,200,153,2,z,2,1027,515,cr,3,female,20,NA,NA,NA
EA_exp_2,45,2,1,120,1,m,4,3495,1648,hit,6,other,27,q,older,1
EA_exp_2,45,2,2,94,2,m,4,4317,1277,fa,6,other,27,NA,NA,NA
EA_exp_2,45,2,3,160,1,m,4,1179,805,hit,6,other,27,p,younger,1
EA_exp_2,45,2,4,70,2,z,3,2648,2118,cr,2,other,27,NA,NA,NA
EA_exp_2,45,2,5,59,2,z,4,1779,933,cr,1,other,27,NA,NA,NA
EA_exp_2,45,2,6,63,2,z,4,1330,465,cr,1,other,27,NA,NA,NA
EA_exp_2,45,2,7,48,2,z,4,1845,515,cr,1,other,27,NA,NA,NA
EA_exp_2,45,2,8,110,1,m,4,1422,1537,hit,6,other,27,q,older,1
EA_exp_2,45,2,9,81,2,z,4,1876,563,cr,1,other,27,NA,NA,NA
EA_exp_2,45,2,10,195,1,m,4,2186,911,hit,6,other,27,p,younger,1
EA_exp_2,45,2,11,113,1,z,4,1819,558,miss,1,other,27,p,younger,1
EA_exp_2,45,2,12,161,1,z,3,6407,1457,miss,2,other,27,q,older,1
EA_exp_2,45,2,13,122,1,m,4,1379,1050,hit,6,other,27,p,younger,1
EA_exp_2,45,2,14,1,2,z,3,1759,2597,cr,2,other,27,NA,NA,NA
EA_exp_2,45,2,15,64,2,z,4,2991,512,cr,1,other,27,NA,NA,NA
EA_exp_2,45,2,16,166,1,z,2,5895,636,miss,3,other,27,q,older,1
EA_exp_2,45,2,17,12,2,z,4,1938,494,cr,1,other,27,NA,NA,NA
EA_exp_2,45,2,18,181,1,z,2,3996,677,miss,3,other,27,q,older,1
EA_exp_2,45,2,19,31,2,z,4,1740,416,cr,1,other,27,NA,NA,NA
EA_exp_2,45,2,20,32,2,z,4,2163,436,cr,1,other,27,NA,NA,NA
EA_exp_2,45,2,21,69,2,z,3,2612,581,cr,2,other,27,NA,NA,NA
EA_exp_2,45,2,22,40,2,z,4,1887,350,cr,1,other,27,NA,NA,NA
EA_exp_2,45,2,23,30,2,z,3,2655,304,cr,2,other,27,NA,NA,NA
EA_exp_2,45,2,24,138,1,m,4,2243,309,hit,6,other,27,p,younger,1
