ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,mu,sig,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
30,100,100,0.76,0.35,0.41000000000000003,13,15,37,21,7,7,4,3,17,18,12,46,1.7506860712521695,1.4757910281791708,0.7063025628400875,0.20189347914185077,-0.10043372051146975,1.1263911290388005,0.5828415072712162,-0.3853204664075676,-1.080319340814956,-1.4757910281791702,TRUE,0.7261423240419326,0.9857981369741042,30,0.33841159900749096,0.3414106196334227,0.7579110546732996,0.860290758679493,1.102026923411149,1.3100522710743792,1.4500922954984485,-307.55626038753303,0,156,NA,200,100,100,7,629.1125207750661,652.2007423409024,29,0,0.7601104014671267,0.3487843437899192,0.13376751911646154,0.13983971193051906,0.3776084251631002,0.2087729500373141,0.07143910170146062,0.06857229205114446,0.03568548451732427,0.04038791527758363,0.16381619873796535,0.18077917955583414,0.11808290383996545,0.46124831807132716,13.376751911646153,13.983971193051906,37.76084251631002,20.877295003731412,7.143910170146062,6.857229205114446,3.568548451732427,4.038791527758363,16.381619873796534,18.077917955583413,11.808290383996544,46.124831807132715,200000,200000,0.48622,0.513325,0.556005,0.56271,0.542865,0.747445,0.672005955998317,0.8116573756940648,0.9780563515261764,1.1942215002904881,1.3728504996415514,1.6269138143393447,0.6664069409649193,0.8130904509976986,0.9911457626907357,1.2071441059981445,1.3790318811111055,1.9205221420077307,0.45282935455493595,0.47542147555075526,3,0.924257057747637,-0.0055990150333977695,0.0014330753036337907,0.013089411164559306,0.012922605707656354,0.006181381469554159,0.29360832766838607
31,100,100,0.71,0.22,0.49,13,31,34,6,12,4,1,8,20,9,10,52,2.3263478740408408,1.3407550336902165,0.5533847195556728,0.3054807880993974,0.050153583464733656,1.1263911290388005,0.1509692154967774,-0.7721932141886849,-0.9944578832097528,-1.7506860712521695,TRUE,0.8209423106658343,1.2830027497355543,31,0.4008320689066768,0.32648999636471254,0.7487368137808682,0.964783174425609,1.2268724749032607,1.3142596989412008,1.4809732391990715,-292.9007313462691,0,816,NA,200,100,100,7,599.8014626925382,622.8896842583745,41,0,0.7262262099086138,0.20671487973086966,0.12353999805484592,0.3194441541685078,0.3503009680457766,0.06953865026358386,0.07906142513664438,0.05811480433064142,0.017257639247958957,0.07327030781172028,0.183245843031707,0.07423696961074366,0.14205293651909484,0.5099363037787752,12.353999805484591,31.94441541685078,35.03009680457766,6.953865026358386,7.906142513664438,5.811480433064142,1.7257639247958958,7.327030781172028,18.3245843031707,7.423696961074366,14.205293651909484,50.99363037787752,200000,200000,0.52151,0.553535,0.584675,0.530705,0.55829,0.757835,0.6649548546030063,0.8637088025868954,1.0835012338158776,1.26797601383989,1.3872505422084516,1.6565482038389339,0.6691730492009278,0.8752241387296797,1.1056222447803243,1.2708422772856276,1.3969771874944499,1.968067844316903,5.027012049168985,4.982468651325737,3,0.17308538609910928,0.0042181945979214985,0.011515336142784327,0.02212101096444674,0.0028662634457377045,0.009726645285998314,0.3115196404779692
32,100,100,0.83,0.18,0.6499999999999999,8,48,26,16,2,0,0,8,9,37,33,13,Inf,1.4050715603096327,0.9541652531461942,-0.10043372051146975,-1.1263911290388005,1.4050715603096327,-0.15096921549677725,-0.9153650878428141,-2.0537489106318225,-Inf,NA,NA,NA,32,0.5014925760092349,0.3076125049041914,0.7008427689463755,1.0446711346840383,1.244106239486288,1.7001050383950167,2.335602697535829,-270.2423824354936,0,1070,NA,200,100,100,7,554.4847648709872,577.5729864368235,9,0,0.8212744983216752,0.19114911397796563,0.0775295506457357,0.49185540615108597,0.2394659292252127,0.17426213593574913,0.016541420647370075,3.4555739484642967e-4,0.0026693251919199935,0.06567910466097479,0.11037707182543004,0.35908386895101163,0.33238679617018996,0.12980383320047362,7.7529550645735705,49.1855406151086,23.94659292252127,17.426213593574914,1.6541420647370075,0.03455573948464297,0.26693251919199934,6.567910466097479,11.037707182543004,35.90838689510116,33.238679617018995,12.980383320047363,200000,200000,0.562735,0.634725,0.58527,0.675895,0.69523,0.728745,0.6291722564635148,0.8866931676033929,1.135752775175444,1.3961161916153686,1.8535247479153376,2.4956408683368196,0.6414959714990967,0.9295132774574514,1.1525466166307137,1.475016476453025,1.9685172728302887,2.748531752214015,1.1249397496554694,1.7267149462049283,3,0.6310108755629751,0.012323715035581828,0.042820109854058486,0.016793841455269742,0.07890028483765632,0.11499252491495104,0.25289088387719527
33,100,100,0.78,0.33,0.45,0,16,51,26,7,0,0,0,22,39,29,10,Inf,Inf,0.7721932141886849,-0.27931903444745404,-1.2815515655446008,Inf,0.9944578832097528,-0.4399131656732338,-1.4757910281791702,-Inf,NA,NA,NA,33,0.30845430403023627,0.23018477713180674,0.10817432412276104,0.7731432406471185,1.1282015478015461,1.4477408120314912,1.847155654158204,-247.98315092646692,0,144,NA,200,100,100,7,509.96630185293384,533.0545234187701,23,0,0.7927483315514907,0.31472566305708094,2.893607082908451e-19,0.15170136180674276,0.5335729751361763,0.24529132449458646,0.06238202945932669,0.0070523091031677865,1.8712123937303138e-28,0.0069897950632928085,0.20026187338521653,0.3981653359507194,0.3021398713343575,0.09244312426641377,2.893607082908451e-17,15.170136180674277,53.35729751361763,24.529132449458647,6.238202945932669,0.7052309103167786,1.8712123937303137e-26,0.6989795063292809,20.026187338521652,39.81653359507194,30.21398713343575,9.244312426641377,200000,200000,0.57209,0.65611,0.663,0.602755,0.583475,0.58106,0.10529893063863181,0.6830379914608754,0.9505026699036002,1.256392129969079,1.5811060311634624,2.0103514675717484,0.10599542220653518,0.7188987860360311,1.0064632676115088,1.2890710941535939,1.6123282991517465,2.0662709730060915,0.6526085199717607,3.4495795161177183,3,0.3273606062224743,6.964915679033706e-4,0.035860794575155674,0.05596059770790862,0.03267896418451488,0.03122226798828409,0.0559195054343431
34,100,100,0.74,0.11,0.63,9,29,51,9,2,0,2,3,21,29,17,28,2.053748910631822,1.6448536269514715,0.6433454053929168,-0.125661346855074,-0.5828415072712162,1.3407550336902165,0.3054807880993974,-1.2265281200366105,-2.0537489106318225,-Inf,FALSE,NA,NA,34,0.5306611973120436,0.3809617014158319,0.7220670065122612,0.9226119394070004,1.3493004131478534,1.7663543772878234,2.118336835099105,-275.36306630849515,0,294,NA,200,100,100,7,564.7261326169903,587.8143541828266,3,0,0.7279274974212194,0.1153913707219254,0.09636432961720724,0.2772914639637752,0.5109528356970922,0.10395851640644493,0.010094104747497279,0.0013387495679831884,0.012296748637733773,0.04201828550675883,0.21775746843428798,0.2679224444073707,0.17817288485227756,0.2818321681615712,9.636432961720724,27.72914639637752,51.09528356970922,10.395851640644494,1.009410474749728,0.13387495679831884,1.2296748637733774,4.2018285506758835,21.7757468434288,26.79224444073707,17.817288485227756,28.18321681615712,200000,200000,0.475005,0.536635,0.641835,0.658145,0.635785,0.80329,0.6451743465413349,0.8309825498066796,1.100716995615041,1.4896897590194569,1.8851812219340132,2.2790149705121343,0.6371272535250379,0.8381762655370005,1.159580435614414,1.5546613074055258,1.9319900130591474,2.7357098983193673,2.334557225173233,2.3501736507646243,3,0.5029771658127611,-0.008047093016297024,0.007193715730320904,0.058863439999372824,0.06497154838606889,0.04680879112513425,0.456694927807233
35,100,100,0.77,0.33,0.44,10,26,31,28,3,2,1,1,21,22,32,23,2.3263478740408408,2.053748910631822,0.7388468491852137,0.12566134685507413,-0.7388468491852137,1.2815515655446008,0.35845879325119373,-0.4399131656732338,-1.6448536269514726,-2.0537489106318225,TRUE,0.9103873915061247,1.3560731789470912,35,0.3684238585531039,0.2701877986721539,0.7290931097090942,0.902665569544633,1.1439861255778703,1.4234368358246432,1.7571389233106565,-300.092382956193,0,142,NA,200,100,100,7,614.184765912386,637.2729874782223,23,0,0.8066762193910852,0.2952626150122529,0.10314815867937337,0.23789691899613902,0.3636923073122347,0.2163313528576366,0.06685667094327397,0.012074591211342356,0.005655025470148623,0.03504745749792393,0.15262129764084223,0.2840241463472438,0.28771802511091193,0.2349340479329295,10.314815867937337,23.789691899613903,36.36923073122347,21.63313528576366,6.685667094327396,1.2074591211342356,0.5655025470148624,3.504745749792393,15.262129764084223,28.402414634724384,28.771802511091195,23.49340479329295,200000,200000,0.59192,0.57718,0.59517,0.59908,0.602805,0.67329,0.6510246621271909,0.8229136977888305,1.0173902595517534,1.2596069257068274,1.5442419132642178,1.9217999091163305,0.6707373745097858,0.8356677960332014,1.040278166569521,1.2871125674571129,1.5772490126353838,2.0771465370267443,11.530381991591607,12.37997710035932,3,0.006188654834563989,0.019712712382594866,0.012754098244370904,0.02288790701776766,0.02750564175028547,0.03300709937116597,0.15534662791041387
36,100,100,0.71,0.13,0.58,53,28,6,9,3,1,13,11,5,7,15,49,1.1263911290388005,0.7063025628400875,0.5533847195556728,0.35845879325119373,-0.025068908258711057,-0.0752698620998299,-0.8778962950512285,-1.1263911290388005,-1.7506860712521695,-2.3263478740408408,TRUE,0.49338060043496174,1.1514021949697362,36,0.5865447990851933,0.5068800811983476,1.01845691115106,1.2488263820979093,1.337238616336653,1.5140734806761869,1.820412121425906,-271.3862113722599,0,150,NA,200,100,100,7,556.7724227445198,579.8606443103561,20,0,0.7203368005342515,0.12253102763806822,0.5291584526266576,0.28379079178537137,0.0645197279499028,0.07399476462117416,0.04025440634074806,0.008281856676146004,0.13112563421645182,0.1050093741007693,0.04352819114852735,0.08770946589817707,0.1424787740763277,0.49014856055974676,52.91584526266576,28.379079178537136,6.451972794990279,7.399476462117416,4.025440634074807,0.8281856676146004,13.112563421645183,10.50093741007693,4.3528191148527355,8.770946589817708,14.24787740763277,49.014856055974676,200000,200000,0.456705,0.562535,0.53035,0.56735,0.624615,0.871095,0.8377489996139752,1.1225192729831492,1.2905104546595139,1.4136722528984473,1.6265393201043008,1.9837815226912474,0.8077670982943228,1.1369567670864782,1.2932828478066363,1.4255782173992375,1.6640527171659374,2.859972319357531,1.1981095192961826,1.2209692650039996,3,0.7479795338640055,-0.029981901319652393,0.014437494103328952,0.0027723931471224095,0.011905964500790178,0.03751339706163659,0.8761907966662836
37,100,100,0.65,0.14,0.51,7,21,58,9,5,0,0,10,25,16,16,33,Inf,1.2815515655446008,0.3853204664075676,-0.025068908258711057,-0.4399131656732338,1.4757910281791708,0.5828415072712162,-1.080319340814956,-1.6448536269514726,-Inf,NA,NA,NA,37,0.4169003115346872,0.38832031034121567,0.6710640964956293,0.8777142141963732,1.3041485985123158,1.520051365352958,1.8183662670946559,-277.05065919636235,0,152,NA,200,100,100,7,568.1013183927247,591.189539958561,46,0,0.6516412494318985,0.14407207509084163,0.05529325378446457,0.24563349718922659,0.5550011739354672,0.09710265472154511,0.03858537660529615,0.00838404376400037,0.017828400895191634,0.06151640106165639,0.2690139486112535,0.15353549311570647,0.17757253274841933,0.3205332235677727,5.529325378446457,24.56334971892266,55.500117393546724,9.71026547215451,3.858537660529615,0.8384043764000371,1.7828400895191634,6.1516401061656385,26.90139486112535,15.353549311570646,17.757253274841933,32.05332235677727,200000,200000,0.42941,0.508625,0.60927,0.57462,0.606775,0.788935,0.6061247968562027,0.7882121434992369,1.0622524397234439,1.3947257101001074,1.630489836249859,1.9818155249910694,0.5876485447691293,0.7898072824048689,1.1078174427586667,1.4106154299103644,1.662279733894006,2.3934660349733785,4.181257749324308,9.012409591848577,3,0.02912634843288653,-0.018476252087073375,0.0015951389056320098,0.04556500303522282,0.015889719810256997,0.03178989764414708,0.4116505099823091
38,100,100,0.79,0.11,0.68,0,25,64,10,1,0,2,3,16,18,54,7,2.053748910631822,1.6448536269514715,0.8064212470182404,0.27931903444745404,-1.4757910281791702,Inf,0.6744897501960817,-1.2265281200366105,-2.3263478740408408,-Inf,NA,NA,NA,38,0.8058558451858654,0.6361841193111871,0.52082499613089,0.8392833157622916,1.359231243337321,1.8612748596521413,5.71121445513959,-222.68425580612535,0,274,NA,200,100,100,7,459.3685116122507,482.45673317808695,5,0,0.783557513054449,0.10978410110218373,0.0045355244912704965,0.2371697227705339,0.6485106516360118,0.10330737808328494,0.006476723017310948,1.5878409698188989e-12,0.010949963051519074,0.05057406160364788,0.154918462290384,0.1694050323180359,0.54366598342334,0.0704864973130731,0.4535524491270497,23.71697227705339,64.85106516360119,10.330737808328493,0.6476723017310948,1.587840969818899e-10,1.0949963051519074,5.0574061603647875,15.4918462290384,16.94050323180359,54.36659834233401,7.048649731307311,200000,200000,0.25427,0.40409,0.6106,0.69054,0.90746,0.90378,0.4827343340368505,0.734106466095493,1.057445831578219,1.5121886075579394,2.0246051095651763,Inf,0.42684828671578623,0.7038966609072316,1.1153827155826586,1.6081952544631353,3.132023486802871,7.8408769688264295,1.9535193097287677,2.82646895624244,3,0.41916117073735437,-0.05588604732106428,-0.03020980518826144,0.05793688400443964,0.09600664690519589,1.1074183772376949,-Inf
39,100,100,0.54,0.09,0.45000000000000007,9,50,32,3,4,2,2,20,24,4,14,36,2.053748910631822,0.7721932141886849,0.1004337205114699,0,-0.35845879325119373,1.3407550336902165,-0.22754497664114945,-1.3407550336902165,-1.554773594596853,-2.0537489106318225,TRUE,0.7016527989461161,1.0519009075361851,39,0.3668103041197903,0.3676161690456774,0.7090907635006581,1.0669273682753373,1.3904553563191469,1.4510165264371782,1.6523906668581234,-275.9293261067591,0,160,NA,200,100,100,7,565.8586522135182,588.9468737793545,4,0,0.5402785199900468,0.09366395549984119,0.08455224054881434,0.5176809059515929,0.30410289799975154,0.02542783546851468,0.04596185298589128,0.022274267045435225,0.026621451140839077,0.17903552012947285,0.25406450873964126,0.04619712547923527,0.13777668525264175,0.3563047092581698,8.455224054881434,51.768090595159286,30.410289799975153,2.542783546851468,4.596185298589129,2.2274267045435225,2.662145114083908,17.903552012947284,25.406450873964125,4.619712547923527,13.777668525264176,35.63047092581698,200000,200000,0.450515,0.554975,0.59352,0.52096,0.56901,0.764835,0.6356282011125965,0.900093600802149,1.199902007270413,1.4193120241113166,1.534966383262063,1.8207806382012957,0.6209511765258935,0.9180069350620548,1.23002963944949,1.420562182432339,1.548335118201821,2.1637991576167948,0.9399464354131509,0.9504230836653423,3,0.813245599879362,-0.014677024586703058,0.017913334259905822,0.030127632179077102,0.0012501583210222655,0.013368734939757987,0.3430185194154991
40,100,100,0.8,0.09,0.7100000000000001,31,20,40,5,3,1,1,4,15,20,15,45,2.3263478740408408,1.6448536269514715,0.8416212335729144,0.2533471031357998,-0.125661346855074,0.49585034734745304,-0.025068908258711057,-1.3407550336902165,-1.7506860712521695,-2.3263478740408408,TRUE,0.83905799100001,1.818266939746344,40,0.5508964136057548,0.3032990879902731,0.8826144358554158,1.0134491357327395,1.3688900833599003,1.5987847335043308,1.800405111505111,-279.3293908366367,0,140,NA,200,100,100,7,572.6587816732734,595.7470032391097,47,0,0.7826177294767261,0.10455780133023462,0.3087251071710515,0.21258342666795005,0.3741336648307638,0.07429705459814007,0.02092553402839814,0.009335212703696416,0.012938842548199258,0.025233559197610854,0.17920986877746375,0.1764999111752777,0.15481557535413765,0.4513022429473108,30.87251071710515,21.258342666795006,37.41336648307638,7.429705459814007,2.092553402839814,0.9335212703696416,1.2938842548199259,2.5233559197610855,17.920986877746376,17.64999111752777,15.481557535413765,45.13022429473108,200000,200000,0.631305,0.5652,0.66326,0.60122,0.584235,0.77762,0.7580017211515544,0.9479141573474826,1.1601192131357312,1.4628215564137579,1.6812465481991725,1.9650073572979887,0.7977787693828521,0.956289724000097,1.2176494436472636,1.4860857271639079,1.6979408018341449,2.302352376239587,3.181886830699185,3.12589606032032,3,0.37261883423382836,0.039777048231297685,0.008375566652614408,0.05753023051153239,0.02326417075014997,0.016694253634972345,0.3373450189415983
41,100,100,0.7,0.31,0.38999999999999996,19,28,22,4,15,12,2,13,15,0,15,55,2.053748910631822,1.0364333894937894,0.5244005127080407,0.5244005127080407,0.12566134685507413,0.8778962950512288,0.0752698620998299,-0.4958503473474532,-0.612812991016627,-1.17498679206609,TRUE,0.9432560057762295,1.1039263341562613,41,0.3121929645642394,0.29091119258682296,0.79560241361028206,0.9920125769015494,1.1476103768732324,1.1657427260083353,1.3240989474186227,-294.80866886588495,0,648,NA,200,100,100,7,603.6173377317699,626.7055592976062,21,0,0.7257061046217604,0.2909102830145477,0.1801948442881948,0.3070100900779478,0.22188478261930977,0.021115467953767952,0.139060937827863,0.13073387723291674,0.03150266728773103,0.10400608581587646,0.13878514227463207,0.018242574483139817,0.16440361392267572,0.5430599162159448,18.019484428819478,30.701009007794777,22.188478261930978,2.1115467953767952,13.9060937827863,13.073387723291674,3.150266728773103,10.400608581587646,13.878514227463207,1.8242574483139817,16.440361392267572,54.30599162159449,200000,200000,0.55678,0.55746,0.547825,0.505185,0.546945,0.708615,0.6991651662932368,0.8968355727596459,1.066027747785357,1.156589968000785,1.2374484674307176,1.5099718685976327,0.7138249486453028,0.907886329264797,1.073371819617732,1.1567034533932243,1.2452523678608904,1.7179346868633067,3.451038982141136,6.767820037316968,3,0.0796781053807657,0.014659782352065998,0.011050756505151083,0.007344071832374954,1.1348539243938305e-4,0.007803900430172872,0.2079628182656741
42,100,100,0.65,0.15,0.5,34,34,17,6,8,1,7,16,12,6,15,44,1.4757910281791708,0.7388468491852137,0.3853204664075676,0.2275449766411493,-0.15096921549677725,0.41246312944140484,-0.4676987991145081,-1.0364333894937894,-1.3407550336902165,-2.3263478740408408,TRUE,0.5930688341360119,1.0997626894487256,42,0.44359604347572795,0.3964206536010267,0.8967298784176473,1.1369881807413182,1.310621987707124,1.4046525634493303,1.6674531869938343,-301.167601344645,0,152,NA,200,100,100,7,616.33520268929,639.4234242551263,44,0,0.6688147864432105,0.13962464273444664,0.33141749245106694,0.36479263901107856,0.16416522580340787,0.05257668741814492,0.06662987546983745,0.020418079846464265,0.08166403817622563,0.131599571463498,0.11792160391706591,0.06553011324333036,0.17108695185674538,0.4321977213431347,33.141749245106695,36.479263901107856,16.416522580340786,5.257668741814491,6.662987546983745,2.0418079846464265,8.166403817622562,13.159957146349798,11.792160391706592,6.553011324333036,17.108695185674538,43.21977213431347,200000,200000,0.48722,0.55659,0.555365,0.53235,0.596725,0.803915,0.7671687769790683,1.0113879624733089,1.21508394512667,1.3544425846710666,1.5076481539088886,1.835441172469696,0.757615890180808,1.0249297105693533,1.2251479734937016,1.3575929757915532,1.5324286918236942,2.300129665621566,2.2199565184509065,2.3082398793460834,3,0.5109442030314615,-0.009552886798260274,0.01354174809604447,0.010064028367031685,0.003150391120486651,0.02478053791480561,0.46468849315187
43,100,100,0.69,0.15,0.5399999999999999,2,14,69,14,1,0,0,4,27,29,22,18,Inf,1.7506860712521695,0.49585034734745304,-0.2533471031357998,-0.9153650878428141,2.053748910631822,0.9944578832097528,-1.0364333894937894,-2.3263478740408408,-Inf,NA,NA,NA,43,0.4592557178986656,0.39159060901049103,0.5840618582223726,0.7832325843388723,1.2975354733828186,1.7523464450609891,2.2721023982762567,-242.218254671887,0,148,NA,200,100,100,7,498.436509343774,521.5247309096103,40,0,0.6941488617143617,0.1487367419644674,0.015738355553818556,0.14847139240559215,0.6870535100761219,0.13631484155873064,0.011908033226077142,5.138671796596217e-4,0.005447685204947227,0.030741823867255984,0.26966162921343506,0.2966051231302461,0.21954793402888906,0.17799580455522657,1.5738355553818555,14.847139240559216,68.7053510076122,13.631484155873064,1.1908033226077142,0.05138671796596217,0.5447685204947227,3.074182386725598,26.966162921343507,29.66051231302461,21.954793402888907,17.79958045552266,200000,200000,0.41314,0.48937,0.62584,0.656425,0.67823,0.78755,0.5358141922580799,0.706459975089457,1.0153663199358376,1.4469683834442597,1.8949832741332666,2.431778753605191,0.5188961286359621,0.7044118561094762,1.0767577245524849,1.5169053045591239,1.9845124505283256,2.8578647995670243,0.5014509324126611,1.6628867880896974,3,0.6452161833197166,-0.016918063622117785,-0.0020481189799808064,0.06139140461664727,0.06993692111486416,0.08952917639505897,0.4260860459618332
44,100,100,0.66,0.04,0.62,0,12,84,4,0,0,0,1,33,26,39,1,Inf,2.3263478740408408,0.41246312944140484,-0.2533471031357998,-2.3263478740408408,Inf,1.17498679206609,-1.7506860712521695,-Inf,-Inf,NA,NA,NA,44,0.6138303839778172,0.3994107055432054,0.016685472280722178,0.7444130109263777,1.5589504362737914,2.0485383941239004,4.681947028286586,-170.76223561601012,0,166,NA,200,100,100,7,355.52447123202023,378.6126927978565,35,0,0.6646437487767751,0.03786224008061234,1.4939910747659446e-60,0.11887345861932064,0.843264301300067,0.03580016477403536,0.0020620749754584056,3.311185770016323e-10,2.3326496719606684e-32,0.011428183616788943,0.32392806760643594,0.2666800836161791,0.38801130518991434,0.009952359970681668,1.4939910747659447e-58,11.887345861932063,84.3264301300067,3.580016477403536,0.20620749754584056,3.311185770016323e-8,2.3326496719606683e-30,1.1428183616788943,32.392806760643595,26.66800836161791,38.801130518991435,0.9952359970681668,200000,200000,0.310855,0.47837,0.74456,0.691415,0.83038,0.78923,0.01643535891867758,0.6617881017700403,1.0525170493801215,1.7029933058711566,2.2096220410729868,4.868642922316682,0.01614674081135144,0.6537474531796659,1.2420172708375006,1.7948230882568728,2.730367382809277,5.403964598358309,0.09860563636834967,0.5100609583487227,3,0.9166755681474574,-2.8861810732613846e-4,-0.008040648590374455,0.1895002214573791,0.09182978238571615,0.5207453417362902,0.5353216760416268
45,100,100,0.63,0.22,0.41000000000000003,1,16,61,16,6,0,0,7,30,32,19,12,Inf,1.4757910281791708,0.3318533464368165,-0.4958503473474532,-1.17498679206609,2.3263478740408408,0.9541652531461942,-0.7721932141886849,-1.554773594596853,-Inf,NA,NA,NA,45,0.2735724671983501,0.3231928447196917,0.5428793824819335,0.7950489817923116,1.198519170011818,1.522479182925695,1.9325079267280894,-260.42165020710416,0,146,NA,200,100,100,7,534.8433004142083,557.9315219800446,6,0,0.6126231976675949,0.23442634032746545,0.0072733398615237015,0.17219156857426549,0.5861087512367453,0.18807985374250136,0.04214302224564159,0.004203464339322505,0.003104147656807184,0.0567366726742269,0.327535982001371,0.28775112832334093,0.20824160756275167,0.11663046178150227,0.7273339861523701,17.219156857426547,58.61087512367453,18.807985374250137,4.214302224564159,0.42034643393225046,0.3104147656807184,5.67366726742269,32.753598200137105,28.775112832334095,20.824160756275166,11.663046178150227,200000,200000,0.455255,0.505085,0.58188,0.58497,0.610625,0.692415,0.5014737464981892,0.7067380074901046,0.987394890249692,1.3247440560240176,1.655735813785445,2.0947090841055984,0.49401414216820705,0.7078747934962784,1.019561109211195,1.3525702506321662,1.6989990373592772,2.2862416069134293,2.5342908984064416,3.896752871121371,3,0.27283094982306344,-0.007459604329982161,0.001136786006173729,0.03216621896150296,0.027826194608148613,0.043263223573832166,0.19153252280783084
46,100,100,0.74,0.18,0.56,7,33,42,16,1,1,0,6,20,21,33,20,Inf,1.5547735945968528,0.6433454053929168,0.0752698620998299,-0.8416212335729142,1.4757910281791708,0.2533471031357998,-0.9153650878428141,-2.0537489106318225,-2.3263478740408408,FALSE,NA,NA,46,0.4449452060164563,0.31150868408380056,0.6863750117160305,0.943619468451891,1.2624870247354756,1.5520675541564732,2.0147584449117386,-283.9650866873045,0,138,NA,200,100,100,7,581.930173374609,605.0183949404453,22,0,0.7517840469025043,0.17558186273614673,0.0661203288352654,0.3420985047957119,0.41619930363287594,0.1362380275647468,0.03680446975738605,0.0025393654140138944,0.0041889561472729445,0.049004296318639895,0.1950227006315829,0.2449234632326726,0.3008595550768771,0.20600102859295455,6.61203288352654,34.20985047957119,41.619930363287594,13.623802756474678,3.680446975738605,0.25393654140138944,0.4188956147272944,4.9004296318639895,19.50227006315829,24.49234632326726,30.08595550768771,20.600102859295454,200000,200000,0.53986,0.585655,0.618205,0.605875,0.652435,0.73005,0.6178749236210164,0.8301412394871709,1.0846109606896333,1.3764360945198921,1.692830298313131,2.1757500399663288,0.6255963712383504,0.850479155272756,1.1229259278287216,1.407708640874479,1.7606472427863284,2.4276713061277744,5.684674722719205,6.36056412663788,3,0.09532672328012426,0.007721447617334065,0.02033791578558508,0.03831496713908833,0.03127254635458687,0.06781694447319753,0.2519212661614456
47,100,100,0.69,0.19,0.49999999999999994,1,22,58,18,1,0,0,2,29,20,26,23,Inf,2.053748910631822,0.49585034734745304,-0.025068908258711057,-0.7388468491852137,2.3263478740408408,0.7388468491852137,-0.8778962950512285,-2.3263478740408408,-Inf,NA,NA,NA,47,0.4593274449494034,0.3557453019285415,0.5524270637586425,0.8242049271041978,1.2772001484254902,1.613694841304875,2.0750079950086193,-252.73847796847878,0,1082,NA,200,100,100,7,519.4769559369576,542.5651775027939,21,0,0.7268790924230345,0.16386876392484284,0.008804580735198407,0.21085473330337956,0.6164719220365792,0.1360654528425621,0.02605236790555243,0.0017509431767283035,0.001541634253670723,0.03173810506784593,0.23984116825544885,0.24839895841482118,0.2550805620297951,0.2233995719784182,0.8804580735198406,21.085473330337955,61.647192203657916,13.60654528425621,2.605236790555243,0.17509431767283035,0.15416342536707228,3.1738105067845934,23.984116825544884,24.839895841482118,25.50805620297951,22.33995719784182,200000,200000,0.45033,0.52199,0.634775,0.62304,0.6593,0.77013,0.5095404572341082,0.727404938513224,1.0270405605123516,1.4029436152019414,1.7522511794679547,2.234892788498661,0.5011729040044294,0.7329205656413247,1.0858747712888306,1.4436519771437706,1.8236096391525671,2.5872088785420053,5.134492094028981,6.038313710606313,3,0.109760986036047,-0.008367553229678859,0.00551562712810072,0.05883421077647899,0.04070836194182914,0.07135845968461241,0.3523160900433444
48,100,100,0.84,0.17,0.6699999999999999,11,34,38,12,4,1,1,5,10,5,20,59,2.3263478740408408,1.5547735945968528,0.9944578832097528,0.8064212470182404,0.2275449766411493,1.2265281200366105,0.12566134685507413,-0.9541652531461942,-1.6448536269514726,-2.3263478740408408,TRUE,0.5587840723506521,1.5812360262610938,48,0.7389660792318586,0.4766715683973527,0.732949488398295,0.9725665046222826,1.2748132333361752,1.4594654246983725,1.876798939657745,-262.9648432540276,0,148,NA,200,100,100,7,539.9296865080552,563.0179080738915,44,0,0.8510385125204867,0.16572466138082387,0.10698662872079014,0.34871557082614335,0.37857313907224266,0.10049345050505243,0.05933457591552305,0.0058966349602483925,0.013831633549678415,0.04001821459026649,0.09511163933956839,0.07552857968606125,0.18474820165244374,0.5907617311819817,10.698662872079014,34.87155708261434,37.85731390722427,10.049345050505243,5.933457591552305,0.5896634960248393,1.3831633549678415,4.001821459026649,9.511163933956839,7.552857968606125,18.474820165244374,59.07617311819817,200000,200000,0.419455,0.53238,0.598785,0.57451,0.67405,0.88718,0.6533913882470362,0.8616048203418035,1.1056798393070086,1.3550001396709763,1.5955365230743268,2.039590107635062,0.6268391994669309,0.8692794424338934,1.135749307292947,1.3690744283368537,1.6682843809581087,3.0164244590449067,2.6941384515766305,2.8116558429556795,3,0.42158475038012044,-0.026552188780105346,0.007674622092089911,0.030069467985938347,0.014074288665877344,0.07274785788378191,0.9768343514098445
