ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,rateO,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
30,100,100,0.76,0.2,0.56,30,25,25,12,5,3,6,13,5,17,10,49,1.5547735945968528,0.8778962950512288,0.7063025628400875,0.2275449766411493,-0.025068908258711057,0.5244005127080407,-0.125661346855074,-0.8416212335729142,-1.4050715603096322,-1.8807936081512509,TRUE,0.6246314400524063,1.1341082553195336,30,0.2018830335143804,0.3471417139419163,0.8601131866068683,1.4981332232408362,2.593058490314533,3.5314392554194627,-306.53179435402495,0,115,NA,200,100,100,6,625.0635887080499,644.8534929073381,30,0,0.7390071523111689,0.2235470833758827,0.293294828814491,0.2835909824375066,0.19956710537211975,0.1487561408316589,0.045528173598793464,0.02926276894543034,0.06768265401534625,0.09171978613093922,0.10159040754254567,0.146560538974096,0.10224458472239212,0.49020202861468076,29.3294828814491,28.35909824375066,19.956710537211976,14.875614083165889,4.552817359879347,2.926276894543034,6.768265401534625,9.171978613093922,10.159040754254567,14.656053897409599,10.224458472239212,49.02020286146808,200000,200000,0.521915,0.533605,0.540675,0.57236,0.561675,0.833005,0.1633654949009196,0.5819162263800938,1.1458118770490178,1.9480121898847984,2.989319248587474,4.532440825049545,0.1717359274666136,0.5990589046656567,1.1718593117183482,2.0257508462255003,3.047846367288811,8.488163596220044,6.973951078056489,7.342272972335697,4,0.11886889865292183,0.008370432565694003,0.01714267828556293,0.02604743466933046,0.07773865634070187,0.05852711870133698,3.9557227711704988
31,100,100,0.74,0.25,0.49,14,41,20,5,15,5,3,12,11,2,17,55,1.8807936081512504,1.0364333894937894,0.6433454053929168,0.5828415072712162,0.12566134685507413,1.080319340814956,-0.125661346855074,-0.6744897501960817,-0.8416212335729142,-1.6448536269514726,TRUE,0.6508474023666531,1.1410088375014464,31,0.2026207091518924,0.15071678986064477,0.799358314399337,1.418631257231781,1.6067882644374152,2.959945366729179,-286.0318772853957,0,113,NA,200,100,100,6,584.0637545707914,603.8536587700796,39,0,0.7501785220582068,0.24204508773336064,0.13990874926765257,0.4104738661611616,0.2075722968378252,0.04151445545008836,0.14870888399627513,0.05182174828699715,0.030076758260027234,0.1194535882155186,0.10029113146624735,0.028061864515449203,0.1731657314392433,0.5489509261035144,13.990874926765256,41.047386616116164,20.75722968378252,4.151445545008836,14.870888399627514,5.182174828699715,3.0076758260027234,11.94535882155186,10.029113146624734,2.8061864515449204,17.31657314392433,54.89509261035144,200000,200000,0.510145,0.545275,0.54171,0.512525,0.587475,0.833415,0.07335748024967147,0.4396497833491753,1.0776073847826415,1.5094251051430574,2.1342816712656156,3.961629484007603,0.07506509172105837,0.468451258012762,1.1023568070064578,1.5122056847151257,2.252788321257959,7.895093729954668,0.5405085367493577,0.5533722226509467,4,0.9681014764914235,0.0017076114713868995,0.02880147466358668,0.024749422223816264,0.0027805795720683424,0.1185066499923435,3.9334642459470652
32,100,100,0.57,0.04,0.5299999999999999,39,25,32,3,1,0,14,11,18,13,2,42,1.080319340814956,0.6744897501960817,0.17637416478086118,-0.15096921549677725,-0.2018934791418509,0.27931903444745404,-0.35845879325119373,-1.7506860712521695,-2.3263478740408408,-Inf,FALSE,NA,NA,32,0.1994402444612675,0.5449331440547776,1.1131359301202335,2.860190102879808,4.1720992964191,4.50384826540394,-280.0565365731255,0,111,NA,200,100,100,6,572.113073146251,591.9029773455393,5,0,0.5652783505420789,0.057257874343973114,0.4201194494937556,0.25135344454510783,0.27126923161716343,0.04183801906881646,0.004353526952000308,0.01106632832315635,0.10298401759778347,0.0961039034331033,0.23563372842703437,0.13013706383225254,0.027858936567344728,0.4072823501424816,42.01194494937556,25.135344454510783,27.12692316171634,4.183801906881646,0.43535269520003084,1.106632832315635,10.298401759778347,9.61039034331033,23.563372842703437,13.013706383225255,2.7858936567344728,40.728235014248156,200000,200000,0.536655,0.537665,0.60956,0.583455,0.520835,0.834325,0.24747752048174756,0.8024249958930407,1.7443457936293973,3.377114965963307,4.329052638343051,5.505254882304683,0.2673538935354266,0.8240286382660705,1.9370437969485506,3.4873704127820666,4.336000356979471,9.502355568288841,5.265720482501335,7.271574370824142,4,0.12221406193169737,0.019876373053679036,0.021603642373029808,0.1926980033191532,0.11025544681875976,0.006947718636419964,3.997100685984158
33,100,100,0.43,0.31,0.12,51,17,1,0,0,31,44,11,2,1,4,38,0.1509692154967774,-0.125661346855074,-0.17637416478086135,-0.2018934791418509,-0.3054807880993974,-0.025068908258711057,-0.4676987991145081,-0.4958503473474532,-0.4958503473474532,-0.4958503473474532,TRUE,0.7717726606576344,0.1739830613612508,33,0.804946272170423,0.7165915133692372,1.0646019920526777,1.109429290696147,1.1247636709039306,1.1880723800721804,-231.9998174041486,0,123,NA,200,100,100,6,475.9996348082972,495.7895390075854,44,0,0.4094129511531509,0.32974709712083217,0.5115858247772851,0.1435490887217853,0.015117989380097452,0.0050178958714665045,0.019920948647938697,0.30480825260142697,0.4383170124624092,0.13722718910769327,0.015042847276746651,0.005022467434965261,0.020091502879052592,0.38429898083913305,51.15858247772851,14.354908872178529,1.5117989380097452,0.5017895871466505,1.9920948647938697,30.480825260142698,43.83170124624092,13.722718910769327,1.5042847276746651,0.5022467434965261,2.009150287905259,38.42989808391331,200000,200000,0.51191,0.50673,0.500005,0.50028,0.500435,0.55495,0.315991675090888,0.8808399073445717,1.0868536417658374,1.1170804485651082,1.1561010009218857,2.187963523066767,0.32391241307168345,0.8824171161767569,1.0869065757023137,1.1170775084506024,1.1561962966769534,2.4326967620816062,3.8450322960305225,8.296110863707634,4,0.08131405700128314,0.007920737980795456,0.0015772088321851507,5.2933936476318166e-5,-2.940114505856073e-6,9.529575506772581e-5,0.24473323901483912
34,100,100,0.38,0.32,0.06,2,64,2,4,26,2,1,53,8,1,35,2,2.3263478740408408,-0.10043372051146975,-0.3054807880993974,-0.3318533464368165,-2.0537489106318225,2.053748910631822,-0.4124631294414046,-0.4676987991145081,-0.5828415072712162,-2.0537489106318225,TRUE,1.05734266878942,0.2163454131293764,34,0.8216830864707789,0.016601448961989458,1.01311594946122,1.1614278281371566,1.2436868873217706,4.351270833750863,-211.04001624822195,0,125,NA,200,100,100,6,434.0800324964439,453.8699366957321,39,0,0.38507174841533054,0.31303889589196854,0.016464404335979576,0.6204497377339719,0.0500469620380799,0.024719640552256728,0.2754288347543189,0.012890420585392914,0.013548511230598963,0.5514736699033495,0.04990607045072104,0.02516721950623635,0.33189934506760566,0.028005183841488535,1.6464404335979577,62.044973773397196,5.00469620380799,2.4719640552256728,27.54288347543189,1.2890420585392914,1.3548511230598963,55.147366990334945,4.990607045072104,2.516721950623635,33.189934506760565,2.8005183841488535,200000,200000,0.50159,0.512625,0.502,0.50075,0.53527,0.548185,0.008274850362111294,0.43311931012330984,1.0852227643673924,1.201954961230715,2.099627843716797,5.3501659286963426,0.00828716206906007,0.4480211273698625,1.0857968827561806,1.2021664600010868,2.1974316874512203,5.567539022348444,6.597430117484112,6.947094333941877,4,0.1387106010075061,1.2311706948776521e-5,0.014901817246552651,5.741183887881807e-4,2.1149877037185405e-4,0.09780384373442352,0.21737309365210145
35,100,100,0.54,0.42,0.12000000000000005,8,27,23,14,18,10,4,25,17,9,25,20,1.7506860712521695,0.5533847195556728,0.1004337205114699,-0.125661346855074,-0.8416212335729142,1.4050715603096327,0.3853204664075676,-0.2018934791418509,-0.5828415072712162,-1.2815515655446008,TRUE,0.9403446657302038,0.33933157520107277,35,0.6888307879210565,0.07342223821144217,0.45922051920985957,0.8781468115563102,1.2134710025794644,2.3255719155561154,-338.09364899813113,0,117,NA,200,100,100,6,688.1872979962623,707.9772021955505,39,0,0.5461320077002383,0.4155522952663421,0.0707916001107027,0.29743248907681885,0.2162236155461364,0.11838826511971146,0.1994364939792459,0.09772753616738472,0.0493178488265688,0.221859775970647,0.18269036750254597,0.11263751487727186,0.2319863595877144,0.20150813323525196,7.079160011070269,29.743248907681885,21.62236155461364,11.838826511971146,19.943649397924588,9.772753616738472,4.9317848826568795,22.1859775970647,18.269036750254596,11.263751487727186,23.19863595877144,20.150813323525195,200000,200000,0.502105,0.507905,0.510635,0.510845,0.52794,0.59216,0.03623541313207853,0.25399932560011845,0.6539767025683085,1.0359694996289017,1.6677070270474927,3.330001577446372,0.03640566392986947,0.25755479189846664,0.6586055046646022,1.0396196743990336,1.699994204416057,3.778688920067255,2.2668837433972926,2.283427746150024,4,0.6837879053773045,1.702507977909412e-4,0.0035554662983481866,0.004628802096293683,0.003650174770131853,0.032287177368564235,0.4486873426208833
36,100,100,0.36,0.14,0.21999999999999997,42,28,16,6,6,2,23,16,25,10,4,22,0.7388468491852137,0.27931903444745404,-0.35845879325119373,-0.6433454053929168,-0.7721932141886849,0.20189347914185077,-0.5244005127080407,-1.080319340814956,-1.4050715603096322,-2.0537489106318225,TRUE,0.7276062223256593,0.5563065932413016,36,0.456724271502917,0.5542785333219004,1.1490476759575605,2.1145392172249546,2.761717872993196,3.402940111948417,-313.3047984848152,0,101,NA,200,100,100,6,638.6095969696304,658.3995011689186,47,0,0.38069323579858527,0.12068888810352485,0.4255134153539798,0.25754813083089645,0.1962495657115989,0.05750575362711796,0.02990784156352677,0.03327529291288012,0.22365048893435618,0.18467461839013194,0.2109816568769266,0.09742006629416267,0.07191589716996205,0.21135727233446056,42.55134153539798,25.754813083089644,19.624956571159892,5.750575362711796,2.990784156352677,3.3275292912880117,22.365048893435617,18.467461839013193,21.09816568769266,9.742006629416267,7.191589716996205,21.135727233446055,200000,200000,0.527855,0.52825,0.544065,0.52831,0.52865,0.68612,0.2511453366341446,0.8210804852436403,1.5549829514969011,2.4027292489734235,3.048084166381098,4.40448930599536,0.2654450727079431,0.838698529195429,1.5962905504815375,2.4216818504682336,3.0659500609146764,5.594344455412174,6.9685282387923095,6.654167159824143,4,0.15533211095361055,0.014299736073798475,0.017618043951788676,0.04130759898463632,0.01895260149481004,0.01786589453357834,1.1898551494168146
37,100,100,0.61,0.25,0.36,45,25,5,11,7,7,16,17,6,12,14,35,0.9944578832097528,0.4399131656732339,0.27931903444745404,-0.025068908258711057,-0.3853204664075676,0.12566134685507413,-0.5244005127080407,-0.6744897501960817,-1.080319340814956,-1.4757910281791702,TRUE,0.856685690986686,0.8825007483792998,37,0.36436119301775033,0.5605379262358768,1.172580346339672,1.3894918375304506,1.9803899391380761,2.8140805492716945,-313.77664160998944,0,113,NA,200,100,100,6,639.5532832199789,659.3431874192671,12,0,0.6027354487718997,0.24920190751826699,0.4290981218637656,0.26133475871912937,0.060365211898838034,0.11118649831124172,0.07805558570046178,0.05995982350656348,0.1847319038761359,0.1629629257918446,0.049569721560119795,0.11675031323514323,0.12731126650288493,0.35867386903387155,42.90981218637656,26.133475871912935,6.036521189883803,11.118649831124172,7.805558570046179,5.995982350656348,18.473190387613588,16.29629257918446,4.95697215601198,11.675031323514323,12.731126650288493,35.86738690338716,200000,200000,0.529655,0.533275,0.512595,0.53115,0.54334,0.7318,0.2537483291545894,0.8355142822246434,1.2770327610459158,1.6559038027734057,2.339580951974759,3.8176456178341422,0.2708620693056793,0.8547248526120812,1.2797049164738414,1.674221259158635,2.3771804988556644,5.558909099712725,1.3189347624789785,1.321119015654284,4,0.8577823274081708,0.017113740151089907,0.019210570387437786,0.0026721554279256488,0.018317456385229303,0.03759954688090561,1.7412634818785828
38,100,100,0.58,0.24,0.33999999999999997,28,18,30,13,8,3,3,16,23,10,16,32,1.8807936081512504,0.8778962950512288,0.20189347914185077,-0.050153583464733656,-0.4676987991145081,0.5828415072712162,0.1004337205114699,-0.7063025628400875,-1.2265281200366105,-1.8807936081512509,TRUE,0.8935691659732271,1.0479828802828461,38,0.3332652964349319,0.2622644061485245,0.6315966670987755,1.518158010133173,2.1871646279609993,3.4280697873241266,-327.6358439942746,0,111,NA,200,100,100,6,667.2716879885492,687.0615921878374,35,0,0.602932891627181,0.21911512329635263,0.23069241284232733,0.2375654794373499,0.31262698442397013,0.10688059876572087,0.07978500970292302,0.03244951482770875,0.08369282355469188,0.10611941221566645,0.20725487260246067,0.12049643746243288,0.16340216546036457,0.31903428870438355,23.06924128423273,23.75654794373499,31.262698442397014,10.688059876572087,7.978500970292302,3.2449514827708748,8.369282355469188,10.611941221566646,20.725487260246066,12.049643746243287,16.34021654603646,31.903428870438354,200000,200000,0.514465,0.52119,0.548775,0.537445,0.567155,0.749465,0.12542730681476405,0.4354918636719647,1.0106454875320998,1.8162735976953768,2.6821525702372178,4.428413557675951,0.12929484365145977,0.4430958274502138,1.0532428939829515,1.8394738750715183,2.7648737743033442,6.42197168290274,9.804414135904606,10.612599567160188,4,0.03128080325373295,0.0038675368366957175,0.007603963778249123,0.04259740645085164,0.023200277376141498,0.08272120406612649,1.993558125226789
39,100,100,0.63,0.11,0.52,71,8,10,2,1,8,26,7,4,5,6,52,0.6433454053929168,0.4399131656732339,0.3318533464368165,0.20189347914185077,0.050153583464733656,-0.5533847195556729,-0.8064212470182404,-1.2265281200366105,-1.3407550336902165,-1.4050715603096322,TRUE,0.5837518753967212,0.955963555466503,39,0.2463452002320703,1.2332408058763047,1.5893486766847844,2.0318665735384145,2.3135362528819416,2.6314879392681156,-235.27393599482593,0,109,NA,200,100,100,6,482.54787198965187,502.3377761889401,35,0,0.6062028712459802,0.13109060239060977,0.7086531525307391,0.08728837096529118,0.07296787411335992,0.032179743813618655,0.02693956496260097,0.07197129361439014,0.2619937261440372,0.06198343484890345,0.06981996776107918,0.04063702513620815,0.04260800259867131,0.5229578435111006,70.86531525307392,8.72883709652912,7.296787411335992,3.2179743813618655,2.693956496260097,7.197129361439014,26.19937261440372,6.198343484890345,6.981996776107918,4.0637025136208145,4.260800259867131,52.295784351110065,200000,200000,0.574525,0.523205,0.528695,0.516205,0.52026,0.801665,0.49193943035127563,1.4005972572134326,1.794261185275162,2.166110972480894,2.4641503542616827,3.631212179413092,0.5848074432423097,1.408850460695254,1.8065269359142284,2.171400839452085,2.4704924820530034,6.697143525081167,4.984395935403127,5.42571649055424,4,0.24633663371528924,0.09286801289103408,0.008253203481821458,0.01226575063906643,0.0052898669711911595,0.006342127791320706,3.0659313456680746
40,100,100,0.61,0.07,0.54,18,44,31,2,4,1,7,13,19,8,12,41,1.4757910281791708,0.8416212335729144,0.27931903444745404,0.0752698620998299,-0.22754497664114945,0.9153650878428139,-0.3054807880993974,-1.4757910281791702,-1.6448536269514726,-2.3263478740408408,TRUE,0.5272472126240231,0.9989616025569784,40,0.2058884204065378,0.22617974249224954,0.9860517675287579,2.4940561389760463,3.0613447471683064,4.373386718886754,-289.1397683092234,0,111,NA,200,100,100,6,590.2795366184469,610.0694408177351,27,0,0.5983991463607861,0.0825743533353489,0.20242526928871934,0.424528068547847,0.2904723088280847,0.03574966783516953,0.034216218655374386,0.012608466844804989,0.045500147082093136,0.13823519494759742,0.2178655116095234,0.06596466800704015,0.1260394773114928,0.4063950010422531,20.242526928871936,42.452806854784704,29.04723088280847,3.574966783516953,3.4216218655374386,1.2608466844804989,4.550014708209313,13.823519494759742,21.78655116095234,6.596466800704015,12.60394773114928,40.63950010422531,200000,200000,0.5155,0.54943,0.597,0.53611,0.584795,0.829295,0.10885794039244186,0.5579694230452453,1.556036244630459,2.7503970022529076,3.5772588953060986,5.379982277209888,0.11224139819074462,0.5973348929936626,1.7020111862999912,2.7726138804911873,3.687576314500509,9.23296247487804,3.3371356084999038,3.285523902198925,4,0.511229133451898,0.0033834577983027636,0.039365469948417275,0.14597494166953218,0.02221687823827967,0.11031741919441052,3.8529801976681517
41,100,100,0.51,0.29,0.22000000000000003,5,14,52,9,18,2,0,10,39,17,21,13,Inf,1.2815515655446008,0.025068908258711057,-0.4124631294414046,-1.1263911290388005,1.6448536269514715,0.8778962950512288,-0.5533847195556729,-0.8416212335729142,-2.0537489106318225,FALSE,NA,NA,41,0.5713690565766778,0.032341867809078044,0.20131830054064967,1.2136321240508523,1.753890681855851,3.6378681211087738,-290.0580035185167,0,129,NA,200,100,100,6,592.1160070370335,611.9059112363217,16,0,0.4998576896610063,0.2971161544978509,0.03182446255411955,0.1505234064320897,0.5205359765159399,0.12401699663697474,0.146790787377587,0.026308370483289156,0.01830945000913282,0.09034851494056656,0.39148434538929433,0.1327569098484639,0.24199119863701635,0.12510958117552606,3.182446255411955,15.05234064320897,52.05359765159399,12.401699663697475,14.679078737758699,2.6308370483289156,1.8309450009132822,9.034851494056657,39.148434538929436,13.275690984846388,24.199119863701636,12.510958117552606,200000,200000,0.501235,0.504225,0.53595,0.5186,0.563775,0.63639,0.016093509239136085,0.11465089127556995,0.624480195525731,1.4594005568538138,2.4174056177171668,4.638123424058577,0.016113828325785482,0.11554587836951788,0.6579558558449748,1.4698149328702885,2.5296091450342195,5.383676795258626,4.5378086260557415,8.03866776067561,4,0.09017197049498415,2.0319086649397272e-5,8.949870939479326e-4,0.03347566031924387,0.010414376016474769,0.11220352731705274,0.7455533712000495
42,100,100,0.64,0.14,0.5,14,49,23,10,4,0,3,21,12,12,18,34,1.8807936081512504,0.7063025628400875,0.35845879325119373,0.050153583464733656,-0.4124631294414046,1.080319340814956,-0.3318533464368165,-1.080319340814956,-1.7506860712521695,-Inf,FALSE,NA,NA,42,0.2139144519959893,0.14922805994337726,1.067434862553965,1.9714064016719859,3.045718938622789,5.1618354222947005,-295.39683119462745,0,115,NA,200,100,100,6,602.7936623892549,622.5835665885431,5,0,0.6559227080494742,0.13926086171510232,0.13862735210062324,0.5174831370367668,0.20462864914750756,0.09169875625689128,0.04183093455083642,0.0057311709073746275,0.03141790891155941,0.17272826348511658,0.13993111955384985,0.13467155703446915,0.1897722756095021,0.3314788754055029,13.862735210062324,51.748313703676686,20.462864914750757,9.169875625689128,4.183093455083641,0.5731170907374628,3.1417908911559413,17.272826348511657,13.993111955384984,13.467155703446915,18.97722756095021,33.14788754055029,200000,200000,0.509015,0.560145,0.556535,0.56962,0.63003,0.823615,0.07278961143050447,0.5394750033555716,1.4523074605463422,2.4132316212238027,3.751751709074413,6.164555976697182,0.07410653773276887,0.5930355971354461,1.5047855552300264,2.487183801733738,4.022092244995041,9.822631843395486,1.8716662509621722,2.975407384045319,4,0.5619493155079934,0.001316926302264404,0.05356059377987443,0.05247809468368425,0.07395218050993524,0.2703405359206279,3.6580758666983044
43,100,100,0.58,0.29,0.29,0,15,56,26,3,0,0,11,31,34,12,12,Inf,1.2265281200366105,0.20189347914185077,-0.7063025628400875,-1.17498679206609,Inf,1.0364333894937894,-0.5533847195556729,-1.8807936081512509,-Inf,NA,NA,NA,43,0.4225951649714345,1.0581177332299923e-9,0.1967758585104778,1.2480269038552285,3.3969846099712617,5.190654363436192,-256.1413969211823,0,289,NA,200,100,100,6,524.2827938423646,544.0726980416529,40,0,0.5901313526071876,0.2870706564344263,1.0581177326701858e-9,0.1786252821078853,0.5343040603995707,0.25359660117150373,0.027905693372845652,0.005568361890076923,4.471554379335549e-10,0.07979290030103868,0.33007574664461825,0.3521467426998167,0.1264639525012885,0.11152065740608241,1.0581177326701858e-7,17.862528210788533,53.43040603995707,25.359660117150373,2.7905693372845652,0.5568361890076923,4.471554379335549e-8,7.979290030103868,33.00757466446183,35.21467426998167,12.646395250128851,11.152065740608242,200000,200000,0.49949,0.507725,0.54942,0.59273,0.58103,0.703385,5.28449275445313e-10,0.0951797941114362,0.6319380042083146,1.9640152944879223,4.039998515495778,6.197168810259912,5.290915969862601e-10,0.09717137433386538,0.6830920241720333,2.1651197315361226,4.181420803456247,7.548468873052411,2.0192532879448537,3.0372460950230495,4,0.5516118198229972,6.423215409470136e-13,0.001991580222429179,0.05115401996371871,0.20110443704820025,0.1414222879604683,1.3513000627924994
44,100,100,0.49,0.35,0.14,7,34,24,3,28,4,0,29,22,3,29,17,Inf,0.5533847195556728,-0.025068908258711057,-0.10043372051146975,-0.9541652531461942,1.4757910281791708,0.2275449766411493,-0.3853204664075676,-0.4676987991145081,-1.7506860712521695,FALSE,NA,NA,44,0.6049522728586465,0.044581144487799096,0.5450916453920525,1.1074483234000347,1.2039077234347195,3.0147256689728787,-298.58134480822457,0,133,NA,200,100,100,6,609.1626896164491,628.9525938157374,2,0,0.5117324340356653,0.33040096276561903,0.043602009480204,0.37660934457257644,0.24938768318160054,0.03038143786291192,0.2509602327755627,0.04905929212714444,0.026609036129302373,0.25429066251199905,0.20736786732303336,0.029006742749016323,0.32130884385376346,0.16141684743288542,4.3602009480204,37.660934457257646,24.938768318160054,3.038143786291192,25.096023277556267,4.905929212714444,2.6609036129302375,25.429066251199906,20.736786732303337,2.9006742749016325,32.13088438537635,16.141684743288543,200000,200000,0.50255,0.5166,0.51863,0.50362,0.55526,0.623325,0.022123553134095465,0.27422752589098653,0.7999645616122518,1.1549379204964179,1.8495472766542114,4.015146441964592,0.022151727239409353,0.28212277048793405,0.8100431132485669,1.1552922197524438,1.9492871443935986,4.665300147051189,3.4257510443061654,8.495049685483414,4,0.07503742155351967,2.817410531388842e-5,0.007895244596947515,0.010078551636315103,3.5429925602592505e-4,0.09973986773938726,0.6501537050865975
45,100,100,0.37,0.08,0.29,25,48,19,4,4,0,22,25,16,10,11,16,0.7721932141886849,0.0752698620998299,-0.3318533464368165,-0.612812991016627,-0.9944578832097528,0.6744897501960817,-0.612812991016627,-1.4050715603096322,-1.7506860712521695,-Inf,FALSE,NA,NA,45,0.4395152425007877,0.37383841747424545,1.3394919895341402,2.3257870182901126,3.0357640430351474,4.4305731834210045,-305.79038437350204,0,107,NA,200,100,100,6,623.5807687470041,643.3706729462923,22,0,0.35979572276502725,0.09770651696789301,0.31191191414229813,0.4261093631437123,0.16427220574609658,0.049668571175133125,0.036130283351105685,0.011907662441654199,0.1515190811966202,0.2934476074653424,0.19523758857301016,0.09644394159049552,0.12069368495903288,0.14265809621549885,31.191191414229813,42.61093631437123,16.427220574609656,4.966857117513312,3.6130283351105685,1.1907662441654199,15.15190811966202,29.344760746534238,19.523758857301015,9.644394159049552,12.069368495903287,14.265809621549884,200000,200000,0.517105,0.54564,0.54604,0.53173,0.5633,0.694315,0.17523184453318086,0.7802564603761797,1.7524262923146225,2.639836000016152,3.575740090436471,5.429507866150589,0.18153424189155198,0.821977033770318,1.7965233362937747,2.663045416034381,3.6620476627236105,6.7056895591129475,7.236081290199449,9.361908904545032,4,0.05266336658925175,0.006302397358371126,0.04172057339413837,0.04409704397915215,0.023209416018229234,0.08630757228713959,1.2761816929623588
46,100,100,0.58,0.35,0.22999999999999998,9,23,33,22,12,1,2,14,26,23,15,20,2.053748910631822,0.9944578832097528,0.20189347914185077,-0.3853204664075676,-0.8416212335729142,1.3407550336902165,0.46769879911450835,-0.3853204664075676,-1.1263911290388005,-2.3263478740408408,TRUE,0.7921152729628542,0.7261680391821274,46,0.45819539821966077,0.07813661094490039,0.38509990178238146,1.1069958348450175,2.153546348396055,3.6758008031679594,-322.5432899428605,0,121,NA,200,100,100,6,657.086579885721,676.8764840850092,28,0,0.6021670398223801,0.3305504992490593,0.07516192509006554,0.2444554135412661,0.34983216211960905,0.21447870326019625,0.09074268222445003,0.025329113764413047,0.03516853017893829,0.12659162030969118,0.23607280968899047,0.22937890605030942,0.18720178492093353,0.18558634885113712,7.5161925090065544,24.44554135412661,34.98321621196091,21.447870326019626,9.074268222445003,2.5329113764413047,3.5168530178938293,12.659162030969117,23.607280968899047,22.93789060503094,18.720178492093353,18.55863488511371,200000,200000,0.5035,0.51475,0.531675,0.54616,0.56491,0.684095,0.038529848435724184,0.22358662635121088,0.7020192898673565,1.5397454823372037,2.7295572330563167,4.675217140321954,0.0388327178563616,0.22809052711983277,0.725799024005098,1.5880567317517151,2.8280173390452115,5.853864072593659,4.266252644488663,4.605153251293791,4,0.33026045898280665,3.02869420637418e-4,0.0045039007686218935,0.02377973413774148,0.04831124941451148,0.09846010598889476,1.1786469322717048
47,100,100,0.69,0.35,0.33999999999999997,0,27,38,9,22,4,0,16,15,14,26,29,Inf,0.9944578832097528,0.49585034734745304,0.12566134685507413,-0.5533847195556729,Inf,0.612812991016627,-0.3853204664075676,-0.6433454053929168,-1.7506860712521695,FALSE,NA,NA,47,0.4065002742806895,9.57518836662473e-10,0.34945927686988715,0.9883682964180718,1.4041793265877969,3.086880169277803,-298.90620306621247,0,471,NA,200,100,100,6,609.8124061324249,629.6023103317132,32,0,0.6691333016741354,0.3721834889623026,9.575188362040519e-10,0.2949307651366895,0.3328857449434891,0.12661498363935542,0.19992437084950454,0.04564413447344262,3.8923166965647143e-10,0.13242671422425314,0.1984399837123798,0.10405969634234452,0.27994576464733545,0.2851278406844554,9.575188362040519e-8,29.493076513668946,33.28857449434891,12.661498363935541,19.992437084950453,4.564413447344262,3.8923166965647144e-8,13.242671422425314,19.84399837123798,10.405969634234452,27.994576464733544,28.51278406844554,200000,200000,0.50111000000000006,0.51873,0.53047,0.519255,0.57788,0.709205,4.797569611961664e-10,0.1648134934222638,0.6353833996314748,1.1820270526002408,2.0208930646245777,4.087930451168107,4.798372459832769e-10,0.17046863254477929,0.6556948448501141,1.1901361745110306,2.1499224382096935,5.555514882543378,5.356098845746105,5.404464359703521,4,0.24825564174388925,8.028478711058501e-14,0.0056551391225154735,0.020311445218639257,0.00810912191078983,0.1290293735851158,1.467584431375271
48,100,100,0.51,0.33,0.18,3,20,44,9,6,18,4,19,26,9,19,23,1.7506860712521695,0.7388468491852137,0.025068908258711057,-0.2018934791418509,-0.7388468491852137,1.8807936081512504,0.7388468491852137,-0.4399131656732338,-0.7063025628400875,-0.9153650878428141,TRUE,0.8053641448292911,0.22488405496943326,48,0.7674137611799522,0.040300435748380554,0.29567346053078747,0.9907180333015874,1.2726201980363443,1.8264091898068395,-319.6586763795869,0,125,NA,200,100,100,6,651.3173527591738,671.107256958462,8,0,0.4675305184838121,0.3713099823481121,0.03949917298499204,0.21647048338426692,0.372720361282629,0.09121323185907038,0.11910613262093905,0.16099061786810265,0.030453758280076543,0.17254885765700648,0.3294668655791049,0.09095107650521306,0.13037956029527686,0.24619988168332219,3.9499172984992037,21.647048338426693,37.2720361282629,9.121323185907038,11.910613262093905,16.099061786810264,3.0453758280076544,17.25488576570065,32.94668655791049,9.095107650521307,13.037956029527686,24.61998816833222,200000,200000,0.50227,0.505265,0.512785,0.50453,0.509485,0.56484,0.020026895879942913,0.16254407952201982,0.6031646468670256,1.1250469726529349,1.5236593356481265,2.828451133048049,0.02002573835376602,0.16375007814104509,0.6115268037603638,1.1267056487318232,1.5301731568054886,3.129998452291857,9.501783254054482,9.85498373748155,4,0.0429426101855801,-1.157526176891882e-6,0.0012059986190252614,0.00836215689333819,0.0016586760788883659,0.0065138211573620985,0.30154731924380807
