exp,idx,cbcond,trial,stimID,cond,KP_zm,KP_conf,RT_zm,RT_conf,hmfc,rating16,sex_kp_mfor,age_kp
EA_exp_1b,52,2,126,89,2,m,4,1010,261,fa,6,male,19
EA_exp_1b,52,2,127,15,2,m,4,750,184,fa,6,male,19
EA_exp_1b,52,2,128,6,2,z,4,1040,1393,cr,1,male,19
EA_exp_1b,52,2,129,26,2,m,4,925,207,fa,6,male,19
EA_exp_1b,52,2,130,22,2,m,2,1225,625,fa,4,male,19
EA_exp_1b,52,2,131,120,1,m,4,1073,214,hit,6,male,19
EA_exp_1b,52,2,132,130,1,m,3,1155,604,hit,5,male,19
EA_exp_1b,52,2,133,126,1,z,2,1285,507,miss,3,male,19
EA_exp_1b,52,2,134,13,2,m,3,1339,269,fa,5,male,19
EA_exp_1b,52,2,135,181,1,z,3,1172,814,miss,2,male,19
EA_exp_1b,52,2,136,106,1,z,1,1327,659,miss,3,male,19
EA_exp_1b,52,2,137,36,2,z,3,1083,1224,cr,2,male,19
EA_exp_1b,52,2,138,146,1,z,2,1466,744,miss,3,male,19
EA_exp_1b,52,2,139,28,2,z,3,1066,555,cr,2,male,19
EA_exp_1b,52,2,140,73,2,z,2,11065,533,cr,3,male,19
EA_exp_1b,52,2,141,82,2,z,3,912,437,cr,2,male,19
EA_exp_1b,52,2,142,85,2,m,4,1351,218,fa,6,male,19
EA_exp_1b,52,2,143,127,1,m,2,1506,272,hit,4,male,19
EA_exp_1b,52,2,144,60,2,z,3,1494,338,cr,2,male,19
EA_exp_1b,52,2,145,199,1,m,4,1323,300,hit,6,male,19
EA_exp_1b,52,2,146,163,1,z,2,2016,265,miss,3,male,19
EA_exp_1b,52,2,147,171,1,z,2,4731,270,miss,3,male,19
EA_exp_1b,52,2,148,24,2,z,3,996,1254,cr,2,male,19
EA_exp_1b,52,2,149,51,2,z,3,1062,2147,cr,2,male,19
EA_exp_1b,52,2,150,45,2,z,1,897,596,cr,3,male,19
EA_exp_1b,52,2,151,190,1,m,1,1308,1539,hit,4,male,19
EA_exp_1b,52,2,152,29,2,z,1,2617,279,cr,3,male,19
EA_exp_1b,52,2,153,21,2,z,2,830,407,cr,3,male,19
EA_exp_1b,52,2,154,139,1,m,3,759,291,hit,5,male,19
EA_exp_1b,52,2,155,80,2,m,4,1028,296,fa,6,male,19
EA_exp_1b,52,2,156,108,1,z,1,751,505,miss,3,male,19
EA_exp_1b,52,2,157,99,2,z,1,1066,293,cr,3,male,19
EA_exp_1b,52,2,158,157,1,m,4,956,303,hit,6,male,19
EA_exp_1b,52,2,159,167,1,z,2,999,311,miss,3,male,19
EA_exp_1b,52,2,160,43,2,z,4,1390,941,cr,1,male,19
EA_exp_1b,52,2,161,20,2,m,2,1175,195,fa,4,male,19
EA_exp_1b,52,2,162,121,1,m,4,843,244,hit,6,male,19
EA_exp_1b,52,2,163,159,1,z,1,638,780,miss,3,male,19
EA_exp_1b,52,2,164,71,2,m,2,1057,463,fa,4,male,19
EA_exp_1b,52,2,165,182,1,m,3,1182,263,hit,5,male,19
EA_exp_1b,52,2,166,141,1,m,4,1022,383,hit,6,male,19
EA_exp_1b,52,2,167,109,1,m,4,1537,237,hit,6,male,19
EA_exp_1b,52,2,168,38,2,z,1,741,368,cr,3,male,19
EA_exp_1b,52,2,169,37,2,m,2,1715,408,fa,4,male,19
EA_exp_1b,52,2,170,107,1,z,3,1096,406,miss,2,male,19
EA_exp_1b,52,2,171,59,2,z,1,6661,454,cr,3,male,19
EA_exp_1b,52,2,172,142,1,z,3,1270,908,miss,2,male,19
EA_exp_1b,52,2,173,31,2,m,4,1627,577,fa,6,male,19
EA_exp_1b,52,2,174,144,1,z,2,3663,755,miss,3,male,19
EA_exp_1b,52,2,175,79,2,z,3,1637,318,cr,2,male,19
EA_exp_1b,52,2,176,23,2,z,2,804,332,cr,3,male,19
EA_exp_1b,52,2,177,70,2,m,3,991,322,fa,5,male,19
EA_exp_1b,52,2,178,8,2,m,2,1000,1048,fa,4,male,19
EA_exp_1b,52,2,179,168,1,m,4,975,290,hit,6,male,19
EA_exp_1b,52,2,180,198,1,m,4,1160,1267,hit,6,male,19
EA_exp_1b,52,2,181,147,1,m,4,1460,192,hit,6,male,19
EA_exp_1b,52,2,182,33,2,z,1,698,312,cr,3,male,19
EA_exp_1b,52,2,183,91,2,z,4,797,1318,cr,1,male,19
EA_exp_1b,52,2,184,95,2,z,3,771,286,cr,2,male,19
EA_exp_1b,52,2,185,96,2,m,3,3108,304,fa,5,male,19
EA_exp_1b,52,2,186,68,2,m,4,6422,303,fa,6,male,19
EA_exp_1b,52,2,187,12,2,z,3,851,555,cr,2,male,19
EA_exp_1b,52,2,188,188,1,z,2,646,454,miss,3,male,19
EA_exp_1b,52,2,189,48,2,m,3,773,255,fa,5,male,19
EA_exp_1b,52,2,190,114,1,m,4,1207,143,hit,6,male,19
EA_exp_1b,52,2,191,1,2,z,2,1054,282,cr,3,male,19
EA_exp_1b,52,2,192,105,1,m,3,1937,654,hit,5,male,19
EA_exp_1b,52,2,193,88,2,z,4,7860,1923,cr,1,male,19
EA_exp_1b,52,2,194,81,2,m,2,888,926,fa,4,male,19
EA_exp_1b,52,2,195,186,1,z,1,920,3087,miss,3,male,19
EA_exp_1b,52,2,196,104,1,m,1,2518,266,hit,4,male,19
EA_exp_1b,52,2,197,25,2,z,1,13838,480,cr,3,male,19
EA_exp_1b,52,2,198,98,2,z,2,4256,367,cr,3,male,19
EA_exp_1b,52,2,199,172,1,m,3,2337,621,hit,5,male,19
EA_exp_1b,52,2,200,111,1,m,3,1001,167,hit,5,male,19
EA_exp_1b,53,1,1,95,1,z,2,6433,2660,miss,3,female,18
EA_exp_1b,53,1,2,29,1,m,4,1946,2262,hit,6,female,18
EA_exp_1b,53,1,3,25,1,m,3,2762,1481,hit,5,female,18
EA_exp_1b,53,1,4,137,2,m,3,3471,750,fa,5,female,18
EA_exp_1b,53,1,5,34,1,z,3,1610,2154,miss,2,female,18
EA_exp_1b,53,1,6,161,2,m,3,1555,1023,fa,5,female,18
EA_exp_1b,53,1,7,54,1,z,1,4616,762,miss,3,female,18
EA_exp_1b,53,1,8,110,2,z,1,2395,1207,cr,3,female,18
EA_exp_1b,53,1,9,116,2,m,2,3221,1104,fa,4,female,18
EA_exp_1b,53,1,10,85,1,m,2,1538,816,hit,4,female,18
EA_exp_1b,53,1,11,112,2,z,3,3919,1501,cr,2,female,18
EA_exp_1b,53,1,12,16,1,z,3,2339,1296,miss,2,female,18
EA_exp_1b,53,1,13,173,2,z,4,2955,3168,cr,1,female,18
EA_exp_1b,53,1,14,90,1,m,4,1155,846,hit,6,female,18
EA_exp_1b,53,1,15,3,1,z,2,3038,590,miss,3,female,18
EA_exp_1b,53,1,16,63,1,m,3,3032,344,hit,5,female,18
EA_exp_1b,53,1,17,101,2,z,2,1851,779,cr,3,female,18
EA_exp_1b,53,1,18,7,1,m,4,1677,405,hit,6,female,18
EA_exp_1b,53,1,19,118,2,z,2,1634,1693,cr,3,female,18
EA_exp_1b,53,1,20,27,1,z,2,1947,694,miss,3,female,18
EA_exp_1b,53,1,21,13,1,m,3,1276,754,hit,5,female,18
EA_exp_1b,53,1,22,41,1,z,3,1478,1989,miss,2,female,18
EA_exp_1b,53,1,23,94,1,m,1,4834,1390,hit,4,female,18
EA_exp_1b,53,1,24,82,1,z,2,4042,1535,miss,3,female,18
EA_exp_1b,53,1,25,24,1,z,2,2482,665,miss,3,female,18
EA_exp_1b,53,1,26,18,1,m,4,1744,276,hit,6,female,18
EA_exp_1b,53,1,27,20,1,z,3,1229,1411,miss,2,female,18
EA_exp_1b,53,1,28,109,2,z,2,1246,996,cr,3,female,18
EA_exp_1b,53,1,29,36,1,m,4,926,337,hit,6,female,18
EA_exp_1b,53,1,30,160,2,z,3,1975,1279,cr,2,female,18
EA_exp_1b,53,1,31,117,2,z,2,1548,1513,cr,3,female,18
EA_exp_1b,53,1,32,179,2,m,2,2272,493,fa,4,female,18
EA_exp_1b,53,1,33,89,1,m,2,1451,955,hit,4,female,18
EA_exp_1b,53,1,34,196,2,z,2,1362,1145,cr,3,female,18
EA_exp_1b,53,1,35,73,1,m,2,1644,628,hit,4,female,18
EA_exp_1b,53,1,36,148,2,z,2,2188,1742,cr,3,female,18
EA_exp_1b,53,1,37,17,1,z,2,1510,1016,miss,3,female,18
EA_exp_1b,53,1,38,132,2,z,3,5327,485,cr,2,female,18
EA_exp_1b,53,1,39,49,1,z,3,1603,1036,miss,2,female,18
EA_exp_1b,53,1,40,114,2,m,2,2965,791,fa,4,female,18
EA_exp_1b,53,1,41,126,2,z,3,1384,971,cr,2,female,18
EA_exp_1b,53,1,42,180,2,m,2,1697,347,fa,4,female,18
EA_exp_1b,53,1,43,70,1,m,4,1120,332,hit,6,female,18
EA_exp_1b,53,1,44,59,1,m,1,3858,334,hit,4,female,18
EA_exp_1b,53,1,45,163,2,z,1,1987,765,cr,3,female,18
EA_exp_1b,53,1,46,19,1,z,2,2737,1244,miss,3,female,18
EA_exp_1b,53,1,47,14,1,z,1,4078,450,miss,3,female,18
EA_exp_1b,53,1,48,65,1,z,1,2576,771,miss,3,female,18
EA_exp_1b,53,1,49,51,1,z,1,2854,2398,miss,3,female,18
EA_exp_1b,53,1,50,185,2,m,2,1983,1002,fa,4,female,18
EA_exp_1b,53,1,51,37,1,m,3,1171,2589,hit,5,female,18
EA_exp_1b,53,1,52,107,2,z,3,1557,562,cr,2,female,18
EA_exp_1b,53,1,53,124,2,z,2,1499,587,cr,3,female,18
EA_exp_1b,53,1,54,50,1,m,1,1461,948,hit,4,female,18
EA_exp_1b,53,1,55,121,2,z,3,2158,786,cr,2,female,18
EA_exp_1b,53,1,56,186,2,z,2,3350,872,cr,3,female,18
EA_exp_1b,53,1,57,183,2,z,3,1302,844,cr,2,female,18
EA_exp_1b,53,1,58,159,2,z,4,1178,1029,cr,1,female,18
EA_exp_1b,53,1,59,170,2,m,2,1869,413,fa,4,female,18
EA_exp_1b,53,1,60,68,1,z,3,2574,368,miss,2,female,18
EA_exp_1b,53,1,61,28,1,z,2,1252,714,miss,3,female,18
EA_exp_1b,53,1,62,166,2,z,2,1260,854,cr,3,female,18
EA_exp_1b,53,1,63,195,2,z,1,1927,530,cr,3,female,18
EA_exp_1b,53,1,64,131,2,z,1,2062,357,cr,3,female,18
EA_exp_1b,53,1,65,128,2,m,2,1674,719,fa,4,female,18
EA_exp_1b,53,1,66,169,2,m,3,1809,516,fa,5,female,18
EA_exp_1b,53,1,67,100,1,z,2,2159,1027,miss,3,female,18
EA_exp_1b,53,1,68,184,2,m,2,1308,258,fa,4,female,18
EA_exp_1b,53,1,69,157,2,m,3,809,1042,fa,5,female,18
EA_exp_1b,53,1,70,200,2,z,3,3083,423,cr,2,female,18
EA_exp_1b,53,1,71,56,1,m,3,3063,295,hit,5,female,18
EA_exp_1b,53,1,72,11,1,m,4,3147,311,hit,6,female,18
EA_exp_1b,53,1,73,162,2,z,3,1183,455,cr,2,female,18
EA_exp_1b,53,1,74,92,1,m,4,1010,296,hit,6,female,18
EA_exp_1b,53,1,75,75,1,m,3,2063,596,hit,5,female,18
EA_exp_1b,53,1,76,42,1,m,4,990,128,hit,6,female,18
EA_exp_1b,53,1,77,22,1,m,1,2606,316,hit,4,female,18
EA_exp_1b,53,1,78,177,2,m,2,4721,223,fa,4,female,18
EA_exp_1b,53,1,79,91,1,z,2,1319,1084,miss,3,female,18
EA_exp_1b,53,1,80,141,2,m,1,1888,240,fa,4,female,18
EA_exp_1b,53,1,81,67,1,m,2,6056,2080,hit,4,female,18
EA_exp_1b,53,1,82,133,2,z,1,2494,803,cr,3,female,18
EA_exp_1b,53,1,83,144,2,m,2,1123,1743,fa,4,female,18
EA_exp_1b,53,1,84,113,2,m,2,1084,2923,fa,4,female,18
EA_exp_1b,53,1,85,115,2,m,2,906,1004,fa,4,female,18
EA_exp_1b,53,1,86,174,2,m,1,3910,403,fa,4,female,18
EA_exp_1b,53,1,87,15,1,m,2,1570,1279,hit,4,female,18
EA_exp_1b,53,1,88,86,1,m,2,1212,373,hit,4,female,18
EA_exp_1b,53,1,89,32,1,m,1,4215,1640,hit,4,female,18
EA_exp_1b,53,1,90,39,1,z,1,1448,487,miss,3,female,18
EA_exp_1b,53,1,91,194,2,m,1,2518,1642,fa,4,female,18
EA_exp_1b,53,1,92,106,2,z,3,1326,878,cr,2,female,18
EA_exp_1b,53,1,93,38,1,z,1,1599,758,miss,3,female,18
EA_exp_1b,53,1,94,23,1,z,1,1434,1114,miss,3,female,18
EA_exp_1b,53,1,95,52,1,m,3,910,452,hit,5,female,18
EA_exp_1b,53,1,96,43,1,m,4,2836,235,hit,6,female,18
EA_exp_1b,53,1,97,193,2,z,2,3235,683,cr,3,female,18
EA_exp_1b,53,1,98,79,1,z,1,2132,1477,miss,3,female,18
EA_exp_1b,53,1,99,146,2,m,2,1182,5014,fa,4,female,18
EA_exp_1b,53,1,100,176,2,z,2,1679,1013,cr,3,female,18
EA_exp_1b,53,1,101,58,1,m,3,2641,1327,hit,5,female,18
EA_exp_1b,53,1,102,62,1,m,2,3307,416,hit,4,female,18
EA_exp_1b,53,1,103,88,1,m,2,1202,170,hit,4,female,18
EA_exp_1b,53,1,104,55,1,z,2,1000,902,miss,3,female,18
EA_exp_1b,53,1,105,151,2,z,3,1142,1199,cr,2,female,18
EA_exp_1b,53,1,106,47,1,m,2,1233,1849,hit,4,female,18
EA_exp_1b,53,1,107,120,2,m,2,1967,683,fa,4,female,18
EA_exp_1b,53,1,108,165,2,z,3,1186,1100,cr,2,female,18
EA_exp_1b,53,1,109,102,2,z,3,1217,1849,cr,2,female,18
EA_exp_1b,53,1,110,98,1,m,2,2048,792,hit,4,female,18
EA_exp_1b,53,1,111,6,1,m,3,1434,1371,hit,5,female,18
EA_exp_1b,53,1,112,26,1,z,3,933,457,miss,2,female,18
EA_exp_1b,53,1,113,99,1,m,4,1002,346,hit,6,female,18
EA_exp_1b,53,1,114,76,1,z,1,1376,2191,miss,3,female,18
EA_exp_1b,53,1,115,71,1,z,2,1644,1089,miss,3,female,18
EA_exp_1b,53,1,116,60,1,m,2,1543,1122,hit,4,female,18
EA_exp_1b,53,1,117,138,2,z,4,1270,542,cr,1,female,18
EA_exp_1b,53,1,118,96,1,m,2,1372,1372,hit,4,female,18
EA_exp_1b,53,1,119,191,2,z,3,1240,783,cr,2,female,18
EA_exp_1b,53,1,120,87,1,z,1,1936,605,miss,3,female,18
EA_exp_1b,53,1,121,93,1,m,4,1030,310,hit,6,female,18
EA_exp_1b,53,1,122,33,1,m,2,1739,255,hit,4,female,18
EA_exp_1b,53,1,123,140,2,z,2,1000,504,cr,3,female,18
EA_exp_1b,53,1,124,48,1,m,2,1784,503,hit,4,female,18
EA_exp_1b,53,1,125,192,2,z,3,1860,579,cr,2,female,18
EA_exp_1b,53,1,126,10,1,m,4,878,227,hit,6,female,18
EA_exp_1b,53,1,127,108,2,z,2,1421,461,cr,3,female,18
EA_exp_1b,53,1,128,199,2,m,2,1485,331,fa,4,female,18
EA_exp_1b,53,1,129,142,2,z,2,799,441,cr,3,female,18
EA_exp_1b,53,1,130,46,1,m,2,2249,888,hit,4,female,18
EA_exp_1b,53,1,131,57,1,z,2,1204,1423,miss,3,female,18
EA_exp_1b,53,1,132,125,2,z,3,1287,446,cr,2,female,18
EA_exp_1b,53,1,133,197,2,m,1,671,3500,fa,4,female,18
EA_exp_1b,53,1,134,158,2,m,3,1747,277,fa,5,female,18
EA_exp_1b,53,1,135,122,2,z,2,1116,424,cr,3,female,18
EA_exp_1b,53,1,136,167,2,z,4,1577,1971,cr,1,female,18
EA_exp_1b,53,1,137,168,2,m,2,4200,455,fa,4,female,18
EA_exp_1b,53,1,138,152,2,m,2,1301,332,fa,4,female,18
EA_exp_1b,53,1,139,31,1,z,1,913,2164,miss,3,female,18
EA_exp_1b,53,1,140,2,1,m,2,1600,538,hit,4,female,18
EA_exp_1b,53,1,141,5,1,m,3,1224,527,hit,5,female,18
EA_exp_1b,53,1,142,74,1,m,3,1182,517,hit,5,female,18
EA_exp_1b,53,1,143,8,1,m,1,2387,252,hit,4,female,18
EA_exp_1b,53,1,144,198,2,z,3,1073,801,cr,2,female,18
EA_exp_1b,53,1,145,175,2,z,2,1394,404,cr,3,female,18
EA_exp_1b,53,1,146,4,1,m,2,3558,1871,hit,4,female,18
EA_exp_1b,53,1,147,156,2,m,2,1394,1175,fa,4,female,18
EA_exp_1b,53,1,148,104,2,z,3,939,494,cr,2,female,18
EA_exp_1b,53,1,149,139,2,z,2,911,449,cr,3,female,18
EA_exp_1b,53,1,150,72,1,z,2,847,1977,miss,3,female,18
EA_exp_1b,53,1,151,134,2,z,1,1598,1252,cr,3,female,18
EA_exp_1b,53,1,152,81,1,z,2,1172,879,miss,3,female,18
EA_exp_1b,53,1,153,1,1,m,4,1447,1276,hit,6,female,18
EA_exp_1b,53,1,154,190,2,z,3,1869,874,cr,2,female,18
EA_exp_1b,53,1,155,35,1,m,4,3369,299,hit,6,female,18
EA_exp_1b,53,1,156,77,1,m,3,2209,130,hit,5,female,18
EA_exp_1b,53,1,157,66,1,z,3,895,659,miss,2,female,18
EA_exp_1b,53,1,158,105,2,z,3,1868,778,cr,2,female,18
EA_exp_1b,53,1,159,147,2,m,4,1149,264,fa,6,female,18
EA_exp_1b,53,1,160,153,2,m,1,6768,426,fa,4,female,18
EA_exp_1b,53,1,161,181,2,z,1,1306,2656,cr,3,female,18
EA_exp_1b,53,1,162,130,2,z,3,1316,523,cr,2,female,18
EA_exp_1b,53,1,163,80,1,z,2,1498,517,miss,3,female,18
EA_exp_1b,53,1,164,30,1,z,1,1363,1413,miss,3,female,18
EA_exp_1b,53,1,165,97,1,z,2,1372,1697,miss,3,female,18
EA_exp_1b,53,1,166,143,2,z,3,1182,984,cr,2,female,18
EA_exp_1b,53,1,167,164,2,m,2,1923,1600,fa,4,female,18
EA_exp_1b,53,1,168,123,2,z,3,1681,2550,cr,2,female,18
EA_exp_1b,53,1,169,154,2,z,2,1235,586,cr,3,female,18
EA_exp_1b,53,1,170,119,2,z,2,965,454,cr,3,female,18
EA_exp_1b,53,1,171,150,2,z,2,1254,414,cr,3,female,18
EA_exp_1b,53,1,172,69,1,m,2,896,660,hit,4,female,18
EA_exp_1b,53,1,173,187,2,z,3,845,402,cr,2,female,18
EA_exp_1b,53,1,174,64,1,z,2,2775,1824,miss,3,female,18
EA_exp_1b,53,1,175,172,2,z,2,2247,791,cr,3,female,18
EA_exp_1b,53,1,176,9,1,z,1,1866,1304,miss,3,female,18
EA_exp_1b,53,1,177,188,2,m,1,1109,850,fa,4,female,18
EA_exp_1b,53,1,178,127,2,z,2,2898,2294,cr,3,female,18
EA_exp_1b,53,1,179,61,1,z,1,1134,1848,miss,3,female,18
EA_exp_1b,53,1,180,103,2,z,3,1153,443,cr,2,female,18
EA_exp_1b,53,1,181,40,1,m,2,1115,873,hit,4,female,18
EA_exp_1b,53,1,182,53,1,m,1,985,1577,hit,4,female,18
EA_exp_1b,53,1,183,44,1,m,4,1100,168,hit,6,female,18
EA_exp_1b,53,1,184,178,2,m,3,1185,1022,fa,5,female,18
EA_exp_1b,53,1,185,189,2,z,3,2357,817,cr,2,female,18
EA_exp_1b,53,1,186,111,2,m,2,1200,410,fa,4,female,18
EA_exp_1b,53,1,187,45,1,m,4,942,399,hit,6,female,18
EA_exp_1b,53,1,188,83,1,m,4,5057,175,hit,6,female,18
EA_exp_1b,53,1,189,149,2,z,2,1080,454,cr,3,female,18
EA_exp_1b,53,1,190,21,1,m,4,1031,151,hit,6,female,18
EA_exp_1b,53,1,191,155,2,z,1,1828,1380,cr,3,female,18
EA_exp_1b,53,1,192,182,2,z,3,1041,574,cr,2,female,18
EA_exp_1b,53,1,193,136,2,z,3,1067,406,cr,2,female,18
EA_exp_1b,53,1,194,145,2,m,2,1065,2934,fa,4,female,18
EA_exp_1b,53,1,195,84,1,z,3,1045,850,miss,2,female,18
EA_exp_1b,53,1,196,129,2,z,3,2323,990,cr,2,female,18
EA_exp_1b,53,1,197,171,2,z,2,1146,419,cr,3,female,18
EA_exp_1b,53,1,198,135,2,z,2,1046,435,cr,3,female,18
EA_exp_1b,53,1,199,12,1,z,2,1169,415,miss,3,female,18
EA_exp_1b,53,1,200,78,1,z,1,1201,1193,miss,3,female,18
EA_exp_1b,54,1,1,165,2,m,2,3840,5296,fa,4,female,19
EA_exp_1b,54,1,2,22,1,m,3,3092,2907,hit,5,female,19
EA_exp_1b,54,1,3,162,2,m,2,2997,6026,fa,4,female,19
EA_exp_1b,54,1,4,79,1,z,3,5674,2048,miss,2,female,19
EA_exp_1b,54,1,5,4,1,z,3,3118,4029,miss,2,female,19
EA_exp_1b,54,1,6,27,1,z,3,2268,1500,miss,2,female,19
EA_exp_1b,54,1,7,91,1,m,4,3296,2039,hit,6,female,19
EA_exp_1b,54,1,8,38,1,z,2,2566,1978,miss,3,female,19
EA_exp_1b,54,1,9,56,1,m,2,3051,2860,hit,4,female,19
EA_exp_1b,54,1,10,123,2,m,3,2934,2511,fa,5,female,19
EA_exp_1b,54,1,11,198,2,m,3,1941,1560,fa,5,female,19
EA_exp_1b,54,1,12,145,2,z,2,1578,1428,cr,3,female,19
EA_exp_1b,54,1,13,138,2,z,2,1467,1723,cr,3,female,19
EA_exp_1b,54,1,14,160,2,m,3,1776,1098,fa,5,female,19
EA_exp_1b,54,1,15,84,1,z,2,3517,972,miss,3,female,19
EA_exp_1b,54,1,16,195,2,m,2,1689,541,fa,4,female,19
EA_exp_1b,54,1,17,164,2,z,2,2425,673,cr,3,female,19
EA_exp_1b,54,1,18,179,2,z,2,1142,627,cr,3,female,19
EA_exp_1b,54,1,19,173,2,z,2,1074,1323,cr,3,female,19
EA_exp_1b,54,1,20,143,2,z,2,1815,792,cr,3,female,19
EA_exp_1b,54,1,21,26,1,m,4,1398,2059,hit,6,female,19
EA_exp_1b,54,1,22,69,1,m,3,1450,1146,hit,5,female,19
EA_exp_1b,54,1,23,24,1,m,2,1435,845,hit,4,female,19
EA_exp_1b,54,1,24,54,1,m,3,1070,2061,hit,5,female,19
EA_exp_1b,54,1,25,127,2,m,3,1080,682,fa,5,female,19
EA_exp_1b,54,1,26,152,2,z,2,1440,624,cr,3,female,19
EA_exp_1b,54,1,27,157,2,z,2,1511,1381,cr,3,female,19
EA_exp_1b,54,1,28,95,1,m,3,1040,1023,hit,5,female,19
EA_exp_1b,54,1,29,48,1,m,3,2679,629,hit,5,female,19
EA_exp_1b,54,1,30,42,1,m,4,1120,811,hit,6,female,19
EA_exp_1b,54,1,31,33,1,z,2,1275,627,miss,3,female,19
EA_exp_1b,54,1,32,32,1,z,3,1528,1590,miss,2,female,19
EA_exp_1b,54,1,33,148,2,m,3,953,892,fa,5,female,19
EA_exp_1b,54,1,34,163,2,z,2,2298,2807,cr,3,female,19
EA_exp_1b,54,1,35,151,2,m,2,1497,1205,fa,4,female,19
EA_exp_1b,54,1,36,107,2,z,2,1320,2429,cr,3,female,19
EA_exp_1b,54,1,37,3,1,m,2,1084,1163,hit,4,female,19
EA_exp_1b,54,1,38,14,1,m,3,1056,638,hit,5,female,19
EA_exp_1b,54,1,39,88,1,m,3,869,653,hit,5,female,19
EA_exp_1b,54,1,40,10,1,m,3,1060,1138,hit,5,female,19
EA_exp_1b,54,1,41,170,2,m,3,725,419,fa,5,female,19
EA_exp_1b,54,1,42,115,2,m,2,1219,443,fa,4,female,19
EA_exp_1b,54,1,43,28,1,z,2,1373,846,miss,3,female,19
EA_exp_1b,54,1,44,21,1,z,3,984,1695,miss,2,female,19
EA_exp_1b,54,1,45,59,1,m,4,810,1318,hit,6,female,19
EA_exp_1b,54,1,46,47,1,z,1,1555,1199,miss,3,female,19
EA_exp_1b,54,1,47,100,1,z,2,1407,752,miss,3,female,19
EA_exp_1b,54,1,48,85,1,m,4,899,986,hit,6,female,19
EA_exp_1b,54,1,49,188,2,z,3,1090,704,cr,2,female,19
EA_exp_1b,54,1,50,108,2,z,2,1076,755,cr,3,female,19
EA_exp_1b,54,1,51,168,2,m,3,902,573,fa,5,female,19
EA_exp_1b,54,1,52,90,1,z,2,1809,3190,miss,3,female,19
EA_exp_1b,54,1,53,109,2,z,2,1399,747,cr,3,female,19
EA_exp_1b,54,1,54,92,1,z,1,1070,1005,miss,3,female,19
EA_exp_1b,54,1,55,36,1,m,3,1413,1047,hit,5,female,19
EA_exp_1b,54,1,56,147,2,z,2,1082,542,cr,3,female,19
EA_exp_1b,54,1,57,189,2,z,3,1336,989,cr,2,female,19
EA_exp_1b,54,1,58,200,2,z,2,1095,404,cr,3,female,19
EA_exp_1b,54,1,59,18,1,m,4,1016,552,hit,6,female,19
EA_exp_1b,54,1,60,23,1,m,2,1684,360,hit,4,female,19
EA_exp_1b,54,1,61,174,2,z,2,1180,582,cr,3,female,19
EA_exp_1b,54,1,62,12,1,m,4,2366,570,hit,6,female,19
EA_exp_1b,54,1,63,29,1,m,2,964,1337,hit,4,female,19
EA_exp_1b,54,1,64,106,2,m,2,1058,387,fa,4,female,19
EA_exp_1b,54,1,65,78,1,m,4,838,940,hit,6,female,19
EA_exp_1b,54,1,66,7,1,z,2,1258,512,miss,3,female,19
EA_exp_1b,54,1,67,77,1,m,2,1229,549,hit,4,female,19
EA_exp_1b,54,1,68,94,1,z,2,978,611,miss,3,female,19
EA_exp_1b,54,1,69,146,2,z,2,1388,574,cr,3,female,19
EA_exp_1b,54,1,70,74,1,m,2,1115,550,hit,4,female,19
EA_exp_1b,54,1,71,86,1,m,2,1679,343,hit,4,female,19
EA_exp_1b,54,1,72,116,2,z,1,1498,568,cr,3,female,19
EA_exp_1b,54,1,73,80,1,m,3,988,948,hit,5,female,19
EA_exp_1b,54,1,74,129,2,z,1,1007,1201,cr,3,female,19
EA_exp_1b,54,1,75,57,1,m,4,1077,592,hit,6,female,19
EA_exp_1b,54,1,76,177,2,z,3,1195,564,cr,2,female,19
EA_exp_1b,54,1,77,98,1,z,2,1327,531,miss,3,female,19
EA_exp_1b,54,1,78,125,2,z,1,1568,554,cr,3,female,19
EA_exp_1b,54,1,79,166,2,z,1,1429,1047,cr,3,female,19
EA_exp_1b,54,1,80,81,1,m,4,1086,555,hit,6,female,19
EA_exp_1b,54,1,81,105,2,z,3,1383,329,cr,2,female,19
EA_exp_1b,54,1,82,101,2,z,2,1163,536,cr,3,female,19
EA_exp_1b,54,1,83,19,1,z,3,1042,708,miss,2,female,19
EA_exp_1b,54,1,84,17,1,m,3,747,868,hit,5,female,19
EA_exp_1b,54,1,85,89,1,m,4,1123,527,hit,6,female,19
EA_exp_1b,54,1,86,70,1,z,1,1388,1357,miss,3,female,19
EA_exp_1b,54,1,87,20,1,z,1,1529,549,miss,3,female,19
EA_exp_1b,54,1,88,154,2,m,2,993,1010,fa,4,female,19
EA_exp_1b,54,1,89,99,1,m,4,1019,476,hit,6,female,19
EA_exp_1b,54,1,90,104,2,z,2,1258,641,cr,3,female,19
EA_exp_1b,54,1,91,50,1,z,3,1434,586,miss,2,female,19
EA_exp_1b,54,1,92,131,2,z,1,1221,412,cr,3,female,19
EA_exp_1b,54,1,93,124,2,m,2,798,551,fa,4,female,19
EA_exp_1b,54,1,94,199,2,z,3,2195,1076,cr,2,female,19
EA_exp_1b,54,1,95,118,2,z,2,1037,634,cr,3,female,19
EA_exp_1b,54,1,96,31,1,z,2,1157,686,miss,3,female,19
EA_exp_1b,54,1,97,142,2,z,2,965,614,cr,3,female,19
EA_exp_1b,54,1,98,112,2,z,2,908,484,cr,3,female,19
EA_exp_1b,54,1,99,9,1,z,2,1044,386,miss,3,female,19
