ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,dpri,Ro,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
29,100,100,0.73,0.47,0.26,7,25,21,10,21,16,4,8,15,8,20,45,1.7506860712521695,1.17498679206609,0.612812991016627,0.3853204664075676,-0.125661346855074,1.4757910281791708,0.46769879911450835,-0.0752698620998299,-0.3318533464368165,-0.9944578832097528,TRUE,0.7762803549904447,0.6754943736568629,29,0.43117614825300715,0.22968401708570296,-1.3835512353551318,-0.5103225710335418,0.06381970730484332,0.32564719274338455,0.9960561292457695,-322.0247218714237,0,128,NA,200,100,100,7,658.0494437428474,681.1376653086837,16,0,0.7252463302021614,0.4745568930428875,0.08324795439922966,0.22166479178081339,0.22053036077706945,0.1022112419931075,0.21273421403897164,0.15961143701080838,0.02679382944687405,0.10664390451920917,0.14131593583175533,0.07803414004843615,0.1971579480241628,0.45005424212956247,8.324795439922966,22.16647917808134,22.053036077706945,10.221124199310749,21.273421403897164,15.961143701080838,2.679382944687405,10.664390451920918,14.131593583175533,7.8034140048436145,19.71579480241628,45.00542421295625,200000,200000,0.54393,0.5294,0.521065,0.51082,0.52378,0.65714,0.5425811682773642,0.5299738633756946,0.5204638118881675,0.5093960602132166,0.5238235629588314,0.6571182931378197,-1.840221930175635,-0.8889076395525503,-0.21718747377364267,0.19362356419312518,0.6365461471027902,1.5219775310579182,-1.779001530648814,-0.8634731913877032,-0.20551194648678622,0.1960810306876274,0.6523808270838092,1.6200524721048688,2.01070055943592,1.9852336953853773,3,0.5754771562780626,0.06122039952682101,0.02543444816484708,0.011675527286856446,0.0024574664945022084,0.01583467998101895,0.09807494104695058
30,100,100,0.57,0.36,0.20999999999999996,4,19,41,26,9,1,2,11,30,23,18,16,2.053748910631822,1.1263911290388005,0.17637416478086118,-0.4124631294414046,-0.9944578832097528,1.7506860712521695,0.7388468491852137,-0.35845879325119373,-1.2815515655446008,-2.3263478740408408,TRUE,0.7513855120567875,0.6118516670751724,30,0.3768659824293412,0.1389403817215629,-1.7010327338966436,-0.7062223805796795,0.3634986472729178,1.1796928677597456,2.346044452123061,-305.1035308583388,0,138,NA,200,100,100,7,624.2070617166776,647.2952832825139,3,0,0.5740619086882983,0.35811621161841933,0.04446842031673772,0.1955565069044236,0.40185886116041936,0.23905501581978839,0.10957427358594996,0.009486922212680993,0.01623901988681146,0.1037794321807395,0.3059196392441508,0.2534057437284085,0.16064884013635503,0.16000732482353472,4.446842031673772,19.555650690442363,40.185886116041935,23.90550158197884,10.957427358594995,0.9486922212680993,1.623901988681146,10.37794321807395,30.591963924415076,25.34057437284085,16.064884013635503,16.00073248235347,200000,200000,0.53335,0.53146,0.53293,0.5251,0.53172,0.59799,0.534245654541356,0.5289836978260279,0.5327638647295343,0.5251485383133777,0.5324863338358155,0.5968609045643334,-2.1112523103420804,-1.109688175685564,-0.15564388031052231,0.7299678534670573,1.583233527160009,2.6830124696663376,-2.065523101733187,-1.082157452215876,-0.12131638500749503,0.7502007414627534,1.618427040721712,2.7228106282239537,1.1982705701279903,1.209079209856292,3,0.7508275759206536,0.0457292086088934,0.027530723469688212,0.03432749530302728,0.020232887995696114,0.03519351356170297,0.03979815855761615
31,100,100,0.72,0.4,0.31999999999999995,13,34,13,19,20,1,0,16,12,24,18,30,Inf,0.9944578832097528,0.5828415072712162,-0.050153583464733656,-0.5244005127080407,1.1263911290388005,0.0752698620998299,-0.2533471031357998,-0.8064212470182404,-2.3263478740408408,FALSE,NA,NA,31,0.5880680113627108,0.26528181165999715,-1.263905262402257,-0.10558879612887173,0.28012825803667585,0.9692134951703307,2.260337797543035,-318.9338245897586,0,126,NA,200,100,100,7,651.8676491795172,674.9558707453535,9,0,0.7214947200613369,0.38968955273789097,0.10313201638195636,0.35482229084244177,0.15235614003771092,0.22347021315089632,0.1543191926784323,0.011900146908562337,0.023521878197047142,0.15571169044785596,0.09927171129376006,0.19792445629911426,0.22358362162975123,0.29998664213247145,10.313201638195636,35.482229084244175,15.235614003771092,22.347021315089634,15.43191926784323,1.1900146908562337,2.352187819704714,15.571169044785597,9.927171129376006,19.792445629911427,22.358362162975123,29.998664213247146,200000,200000,0.55819,0.55359,0.519195,0.534125,0.55671,0.672285,0.558727222210005,0.5532520466654728,0.5188434673144651,0.5334012522552722,0.5564936440540449,0.6710354015337539,-1.740336716317502,-0.6122505147472372,0.08619312530236088,0.6004143689308015,1.415310262275877,2.6057030430901316,-1.6547093621839213,-0.5530191422400399,0.093444156028004155,0.6232453147257174,1.483336994945771,2.67443959407991,5.162456796283414,9.71983794394159,3,0.021104074673235163,0.0856273541335808,0.059231372507197344,0.007251030725643273,0.022830945794915958,0.06802673266989401,0.0687365509897786
32,100,100,0.81,0.28,0.53,4,24,44,15,12,1,0,5,14,18,30,33,Inf,1.6448536269514715,0.8778962950512288,0.3318533464368165,-0.4399131656732338,1.7506860712521695,0.5828415072712162,-0.5828415072712162,-1.1263911290388005,-2.3263478740408408,FALSE,NA,NA,32,1.1417965892080049,0.2428351362869768,-1.7589172298992648,-0.5392035143496232,0.5313761994407082,1.122527285714071,2.3416975489434178,-288.9024465272932,0,140,NA,200,100,100,7,591.8048930545864,614.8931146204227,6,0,0.7949660527188895,0.2975790555679765,0.039295784098504705,0.25557743374895026,0.40754772658456856,0.16675989917320932,0.12122102440192606,0.009598131992841097,0.0014095143839524947,0.03370888778263005,0.16991554511452792,0.16772826110758265,0.29726138131299956,0.32997641029830727,3.9295784098504702,25.557743374895026,40.75477265845686,16.675989917320933,12.122102440192606,0.9598131992841097,0.14095143839524948,3.370888778263005,16.99155451145279,16.772826110758267,29.726138131299955,32.997641029830724,200000,200000,0.589485,0.59747,0.597845,0.552805,0.60822,0.70138,0.591738165943923,0.5990880548549088,0.5976454592627717,0.5556704792467245,0.6053930210269688,0.7021895321478842,-2.1615046938320672,-1.0174145867408,-0.0035539398131526857,0.8032411609209769,1.5405910431525227,2.6790829280953323,-2.049179695813709,-0.9062477529812982,0.09901518999284775,0.8360090661067681,1.663090912911551,2.8292671272739964,1.9323086519453214,2.1444204121428148,3,0.542978612311207,0.11232499801835827,0.11116683375950176,0.10256912980600044,0.0327679051857912,0.12249986975902827,0.1501841991786641
33,100,100,0.71,0.56,0.1499999999999999,19,14,11,25,13,18,24,2,3,4,7,60,0.7063025628400875,0.6433454053929168,0.5533847195556728,0.4399131656732339,0.2533471031357998,0.8778962950512288,0.4399131656732339,0.1509692154967774,-0.4958503473474532,-0.9153650878428141,TRUE,0.24476616123310274,0.5164406846124847,33,5.416396409333528e-10,0.5121794717804977,-0.5561760063902612,-0.2621872061667667,-0.023291125886712144,0.4834112805888776,0.9154305666074992,-299.9250322789078,0,158,NA,200,100,100,7,613.8500645578156,636.9382861236519,12,0,0.7606220642517589,0.5092909748441123,0.28904526996369384,0.10754328827559362,0.0941204669166002,0.19488910478785615,0.13441905117034592,0.17998281888591028,0.14100221618273312,0.05246182368151871,0.0459138958839892,0.09507090605343343,0.0655723725691401,0.5999787856291854,28.904526996369384,10.754328827559362,9.41204669166002,19.488910478785616,13.441905117034592,17.998281888591027,14.100221618273313,5.246182368151871,4.59138958839892,9.507090605343343,6.55723725691401,59.99787856291854,200000,200000,0.498845,0.50035,0.50217,0.499635,0.50056,0.755625,0.5000000000743846,0.5000000000132442,0.5000000000107724,0.5000000000227627,0.5000000000193815,0.7560897359265479,-1.1824251619826383,-0.40624368225063906,-0.14206161009117138,0.22518088569794933,0.6886263121276844,1.457829650453669,-1.182425161842079,-0.4062436822467524,-0.1420616100886005,0.22518088570943184,0.6886263121360184,1.45782965056702,18.945144806820036,19.569121176702556,3,2.0846982704236794e-4,1.405593419434581e-10,3.886668764607748e-12,2.5708879469732437e-12,1.1482509387761297e-11,8.3340001566512e-12,1.1335110627896938e-10
34,100,100,0.86,0.44,0.42,25,15,16,25,14,5,0,5,9,10,24,52,Inf,1.6448536269514715,1.080319340814956,0.7063025628400875,0.050153583464733656,0.6744897501960817,0.2533471031357998,-0.15096921549677725,-0.8778962950512285,-1.6448536269514726,FALSE,NA,NA,34,1.2709980418195654,0.25692296199542425,-0.7231414893133781,-0.22995426104486277,0.2304789780736356,0.8364695822791751,1.645319946952016,-301.59405742158907,0,122,NA,200,100,100,7,617.1881148431781,640.2763364090144,5,0,0.8892448089308465,0.4088597984420519,0.23479648083953517,0.17426717500346092,0.18207654571495202,0.20741440748420548,0.15149346672788822,0.0499519242299582,0.017141601382929715,0.032409710190662404,0.06120387949556126,0.13591099016114927,0.23330034209956124,0.520033476670136,23.479648083953517,17.426717500346093,18.2076545714952,20.741440748420548,15.149346672788822,4.99519242299582,1.7141601382929714,3.24097101906624,6.120387949556126,13.591099016114928,23.330034209956125,52.0033476670136,200000,200000,0.63294,0.551935,0.548575,0.56327,0.583925,0.73839,0.6334622983051925,0.5513553509891872,0.5483233070021989,0.5634743312245338,0.5833936518256762,0.73855405322962,-1.3081721258441221,-0.4669752680261379,2.577562115782528e-4,0.5173752190382407,1.1757478302922644,2.0631147478584806,-1.0970277718616053,-0.4418335254938539,0.022429133954885216,0.5556967532944763,1.242500467220781,2.321458495196384,4.943250210114235,8.132006398512841,3,0.04336087509381814,0.21114435398251685,0.025141742532284017,0.022171377743306964,0.038321534256235634,0.06675263692851652,0.25834374733790355
35,100,100,0.59,0.32,0.26999999999999996,1,17,50,15,9,8,0,13,28,10,12,37,Inf,1.1263911290388005,0.2275449766411493,-0.025068908258711057,-0.3318533464368165,2.3263478740408408,0.9153650878428139,-0.4676987991145081,-0.9541652531461942,-1.4050715603096322,FALSE,NA,NA,35,0.1867808511090155,0.2915096034844976,-2.4539999591370503,-0.8357368561746452,0.4306388006910662,0.868454724413853,1.4096632193240421,-288.8207327514049,0,136,NA,200,100,100,7,591.6414655028098,614.7296870686461,13,0,0.5775062185199205,0.33336551201920905,0.007063849875586346,0.1945876282310795,0.4649830098741251,0.1407927881822263,0.11325314878200166,0.0793195750549811,0.002930146736504153,0.10565873676078043,0.313904897982795,0.11048753493567758,0.0970883578897627,0.36993032569448014,0.7063849875586347,19.45876282310795,46.49830098741251,14.07927881822263,11.325314878200166,7.931957505498111,0.2930146736504153,10.565873676078043,31.390489798279496,11.048753493567757,9.70883578897627,36.99303256944801,200000,200000,0.5142,0.5191,0.51948,0.50634,0.509075,0.65719,0.5142472836861618,0.5198777837051041,0.5190972029680552,0.5067792809969273,0.5082955174091222,0.6599960007975361,-2.7808833666604205,-1.3449119877137206,-0.1769240063627116,0.639251032677643,1.1116960503050242,1.862196311098357,-2.764631517469294,-1.3173655894444904,-0.15342462669434592,0.6422068245540486,1.1161405156394377,1.8931863686053958,2.8018696795424014,3.3570812945717257,3,0.33977668086619695,0.016251849191126322,0.02754639826923011,0.023499379668365683,0.0029557918764056,0.004444465334413561,0.03099005750703876
36,100,100,0.45,0.36,0.09000000000000002,9,22,33,24,8,4,7,16,32,22,3,20,1.4757910281791708,0.7388468491852137,-0.125661346855074,-0.7388468491852137,-0.8416212335729142,1.3407550336902165,0.49585034734745304,-0.35845879325119373,-1.17498679206609,-1.7506860712521695,TRUE,0.7871113823688259,0.3295745711000407,36,1.401611993778868e-6,0.1666932204414768,-1.3578460438199422,-0.5402094453700417,0.3828980836917186,1.2816917107721597,1.7508431540338614,-320.42062385266547,0,508,NA,200,100,100,7,654.8412477053309,677.9294692711672,31,0,0.4590990575870585,0.35089766614128104,0.08725627061580785,0.20727002915044493,0.3545760340924662,0.25092225918630284,0.05998894150995093,0.039986465445027264,0.07271105651935462,0.17271930314181966,0.29547058275176724,0.20909544780023118,0.04998929597835711,0.20001431380847015,8.725627061580784,20.727002915044494,35.457603409246616,25.092225918630284,5.998894150995094,3.9986465445027264,7.271105651935462,17.271930314181965,29.547058275176724,20.90954478002312,4.99892959783571,20.001431380847016,200000,200000,0.49836,0.50099,0.500765,0.49806,0.499955,0.58239,0.5000001491433544,0.5000000926685451,0.5000001062715054,0.5000001017801916,0.5000000537059646,0.5833467206983574,-1.818649837755231,-0.8978162224333823,-0.07322776113085319,0.7782370276781441,1.48888665976776,2.154480953676028,-1.8186496107512868,-0.8978161482296224,-0.07322766442366099,0.778237117125378,1.4888866846633826,2.15448113640432,2.1358184217552814,2.206097718801895,3,0.5307483096565844,2.2700394408659008e-7,7.420375991440409e-8,9.670719219867507e-8,8.944723395298837e-8,2.48956226744923e-8,1.8272829205301377e-7
37,100,100,0.71,0.44,0.26999999999999996,2,26,28,7,18,19,1,12,16,5,17,49,2.3263478740408408,1.1263911290388005,0.5533847195556728,0.41246312944140484,-0.025068908258711057,2.053748910631822,0.5828415072712162,-0.15096921549677725,-0.3318533464368165,-0.8778962950512285,TRUE,0.8012080363422147,0.6742558791739695,37,0.3655879861364504,0.2677699875686476,-1.9864045292324257,-0.5758742982349876,0.12976995022566185,0.3075285575422777,0.8798450476108267,-299.1542460928515,0,466,NA,200,100,100,7,612.308492185703,635.3967137515393,21,0,0.7021383967329415,0.44837421904225416,0.023494212064762644,0.25885586248915715,0.26927570640382603,0.06915367419568341,0.1897489161887811,0.18947162865778966,0.00683652067287223,0.12001061633171786,0.17101446626246825,0.05130275086685243,0.16080738750020307,0.49002825836588615,2.3494212064762645,25.885586248915715,26.927570640382605,6.915367419568341,18.97489161887811,18.947162865778967,0.6836520672872229,12.001061633171787,17.101446626246826,5.130275086685243,16.080738750020306,49.00282583658861,200000,200000,0.530415,0.535575,0.51979,0.50454,0.517475,0.67127,0.5307634564766518,0.5370072925778482,0.5212519949074959,0.5054124846873705,0.5173034635842072,0.6689185620725551,-2.3611792423511546,-1.0913827685165556,-0.21395308246274025,0.21807413236094011,0.577688190533927,1.42977029057431,-2.3228029004251898,-1.0439421601914096,-0.19909653875543554,0.21903575779573378,0.5875301524929045,1.5171115523746572,0.4196391981670642,0.40490638267447643,3,0.9392270964576214,0.03837634192596484,0.04744060832514596,0.014856543707304715,9.61625434793667e-4,0.009841961958977574,0.08734126180034729
38,100,100,0.63,0.37,0.26,14,27,22,11,19,7,10,16,11,13,12,38,1.2815515655446008,0.6433454053929168,0.3318533464368165,0,-0.3054807880993974,1.080319340814956,0.2275449766411493,-0.3318533464368165,-0.6433454053929168,-1.4757910281791702,TRUE,0.6333335756294907,0.5350498531733233,38,0.04731716124353249,0.32854932003954745,-1.0455785555752555,-0.23241913975425688,0.2681042319067416,0.6686549002152942,1.4758759779365178,-337.3557234195708,0,230,NA,200,100,100,7,688.7114468391416,711.7996684049779,32,0,0.6056094203090128,0.3943095442279838,0.1478778271700643,0.26022841509197525,0.19758421350997663,0.14245172275683682,0.18186922678294948,0.06998859468819751,0.09213632434942276,0.16962195015846346,0.132632305183101,0.09765605660704545,0.1279940603806883,0.3799593033212789,14.787782717006431,26.022841509197526,19.75842135099766,14.245172275683682,18.18692267829495,6.998859468819751,9.213632434942276,16.962195015846344,13.2632305183101,9.765605660704544,12.799406038068831,37.99593033212789,200000,200000,0.504105,0.502945,0.499645,0.500505,0.50185,0.668365,0.5055012178623934,0.5031420473217464,0.5019653620399803,0.5015735371378646,0.5030783864438586,0.6675561504941752,-1.5617594637382397,-0.6047061960771088,0.017473149591038944,0.46215433999834543,1.01596708618041,1.9181851389797957,-1.5527126192527032,-0.6021910691975342,0.018452761376452045,0.46278260871626026,1.0183968930572977,1.925452615868936,2.7376545804270247,2.7143836830305395,3,0.43778846977814156,0.009046844485536498,0.0025151268795746695,9.79611785413101e-4,6.282687179148261e-4,0.0024298068768877634,0.007267476889140312
39,100,100,0.52,0.27,0.25,3,36,34,17,10,0,1,17,30,31,13,8,2.3263478740408408,0.9153650878428139,0.050153583464733656,-0.8064212470182404,-1.4050715603096322,1.8807936081512504,0.27931903444745404,-0.612812991016627,-1.2815515655446008,-Inf,FALSE,NA,NA,39,0.4819872057098937,0.08000177294631303,-1.8662441884070693,-0.3191598974909695,0.5785691712910384,1.441024009496584,4.798700163076303,-292.372344950175,0,142,NA,200,100,100,7,598.74468990035,621.8329114661863,8,0,0.5046078089791459,0.28143995571954994,0.03100360466868834,0.3437990278718589,0.3437574117399028,0.2066510057595089,0.07478815146675122,7.984932898219554e-7,0.008676870743395997,0.1859241396169304,0.3007911806605276,0.2693378410431241,0.1552609099889739,0.08000905794704798,3.100360466868834,34.37990278718589,34.375741173990285,20.66510057595089,7.478815146675122,7.984932898219554e-5,0.8676870743395997,18.59241396169304,30.07911806605276,26.93378410431241,15.526090998897391,8.000905794704797,200000,200000,0.54117,0.553595,0.53414,0.53479,0.553815,0.56277,0.5412271547421728,0.5532399305547671,0.5355087527603715,0.533698355941636,0.5536629058071278,0.5619830680434429,-2.2552922896739567,-0.899392046717585,0.12122725746993299,0.949465893832177,1.8886342673948917,4.992012385199637,-2.203002568121642,-0.824856361761866,0.15269803895042966,0.9779885864589724,1.9742715291465895,5.010373139598837,2.7652954903945948,2.7231752742502566,3,0.436303255462539,0.052289721552314816,0.07453568495571894,0.031470781480496673,0.0285226926267953,0.08563726175169784,0.018360754399199486
40,100,100,0.7,0.08,0.62,37,24,31,5,0,3,8,7,15,6,9,55,1.4050715603096327,1.0364333894937894,0.5244005127080407,0.35845879325119373,0.12566134685507413,0.3318533464368165,-0.27931903444745404,-1.4050715603096322,-1.8807936081512509,-1.8807936081512509,TRUE,0.513743463123624,1.2154747231836562,40,0.95458137994161,0.46722217921036097,-0.2762052685813472,0.29459716743645425,1.2401246839110631,1.5848297667980082,1.9676254033791085,-276.7617734925529,0,118,NA,200,100,100,7,567.5235469851058,590.6117685509421,20,0,0.67373430355878,0.10746464015359347,0.39119520542055314,0.22465398145327625,0.27668617297257714,0.050962131517404696,0.031946931331288675,0.0245555773049001,0.05818004940010937,0.07748222218525642,0.1906034248558542,0.06571703788108983,0.057937710583283036,0.5500795550944071,39.11952054205531,22.465398145327626,27.668617297257715,5.09621315174047,3.1946931331288675,2.45555773049001,5.818004940010937,7.748222218525642,19.06034248558542,6.571703788108983,5.7937710583283035,55.007955509440706,200000,200000,0.62153,0.54432,0.57363,0.52726,0.53076,0.784285,0.6214475923049195,0.5449460121066644,0.5734421331991497,0.5272485551298667,0.5300982819186152,0.7852368773396755,-0.981636098182851,0.008948968793054053,0.7123313122092557,1.3986008072434946,1.7548067743949107,2.3445720061341215,-0.7583489861689089,0.03446675173395575,0.7808913355782113,1.4079630252137123,1.7662596239710497,2.4901735634156763,4.322891811545278,10.416360701750458,3,0.01533913804332665,0.22328711201394214,0.025517782940901693,0.06856002336895561,0.009362217970217745,0.011452849576139013,0.14560155728155477
41,100,100,0.46,0.33,0.13,0,5,62,26,6,1,0,2,52,21,14,11,Inf,2.053748910631822,-0.10043372051146975,-0.6744897501960817,-1.2265281200366105,Inf,1.6448536269514715,-0.4399131656732338,-1.4757910281791702,-2.3263478740408408,FALSE,NA,NA,41,0.30069579920740247,0.091339235602543,-5.8866959910697325,-1.6668714163824268,0.4869348320910514,1.332165587423309,2.3437916332275326,-228.77537364777382,0,158,NA,200,100,100,7,471.55074729554764,494.6389688613839,21,0,0.4785456275151637,0.3131522568675351,1.9699623598431643e-9,0.04776998586197773,0.6390777553005248,0.22174936591449956,0.08185847479418928,0.00954441615884627,2.779039315005542e-10,0.02231573355943962,0.4991386386474927,0.24985297235633372,0.11870635937726576,0.10998629578156426,1.9699623598431643e-7,4.776998586197774,63.90777553005248,22.174936591449956,8.185847479418928,0.954441615884627,2.779039315005542e-8,2.231573355943962,49.91386386474927,24.98529723563337,11.870635937726576,10.998629578156425,200000,200000,0.509555,0.526645,0.547735,0.522385,0.520885,0.57064,0.5117079606032887,0.5278948354265255,0.5469384281206328,0.520648351928711,0.522859059764998,0.5685158696063979,-6.047941838704912,-2.08170846745431,-0.39885492699611647,0.8571703565107263,1.6941089556108004,2.6809758401355395,-6.040802496427293,-2.043824732139564,-0.3082552393749796,0.8743065887086496,1.7158351747027432,2.7121368105395227,2.441886348176841,2.4830284479805327,3,0.4783660323528204,0.007139342277619143,0.03788373531474587,0.09059968762113685,0.017136232197923373,0.021726219091942722,0.031160970403983246
42,100,100,0.33,0.27,0.06,10,26,37,13,11,3,10,30,27,10,12,11,1.2815515655446008,0.2533471031357998,-0.4399131656732338,-0.7388468491852137,-1.2265281200366105,1.2815515655446008,0.35845879325119373,-0.612812991016627,-1.080319340814956,-1.8807936081512509,TRUE,0.7817885655787857,0.12830472439040438,42,4.677975473416998e-13,0.08249636521993824,-1.2574765128489767,-0.2627685125713616,0.6131219310949164,1.0366860368591828,1.8808425273940004,-324.37904128947514,0,168,NA,200,100,100,7,662.7580825789503,685.8463041447866,10,0,0.33012863280578075,0.2698978600178097,0.10429056933624979,0.2920739337741427,0.3337376368717978,0.11995675925568616,0.11994442916973991,0.029996671592383617,0.0956869764392136,0.26797889586219925,0.3062054948928065,0.11006076263357063,0.11004944973492693,0.11001842043728316,10.42905693362498,29.20739337741427,33.37376368717978,11.995675925568616,11.994442916973991,2.9996671592383617,9.568697643921361,26.797889586219924,30.620549489280652,11.006076263357063,11.004944973492693,11.001842043728317,200000,200000,0.50089,0.500735,0.49985,0.500355,0.499505,0.542675,0.5000000001610259,0.5000000000000376,0.5000000000000338,0.5000000000000169,0.5000000000000311,0.541248182609848,-1.7350083330734813,-0.700026060447192,0.16426514291486694,0.8126694101255822,1.3761542118478682,2.268108015841875,-1.7350083330734005,-0.700026060447156,0.16426514291489594,0.8126694101255904,1.376154211847894,2.268108015841933,1.942507220268272,1.9466015641581764,3,0.5835633834610561,8.08242361927114e-14,3.597122599785507e-14,2.9004576518332215e-14,8.104628079763643e-15,2.5757174171303632e-14,5.773159728050814e-14
43,100,100,0.73,0.3,0.43,6,40,24,18,7,5,4,11,12,10,14,49,1.7506860712521695,1.0364333894937894,0.612812991016627,0.3318533464368165,-0.025068908258711057,1.5547735945968528,0.1004337205114699,-0.5244005127080407,-1.17498679206609,-1.6448536269514726,TRUE,0.5481076341516196,0.9264978219094684,43,0.5270204669670657,0.4164490610207041,-1.3702041831602951,-0.11708084180515121,0.48231108969335434,1.0281372108981481,1.6720111075985225,-303.7881467285144,0,130,NA,200,100,100,7,621.5762934570288,644.6645150228651,19,0,0.7186295474350524,0.3147924852636783,0.08531158643362623,0.36808640923444913,0.23180951906824632,0.16284984077552322,0.10468157859968963,0.04726106588846546,0.01686412460635803,0.13471607419391035,0.1297902537646792,0.12236248475549077,0.1062284251224681,0.49003863755709354,8.531158643362623,36.80864092344491,23.18095190682463,16.284984077552323,10.468157859968963,4.726106588846546,1.686412460635803,13.471607419391034,12.97902537646792,12.236248475549077,10.62284251224681,49.003863755709354,200000,200000,0.552745,0.550615,0.525985,0.52497,0.52634,0.73875,0.551494931018632,0.5510320188608302,0.5261432554574149,0.5237807462321489,0.5276203984271851,0.7403499179663974,-1.8290134390697148,-0.6525132422413994,0.17721401709873488,0.7367110134242997,1.3046282485931615,2.0861480946005497,-1.7554855417049833,-0.5916216834514791,0.19279633055329576,0.7496159842484098,1.3221575442209605,2.1694688378139904,7.585778487482177,6.882284163107331,3,0.07574593938116148,0.07352789736473153,0.06089155878992025,0.015582313454560875,0.012904970824110129,0.017529295627799035,0.08332074321344063
44,100,100,0.71,0.37,0.33999999999999997,1,36,26,10,15,12,0,17,12,12,15,44,Inf,0.9541652531461942,0.5533847195556728,0.2275449766411493,-0.15096921549677725,2.3263478740408408,0.3318533464368165,-0.3318533464368165,-0.612812991016627,-1.17498679206609,FALSE,NA,NA,44,0.497763687503605,0.25452236365005015,-2.3890809124094217,-0.3027868892353198,0.28117456166036403,0.6190174511648723,1.1761489785569705,-300.08774036690806,0,138,NA,200,100,100,7,614.1754807338161,637.2637022996524,8,0,0.6911752433818952,0.3892882573872085,0.008445291004389944,0.3725808467821285,0.22968560482627304,0.12133582611665839,0.14818475690344746,0.11976767436710267,0.0014504250326990633,0.15636416117177945,0.15101017041362622,0.09988706962589093,0.15131802280428494,0.4399701509517193,0.8445291004389944,37.258084678212846,22.968560482627304,12.133582611665839,14.818475690344746,11.976767436710267,0.14504250326990634,15.636416117177946,15.101017041362622,9.988706962589093,15.131802280428493,43.99701509517193,200000,200000,0.535235,0.56356,0.523525,0.51446,0.522605,0.67209,0.5370980865581059,0.5636958971401248,0.5240505517459962,0.5139817523648842,0.5228786865596031,0.6722829837132805,-2.7219646961160864,-0.9610795142566684,-0.010502555341608204,0.4458328217682766,0.8746987793268718,1.6679573208974574,-2.6803698635833193,-0.8532734989851783,0.003462030455826104,0.4505476722816256,0.8873562627059823,1.7718253140260942,2.0104848423687383,2.327724078004423,3,0.5072305256969946,0.04159483253276708,0.10780601527149003,0.013964585797434308,0.004714850513349023,0.012657483379110546,0.10386799312863682
45,100,100,0.74,0.33,0.41,45,11,11,13,6,14,16,8,2,4,7,63,0.9944578832097528,0.7063025628400875,0.6433454053929168,0.5244005127080407,0.3318533464368165,0.12566134685507413,-0.15096921549677725,-0.4399131656732338,-0.8416212335729142,-1.080319340814956,TRUE,0.47883143232002867,0.8686815445724326,45,0.3025567302741876,0.5270866316734231,-0.12188904465913718,0.2047638891225786,0.43304314323345056,0.767573370421605,1.0827834237848293,-276.1783362303881,0,126,NA,200,100,100,7,566.3566724607762,589.4448940266125,7,0,0.7389947619559581,0.33249171357823104,0.45149344601374236,0.12962825324494748,0.08638658716307912,0.11112136951330254,0.08191806165656734,0.13945228240836116,0.1587193604520119,0.05931658947840782,0.04296928811362216,0.060121964294409545,0.04886663192085158,0.630006165740697,45.14934460137424,12.962825324494748,8.638658716307912,11.112136951330253,8.191806165656734,13.945228240836116,15.87193604520119,5.931658947840782,4.296928811362216,6.012196429440954,4.886663192085158,63.0006165740697,200000,200000,0.5451,0.50743,0.50373,0.509065,0.508635,0.78051,0.5455736402631972,0.5082202574179615,0.5057501121271577,0.5084118096153312,0.507918062871003,0.7809091044068635,-0.8770663967269644,0.04107027704342212,0.3175211657834316,0.5947344340164518,0.917554196132738,1.5918299926917163,-0.7837232128629723,0.04375072834958599,0.31883265157785506,0.5975422627503857,0.9200435541540507,1.6546438023464443,5.388045326546488,5.613581303817329,3,0.13200084066975604,0.0933431838639921,0.0026804513061638655,0.0013114857944234726,0.002807828733933926,0.002489358021312671,0.06281380965472794
