ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,mu,sig,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
33,100,100,0.71,0.56,0.1499999999999999,19,14,11,25,13,18,24,2,3,4,7,60,0.7063025628400875,0.6433454053929168,0.5533847195556728,0.4399131656732339,0.2533471031357998,0.8778962950512288,0.4399131656732339,0.1509692154967774,-0.4958503473474532,-0.9153650878428141,TRUE,0.24476616123310274,0.5164406846124847,33,0.489921023236942,0.9809575658338959,0.8070406974595538,0.892393290325955,0.9623845020816677,1.1206264490022113,1.2662866853776136,-291.46783151917197,0,820,NA,200,100,100,7,596.9356630383439,620.0238846041802,17,0,0.7048898843791405,0.5609447271706284,0.19557747797603,0.1288356647158417,0.11464213013749991,0.23658844025953896,0.1518621502475418,0.17249413666354763,0.23638660341371917,0.03272905421084485,0.025994457996295517,0.05562641277638025,0.04717380244986258,0.6020896691528976,19.557747797603,12.883566471584171,11.46421301374999,23.658844025953897,15.18621502475418,17.249413666354762,23.638660341371917,3.272905421084485,2.5994457996295517,5.562641277638026,4.717380244986257,60.208966915289764,200000,200000,0.170535,0.484565,0.496845,0.513565,0.52995,0.91091,0.706947891669624,0.8508816362684096,0.9274384713621523,1.0383593334869738,1.1878527329069977,1.4584118038916016,0.49951840601132813,0.8495014607794131,0.9272633055218348,1.040332799828314,1.192465921881688,3.922277964158873,2.6613702430576196,2.65471965723091,3,0.4479771372052941,-0.2074294856582959,-0.0013801754889964934,-1.7516584031751492e-4,0.001973466341340213,0.004613188974690319,2.4638661602672713
34,100,100,0.86,0.44,0.42,25,15,16,25,14,5,0,5,9,10,24,52,Inf,1.6448536269514715,1.080319340814956,0.7063025628400875,0.050153583464733656,0.6744897501960817,0.2533471031357998,-0.15096921549677725,-0.8778962950512285,-1.6448536269514726,FALSE,NA,NA,34,0.4045021215801457,0.27558171375555385,0.83571439872133,0.946049815855855,1.062001028339393,1.2342224662653754,1.4841042756876006,-301.9019635197792,0,884,NA,200,100,100,7,617.8039270395584,640.8921486053947,13,0,0.8942640985150543,0.4049249926790831,0.2364176720427145,0.17580146706865799,0.18285586820954441,0.20496517200562803,0.14281995760721777,0.057139863066237306,0.017043267435005584,0.030509564233198738,0.058183069816741435,0.13492240659844368,0.24531594851817026,0.5140257433984403,23.64176720427145,17.580146706865797,18.285586820954443,20.496517200562803,14.281995760721777,5.713986306623731,1.7043267435005585,3.0509564233198736,5.8183069816741435,13.492240659844368,24.531594851817026,51.40257433984403,200000,200000,0.620145,0.54798500000000006,0.54859,0.56926,0.5909,0.72373,0.7268493619792104,0.891854498850733,1.002825768380087,1.141316027861707,1.3375039126012753,1.6583161901747874,0.7595365936334308,0.8975108515182771,1.0087200462602774,1.1534983447277956,1.3606733274858873,1.8840719361195206,5.734038353467585,8.74781859489322,3,0.03283865176672063,0.032687231654220494,0.005656352667544162,0.005894277880190479,0.012182316866088616,0.023169414884611994,0.22575574594473324
35,100,100,0.59,0.32,0.26999999999999996,1,17,50,15,9,8,0,13,28,10,12,37,Inf,1.1263911290388005,0.2275449766411493,-0.025068908258711057,-0.3318533464368165,2.3263478740408408,0.9153650878428139,-0.4676987991145081,-0.9541652531461942,-1.4050715603096322,FALSE,NA,NA,35,0.213652554406044,0.36470248098074287,0.5166543998457981,0.8032612170764768,1.1285213129931126,1.2574851142792693,1.406871636709924,-288.7804945953581,0,172,NA,200,100,100,7,591.5609891907162,614.6492107565525,19,0,0.6003686405152084,0.314323241645192,0.004126693085974213,0.18630644544634867,0.4952436198224851,0.13460912902995759,0.09366207929509995,0.08605203332013445,0.00827475087606802,0.10943316705032961,0.2819234415583939,0.11727637197949331,0.11999506265660442,0.36309720587911076,0.4126693085974213,18.630644544634865,49.52436198224851,13.460912902995759,9.366207929509995,8.605203332013446,0.8274750876068019,10.943316705032961,28.19234415583939,11.727637197949331,11.999506265660443,36.30972058791107,200000,200000,0.386485,0.45153,0.53493,0.528015,0.537865,0.71976,0.4793666719495121,0.7090432170169387,0.9631688260559574,1.188601419951696,1.3245513285242032,1.5860918442799758,0.46027280999301534,0.6958041863947405,0.974012377140183,1.1921232602669822,1.3301345646577902,1.843746151369867,1.8715361871314669,3.2766049824781587,3,0.3509120913371637,-0.01909386195649676,-0.013239030622198222,0.010843551084225522,0.003521840315286129,0.005583236133587022,0.2576543070898911
36,100,100,0.45,0.36,0.09000000000000002,9,22,33,24,8,4,7,16,32,22,3,20,1.4757910281791708,0.7388468491852137,-0.125661346855074,-0.7388468491852137,-0.8416212335729142,1.3407550336902165,0.49585034734745304,-0.35845879325119373,-1.17498679206609,-1.7506860712521695,TRUE,0.7871113823688259,0.3295745711000407,36,0.09237342115007839,0.3103610146492259,0.7070194350804112,0.8789683160088777,1.113886099791055,1.357655480402141,1.4605355014275947,-322.97846667023174,0,444,NA,200,100,100,7,659.9569333404635,683.0451549062998,23,0,0.4801081559373175,0.3330816622408287,0.08275313303910267,0.220165093383531,0.36400011133653765,0.22242383962624424,0.0457985361417913,0.06485928647279315,0.07857690570306917,0.1592538240030662,0.2820611143565471,0.2342371757644025,0.06783926166285748,0.1780317185100575,8.275313303910266,22.0165093383531,36.40001113365376,22.242383962624423,4.579853614179131,6.485928647279316,7.857690570306917,15.92538240030662,28.206111435654712,23.42371757644025,6.783926166285747,17.80317185100575,200000,200000,0.444475,0.49572,0.51683,0.533555,0.51773,0.621215,0.6338158781933741,0.8013254221669329,0.9923503194308395,1.218905744988181,1.4051052557980854,1.6362951139083937,0.6186575975443164,0.8002023443469563,0.9966435152514952,1.2269676109741254,1.4069659364719624,1.7461246066077847,7.099329028140317,7.321783353934476,3,0.06231882699969937,-0.015158280649057776,-0.00112307781997667,0.004293195820655682,0.008061865985944383,0.0018606806738770132,0.10982949269939102
37,100,100,0.71,0.44,0.26999999999999996,2,26,28,7,18,19,1,12,16,5,17,49,2.3263478740408408,1.1263911290388005,0.5533847195556728,0.41246312944140484,-0.025068908258711057,2.053748910631822,0.5828415072712162,-0.15096921549677725,-0.3318533464368165,-0.8778962950512285,TRUE,0.8012080363422147,0.6742558791739695,37,0.211467286516599,0.31468266102233805,0.5972431872182276,0.8651494144749126,1.0382082657796725,1.085836557264807,1.2453818498233233,-298.95678629637365,0,150,NA,200,100,100,7,611.9135725927473,635.0017941585836,29,0,0.7098153817314876,0.4403879786326459,0.019617029238620284,0.26153850312635446,0.27845648900237935,0.06946236855280619,0.18089099909912276,0.19003461098071694,0.010445727489532321,0.11830498992426441,0.16143390085471565,0.050605670312275086,0.16931889722165389,0.48989081419755864,1.9617029238620285,26.153850312635445,27.845648900237936,6.946236855280619,18.089099909912278,19.003461098071696,1.0445727489532322,11.830498992426442,16.143390085471566,5.060567031227508,16.931889722165387,48.98908141975586,200000,200000,0.461355,0.5112,0.52899,0.509155,0.535325,0.681205,0.5468148730938795,0.7612484242842434,0.9513279586799095,1.0617233195466862,1.1595239384628186,1.438858637458407,0.5389481606477599,0.7636309910363963,0.9558767338190397,1.0621045167154695,1.1649118210004794,1.6257138240321247,0.009969292227740262,0.009986789718785673,3,0.9997353591553334,-0.007866712446119695,0.0023825667521528704,0.004548775139130212,3.8119716878326493e-4,0.00538788253766076,0.1868551865737178
38,100,100,0.63,0.37,0.26,14,27,22,11,19,7,10,16,11,13,12,38,1.2815515655446008,0.6433454053929168,0.3318533464368165,0,-0.3054807880993974,1.080319340814956,0.2275449766411493,-0.3318533464368165,-0.6433454053929168,-1.4757910281791702,TRUE,0.6333335756294907,0.5350498531733233,38,0.2144007277607785,0.39779118745416353,0.7574251438375041,0.9493834345907733,1.0855308388350395,1.1998388492421765,1.4125564958288783,-338.2167789928859,0,142,NA,200,100,100,7,690.4335579857718,713.5217795516081,49,0,0.6303067960338816,0.37135131337589233,0.1332148292942074,0.28448941640747805,0.2109444409224222,0.13827371335227268,0.1495310482337392,0.08354655178988046,0.10796722041342705,0.14360339714962173,0.11812258640306961,0.09803538321739563,0.1613143642346177,0.3709570485818683,13.321482929420739,28.448941640747805,21.09444409224222,13.827371335227268,14.95310482337392,8.354655178988047,10.796722041342704,14.360339714962173,11.812258640306961,9.803538321739563,16.13143642346177,37.09570485818683,200000,200000,0.38513,0.495675,0.517495,0.52172,0.55232,0.741555,0.6712480684991071,0.8587331569032616,1.0156903784984572,1.139540652288767,1.291372580035375,1.5916270864524398,0.6337850388399273,0.858530890415132,1.0179082426282224,1.1421446410279468,1.3024893486961764,1.9083058674432085,4.464483244928474,4.4364948296607665,3,0.2180252332372593,-0.0374630296591798,-2.022664881295988e-4,0.0022178641297652124,0.0026039887391797745,0.011116768660801357,0.31667878099076874
39,100,100,0.52,0.27,0.25,3,36,34,17,10,0,1,17,30,31,13,8,2.3263478740408408,0.9153650878428139,0.050153583464733656,-0.8064212470182404,-1.4050715603096322,1.8807936081512504,0.27931903444745404,-0.612812991016627,-1.2815515655446008,-Inf,FALSE,NA,NA,39,0.1629768905151001,0.2664244515130014,0.6269274548601115,0.9286295104534195,1.164383143993586,1.42621018241584,1.7513525382079882,-293.94653912117764,0,858,NA,200,100,100,7,601.8930782423553,624.9812998081916,14,0,0.516145630073858,0.2713398339332467,0.03090210356784675,0.3526435591080409,0.3451145033908657,0.19354804781216084,0.0652966631955697,0.012495122925516133,0.009032637484889342,0.17779650329847557,0.29702522914277707,0.28063519609240745,0.16761469908827087,0.06789573489317968,3.090210356784675,35.26435591080409,34.51145033908657,19.354804781216085,6.52966631955697,1.2495122925516133,0.9032637484889342,17.779650329847556,29.702522914277708,28.063519609240746,16.761469908827088,6.789573489317968,200000,200000,0.526125,0.5532,0.545195,0.54692,0.550955,0.58382,0.5710469067102754,0.8055980852126612,1.039254451492229,1.2734183445969771,1.5449163132501875,1.9166454243199864,0.5750970520399572,0.8198251124425555,1.0496644999180877,1.2853876036968281,1.5606031295395497,1.9798205227603516,3.5711426121371446,5.871563616255616,3,0.11802890646982411,0.004050145329681842,0.014227027229894329,0.010410048425858687,0.011969259099851026,0.015686816289362193,0.06317509844036517
40,100,100,0.7,0.08,0.62,37,24,31,5,0,3,8,7,15,6,9,55,1.4050715603096327,1.0364333894937894,0.5244005127080407,0.35845879325119373,0.12566134685507413,0.3318533464368165,-0.27931903444745404,-1.4050715603096322,-1.8807936081512509,-1.8807936081512509,TRUE,0.513743463123624,1.2154747231836562,40,0.5725993494895382,0.4654141874664898,0.9204357721889123,1.0766049226389305,1.4042281421393012,1.5376206041208536,1.6667419407273945,-274.5969735242928,0,726,NA,200,100,100,7,563.1939470485856,586.282168614422,3,0,0.6917683577122982,0.08723959309486973,0.37008349256048634,0.2460150522306045,0.29666186211403944,0.04460915781188579,0.022128118362800153,0.020502316920183783,0.07950058673667984,0.06242562372975935,0.1663054318212627,0.07161448467627501,0.06739629915174361,0.5527575738842795,37.00834925604863,24.60150522306045,29.666186211403943,4.460915781188579,2.2128118362800153,2.0502316920183783,7.950058673667984,6.242562372975935,16.63054318212627,7.161448467627501,6.739629915174361,55.27575738842795,200000,200000,0.457175,0.53454,0.60534,0.55252,0.55382,0.85979,0.7821099862577295,0.9967123697178527,1.210227230303619,1.4637347601317374,1.59483047600758,1.8339759452539528,0.7574839831180499,1.0016532448778348,1.2453223941288083,1.470722642915437,1.601709489529032,2.592049460458166,1.7797214820759804,6.08676076523033,3,0.1074645822919591,-0.024626003139679664,0.004940875159982094,0.03509516382518929,0.0069878827836995505,0.006879013521452038,0.7580735152042133
41,100,100,0.46,0.33,0.13,0,5,62,26,6,1,0,2,52,21,14,11,Inf,2.053748910631822,-0.10043372051146975,-0.6744897501960817,-1.2265281200366105,Inf,1.6448536269514715,-0.4399131656732338,-1.4757910281791702,-2.3263478740408408,FALSE,NA,NA,41,0.12572852766774528,0.3063336837116486,0.1838093537631167,0.6440298837932795,1.138993003820636,1.4101276492881714,1.6839636240262443,-229.46417426127695,0,146,NA,200,100,100,7,472.9283485225539,496.01657008839015,10,0,0.49424916707307187,0.301330330542565,6.202065997574804e-12,0.039200461297937174,0.6594692081532958,0.2167213401233199,0.06605623534125604,0.018552755077989036,1.4261713663223285e-9,0.032387678520474056,0.4733631529802827,0.2558571774715882,0.14000901914825792,0.09838297045322575,6.202065997574804e-10,3.9200461297937172,65.94692081532958,21.672134012331988,6.605623534125604,1.8552755077989036,1.4261713663223286e-7,3.2387678520474057,47.33631529802827,25.58571774715882,14.000901914825793,9.838297045322575,200000,200000,0.419115,0.451865,0.52931,0.547955,0.549235,0.628045,0.17753137106741973,0.5845654727307517,0.914433888136395,1.2524008374598994,1.5161571187810787,1.851004049226994,0.17524064205708498,0.5744329955989823,0.9282907743063128,1.2642299509958745,1.5300983946971785,1.961763469222521,3.740165061236226,3.860629674986809,3,0.276912209232673,-0.002290729010334752,-0.010132477131769346,0.01385688616991776,0.011829113535975155,0.013941275916099727,0.11075941999552708
42,100,100,0.33,0.27,0.06,10,26,37,13,11,3,10,30,27,10,12,11,1.2815515655446008,0.2533471031357998,-0.4399131656732338,-0.7388468491852137,-1.2265281200366105,1.2815515655446008,0.35845879325119373,-0.612812991016627,-1.080319340814956,-1.8807936081512509,TRUE,0.7817885655787857,0.12830472439040438,42,0.029750014548981973,0.3142589292677032,0.7085987144516369,0.9296052885881246,1.1720565218319927,1.3031280875051685,1.547158917799188,-324.8565307895426,0,194,NA,200,100,100,7,663.7130615790852,686.8012831449215,45,0,0.34071188652023876,0.2627012721715729,0.08412270212034467,0.30102794408137595,0.35214808162670647,0.11791740828100328,0.10435067954142796,0.04043318434914167,0.11686831460370149,0.2549866290210472,0.28743316985501255,0.11343564596862654,0.12945409452197665,0.09782214602963557,8.412270212034468,30.102794408137594,35.21480816267065,11.791740828100327,10.435067954142795,4.043318434914167,11.686831460370149,25.49866290210472,28.743316985501256,11.343564596862654,12.945409452197666,9.782214602963556,200000,200000,0.416445,0.47991,0.51124,0.51197,0.532035,0.60469,0.6351297713496722,0.8299487997961152,1.0428152192003004,1.2324307359547173,1.4027666063808086,1.7188882154371856,0.6127511583532824,0.8258643280157112,1.045457706350938,1.2343203586394305,1.410356809022258,1.808536213765242,2.896568882873425,2.901580564293144,3,0.40704975192135173,-0.02237861299638977,-0.004084471780404053,0.00264248715063764,0.0018896226847131548,0.007590202641449384,0.08964799832805648
43,100,100,0.73,0.3,0.43,6,40,24,18,7,5,4,11,12,10,14,49,1.7506860712521695,1.0364333894937894,0.612812991016627,0.3318533464368165,-0.025068908258711057,1.5547735945968528,0.1004337205114699,-0.5244005127080407,-1.17498679206609,-1.6448536269514726,TRUE,0.5481076341516196,0.9264978219094684,43,0.4162746007321984,0.4447262268430343,0.6820922436452467,0.9709469072389845,1.1454678684919948,1.326239201471668,1.5285476900322756,-301.0244650461681,0,144,NA,200,100,100,7,616.0489300923361,639.1371516581725,13,0,0.7358615018970663,0.29347791681092705,0.0629636362540998,0.3900963551680976,0.25346209176687556,0.164111047079453,0.08454426914961422,0.04482260058185983,0.036222827215741174,0.12187165172542204,0.10604401916177045,0.11751324937937935,0.12556325764280285,0.49278499487488414,6.29636362540998,39.00963551680976,25.346209176687555,16.411104707945302,8.454426914961422,4.482260058185982,3.6222827215741176,12.187165172542205,10.604401916177045,11.751324937937934,12.556325764280285,49.27849948748842,200000,200000,0.373795,0.49934,0.537195,0.554715,0.57129,0.819475,0.6148182828949151,0.8435735134036053,1.053711019974547,1.2266033331640773,1.411709443575137,1.7017645742477217,0.5783390646859236,0.84375267729379,1.0599207927419798,1.2358339582785316,1.4255707067744554,2.2577412096924268,1.3417019798652599,1.3549207984146685,3,0.7161347129232674,-0.03647921820899158,1.7916389018468593e-4,0.006209772767432842,0.009230625114454272,0.013861263199318463,0.5559766354447051
44,100,100,0.71,0.37,0.33999999999999997,1,36,26,10,15,12,0,17,12,12,15,44,Inf,0.9541652531461942,0.5533847195556728,0.2275449766411493,-0.15096921549677725,2.3263478740408408,0.3318533464368165,-0.3318533464368165,-0.612812991016627,-1.17498679206609,FALSE,NA,NA,44,0.23844236631744595,0.31315588675143957,0.5418825741669393,0.9269989934587981,1.078066842488926,1.1732950939519748,1.334267055053571,-300.2038341706801,0,260,NA,200,100,100,7,614.4076683413602,637.4958899071966,5,0,0.6989485963728288,0.3818300589030238,0.007126484900728483,0.3737379733767551,0.23730548281949265,0.12050460018179998,0.13697869020627806,0.12434676851494575,0.0032841892041092736,0.15453085962981847,0.14323635479324345,0.09982586587366865,0.16247441930426793,0.4366483111948922,0.7126484900728483,37.373797337675505,23.730548281949265,12.050460018179997,13.697869020627806,12.434676851494576,0.32841892041092735,15.453085962981847,14.323635479324345,9.982586587366866,16.247441930426792,43.66483111948922,200000,200000,0.459255,0.53067,0.530945,0.52044,0.540755,0.687445,0.5006979273824507,0.7907673090629952,1.0007220858042103,1.1237153558129223,1.2458985181232995,1.51941088695449,0.4944627774576745,0.8001866073953529,1.0053035545182214,1.1258999847158797,1.2523084421388717,1.712825668086609,1.9091308454107194,2.559911685548564,3,0.46456092804451554,-0.0062351499247761955,0.009419298332357662,0.0045814687140111054,0.002184628902957453,0.006409924015572166,0.19341478113211896
45,100,100,0.74,0.33,0.41,45,11,11,13,6,14,16,8,2,4,7,63,0.9944578832097528,0.7063025628400875,0.6433454053929168,0.5244005127080407,0.3318533464368165,0.12566134685507413,-0.15096921549677725,-0.4399131656732338,-0.8416212335729142,-1.080319340814956,TRUE,0.47883143232002867,0.8686815445724326,45,0.4245779737438284,0.46781932126366177,0.9669685085914386,1.0546027579099264,1.1189504159037604,1.2179315524306298,1.3101110212890748,-276.07614269338626,0,152,NA,200,100,100,7,566.1522853867725,589.2405069526088,13,0,0.7477172608341528,0.32651225631067016,0.4465599827698586,0.13764262758229356,0.08928513333717769,0.11134398414457936,0.07519680229353654,0.13997146987255427,0.16369906437856174,0.04992026151839654,0.03866341326888892,0.06115248956195468,0.057195532837262364,0.6293692384349358,44.65599827698586,13.764262758229357,8.928513333717769,11.134398414457936,7.5196802293536535,13.997146987255427,16.369906437856173,4.992026151839654,3.8663413268888918,6.115248956195468,5.719553283726237,62.936923843493574,200000,200000,0.431995,0.5147,0.51328,0.52629,0.526775,0.829835,0.8096739398867063,1.010074134364231,1.08601050661629,1.1660515446906528,1.2614326267361249,1.4974085521741218,0.7698948866376305,1.011418127169237,1.0869462857081382,1.168562504716873,1.2639367544460574,2.135601366041289,5.398221013519097,5.409194229813686,3,0.14417181916466348,-0.039779053249075824,0.0013439928050060779,9.357790918482767e-4,0.0025109600262203102,0.002504127709932469,0.6381928138671673
46,100,100,0.95,0.17,0.7799999999999999,14,30,39,9,4,4,1,0,4,6,18,71,2.3263478740408408,2.3263478740408408,1.6448536269514715,1.2265281200366105,0.5533847195556728,1.080319340814956,0.1509692154967774,-0.9541652531461942,-1.4050715603096322,-1.7506860712521695,TRUE,0.5934172490432252,1.9571386957567474,46,0.6656276021257255,0.29399337468213427,0.7718053878016965,0.9591769912107451,1.250465594411684,1.400604106407878,1.6421165621861489,-241.40947253167434,0,142,NA,200,100,100,7,496.8189450633487,519.907166629185,38,0,0.9336854951610792,0.18564387019785145,0.1500797528445218,0.2837159614834622,0.3805604154741646,0.09675268286115069,0.06526014499348398,0.02363104234321678,8.300355933681961e-4,0.007237160243300728,0.05824730900225185,0.06544040345128281,0.15020628502543137,0.718038806684365,15.00797528445218,28.371596148346217,38.056041547416456,9.675268286115069,6.526014499348398,2.363104234321678,0.0830035593368196,0.7237160243300728,5.824730900225185,6.544040345128281,15.020628502543138,71.8038806684365,200000,200000,0.639565,0.619595,0.666615,0.58316,0.62352,0.836655,0.6819213391617035,0.8701607325476968,1.0890897574093341,1.3177695285901043,1.4975993657887094,1.810618245194145,0.714084769002044,0.8917150630146023,1.138168598254812,1.3303223732937317,1.5271905148690905,2.286234235991032,13.690816486080129,8.15027370897583,3,0.04300597811371176,0.032163429840340485,0.02155433046690558,0.04907884084547787,0.012552844703627386,0.029591149080381074,0.4756159907968869
47,100,100,0.6,0.43,0.16999999999999998,17,26,14,6,12,25,12,18,10,1,12,47,1.17498679206609,0.5244005127080407,0.2533471031357998,0.2275449766411493,-0.0752698620998299,0.9541652531461942,0.17637416478086118,-0.17637416478086135,-0.3318533464368165,-0.6744897501960817,TRUE,0.7586447167006698,0.4289187935482542,47,0.1419460891614825,0.3302420610063463,0.7856101659809095,0.9615748057520674,1.0508710130335768,1.0783454626402906,1.182647939813276,-316.02485790921054,0,152,NA,200,100,100,7,646.0497158184211,669.1379373842574,38,0,0.6100974017784576,0.42133577240509523,0.1672277503236389,0.27050041546160647,0.1409360618096594,0.03989979091129314,0.13033328634710395,0.25110269514669814,0.12292587575236172,0.16875754900020115,0.09821917346897951,0.03028148949232834,0.1109632732510053,0.468852639035124,16.72277503236389,27.050041546160646,14.09360618096594,3.9899790911293143,13.033328634710395,25.110269514669813,12.292587575236173,16.875754900020116,9.821917346897951,3.028148949232834,11.09632732510053,46.885263903512396,200000,200000,0.44615,0.505245,0.51023,0.503495,0.516135,0.663815,0.6918765000953675,0.8771801346536156,1.0055607127027693,1.064503199751127,1.1281856176011862,1.3838173129525195,0.6728773425407311,0.8780625288697198,1.0063472729357217,1.0646027120378305,1.1298320397132282,1.5558249970850444,2.6583190568653547,3.002663691211199,3,0.3912146697793386,-0.018999157554636437,8.823942161042542e-4,7.865602329524268e-4,9.95122867035736e-5,0.001646422112042023,0.17200768413252487
48,100,100,0.74,0.34,0.39999999999999997,4,31,31,17,12,5,1,7,18,11,21,42,2.3263478740408408,1.4050715603096327,0.6433454053929168,0.3318533464368165,-0.2018934791418509,1.7506860712521695,0.3853204664075676,-0.4124631294414046,-0.9541652531461942,-1.6448536269514726,TRUE,0.7526747492601185,1.0327345976637037,48,0.340378951566337,0.3275650887974436,0.6472812992926279,0.9036598633542745,1.1199959222570457,1.2630881358235893,1.5033494302350086,-304.2202691269851,0,154,NA,200,100,100,7,622.4405382539702,645.5287598198065,24,0,0.7558943632503448,0.32516630239445143,0.04093853375634125,0.30172341603801156,0.33217174781119574,0.1500758611208769,0.12362230835407317,0.051468132919501364,0.008965971576333776,0.07980262366531933,0.15533704150800215,0.12806830496171315,0.20923768812590637,0.4185883701627252,4.093853375634125,30.172341603801158,33.217174781119574,15.00758611208769,12.362230835407317,5.146813291950137,0.8965971576333776,7.980262366531933,15.533704150800215,12.806830496171315,20.923768812590637,41.858837016272524,200000,200000,0.48289,0.539945,0.557245,0.54372,0.57508,0.731355,0.5870660074876898,0.7962594851895815,1.0073225732846016,1.1860616094563219,1.3623811448060414,1.6772919930777694,0.5827192738371807,0.8054384365773334,1.0197544668999123,1.1922545570903502,1.3803221549621671,1.9414570033160323,1.2317417075732324,1.222636213802408,3,0.7475804889653956,-0.0043467336505090826,0.009178951387751932,0.012431893615310718,0.006192947634028334,0.017941010156125703,0.2641650102382629
49,100,100,0.23,0.1,0.13,0,3,87,6,4,0,0,2,75,6,10,7,Inf,2.053748910631822,-0.7388468491852137,-0.9541652531461942,-1.4757910281791702,Inf,1.8807936081512504,-1.2815515655446008,-1.7506860712521695,-Inf,NA,NA,NA,49,0.1228670302651893,0.3106382257914016,0.16125339556934637,0.6149198667587692,1.4004262636605929,1.5250465971378802,1.8318462226064884,-141.82828173126651,0,142,NA,200,100,100,7,297.65656346253303,320.7447850283693,15,0,0.2455333040224168,0.08897294218141916,1.4483541696766266e-13,0.025884283618506306,0.8851427741999297,0.04327691154855795,0.03796341880951881,0.007732611823342395,1.807345940768218e-10,0.024945372483375302,0.7295213233134733,0.0777703041986515,0.10756532386749862,0.06019767595626668,1.4483541696766267e-11,2.5884283618506307,88.51427741999296,4.3276911548557955,3.796341880951881,0.7732611823342395,1.807345940768218e-8,2.4945372483375303,72.95213233134733,7.77703041986515,10.756532386749862,6.019767595626668,200000,200000,0.409765,0.44326,0.564,0.523335,0.55833,0.631345,0.15608876017616063,0.5613098805944218,0.9901191122476335,1.456567350418921,1.6371766065960078,1.9949540724189228,0.1539477391949514,0.5497529798184747,1.034427002943294,1.459426908557764,1.6553656629064957,2.1092259193785523,1.5228871347954345,3.0310072949768,3,0.38686912459271294,-0.0021410209812092462,-0.011556900775947065,0.044307890695660546,0.002859558138843088,0.01818905631048784,0.11427184695962955
50,100,100,0.47,0.26,0.20999999999999996,10,35,29,16,5,5,1,32,20,8,15,24,2.3263478740408408,0.4399131656732339,-0.0752698620998299,-0.27931903444745404,-0.7063025628400875,1.2815515655446008,0.12566134685507413,-0.6433454053929168,-1.2815515655446008,-1.6448536269514726,TRUE,0.9740527544935347,0.7623590739147287,50,0.16759787638245574,0.2876753545347319,0.7004926062023523,0.9992746573854836,1.1868693210921715,1.3132886063786466,1.4690122683403273,-317.95479338842483,0,148,NA,200,100,100,7,649.9095867768497,672.997808342686,28,0,0.49483974129594865,0.24658486426989445,0.07723975592612482,0.42160234636509536,0.2545730334388854,0.10875857709582082,0.07584610029591987,0.061980186878153765,0.03437944966281578,0.2448553765145355,0.22592543252670005,0.1371996992943666,0.13230429334468197,0.2253357486569001,7.723975592612482,42.160234636509536,25.457303343888537,10.875857709582082,7.584610029591987,6.1980186878153765,3.437944966281578,24.48553765145355,22.592543252670005,13.71996992943666,13.230429334468196,22.53357486569001,200000,200000,0.499555,0.53872,0.531425,0.524505,0.5314,0.625885,0.6287885505338232,0.8640464246834503,1.086805961262194,1.245226564745859,1.3822279498303975,1.6452443535285655,0.628363692635302,0.8749305688006354,1.0928203668120506,1.2482967139269017,1.3868426930044804,1.7524374457127565,12.955564960270905,13.677877323310717,3,0.003378080147105278,-4.248578985212026e-4,0.01088414411718508,0.00601440554985655,0.0030701491810427584,0.004614743174082836,0.10719309218419104
