exp,idx,cbcond,trial,left_id,left_cond,right_id,right_cond,KP_lr,KP_conf,RT_lr,RT_conf,fc_item_selected,rating16_L,rating16_R,left_on,right_on,sex_kp_mfor,age_kp
EA_exp_1a,36,2,66,100,2,183,1,d,4,2541,528,0,1,1,new,old,female,20
EA_exp_1a,36,2,67,51,2,105,1,d,4,2226,617,0,1,1,new,old,female,20
EA_exp_1a,37,1,1,169,8,10,7,d,3,6015,2628,0,4,4,new,old,male,20
EA_exp_1a,37,1,2,51,7,172,8,j,4,5845,1048,0,4,4,old,new,male,20
EA_exp_1a,37,1,3,50,3,180,4,d,3,1499,713,1,2,2,old,new,male,20
EA_exp_1a,37,1,4,25,1,178,2,d,4,1703,207,1,1,1,old,new,male,20
EA_exp_1a,37,1,5,99,3,106,4,j,2,5363,215,0,2,2,old,new,male,20
EA_exp_1a,37,1,6,5,11,196,12,d,4,2399,821,1,6,6,old,new,male,20
EA_exp_1a,37,1,7,16,7,124,8,d,4,2465,777,1,4,4,old,new,male,20
EA_exp_1a,37,1,8,63,7,132,8,d,3,2407,224,1,4,4,old,new,male,20
EA_exp_1a,37,1,9,82,3,112,4,j,2,6484,603,0,2,2,old,new,male,20
EA_exp_1a,37,1,10,15,7,146,8,j,2,2769,571,0,4,4,old,new,male,20
EA_exp_1a,37,1,11,21,5,153,6,j,3,1901,207,0,3,3,old,new,male,20
EA_exp_1a,37,1,12,27,5,118,6,d,3,1954,527,1,3,3,old,new,male,20
EA_exp_1a,37,1,13,59,1,198,2,d,3,1908,324,1,1,1,old,new,male,20
EA_exp_1a,37,1,14,36,1,190,2,j,3,4677,307,0,1,1,old,new,male,20
EA_exp_1a,37,1,15,164,4,6,3,d,3,2838,316,0,2,2,new,old,male,20
EA_exp_1a,37,1,16,135,8,67,7,j,3,2789,295,1,4,4,new,old,male,20
EA_exp_1a,37,1,17,128,2,100,1,d,3,2343,404,0,1,1,new,old,male,20
EA_exp_1a,37,1,18,77,9,119,10,j,4,1501,639,0,5,5,old,new,male,20
EA_exp_1a,37,1,19,189,2,91,1,d,4,1930,287,0,1,1,new,old,male,20
EA_exp_1a,37,1,20,143,2,38,1,j,3,2139,196,1,1,1,new,old,male,20
EA_exp_1a,37,1,21,90,1,133,2,j,2,4646,345,0,1,1,old,new,male,20
EA_exp_1a,37,1,22,170,2,72,1,j,3,2919,270,1,1,1,new,old,male,20
EA_exp_1a,37,1,23,84,11,114,12,d,4,2641,288,1,6,6,old,new,male,20
EA_exp_1a,37,1,24,85,1,151,2,d,4,1565,300,1,1,1,old,new,male,20
EA_exp_1a,37,1,25,4,3,193,4,d,4,1725,242,1,2,2,old,new,male,20
EA_exp_1a,37,1,26,127,10,26,9,j,4,1718,379,1,5,5,new,old,male,20
EA_exp_1a,37,1,27,24,5,174,6,d,3,1602,818,1,3,3,old,new,male,20
EA_exp_1a,37,1,28,34,11,115,12,d,3,1269,356,1,6,6,old,new,male,20
EA_exp_1a,37,1,29,161,2,45,1,d,1,1646,1691,0,1,1,new,old,male,20
EA_exp_1a,37,1,30,184,10,35,9,d,3,3188,303,0,5,5,new,old,male,20
EA_exp_1a,37,1,31,41,1,165,2,d,2,1696,965,1,1,1,old,new,male,20
EA_exp_1a,37,1,32,74,3,117,4,d,2,1772,271,1,2,2,old,new,male,20
EA_exp_1a,37,1,33,93,1,145,2,j,2,3136,270,0,1,1,old,new,male,20
EA_exp_1a,37,1,34,171,4,89,3,j,3,2642,991,1,2,2,new,old,male,20
EA_exp_1a,37,1,35,168,10,80,9,j,3,1667,205,1,5,5,new,old,male,20
EA_exp_1a,37,1,36,103,8,78,7,j,3,1195,379,1,4,4,new,old,male,20
EA_exp_1a,37,1,37,9,3,200,4,d,3,1236,401,1,2,2,old,new,male,20
EA_exp_1a,37,1,38,134,12,79,11,j,4,1037,638,1,6,6,new,old,male,20
EA_exp_1a,37,1,39,29,11,177,12,d,4,2310,415,1,6,6,old,new,male,20
EA_exp_1a,37,1,40,71,5,104,6,j,3,2060,195,0,3,3,old,new,male,20
EA_exp_1a,37,1,41,52,1,159,2,d,4,5686,239,1,1,1,old,new,male,20
EA_exp_1a,37,1,42,187,4,37,3,j,2,2879,233,1,2,2,new,old,male,20
EA_exp_1a,37,1,43,57,7,194,8,d,2,1548,233,1,4,4,old,new,male,20
EA_exp_1a,37,1,44,81,1,136,2,j,2,2300,2251,0,1,1,old,new,male,20
EA_exp_1a,37,1,45,33,3,181,4,d,3,2437,1029,1,2,2,old,new,male,20
EA_exp_1a,37,1,46,65,3,121,4,j,3,1878,968,0,2,2,old,new,male,20
EA_exp_1a,37,1,47,13,7,152,8,j,3,3389,158,0,4,4,old,new,male,20
EA_exp_1a,37,1,48,73,7,142,8,j,3,1464,246,0,4,4,old,new,male,20
EA_exp_1a,37,1,49,22,9,131,10,d,3,2534,398,1,5,5,old,new,male,20
EA_exp_1a,37,1,50,186,4,97,3,d,3,1992,341,0,2,2,new,old,male,20
EA_exp_1a,37,1,51,162,4,54,3,j,4,10563,248,1,2,2,new,old,male,20
EA_exp_1a,37,1,52,156,8,86,7,j,2,3818,204,1,4,4,new,old,male,20
EA_exp_1a,37,1,53,48,1,149,2,j,2,2375,220,0,1,1,old,new,male,20
EA_exp_1a,37,1,54,42,11,129,12,d,4,1550,316,1,6,6,old,new,male,20
EA_exp_1a,37,1,55,7,9,166,10,j,3,1964,280,0,5,5,old,new,male,20
EA_exp_1a,37,1,56,94,3,188,4,j,4,1369,989,0,2,2,old,new,male,20
EA_exp_1a,37,1,57,102,6,70,5,d,2,1508,2048,0,3,3,new,old,male,20
EA_exp_1a,37,1,58,20,1,183,2,d,2,1545,375,1,1,1,old,new,male,20
EA_exp_1a,37,1,59,2,3,122,4,j,2,1606,1471,0,2,2,old,new,male,20
EA_exp_1a,37,1,60,147,12,64,11,j,4,1187,668,1,6,6,new,old,male,20
EA_exp_1a,37,1,61,60,3,199,4,j,2,3934,379,0,2,2,old,new,male,20
EA_exp_1a,37,1,62,107,10,61,9,d,3,2014,177,0,5,5,new,old,male,20
EA_exp_1a,37,1,63,108,4,56,3,d,3,1301,334,0,2,2,new,old,male,20
EA_exp_1a,38,1,1,47,7,144,8,d,3,4999,1749,1,4,4,old,new,female,26
EA_exp_1a,38,1,2,107,8,54,7,d,2,3238,1908,0,4,4,new,old,female,26
EA_exp_1a,38,1,3,99,9,118,10,j,3,2501,1115,0,5,5,old,new,female,26
EA_exp_1a,38,1,4,20,5,155,6,d,3,2747,920,1,3,3,old,new,female,26
EA_exp_1a,38,1,5,188,10,21,9,d,4,1949,778,0,5,5,new,old,female,26
EA_exp_1a,38,1,6,69,7,134,8,d,2,7802,907,1,4,4,old,new,female,26
EA_exp_1a,38,1,7,129,4,66,3,j,4,3685,715,1,2,2,new,old,female,26
EA_exp_1a,38,1,8,31,5,126,6,d,2,3690,434,1,3,3,old,new,female,26
EA_exp_1a,38,1,9,157,6,49,5,j,4,2075,259,1,3,3,new,old,female,26
EA_exp_1a,38,1,10,143,4,82,3,j,2,3155,593,1,2,2,new,old,female,26
EA_exp_1a,38,1,11,6,3,149,4,d,1,2031,1023,1,2,2,old,new,female,26
EA_exp_1a,38,1,12,36,7,156,8,j,3,2465,443,0,4,4,old,new,female,26
EA_exp_1a,38,1,13,56,1,167,2,j,4,2230,310,0,1,1,old,new,female,26
EA_exp_1a,38,1,14,3,7,147,8,d,2,3910,516,1,4,4,old,new,female,26
EA_exp_1a,38,1,15,77,11,161,12,d,3,3533,1209,1,6,6,old,new,female,26
EA_exp_1a,38,1,16,108,12,4,11,d,2,5299,779,0,6,6,new,old,female,26
EA_exp_1a,38,1,17,94,3,115,4,d,3,2103,752,1,2,2,old,new,female,26
EA_exp_1a,38,1,18,35,9,137,10,j,3,2942,929,0,5,5,old,new,female,26
EA_exp_1a,38,1,19,141,6,11,5,j,3,2258,473,1,3,3,new,old,female,26
EA_exp_1a,38,1,20,24,9,193,10,j,4,1906,512,0,5,5,old,new,female,26
EA_exp_1a,38,1,21,76,3,125,4,d,2,2683,391,1,2,2,old,new,female,26
EA_exp_1a,38,1,22,40,3,145,4,j,3,1893,387,0,2,2,old,new,female,26
EA_exp_1a,38,1,23,109,2,90,1,j,2,2892,870,1,1,1,new,old,female,26
EA_exp_1a,38,1,24,194,10,95,9,j,3,2032,313,1,5,5,new,old,female,26
EA_exp_1a,38,1,25,62,3,175,4,d,1,3225,690,1,2,2,old,new,female,26
EA_exp_1a,38,1,26,111,6,67,5,j,3,1797,709,1,3,3,new,old,female,26
EA_exp_1a,38,1,27,102,6,60,5,j,2,3654,206,1,3,3,new,old,female,26
EA_exp_1a,38,1,28,181,10,70,9,j,3,1347,215,1,5,5,new,old,female,26
EA_exp_1a,38,1,29,59,1,135,2,j,1,3482,218,0,1,1,old,new,female,26
EA_exp_1a,38,1,30,51,7,127,8,j,2,2286,1133,0,4,4,old,new,female,26
EA_exp_1a,38,1,31,130,4,72,3,d,1,2972,543,0,2,2,new,old,female,26
EA_exp_1a,38,1,32,10,5,170,6,d,2,1845,646,1,3,3,old,new,female,26
EA_exp_1a,38,1,33,171,6,64,5,j,3,2041,322,1,3,3,new,old,female,26
EA_exp_1a,38,1,34,173,4,33,3,d,2,2864,393,0,2,2,new,old,female,26
EA_exp_1a,38,1,35,154,6,84,5,j,3,1253,510,1,3,3,new,old,female,26
EA_exp_1a,38,1,36,112,6,57,5,d,2,3872,1077,0,3,3,new,old,female,26
EA_exp_1a,38,1,37,58,5,168,6,d,4,1705,702,1,3,3,old,new,female,26
EA_exp_1a,38,1,38,65,7,124,8,d,3,2511,724,1,4,4,old,new,female,26
EA_exp_1a,38,1,39,121,4,48,3,j,4,2150,345,1,2,2,new,old,female,26
EA_exp_1a,38,1,40,152,6,86,5,d,2,1926,323,0,3,3,new,old,female,26
EA_exp_1a,38,1,41,7,5,132,6,d,3,2118,217,1,3,3,old,new,female,26
EA_exp_1a,38,1,42,140,8,27,7,j,3,1977,232,1,4,4,new,old,female,26
EA_exp_1a,38,1,43,71,9,199,10,j,2,3068,667,0,5,5,old,new,female,26
EA_exp_1a,38,1,44,165,6,13,5,d,2,1737,337,0,3,3,new,old,female,26
EA_exp_1a,38,1,45,146,6,9,5,d,1,2192,290,0,3,3,new,old,female,26
EA_exp_1a,38,1,46,172,8,79,7,j,3,3141,256,1,4,4,new,old,female,26
EA_exp_1a,38,1,47,159,6,55,5,j,3,1653,299,1,3,3,new,old,female,26
EA_exp_1a,38,1,48,114,6,17,5,d,2,1741,464,0,3,3,new,old,female,26
EA_exp_1a,38,1,49,41,5,117,6,j,2,2236,475,0,3,3,old,new,female,26
EA_exp_1a,38,1,50,38,3,187,4,d,1,2168,601,1,2,2,old,new,female,26
EA_exp_1a,38,1,51,182,6,32,5,d,3,1564,760,0,3,3,new,old,female,26
EA_exp_1a,38,1,52,75,3,133,4,j,3,1936,323,0,2,2,old,new,female,26
EA_exp_1a,38,1,53,50,3,119,4,d,2,1778,358,1,2,2,old,new,female,26
EA_exp_1a,38,1,54,96,11,128,12,d,4,3924,898,1,6,6,old,new,female,26
EA_exp_1a,38,1,55,166,10,34,9,j,2,2221,956,1,5,5,new,old,female,26
EA_exp_1a,38,1,56,174,6,12,5,d,2,2052,538,0,3,3,new,old,female,26
EA_exp_1a,38,1,57,81,3,162,4,j,4,1697,248,0,2,2,old,new,female,26
EA_exp_1a,38,1,58,177,6,25,5,j,2,1658,450,1,3,3,new,old,female,26
EA_exp_1a,38,1,59,26,5,180,6,d,2,1966,216,1,3,3,old,new,female,26
EA_exp_1a,38,1,60,18,3,153,4,j,2,1492,954,0,2,2,old,new,female,26
EA_exp_1a,38,1,61,100,5,186,6,d,3,2514,391,1,3,3,old,new,female,26
EA_exp_1a,38,1,62,89,7,120,8,d,2,1957,191,1,4,4,old,new,female,26
EA_exp_1a,38,1,63,183,4,15,3,j,3,2645,292,1,2,2,new,old,female,26
EA_exp_1a,39,2,1,177,1,88,2,d,4,5355,1113,1,1,1,old,new,female,27
EA_exp_1a,39,2,2,186,5,26,6,d,4,3606,2338,1,3,3,old,new,female,27
EA_exp_1a,39,2,3,189,3,4,4,j,3,8419,1675,0,2,2,old,new,female,27
EA_exp_1a,39,2,4,46,2,200,1,d,3,9616,2399,0,1,1,new,old,female,27
EA_exp_1a,39,2,5,161,1,82,2,d,2,5387,1087,1,1,1,old,new,female,27
EA_exp_1a,39,2,6,80,4,168,3,j,2,6990,850,1,2,2,new,old,female,27
EA_exp_1a,39,2,7,176,11,77,12,d,4,8909,882,1,6,6,old,new,female,27
EA_exp_1a,39,2,8,78,2,111,1,d,3,8658,682,0,1,1,new,old,female,27
EA_exp_1a,39,2,9,106,1,76,2,d,4,2524,609,1,1,1,old,new,female,27
EA_exp_1a,39,2,10,10,6,129,5,j,3,4996,648,1,3,3,new,old,female,27
EA_exp_1a,39,2,11,115,1,93,2,j,2,5770,527,0,1,1,old,new,female,27
EA_exp_1a,39,2,12,195,11,37,12,d,4,1477,933,1,6,6,old,new,female,27
EA_exp_1a,39,2,13,104,1,60,2,j,3,4348,536,0,1,1,old,new,female,27
EA_exp_1a,39,2,14,89,12,152,11,j,4,4369,924,1,6,6,new,old,female,27
EA_exp_1a,39,2,15,27,2,162,1,d,2,7250,937,0,1,1,new,old,female,27
EA_exp_1a,39,2,16,96,2,108,1,j,2,4060,762,1,1,1,new,old,female,27
EA_exp_1a,39,2,17,49,6,110,5,j,4,2256,568,1,3,3,new,old,female,27
EA_exp_1a,39,2,18,73,2,143,1,j,4,3246,519,1,1,1,new,old,female,27
EA_exp_1a,39,2,19,134,11,15,12,j,4,5564,441,0,6,6,old,new,female,27
EA_exp_1a,39,2,20,135,1,91,2,j,2,10819,622,0,1,1,old,new,female,27
EA_exp_1a,39,2,21,132,1,100,2,d,4,2288,576,1,1,1,old,new,female,27
EA_exp_1a,39,2,22,139,1,12,2,d,4,2518,731,1,1,1,old,new,female,27
EA_exp_1a,39,2,23,57,8,126,7,j,4,3306,465,1,4,4,new,old,female,27
EA_exp_1a,39,2,24,95,2,183,1,d,4,4178,846,0,1,1,new,old,female,27
EA_exp_1a,39,2,25,97,2,131,1,j,3,4459,528,1,1,1,new,old,female,27
EA_exp_1a,39,2,26,119,1,50,2,d,4,2518,1262,1,1,1,old,new,female,27
EA_exp_1a,39,2,27,16,2,165,1,j,2,4841,528,1,1,1,new,old,female,27
EA_exp_1a,39,2,28,164,3,72,4,j,2,6212,730,0,2,2,old,new,female,27
EA_exp_1a,39,2,29,163,9,85,10,d,4,3818,1099,1,5,5,old,new,female,27
EA_exp_1a,39,2,30,18,2,113,1,j,3,9899,747,1,1,1,new,old,female,27
EA_exp_1a,39,2,31,170,1,13,2,d,2,3111,856,1,1,1,old,new,female,27
EA_exp_1a,39,2,32,9,12,102,11,j,4,1882,496,1,6,6,new,old,female,27
EA_exp_1a,39,2,33,150,11,29,12,j,4,2636,522,0,6,6,old,new,female,27
EA_exp_1a,39,2,34,167,1,69,2,j,3,4001,492,0,1,1,old,new,female,27
EA_exp_1a,39,2,35,120,3,22,4,d,4,2422,415,1,2,2,old,new,female,27
EA_exp_1a,39,2,36,175,1,6,2,j,4,4025,420,0,1,1,old,new,female,27
EA_exp_1a,39,2,37,84,4,112,3,j,4,2881,439,1,2,2,new,old,female,27
EA_exp_1a,39,2,38,35,4,194,3,d,4,3089,368,0,2,2,new,old,female,27
EA_exp_1a,39,2,39,124,5,25,6,d,4,2298,924,1,3,3,old,new,female,27
EA_exp_1a,39,2,40,74,4,114,3,d,4,2038,557,0,2,2,new,old,female,27
EA_exp_1a,39,2,41,56,2,155,1,d,4,2087,473,0,1,1,new,old,female,27
EA_exp_1a,39,2,42,65,2,137,1,j,4,6034,422,1,1,1,new,old,female,27
EA_exp_1a,39,2,43,154,1,32,2,d,3,5081,438,1,1,1,old,new,female,27
EA_exp_1a,39,2,44,20,2,109,1,j,4,5217,859,1,1,1,new,old,female,27
EA_exp_1a,39,2,45,99,12,196,11,j,4,2757,1346,1,6,6,new,old,female,27
EA_exp_1a,39,2,46,172,11,23,12,j,3,6437,641,0,6,6,old,new,female,27
EA_exp_1a,39,2,47,180,7,94,8,d,3,2260,468,1,4,4,old,new,female,27
EA_exp_1a,39,2,48,171,1,14,2,j,3,4449,613,0,1,1,old,new,female,27
EA_exp_1a,40,1,1,2,3,176,4,d,4,2183,1475,1,2,2,old,new,female,20
EA_exp_1a,40,1,2,48,5,114,6,j,2,3445,342,0,3,3,old,new,female,20
EA_exp_1a,40,1,3,39,3,158,4,d,4,1516,2241,1,2,2,old,new,female,20
EA_exp_1a,40,1,4,195,4,69,3,d,4,4851,349,0,2,2,new,old,female,20
EA_exp_1a,40,1,5,141,6,24,5,j,2,2317,266,1,3,3,new,old,female,20
EA_exp_1a,40,1,6,126,6,47,5,j,3,1533,569,1,3,3,new,old,female,20
EA_exp_1a,40,1,7,49,5,173,6,d,4,2241,335,1,3,3,old,new,female,20
EA_exp_1a,40,1,8,192,10,76,9,j,4,1757,353,1,5,5,new,old,female,20
EA_exp_1a,40,1,9,191,6,78,5,d,2,1523,893,0,3,3,new,old,female,20
EA_exp_1a,40,1,10,54,3,125,4,d,3,2408,560,1,2,2,old,new,female,20
EA_exp_1a,40,1,11,11,5,106,6,j,4,3937,419,0,3,3,old,new,female,20
EA_exp_1a,40,1,12,119,2,75,1,j,4,2657,1007,1,1,1,new,old,female,20
EA_exp_1a,40,1,13,64,1,116,2,d,4,1395,389,1,1,1,old,new,female,20
EA_exp_1a,40,1,14,18,5,178,6,d,4,2916,312,1,3,3,old,new,female,20
EA_exp_1a,40,1,15,32,5,112,6,d,2,1801,667,1,3,3,old,new,female,20
EA_exp_1a,40,1,16,36,5,152,6,d,4,2013,310,1,3,3,old,new,female,20
EA_exp_1a,40,1,17,123,6,40,5,d,4,2202,281,0,3,3,new,old,female,20
EA_exp_1a,40,1,18,86,3,103,4,j,3,2060,402,0,2,2,old,new,female,20
EA_exp_1a,40,1,19,193,4,23,3,d,4,2498,580,0,2,2,new,old,female,20
EA_exp_1a,40,1,20,157,8,26,7,d,3,2935,351,0,4,4,new,old,female,20
EA_exp_1a,40,1,21,20,3,181,4,j,4,5248,373,0,2,2,old,new,female,20
EA_exp_1a,40,1,22,13,5,127,6,j,4,1361,247,0,3,3,old,new,female,20
EA_exp_1a,40,1,23,81,3,172,4,d,2,1754,350,1,2,2,old,new,female,20
EA_exp_1a,40,1,24,93,1,177,2,j,4,1548,249,0,1,1,old,new,female,20
EA_exp_1a,40,1,25,102,6,89,5,j,3,2189,350,1,3,3,new,old,female,20
EA_exp_1a,40,1,26,111,6,10,5,d,3,2092,643,0,3,3,new,old,female,20
EA_exp_1a,40,1,27,12,11,115,12,d,4,1488,309,1,6,6,old,new,female,20
EA_exp_1a,40,1,28,101,4,9,3,j,2,1777,904,1,2,2,new,old,female,20
EA_exp_1a,40,1,29,184,10,33,9,j,3,2431,330,1,5,5,new,old,female,20
EA_exp_1a,40,1,30,155,6,21,5,d,2,2202,412,0,3,3,new,old,female,20
EA_exp_1a,40,1,31,51,3,174,4,d,1,1353,348,1,2,2,old,new,female,20
EA_exp_1a,40,1,32,154,4,6,3,j,4,2107,321,1,2,2,new,old,female,20
EA_exp_1a,40,1,33,17,5,143,6,j,4,1823,785,0,3,3,old,new,female,20
EA_exp_1a,40,1,34,59,1,136,2,j,4,2177,290,0,1,1,old,new,female,20
EA_exp_1a,40,1,35,148,2,77,1,j,2,3461,242,1,1,1,new,old,female,20
EA_exp_1a,40,1,36,100,5,145,6,d,4,2064,285,1,3,3,old,new,female,20
EA_exp_1a,40,1,37,4,7,187,8,d,2,2764,490,1,4,4,old,new,female,20
EA_exp_1a,40,1,38,196,6,70,5,d,4,1860,386,0,3,3,new,old,female,20
EA_exp_1a,40,1,39,57,1,160,2,d,4,1866,624,1,1,1,old,new,female,20
EA_exp_1a,40,1,40,124,2,46,1,d,2,1667,298,0,1,1,new,old,female,20
EA_exp_1a,40,1,41,188,6,8,5,d,2,1147,312,0,3,3,new,old,female,20
EA_exp_1a,40,1,42,128,10,56,9,j,4,1593,242,1,5,5,new,old,female,20
EA_exp_1a,40,1,43,55,3,138,4,d,2,1455,277,1,2,2,old,new,female,20
EA_exp_1a,40,1,44,122,4,28,3,d,3,1225,256,0,2,2,new,old,female,20
EA_exp_1a,40,1,45,27,5,182,6,d,4,1304,264,1,3,3,old,new,female,20
EA_exp_1a,40,1,46,29,9,150,10,d,4,1785,349,1,5,5,old,new,female,20
EA_exp_1a,41,1,1,15,5,179,6,j,2,5749,2084,0,3,3,old,new,female,21
EA_exp_1a,41,1,2,180,4,10,3,d,2,4862,916,0,2,2,new,old,female,21
EA_exp_1a,41,1,3,181,10,77,9,j,2,3036,1901,1,5,5,new,old,female,21
EA_exp_1a,41,1,4,68,9,148,10,j,4,2734,1627,0,5,5,old,new,female,21
EA_exp_1a,41,1,5,14,5,124,6,d,2,3286,893,1,3,3,old,new,female,21
EA_exp_1a,41,1,6,151,6,76,5,d,3,2966,1130,0,3,3,new,old,female,21
EA_exp_1a,41,1,7,190,8,20,7,j,1,4094,1183,1,4,4,new,old,female,21
EA_exp_1a,41,1,8,153,6,31,5,j,1,3115,1194,1,3,3,new,old,female,21
EA_exp_1a,41,1,9,97,9,155,10,d,3,3047,1543,1,5,5,old,new,female,21
EA_exp_1a,41,1,10,89,7,195,8,d,1,4911,540,1,4,4,old,new,female,21
EA_exp_1a,41,1,11,165,6,53,5,d,1,4502,841,0,3,3,new,old,female,21
EA_exp_1a,41,1,12,54,9,128,10,d,2,3972,1119,1,5,5,old,new,female,21
EA_exp_1a,41,1,13,174,6,3,5,d,2,3774,866,0,3,3,new,old,female,21
EA_exp_1a,41,1,14,70,11,135,12,d,4,2603,813,1,6,6,old,new,female,21
EA_exp_1a,41,1,15,35,9,139,10,j,3,1961,582,0,5,5,old,new,female,21
EA_exp_1a,41,1,16,120,6,43,5,j,2,2684,555,1,3,3,new,old,female,21
EA_exp_1a,41,1,17,141,6,56,5,d,2,1969,525,0,3,3,new,old,female,21
EA_exp_1a,41,1,18,71,5,200,6,d,2,3709,1626,1,3,3,old,new,female,21
EA_exp_1a,41,1,19,67,5,110,6,j,2,1957,481,0,3,3,old,new,female,21
EA_exp_1a,41,1,20,197,10,48,9,d,1,4123,592,0,5,5,new,old,female,21
EA_exp_1a,41,1,21,51,5,170,6,j,1,2230,678,0,3,3,old,new,female,21
EA_exp_1a,41,1,22,129,6,65,5,d,2,2599,489,0,3,3,new,old,female,21
EA_exp_1a,41,1,23,112,6,61,5,j,2,2181,469,1,3,3,new,old,female,21
EA_exp_1a,41,1,24,40,5,157,6,d,1,6143,707,1,3,3,old,new,female,21
EA_exp_1a,41,1,25,167,10,9,9,d,2,1315,3130,0,5,5,new,old,female,21
EA_exp_1a,41,1,26,34,5,109,6,d,2,2561,1709,1,3,3,old,new,female,21
EA_exp_1a,41,1,27,52,5,138,6,d,2,2405,943,1,3,3,old,new,female,21
EA_exp_1a,41,1,28,103,4,62,3,d,3,2021,655,0,2,2,new,old,female,21
EA_exp_1a,41,1,29,158,6,83,5,d,2,2354,1661,0,3,3,new,old,female,21
EA_exp_1a,41,1,30,6,5,178,6,d,1,2087,525,1,3,3,old,new,female,21
EA_exp_1a,41,1,31,146,8,100,7,j,2,2086,764,1,4,4,new,old,female,21
EA_exp_1a,41,1,32,60,3,145,4,d,2,2063,610,1,2,2,old,new,female,21
EA_exp_1a,41,1,33,191,8,22,7,j,2,2119,637,1,4,4,new,old,female,21
EA_exp_1a,41,1,34,63,5,192,6,j,2,8733,2270,0,3,3,old,new,female,21
EA_exp_1a,41,1,35,188,10,72,9,d,2,2977,2482,0,5,5,new,old,female,21
EA_exp_1a,41,1,36,33,5,111,6,d,1,5854,813,1,3,3,old,new,female,21
EA_exp_1a,41,1,37,50,3,104,4,j,1,1688,575,0,2,2,old,new,female,21
EA_exp_1a,41,1,38,19,7,164,8,j,3,5909,1474,0,4,4,old,new,female,21
EA_exp_1a,41,1,39,99,9,136,10,j,3,3154,832,0,5,5,old,new,female,21
EA_exp_1a,41,1,40,172,6,36,5,d,3,2651,1580,0,3,3,new,old,female,21
EA_exp_1a,41,1,41,80,9,130,10,d,3,1945,1398,1,5,5,old,new,female,21
EA_exp_1a,41,1,42,94,7,182,8,j,1,2486,1663,0,4,4,old,new,female,21
EA_exp_1a,41,1,43,162,6,49,5,d,1,2393,420,0,3,3,new,old,female,21
EA_exp_1a,41,1,44,58,3,159,4,d,4,2288,783,1,2,2,old,new,female,21
EA_exp_1a,41,1,45,25,3,101,4,j,4,1931,615,0,2,2,old,new,female,21
EA_exp_1a,41,1,46,198,6,4,5,d,4,1436,1150,0,3,3,new,old,female,21
EA_exp_1a,41,1,47,132,4,21,3,d,2,2874,1475,0,2,2,new,old,female,21
EA_exp_1a,41,1,48,39,5,119,6,j,3,3179,2831,0,3,3,old,new,female,21
EA_exp_1a,41,1,49,140,6,28,5,d,2,3418,2332,0,3,3,new,old,female,21
EA_exp_1a,41,1,50,85,9,107,10,j,2,2425,995,0,5,5,old,new,female,21
EA_exp_1a,41,1,51,163,6,13,5,j,2,5223,995,1,3,3,new,old,female,21
EA_exp_1a,41,1,52,87,3,173,4,d,1,2182,666,1,2,2,old,new,female,21
EA_exp_1a,41,1,53,166,6,32,5,d,1,2075,659,0,3,3,new,old,female,21
EA_exp_1a,41,1,54,44,5,177,6,d,3,1462,452,1,3,3,old,new,female,21
EA_exp_1a,41,1,55,175,10,12,9,j,3,2895,629,1,5,5,new,old,female,21
EA_exp_1a,41,1,56,194,6,7,5,d,3,1848,408,0,3,3,new,old,female,21
EA_exp_1a,41,1,57,113,6,57,5,j,2,2470,749,1,3,3,new,old,female,21
EA_exp_1a,41,1,58,27,5,102,6,d,2,2051,644,1,3,3,old,new,female,21
EA_exp_1a,41,1,59,149,10,84,9,j,2,1973,514,1,5,5,new,old,female,21
EA_exp_1a,41,1,60,117,6,42,5,j,3,1778,844,1,3,3,new,old,female,21
EA_exp_1a,41,1,61,59,3,150,4,j,2,2022,562,0,2,2,old,new,female,21
EA_exp_1a,41,1,62,18,9,185,10,j,2,1702,461,0,5,5,old,new,female,21
EA_exp_1a,41,1,63,88,3,126,4,d,1,2216,665,1,2,2,old,new,female,21
EA_exp_1a,41,1,64,55,5,122,6,d,3,3528,584,1,3,3,old,new,female,21
EA_exp_1a,41,1,65,2,5,108,6,j,2,1732,851,0,3,3,old,new,female,21
EA_exp_1a,41,1,66,64,5,116,6,j,3,1913,1098,0,3,3,old,new,female,21
EA_exp_1a,41,1,67,154,6,26,5,j,2,4122,1071,1,3,3,new,old,female,21
EA_exp_1a,41,1,68,41,5,118,6,d,1,3552,349,1,3,3,old,new,female,21
EA_exp_1a,41,1,69,125,8,90,7,d,2,2171,1070,0,4,4,new,old,female,21
EA_exp_1a,41,1,70,82,9,193,10,j,3,2064,887,0,5,5,old,new,female,21
EA_exp_1a,41,1,71,199,10,37,9,d,3,2290,526,0,5,5,new,old,female,21
EA_exp_1a,41,1,72,186,10,73,9,d,2,3175,962,0,5,5,new,old,female,21
EA_exp_1a,41,1,73,95,11,115,12,d,3,5734,591,1,6,6,old,new,female,21
EA_exp_1a,41,1,74,143,6,79,5,d,3,3919,1567,0,3,3,new,old,female,21
EA_exp_1a,41,1,75,142,8,16,7,j,2,2380,1368,1,4,4,new,old,female,21
EA_exp_1a,41,1,76,91,9,106,10,d,3,1517,603,1,5,5,old,new,female,21
EA_exp_1a,41,1,77,24,5,137,6,d,2,2430,1752,1,3,3,old,new,female,21
EA_exp_1a,41,1,78,134,8,38,7,d,2,8271,894,0,4,4,new,old,female,21
EA_exp_1a,42,1,1,140,4,19,3,j,3,5694,1967,1,2,2,new,old,female,20
