ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,do,dn,g1,g2,g3,g4,g5,g6,chk_sumg,ro1,ro2,ro3,ro4,ro5,ro6,rn1,rn2,rn3,rn4,rn5,rn6,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,ChiSq,G,df,pG
45,100,100,0.74,0.33,0.41,45,11,11,13,6,14,16,8,2,4,7,63,0.9944578832097528,0.7063025628400875,0.6433454053929168,0.5244005127080407,0.3318533464368165,0.12566134685507413,-0.15096921549677725,-0.4399131656732338,-0.8416212335729142,-1.080319340814956,TRUE,0.47883143232002867,0.8686815445724326,45,0.558313919220104,0.13772665135690432,0.362185332401893,0.14571914276704767,0.09967933660396845,0.13035663214022614,0.09972643821693747,0.16233311786992732,1,0,0,0,0,0,1,1,0,0,0,0,0,-276.30177197025625,0,142,NA,200,100,100,7,566.6035439405125,589.6917655063488,12,0,0.7316386874327138,0.3383700206843331,0.4500294107564973,0.12564973319514353,0.08595083536402617,0.11240304971338898,0.08599144982956747,0.1399755211413766,0.159972219984556,0.06436211706338342,0.04402697551934685,0.05757670995368311,0.04404777964617755,0.6300141978328531,45.00294107564973,12.564973319514353,8.595083536402617,11.240304971338897,8.599144982956746,13.99755211413766,15.997221998455599,6.436211706338342,4.402697551934685,5.7576709953683105,4.404777964617755,63.00141978328531,0.6530196116798083,0.5,0.5,0.5,0.5,0.9430962993696124,5.685725071686851,5.860452783553695,3,0.11860043887962013
46,100,100,0.95,0.17,0.7799999999999999,14,30,39,9,4,4,1,0,4,6,18,71,2.3263478740408408,2.3263478740408408,1.6448536269514715,1.2265281200366105,0.5533847195556728,1.080319340814956,0.1509692154967774,-0.9541652531461942,-1.4050715603096322,-1.7506860712521695,TRUE,0.5934172490432252,1.9571386957567474,46,0.6963110041670252,0.11071794107609798,0.032945178949562844,0.2515003282736308,0.3604329904504645,0.12572755577566747,0.18442188818429145,0.04497205836638307,1,0,0,0,0,0,1,1,0,0,0,0,0,-265.90070885297973,0,140,NA,200,100,100,7,545.8014177059595,568.8896392717958,41,0,0.8041574966072094,0.31580318075691866,0.1400154976439816,0.22365472974721162,0.3205265918518882,0.11180725966365529,0.16400307643516032,0.03999284465810303,0.0100050883127304,0.07637788214508245,0.10945953293497777,0.03818207516204679,0.056006898032308634,0.709968523412854,14.001549764398161,22.36547297472116,32.05265918518882,11.180725966365529,16.400307643516033,3.999284465810303,1.00050883127304,7.637788214508245,10.945953293497777,3.8182075162046787,5.600689803230863,70.9968523412854,0.8953774508505525,0.5,0.5,0.5,0.5,0.9903816022855658,47.01822972285614,57.132746351586576,3,2.407518628899652e-12
47,100,100,0.6,0.43,0.16999999999999998,17,26,14,6,12,25,12,18,10,1,12,47,1.17498679206609,0.5244005127080407,0.2533471031357998,0.2275449766411493,-0.0752698620998299,0.9541652531461942,0.17637416478086118,-0.17637416478086135,-0.3318533464368165,-0.6744897501960817,TRUE,0.7586447167006698,0.4289187935482542,47,0.29322886253316044,1.99054755291898e-4,0.16982052154384478,0.257802843522969,0.14062288648592988,0.041013609424857905,0.14066089838236612,0.2500792406400323,1,0,0,0,0,0,1,1,0,0,0,0,0,-316.10411597690455,0,136,NA,200,100,100,7,646.2082319538091,669.2964535196454,33,0,0.5983799504287994,0.4316678058105128,0.1699857727167772,0.25775152664103795,0.14059489483167198,0.041005445470870205,0.14063289916165947,0.2500294611779831,0.1200242431767551,0.18220760895891444,0.09938819743553091,0.02898723538482751,0.09941506314681242,0.46997765189715957,16.99857727167772,25.775152664103796,14.059489483167198,4.10054454708702,14.063289916165948,25.00294611779831,12.00242431767551,18.220760895891445,9.938819743553092,2.898723538482751,9.941506314681241,46.997765189715956,0.500585504163409,0.5,0.5,0.5,0.5,0.811960431894456,2.857782389878773,3.161179826599294,3,0.3674357860838984
48,100,100,0.74,0.34,0.39999999999999997,4,31,31,17,12,5,1,7,18,11,21,42,2.3263478740408408,1.4050715603096327,0.6433454053929168,0.3318533464368165,-0.2018934791418509,1.7506860712521695,0.3853204664075676,-0.4124631294414046,-0.9541652531461942,-1.6448536269514726,TRUE,0.7526747492601185,1.0327345976637037,48,0.3887099821318749,0.024015767056319463,0.016378846180584487,0.23939344402287502,0.30872615484691085,0.176382761346663,0.20789475652041828,0.051224037082548524,1,0,0,0,0,0,1,1,0,0,0,0,0,-311.4908821802328,0,262,NA,200,100,100,7,636.9817643604656,660.0699859263019,30,0,0.6549277354386304,0.4250426510532946,0.040001262682379746,0.2336442268364116,0.3013118594279142,0.17214679403741115,0.20290200447559367,0.04999385254028977,0.010012225174388763,0.14633882267425527,0.18872121671272568,0.10782102133523087,0.12708398942805602,0.4200227246753435,4.000126268237975,23.36442268364116,30.131185942791422,17.214679403741115,20.290200447559368,4.999385254028977,1.0012225174388762,14.633882267425527,18.872121671272566,10.782102133523088,12.708398942805601,42.002272467534354,0.800187612163781,0.5,0.5,0.5,0.5,0.962724942361545,15.347128563446093,15.763862320297791,3,0.001267652750353121
49,100,100,0.23,0.1,0.13,0,3,87,6,4,0,0,2,75,6,10,7,Inf,2.053748910631822,-0.7388468491852137,-0.9541652531461942,-1.4757910281791702,Inf,1.8807936081512504,-1.2815515655446008,-1.7506860712521695,-Inf,NA,NA,NA,49,0.070159630686618707,3.3922440517071764e-15,9.873937003772434e-5,0.02598074917627451,0.8390921426219348,0.06226948311493784,0.07255888552263971,1.9417545349398324e-10,1,0,0,0,0,0,1,1,0,0,0,0,0,-142.07874294434572,0,578,NA,200,100,100,7,298.15748588869144,321.2457074545277,20,0,0.1955284909550567,0.13482836883175253,9.873937004111624e-5,0.02598074917627442,0.8390921426219319,0.06226948311493762,0.07255888552263946,1.9417545349398257e-10,9.181185230164822e-5,0.024157949409105418,0.7802217477835363,0.05790067917654716,0.06746818091133867,0.07015963086717088,0.009873937004111624,2.598074917627442,83.90921426219319,6.2269483114937625,7.255888552263946,1.9417545349398258e-8,0.009181185230164823,2.415794940910542,78.02217477835363,5.790067917654716,6.746818091133868,7.015963086717088,0.5000000000171778,0.5,0.5,0.5,0.5,0.999999998713276,3.410188158700208,3.5319297211351834,3,0.31664449382358784
50,100,100,0.47,0.26,0.20999999999999996,10,35,29,16,5,5,1,32,20,8,15,24,2.3263478740408408,0.4399131656732339,-0.0752698620998299,-0.27931903444745404,-0.7063025628400875,1.2815515655446008,0.12566134685507413,-0.6433454053929168,-1.2815515655446008,-1.6448536269514726,TRUE,0.9740527544935347,0.7623590739147287,50,0.19588131733810535,0.0886827482144807,0.012433147617121163,0.39055111701242484,0.28563451622662545,0.13990705524616268,0.11658382228607682,0.05489034161158912,1,0,0,0,0,0,1,1,0,0,0,0,0,-315.6770132211411,0,158,NA,200,100,100,7,645.3540264422822,668.4422480081186,15,0,0.44626877308169555,0.2837670768877784,0.10001329013195924,0.3559159706375278,0.2603036623427346,0.1274997130923378,0.1062448485283989,0.050022515267041726,0.009997726283220345,0.31404944972416254,0.22968405091092164,0.11250187695964925,0.09374722959636853,0.24001966652567777,10.001329013195924,35.59159706375278,26.030366234273462,12.749971309233779,10.62448485283989,5.002251526704173,0.9997726283220345,31.404944972416253,22.968405091092166,11.250187695964925,9.374722959636852,24.001966652567777,0.9433548186319597,0.5,0.5,0.5,0.5,0.9080526403805115,8.863930301601513,9.122316988743306,3,0.027708053659304288
51,100,100,0.66,0.47,0.19000000000000006,4,14,35,24,14,9,2,4,28,16,24,26,2.053748910631822,1.5547735945968528,0.41246312944140484,0,-0.6433454053929168,1.7506860712521695,0.9153650878428139,-0.0752698620998299,-0.7388468491852137,-1.3407550336902165,TRUE,0.8879212366034857,0.5847506343531468,51,0.1854778613491495,0.015820427255115704,0.024551961340136253,0.1000521185496449,0.3502927563996994,0.2224040911893266,0.2112687788313697,0.09143029368982314,1,0,0,0,0,0,1,1,0,0,0,0,0,-320.29120578652527,0,146,NA,200,100,100,7,654.5824115730505,677.6706331388868,24,0,0.6131860132669695,0.5167958073076061,0.03998396607689992,0.09846925128641003,0.344750975329084,0.21888556344342575,0.2079264164845909,0.08998382737958943,0.019998116058840783,0.0814946655776052,0.2853212050965846,0.1811530560002291,0.1720830975638808,0.2599498597028596,3.998396607689992,9.846925128641002,34.4750975329084,21.888556344342575,20.79264164845909,8.998382737958943,1.9998116058840782,8.149466557760519,28.53212050965846,18.11530560002291,17.20830975638808,25.99498597028596,0.6978346423249856,0.5,0.5,0.5,0.5,0.8567569945241812,9.232561913968091,9.519732204741697,3,0.023122366793013382
52,100,100,0.62,0.32,0.3,10,17,41,9,9,14,0,7,31,8,16,38,Inf,1.4757910281791708,0.3054807880993974,0.1004337205114699,-0.3054807880993974,1.2815515655446008,0.612812991016627,-0.4676987991145081,-0.7388468491852137,-1.080319340814956,FALSE,NA,NA,52,0.2657669788358968,0.1000310153471004,2.8653247053858497e-22,0.1468739373529855,0.440603617714436,0.10400802418271285,0.15296190504067053,0.15555251570919515,1,0,0,0,0,0,1,1,0,0,0,0,0,-304.9462786847873,0,164,NA,200,100,100,7,623.8925573695745,646.9807789354109,25,0,0.5686545798767464,0.37125740591250433,0.1000310153471004,0.13218198827153996,0.3965295904688553,0.0936039959194703,0.1376609703700255,0.13999243962300856,2.1038160150515966e-22,0.10783969475294979,0.323505725370304,0.07636612582098237,0.1123096816610282,0.37997877239473576,10.00310153471004,13.218198827153996,39.65295904688553,9.36039959194703,13.76609703700255,13.999243962300856,2.1038160150515965e-20,10.78396947529498,32.350572537030395,7.636612582098238,11.23096816610282,37.997877239473574,1,0.5,0.5,0.5,0.5,0.8497129289104187,6.21826112983828,6.3124386978238,3,0.09736030934238882
53,100,100,0.57,0.34,0.22999999999999993,4,29,33,27,6,1,0,9,34,26,12,19,Inf,1.3407550336902165,0.17637416478086118,-0.4958503473474532,-0.8778962950512285,1.7506860712521695,0.4399131656732339,-0.4124631294414046,-1.4757910281791702,-2.3263478740408408,FALSE,NA,NA,53,0.18147291695766654,0.039973214978059037,3.1356874765831975e-58,0.21363585767462662,0.376761234483446,0.297970644790971,0.10122149266127613,0.010410770389680302,1,0,0,0,0,0,1,1,0,0,0,0,0,-298.5861756614684,0,175,NA,200,100,100,7,611.1723513229368,634.2605728887731,39,0,0.5167439903191772,0.3932297627511239,0.039973214978059037,0.20509614560877673,0.3617008766620403,0.28605980014959065,0.09717534417472691,0.0099946184268064,2.56664512354002e-58,0.17486673541565922,0.30838927426516366,0.24389704271299678,0.08285253312922532,0.18999441447695506,3.9973214978059035,20.509614560877672,36.17008766620403,28.605980014959066,9.717534417472692,0.99946184268064,2.5666451235400202e-56,17.48667354156592,30.838927426516367,24.389704271299678,8.285253312922531,18.999441447695506,1,0.5,0.5,0.5,0.5,0.9775743472702927,11.519592912028553,12.03361225393778,3,0.0072689015738383045
54,100,100,0.58,0.31,0.26999999999999996,2,20,47,21,10,0,0,10,32,18,19,21,Inf,1.2815515655446008,0.20189347914185077,-0.2533471031357998,-0.8064212470182404,2.053748910631822,0.7721932141886849,-0.4958503473474532,-1.2815515655446008,-Inf,NA,NA,NA,54,0.2104639372292667,0.019798181409731556,9.17264657632706e-6,0.16969692614194876,0.44558862203664834,0.22068380263154905,0.1640214718762183,4.667059183560696e-9,1,0,0,0,0,0,1,1,0,0,0,0,0,-289.6263769065167,0,398,NA,200,100,100,7,593.2527538130335,616.3409753788698,37,0,0.514202628676075,0.3770888142684419,0.019807172454586956,0.16633723561351663,0.43676677766345445,0.21631466467286026,0.16077414502092174,4.574659899194608e-9,7.242135263060714e-6,0.13398184293041016,0.3518082862582517,0.1742378206469868,0.12950086711500997,0.21046394091407825,1.9807172454586957,16.633723561351662,43.67667776634544,21.631466467286025,16.077414502092175,4.5746598991946076e-7,7.242135263060713e-4,13.398184293041016,35.18082862582517,17.42378206469868,12.950086711500997,21.046394091407823,0.999773035629492,0.5,0.5,0.5,0.5,0.9999999912459789,7.245044834372613,7.292884403240318,3,0.06312588899775662
55,100,100,0.61,0.33,0.27999999999999997,19,9,39,22,6,5,4,7,28,25,11,25,1.7506860712521695,1.2265281200366105,0.27931903444745404,-0.35845879325119373,-0.6744897501960817,0.8778962950512288,0.5828415072712162,-0.4399131656732338,-1.2265281200366105,-1.6448536269514726,TRUE,0.9320874489264174,0.7896931476714719,55,0.20328601603352192,0.1472143258371568,0.05020307496142062,0.09699621381126362,0.40617096366655814,0.2849273862370328,0.10305550198015156,0.05864685934357339,1,0,0,0,0,0,1,1,0,0,0,0,0,-317.63563041661916,0,136,NA,200,100,100,7,649.2712608332383,672.3594823990746,46,0,0.5591221815705956,0.38087945037478127,0.19002678896317962,0.08271698158628174,0.3463767790757575,0.24298199315960484,0.08788425573233377,0.050013201482842676,0.03999749185988116,0.07727823993523616,0.32360208663428713,0.22700563303006185,0.08210575955227183,0.25001078898826196,19.002678896317963,8.271698158628174,34.63767790757575,24.298199315960485,8.788425573233377,5.001320148284267,3.999749185988116,7.727823993523616,32.360208663428715,22.700563303006184,8.210575955227183,25.001078898826197,0.8873515061754836,0.5,0.5,0.5,0.5,0.9065544868206993,3.5522445982064146,3.5789071732635147,3,0.3106714024733146
56,100,100,0.57,0.18,0.38999999999999996,15,12,55,12,4,2,4,5,34,12,22,23,1.7506860712521695,1.3407550336902165,0.17637416478086118,-0.125661346855074,-0.7388468491852137,1.0364333894937894,0.612812991016627,-0.9153650878428141,-1.554773594596853,-2.0537489106318225,TRUE,0.766034756693434,0.9210764311056195,56,0.21243124856458429,0.10451859022564354,0.05078663322402959,0.10100267008099856,0.5288403668975786,0.14258011202625814,0.15444841067207912,0.022341807099055977,1,0,0,0,0,0,1,1,0,0,0,0,0,-300.538608552204,0,139,NA,200,100,100,7,615.077217104408,638.1654386702443,6,0,0.46395734044863424,0.28599019316707086,0.14999707614279073,0.0904460133951068,0.4735667172950316,0.12767783972305932,0.13830568052604217,0.02000667291796937,0.03999796531785739,0.07954654676733525,0.41649814746617314,0.11229164080804183,0.12163874195419369,0.23002695768639872,14.999707614279073,9.04460133951068,47.356671729503155,12.767783972305931,13.830568052604217,2.000667291796937,3.999796531785739,7.954654676733525,41.64981474661732,11.229164080804182,12.16387419541937,23.00269576863987,0.8484020919386001,0.5,0.5,0.5,0.5,0.9617529412665555,19.742176942364964,21.049373081450398,3,1.0281965023806183e-4
57,100,100,0.66,0.42,0.24000000000000005,4,39,15,0,2,40,1,27,6,0,2,64,2.3263478740408408,0.5828415072712162,0.41246312944140484,0.41246312944140484,0.35845879325119373,1.7506860712521695,0.17637416478086118,-0.2018934791418509,-0.2018934791418509,-0.2533471031357998,TRUE,0.9861310137404237,0.5680521694997847,57,0.39008556010083234,0.02399742982593242,0.016394566283984495,0.41618255940062066,0.13240196408458704,7.872429400056293e-35,0.025229092745482243,0.40979181748532556,1,0,0,0,0,0,1,1,0,0,0,0,0,-216.3991417337163,0,163,NA,200,100,100,7,446.7982834674326,469.88650503326886,2,-2.842170943040401e-14,0.6554110949086815,0.42458152646473074,0.0399985686559904,0.4061952476366273,0.12922465724265153,7.683511327968835e-35,0.024623659362750593,0.39995786710198017,0.009999282712486181,0.2538357526126316,0.08075386976620061,4.8015083681810737e-35,0.015387587971024954,0.6400235069376565,3.99985686559904,40.61952476366273,12.922465724265153,7.683511327968835e-33,2.4623659362750594,39.99578671019802,0.9999282712486182,25.383575261263157,8.075386976620061,4.801508368181074e-33,1.5387587971024954,64.00235069376565,0.7999786071387137,0.5,0.5,0.5,0.5,0.8047431507377665,1.2599633515609878,1.2887512309367868,3,0.7318059256172706
58,100,100,0.44,0.26,0.18,0,15,59,23,1,2,0,5,51,25,11,8,Inf,1.6448536269514715,-0.15096921549677725,-0.8778962950512285,-1.4050715603096322,Inf,1.0364333894937894,-0.6433454053929168,-1.8807936081512509,-2.0537489106318225,FALSE,NA,NA,58,0.06123696538974944,9.676720456871896e-17,6.464083839161209e-11,0.10317742047305821,0.5673638743111696,0.24756455633156896,0.06189036385016783,0.02000378496939459,1,0,0,0,0,0,1,1,0,0,0,0,0,-242.01140887562948,0,136,NA,200,100,100,7,498.02281775125897,521.1110393170952,45,0,0.3705206192161893,0.32945870515113135,6.464093515881665e-11,0.1031774204730582,0.5673638743111695,0.24756455633156893,0.06189036385016782,0.020003784969394586,6.068242960826056e-11,0.09685914834654592,0.5326202323765824,0.23240445416376398,0.0581003857811161,0.08001577927130922,6.464093515881665e-9,10.317742047305819,56.73638743111695,24.756455633156893,6.189036385016782,2.0003784969394585,6.068242960826056e-9,9.685914834654593,53.26202323765824,23.2404454163764,5.81003857811161,8.001577927130922,0.50000074849787,0.5,0.5,0.5,0.5,0.8826555583625167,13.82271189638636,15.460135999018071,3,0.001462808477562083
59,100,100,0.55,0.27,0.28,3,30,40,18,7,2,2,17,26,20,6,29,2.053748910631822,0.8778962950512288,0.12566134685507413,-0.3853204664075676,-0.5533847195556729,1.8807936081512504,0.4399131656732339,-0.612812991016627,-1.3407550336902165,-2.0537489106318225,TRUE,0.6845635832424976,0.6546386524548478,59,0.2754623174652963,0.0024762647215071346,0.027604327042918618,0.27291961158863387,0.3832595668600073,0.22066254959369075,0.07548798296346876,0.020065961951280853,1,0,0,0,0,0,1,1,0,0,0,0,0,-299.8737081814114,0,141,NA,200,100,100,7,613.7474163628228,636.8356379286591,24,0,0.5045730835756895,0.31543345875873047,0.03001223614320843,0.2722437903826495,0.3823105147154118,0.22011613070677408,0.0753010547343586,0.020016273317597793,0.020000375143606305,0.19774054289870022,0.277685998382004,0.1598783323048118,0.054693888235570844,0.29000086303530687,3.001223614320843,27.22437903826495,38.23105147154118,22.01161307067741,7.530105473435859,2.0016273317597792,2.0000375143606304,19.774054289870023,27.768599838200398,15.98783323048118,5.469388823557084,29.000086303530686,0.5412542522604984,0.5,0.5,0.5,0.5,0.9749336167178224,2.6934135568032653,2.6783541310952583,3,0.44391832507317563
60,100,100,0.58,0.17,0.4099999999999999,1,37,45,12,4,1,1,13,28,12,19,27,2.3263478740408408,1.080319340814956,0.20189347914185077,-0.10043372051146975,-0.612812991016627,2.3263478740408408,0.3054807880993974,-0.9541652531461942,-1.6448536269514726,-2.3263478740408408,TRUE,0.6281564613868655,0.8672029508790334,60,0.2626118644206956,2.230738433383896e-41,0.011517453711009313,0.28777154422041673,0.42019150215040374,0.13814153290920575,0.13237044046418073,0.010007526544783651,1,0,0,0,0,0,1,1,0,0,0,0,0,-290.71444557474626,0,180,NA,200,100,100,7,595.4288911494925,618.5171127153288,9,0,0.4694636154589939,0.28051949991817016,0.011517453711009313,0.28777154422041673,0.42019150215040374,0.13814153290920575,0.13237044046418073,0.010007526544783651,0.008492833718582097,0.21219932246547044,0.30984422835695347,0.10186392739798635,0.09760839229969354,0.26999129576131403,1.1517453711009313,28.777154422041672,42.019150215040376,13.814153290920576,13.237044046418072,1.0007526544783651,0.8492833718582097,21.219932246547042,30.984422835695348,10.186392739798634,9.760839229969353,26.999129576131402,0.5,0.5,0.5,0.5,0.5,0.9863339458410871,21.83169874140148,22.690248284410348,3,4.6853849405059655e-5
61,100,100,0.48,0.13,0.35,8,14,65,8,1,4,2,5,45,8,3,37,2.053748910631822,1.4757910281791708,-0.050153583464733656,-0.2533471031357998,-0.3318533464368165,1.4050715603096327,0.7721932141886849,-1.1263911290388005,-1.6448536269514726,-1.7506860712521695,TRUE,0.7563404083148705,0.93351031709363,61,0.3422812508541878,0.051147609121539137,0.030394793740410268,0.11827934297123445,0.6846769648183328,0.09959526919165992,0.02489215044674034,0.042161478831622134,1,0,0,0,0,0,1,1,0,0,0,0,0,-241.77834726896856,0,138,NA,200,100,100,7,497.5566945379371,520.6449161037734,16,2.842170943040401e-14,0.4518893559024184,0.15812520575054262,0.0799877818323851,0.11222963736978928,0.6496573750472829,0.09450120929269043,0.02361897646549592,0.040005019992356276,0.019991225719487603,0.077794541508828835,0.45032487686926514,0.06550567587357901,0.016372034055379427,0.37001164597346,7.99877818323851,11.222963736978928,64.9657375047283,9.450120929269042,2.361897646549592,4.000501999235627,1.9991225719487602,7.779454150882883,45.032487686926515,6.550567587357901,1.6372034055379427,37.001164597346,0.8197213871283446,0.5,0.5,0.5,0.5,0.9625276725462024,4.143148399215136,4.222310541542737,3,0.2384376479464183
62,100,100,0.85,0.02,0.83,20,66,12,0,1,1,1,8,6,8,24,53,2.3263478740408408,1.3407550336902165,1.0364333894937894,0.7388468491852137,0.0752698620998299,0.8416212335729144,-1.080319340814956,-2.0537489106318225,-2.0537489106318225,-2.3263478740408408,TRUE,0.5942253870972168,1.896529586500247,62,0.5241962754527446,0.1828105136852285,0.021026431745195202,0.5723240499966893,0.13919148562628178,0.061851243827711955,0.19336571937126273,0.012241069432858964,1,0,0,0,0,0,1,1,0,0,0,0,0,-265.2943173824363,0,158,NA,200,100,100,7,544.5886347648726,567.6768563307089,40,0,0.6514538035390525,0.21856389229716752,0.19999309264211718,0.4676971964223841,0.11374581863833111,0.05054418617149761,0.15801643288388845,0.010003273241781468,0.010004454538302525,0.27231391463639437,0.06622782728625064,0.02942905218110579,0.09200412947660618,0.5300206218813405,19.999309264211718,46.769719642238414,11.37458186383311,5.054418617149762,15.801643288388846,1.0003273241781467,1.0004454538302525,27.231391463639437,6.622782728625063,2.942905218110579,9.200412947660617,53.00206218813405,0.957042068978761,0.5,0.5,0.5,0.5,0.9945055473427411,67.94282588978558,82.46280651191364,3,0
63,100,100,0.82,0.33,0.48999999999999994,0,3,64,30,2,1,0,1,17,33,23,26,Inf,2.3263478740408408,0.9153650878428139,-0.025068908258711057,-0.6433454053929168,Inf,1.8807936081512504,-0.4399131656732338,-1.8807936081512509,-2.3263478740408408,FALSE,NA,NA,63,0.2525667217087965,1.3572251820895246e-12,9.375950611608805e-28,0.022894015574964188,0.4635231058991336,0.36050150964245226,0.1430862269108052,0.009995141972644839,1,0,0,0,0,0,1,1,0,0,0,0,0,-251.44034957662274,0,1161,NA,200,100,100,7,516.8806991532455,539.9689207190818,42,0,0.6364356562796446,0.5135828785252052,1.3572251820895256e-12,0.022894015574933115,0.4635231058985045,0.360501509641963,0.143086226910611,0.009995141972631273,7.007897502731183e-28,0.017111749114445355,0.3464525946059101,0.26945082518098595,0.10694740765826213,0.26003742344039643,1.3572251820895256e-10,2.2894015574933113,46.35231058985045,36.0501509641963,14.308622691061098,0.9995141972631273,7.007897502731183e-26,1.7111749114445356,34.645259460591014,26.945082518098594,10.694740765826213,26.003742344039644,0.9999999999999996,0.5,0.5,0.5,0.5,0.9856353334978488,43.34454571388546,47.33827144658169,3,2.9449032101780404e-10
64,100,100,0.69,0.35,0.33999999999999997,8,19,38,18,6,11,3,7,21,11,4,54,1.8807936081512504,1.2815515655446008,0.49585034734745304,0.20189347914185077,0.1004337205114699,1.4050715603096327,0.612812991016627,-0.3853204664075676,-0.9541652531461942,-1.2265281200366105,TRUE,0.6913918677320954,0.867898970613643,64,0.4816160930351055,0.023506986639984764,0.057843478751253695,0.17391578758349208,0.39469348305042073,0.19400699431316626,0.06688573769138384,0.11265451861028342,1,0,0,0,0,0,1,1,0,0,0,0,0,-293.3909606277448,0,140,NA,200,100,100,7,600.7819212554896,623.8701428213259,24,0,0.6752569762448175,0.36476628038522757,0.0799907395090225,0.16982755148828452,0.38541542861746547,0.18944647448978305,0.06531345554906695,0.11000635034637757,0.02998512850751575,0.09015514545040731,0.20460274979725948,0.1005701036905752,0.03467249002468866,0.5400143825295536,7.9990739509022495,16.982755148828453,38.54154286174655,18.944647448978305,6.531345554906695,11.000635034637757,2.9985128507515753,9.015514545040732,20.46027497972595,10.05701036905752,3.4672490024688662,54.00143825295536,0.6469356752060863,0.5,0.5,0.5,0.5,0.9459289498726898,0.9726570880821037,0.9970199138548935,3,0.8019730499704012
65,100,100,0.54,0.19,0.35000000000000003,2,17,62,19,0,0,1,1,44,23,9,22,2.3263478740408408,2.053748910631822,0.1004337205114699,-0.4958503473474532,-0.7721932141886849,2.053748910631822,0.8778962950512288,-0.8778962950512285,-Inf,-Inf,FALSE,NA,NA,65,0.22027750245749889,0.007240978510296685,0.01248057217969751,0.1019970908586605,0.5965309968132523,0.23893368151048996,0.0500576518488449,6.789054762812441e-9,1,0,0,0,0,0,1,1,0,0,0,0,0,-248.57774723880328,0,606,NA,200,100,100,7,511.15549447760657,534.2437160434429,43,0,0.4456105519661557,0.2868987600647133,0.019631179135044797,0.10125853211564016,0.5922115286846017,0.23720356785728644,0.049695185467531496,6.739895363169688e-9,0.0097313829107132,0.07952942642638418,0.46512863869674687,0.18630196689438375,0.03903107732069434,0.22027750775107763,1.9631179135044796,10.125853211564015,59.221152868460166,23.720356785728644,4.969518546753149,6.739895363169688e-7,0.97313829107132,7.952942642638418,46.51286386967469,18.630196689438375,3.9031077320694343,22.027750775107762,0.684425460653313,0.5,0.5,0.5,0.5,0.9999999879842958,19.633072315335955,30.639939513803004,3,1.0121461615497651e-6
66,100,100,0.61,0.25,0.36,14,23,38,11,5,9,9,4,26,9,6,46,1.3407550336902165,1.1263911290388005,0.27931903444745404,0.050153583464733656,-0.10043372051146975,1.080319340814956,0.3318533464368165,-0.6744897501960817,-1.080319340814956,-1.3407550336902165,TRUE,0.6348662302741181,0.752982687219803,66,0.4065046971888282,3.4333796609330913e-9,0.14432823727186778,0.16941142496185246,0.4016452516271552,0.12552038261730153,0.06907438708176616,0.09002031644005692,1,0,0,0,0,0,1,1,0,0,0,0,0,-307.31058147973476,0,762,NA,200,100,100,7,628.6211629594695,651.7093845253058,1,0,0.5754224139215958,0.28461508516193296,0.1443282402097138,0.1694114243801987,0.40164525024815456,0.1255203821863424,0.06907438684460757,0.09002031613098299,0.08565813088386982,0.10054488495740674,0.23837457023712777,0.07449575749042951,0.0409953242775889,0.4599313321535773,14.43282402097138,16.94114243801987,40.164525024815454,12.55203821863424,6.9074386844607565,9.0020316130983,8.565813088386982,10.054488495740674,23.837457023712776,7.4495757490429515,4.0995324277588905,45.99313321535773,0.5000000118943446,0.5,0.5,0.5,0.5,0.9419189004643532,8.082874903512254,8.881675141276977,3,0.030906157284945723
67,100,100,0.62,0.28,0.33999999999999997,1,22,49,19,7,2,0,8,30,20,27,15,Inf,1.4050715603096327,0.3054807880993974,-0.2018934791418509,-1.0364333894937894,2.3263478740408408,0.7388468491852137,-0.5828415072712162,-1.3407550336902165,-2.0537489106318225,FALSE,NA,NA,67,0.1324845803108011,0.010004184906796061,0,0.16152094924814403,0.4252747740950636,0.20995905935594977,0.1830427120976256,0.02020250520321698,1,0,0,0,0,0,1,1,0,0,0,0,0,-294.7864217126827,0,210,NA,200,100,100,7,603.5728434253654,626.6610649912017,16,0,0.49094566179209015,0.4090705046688389,0.010004184906796061,0.15990506380554437,0.42102024661882065,0.20785859010329588,0.18121151895995952,0.020000395605583487,0,0.14012191407560146,0.3689324241323083,0.18214272149472618,0.15879237520642087,0.1500105650909431,1.000418490679606,15.990506380554436,42.10202466188206,20.785859010329588,18.12115189599595,2.0000395605583488,0,14.012191407560145,36.89324241323083,18.214272149472617,15.879237520642086,15.00105650909431,1,0.5,0.5,0.5,0.5,0.9415841651902419,22.198149065551807,23.20193351614142,3,3.665231755101139e-5
