ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,do,dn,g1,g2,g3,g4,g5,g6,chk_sumg,ro1,ro2,ro3,ro4,ro5,ro6,rn1,rn2,rn3,rn4,rn5,rn6,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,ChiSq,G,df,pG
11,100,100,0.78,0.12,0.66,34,14,40,10,1,1,3,2,17,15,9,54,1.8807936081512504,1.6448536269514715,0.7721932141886849,0.3318533464368165,0.1004337205114699,0.41246312944140484,0.050153583464733656,-1.17498679206609,-2.0537489106318225,-2.3263478740408408,TRUE,0.6426142007699952,1.6005238079778348,11,0.5334328494478012,0.29463804733015103,0.06429887626690305,0.1365424448041918,0.4863087344901653,0.21334739018914337,0.08531755904201745,0.014184995207578988,1,0,0,0,0,0,1,1,0,0,0,0,0,-276.7271121411576,0,276,NA,200,100,100,7,567.4542242823152,590.5424458481515,28,0,0.6793983565749977,0.22067244770196323,0.33999202824825075,0.0963118454893998,0.3430236785603861,0.15048713174083034,0.06017976004290255,0.010005555918230364,0.029999743483557353,0.06370621940172265,0.22689568053972223,0.09954088391829675,0.039806370414303065,0.5400511022423979,33.999202824825076,9.63118454893998,34.302367856038614,15.048713174083034,6.017976004290255,1.0005555918230364,2.9999743483557353,6.370621940172265,22.689568053972224,9.954088391829675,3.9806370414303065,54.00511022423979,0.9333014054009175,0.5,0.5,0.5,0.5,0.9938725680152153,22.118276038942845,23.52967058542025,3,3.131467023953505e-5
12,100,100,0.59,0.22,0.37,2,28,48,20,2,0,3,7,31,24,31,4,1.8807936081512504,1.2815515655446008,0.2275449766411493,-0.3853204664075676,-1.7506860712521695,2.053748910631822,0.5244005127080407,-0.7721932141886849,-2.0537489106318225,-Inf,FALSE,NA,NA,12,0.03998305611113718,2.601750861239552e-7,0.02510228622847136,0.1797107843113359,0.40276338821396035,0.22561094298910994,0.16681259474375207,3.513370372409952e-9,1,0,0,0,0,0,1,1,0,0,0,0,0,-291.7483882366238,0,566,NA,200,100,100,7,597.4967764732476,620.5849980390839,11,0,0.4167163048883903,0.39242343914740374,0.025102539872568004,0.1797107375550671,0.40276328342496115,0.22561088429076342,0.16681255134327086,3.5133694583185125e-9,0.024098620109680564,0.1725253979384393,0.38665967706348986,0.2165903279962898,0.16014291740806824,0.03998305948403227,2.5102539872568004,17.971073755506712,40.276328342496114,22.561088429076342,16.681255134327085,3.5133694583185126e-7,2.4098620109680566,17.25253979384393,38.66596770634899,21.65903279962898,16.014291740806826,3.998305948403227,0.5000051822462477,0.5,0.5,0.5,0.5,0.999999957820948,42.42666572030351,48.32768800222087,3,1.8135803969698827e-10
13,100,100,0.71,0.18,0.53,39,24,19,5,7,6,11,8,10,9,6,56,1.2265281200366105,0.8778962950512288,0.5533847195556728,0.3054807880993974,0.1509692154967774,0.27931903444745404,-0.3318533464368165,-0.9153650878428141,-1.1263911290388005,-1.554773594596853,TRUE,0.6045551183355772,1.0640639062433777,13,0.5239881346159112,0.20666728721393013,0.23112533361704235,0.2520713730501087,0.22847687398476077,0.11028218272253941,0.10242728505488567,0.07561695157066317,1,0,0,0,0,0,1,1,0,0,0,0,0,-294.97932700186794,0,128,NA,200,100,100,7,603.9586540037359,627.0468755695722,47,0,0.6612349313293097,0.22873878042931284,0.39002657512592376,0.19997646619755213,0.1812581782472113,0.08749046319124124,0.08125891591590452,0.05998940132216708,0.11001840119256817,0.11998896449551076,0.10875770298261137,0.05249562751638491,0.04875660302520393,0.5599827007877208,39.00265751259238,19.997646619755212,18.12581782472113,8.749046319124124,8.125891591590452,5.998940132216708,11.001840119256817,11.998896449551076,10.875770298261136,5.249562751638491,4.8756603025203935,55.99827007877208,0.7649400071613142,0.5,0.5,0.5,0.5,0.9678610016691798,6.9476333679722835,6.888895826937692,3,0.0755246275276461
14,100,100,0.8,0.14,0.66,30,43,13,7,6,1,5,12,3,18,35,27,1.6448536269514715,0.9541652531461942,0.8416212335729144,0.3054807880993974,-0.612812991016627,0.5244005127080407,-0.612812991016627,-1.080319340814956,-1.4757910281791702,-2.3263478740408408,TRUE,0.7744729547495373,1.3966225691980512,14,0.26017893839570105,0.24925766186824158,0.06754948455701963,0.3690331666234346,0.10734991618739387,0.16770871704082482,0.27504793941448785,0.013310776176839179,1,0,0,0,0,0,1,1,0,0,0,0,0,-319.4277516029678,0,193,NA,200,100,100,7,652.8555032059356,675.9437247717719,1,0,0.5975872305687667,0.34238913072000987,0.2999699198441736,0.2770488223590441,0.08059212707677237,0.1259060343563063,0.20649013313435483,0.009992963229348752,0.04997453137579746,0.2730185090985455,0.07941972895689024,0.124074441081438,0.2034862585297013,0.2700265309576274,29.99699198441736,27.70488223590441,8.059212707677236,12.590603435630628,20.649013313435482,0.9992963229348752,4.997453137579746,27.30185090985455,7.941972895689024,12.4074441081438,20.34862585297013,27.002653095762742,0.9154710945646222,0.5,0.5,0.5,0.5,0.9817655092501417,49.06932171625031,52.98177147560212,3,1.8498425014001896e-11
15,100,100,0.58,0.06,0.52,71,19,4,1,1,4,24,14,4,3,8,47,0.7063025628400875,0.3054807880993974,0.20189347914185077,0.12566134685507413,-0.0752698620998299,-0.5533847195556729,-1.2815515655446008,-1.554773594596853,-1.6448536269514726,-1.7506860712521695,TRUE,0.5861774538724722,1.0482857272599437,15,0.4235802049548265,0.503125040525438,0.4163941237115038,0.3074454194992881,0.07455640083859254,0.03727149964298094,0.08386899210425318,0.08046356420338152,1,0,0,0,0,0,1,1,0,0,0,0,0,-235.5495438755819,0,140,NA,200,100,100,7,485.0990877511638,508.18730931700003,23,0,0.5397887735661561,0.10017200713036947,0.7100208538700372,0.15276193035434849,0.03704520864524486,0.018519274874662303,0.04167240205297316,0.039980330202734005,0.24001781544779963,0.17721762569535704,0.04297578529068731,0.02148403018523333,0.04834374723937889,0.46996099614154385,71.00208538700372,15.276193035434849,3.7045208645244863,1.8519274874662304,4.167240205297316,3.9980330202734002,24.001781544779963,17.721762569535706,4.297578529068731,2.148403018523333,4.834374723937889,46.99609961415439,0.8543030023576819,0.5,0.5,0.5,0.5,0.9506546377598235,6.943095934806072,7.708103816556297,3,0.05244569981205982
16,100,100,0.66,0.16,0.5,51,9,24,7,4,5,14,1,19,14,10,42,1.080319340814956,1.0364333894937894,0.41246312944140484,0.050153583464733656,-0.2018934791418509,-0.025068908258711057,-0.2533471031357998,-0.9944578832097528,-1.3407550336902165,-1.6448536269514726,TRUE,0.8237817140187584,1.177107204510505,16,0.3699939239322516,0.3699655977897367,0.22225235166912424,0.07936321248618836,0.3412804445293486,0.16663922821273297,0.11112396430907938,0.07934079879352662,1,0,0,0,0,0,1,1,0,0,0,0,0,-293.89253677093916,0,146,NA,200,100,100,7,601.7850735418783,624.8732951077146,34,5.684341886080802e-14,0.5949716082489596,0.22498779969525864,0.5099922253134186,0.05000155413622179,0.21501842085510106,0.10498844653178886,0.07001192042470546,0.049987432738764326,0.14002033197189426,0.04999930608255446,0.21500875369659175,0.10498372628526192,0.07000877271145561,0.4199791092522421,50.99922253134186,5.000155413622179,21.501842085510106,10.498844653178887,7.001192042470546,4.998743273876433,14.002033197189427,4.999930608255446,21.500875369659177,10.498372628526193,7.000877271145561,41.99791092522421,0.8627168998138867,0.5,0.5,0.5,0.5,0.9404908670231391,11.885996313864203,12.979157495813979,3,0.004681896026297205
17,100,100,0.65,0.27,0.38,22,20,31,18,6,3,4,9,22,24,18,23,1.7506860712521695,1.1263911290388005,0.3853204664075676,-0.22754497664114945,-0.7388468491852137,0.7721932141886849,0.20189347914185077,-0.612812991016627,-1.3407550336902165,-1.8807936081512509,TRUE,0.9235749795065222,0.9875368419058714,17,0.20077809430456478,0.17888771238951956,0.05007757639222002,0.17897505279769474,0.3270873570452041,0.2592019472440187,0.14812621816342786,0.036531848357434615,1,0,0,0,0,0,1,1,0,0,0,0,0,-333.31352524474784,0,152,NA,200,100,100,7,680.6270504894957,703.715272055332,14,0,0.5555207403677352,0.36445891128130087,0.22000702569892394,0.14695861502792162,0.2685754479918535,0.21283390385462722,0.12162825785126134,0.029996749575412308,0.04002309603679882,0.14304078276891474,0.26141538082655125,0.20715987423633228,0.11838571836403261,0.22997514776737032,22.000702569892393,14.695861502792162,26.85754479918535,21.283390385462724,12.162825785126135,2.999674957541231,4.002309603679882,14.304078276891474,26.141538082655124,20.715987423633226,11.838571836403261,22.99751477673703,0.9065499995312071,0.5,0.5,0.5,0.5,0.9365212855687789,12.532797851697786,12.92647861175219,3,0.004798327555805226
18,100,100,0.53,0.1,0.43000000000000005,51,22,17,7,3,0,8,20,19,6,8,39,1.4050715603096327,0.5828415072712162,0.0752698620998299,-0.0752698620998299,-0.27931903444745404,-0.025068908258711057,-0.612812991016627,-1.2815515655446008,-1.8807936081512509,-Inf,FALSE,NA,NA,18,0.3892838046561764,0.44086061370144114,0.12217384796251005,0.3633298086434652,0.3081771536498167,0.1114930413873618,0.09482614835668521,1.609823385706477e-13,1,0,0,0,0,0,1,1,0,0,0,0,0,-285.9329025565396,0,337,NA,200,100,100,7,585.8658051130792,608.9540266789155,20,0,0.5152862752431796,0.11536118513519236,0.5091728240729324,0.20315200622887997,0.17231398456299518,0.062340150737889295,0.05302103439721306,9.001156599329878e-14,0.07461354759817888,0.22189139838973654,0.188208778768905,0.06809060604340106,0.05791186454350376,0.3892838046562747,50.91728240729324,20.315200622887996,17.23139845629952,6.23401507378893,5.302103439721306,9.001156599329879e-12,7.461354759817889,22.189139838973652,18.8208778768905,6.809060604340106,5.791186454350377,38.92838046562747,0.9329184442474228,0.5,0.5,0.5,0.5,0.9999999999998738,2.431922690201853,2.5325062332724095,3,0.469445112024897
19,100,100,0.75,0.06,0.69,49,24,21,4,0,2,5,4,16,24,5,46,1.6448536269514715,1.3407550336902165,0.6744897501960817,0.025068908258711057,-0.10043372051146975,0.025068908258711057,-0.612812991016627,-1.554773594596853,-2.0537489106318225,-2.0537489106318225,TRUE,0.8214406189343836,1.743750039623922,19,0.4399942662173617,0.43998829051115695,0.08932658111318616,0.2500034945009128,0.3303395174848527,0.24997597782926378,0.04464548864046661,0.035708940431318004,1,0,0,0,0,0,1,1,0,0,0,0,0,-284.45767395513315,0,142,NA,200,100,100,7,582.9153479102663,606.0035694761026,42,0,0.6249811881247008,0.18498889586480122,0.49001222190314614,0.14000488433364075,0.18499399789841192,0.13998947467531114,0.025001996414512426,0.019997424774977658,0.050023397602584174,0.14000339038620746,0.1849920238865076,0.13998798089230938,0.025001729626188945,0.45999147760620246,49.001222190314614,14.000488433364074,18.499399789841192,13.998947467531114,2.5001996414512426,1.999742477497766,5.002339760258417,14.000339038620746,18.499202388650758,13.998798089230938,2.5001729626188944,45.99914776062025,0.9489564452109964,0.5,0.5,0.5,0.5,0.9782634979533683,31.74728718993485,39.30867716516749,3,1.493028434218502e-8
20,100,100,0.77,0.17,0.6,16,42,25,12,5,0,4,10,9,20,26,31,1.7506860712521695,1.080319340814956,0.7388468491852137,0.17637416478086118,-0.4958503473474532,0.9944578832097528,-0.2018934791418509,-0.9541652531461942,-1.6448536269514726,-Inf,FALSE,NA,NA,20,0.31337172663926965,0.10742935927470185,0.058616207394776534,0.32658259929782474,0.21544491779726488,0.20398424815657962,0.19537202609667825,1.2568759366615723e-9,1,0,0,0,0,0,1,1,0,0,0,0,0,-324.0253391655052,0,549,NA,200,100,100,7,662.0506783310104,685.1388998968467,32,0,0.587581036548565,0.3564536867097488,0.1597484650659445,0.29149803990499273,0.1922998083193139,0.18207035107498648,0.17438333451291177,1.1218505600982288e-9,0.040247545274429884,0.22424084626552465,0.14793057191148046,0.140061352104539,0.13414795694174972,0.3133717275022762,15.974846506594451,29.149803990499272,19.22998083193139,18.207035107498648,17.43833345129118,1.1218505600982287e-7,4.024754527442989,22.424084626552464,14.793057191148046,14.006135210453898,13.414795694174972,31.33717275022762,0.83624535681878,0.5,0.5,0.5,0.5,0.9999999986230306,41.91208492904278,44.195237684160666,3,1.371724511756156e-9
21,100,100,0.47,0.21,0.26,23,37,19,7,4,10,14,20,19,0,2,45,1.080319340814956,0.41246312944140484,-0.0752698620998299,-0.0752698620998299,-0.125661346855074,0.7388468491852137,-0.2533471031357998,-0.8064212470182404,-1.080319340814956,-1.2815515655446008,TRUE,0.6271014113504159,0.5797928608394871,21,0.38887837536627673,0.001119065169258317,0.22912968131500167,0.3540422272882669,0.2360234675284933,0.043463103279088054,0.037258474166917875,0.1000830464222322,1,0,0,0,0,0,1,1,0,0,0,0,0,-296.29039480903504,0,146,NA,200,100,100,7,606.5807896180701,629.6690111839064,40,0,0.49937199084592365,0.18060229171122633,0.2299923354386571,0.35364603096326197,0.23575934188685457,0.04341446523406055,0.03721677950621797,0.09997104697094782,0.14002610309703106,0.21636286112934755,0.14423904492769762,0.026561242287539595,0.02276945926426046,0.4500412892941236,22.99923354386571,35.3646030963262,23.57593418868546,4.341446523406055,3.721677950621797,9.997104697094782,14.002610309703106,21.636286112934755,14.423904492769763,2.6561242287539595,2.276945926426046,45.00412892941236,0.5024328314400651,0.5,0.5,0.5,0.5,0.9320474416649869,4.221843129146372,9.21064491646633,3,0.026617466066040762
22,100,100,0.82,0.13,0.69,43,22,22,6,6,1,3,5,10,3,4,75,1.8807936081512504,1.4050715603096327,0.9153650878428139,0.8064212470182404,0.6744897501960817,0.17637416478086118,-0.3853204664075676,-1.1263911290388005,-1.4757910281791702,-2.3263478740408408,TRUE,0.48901406240471823,1.6388878851140918,22,0.746069445196476,0.35366039959730466,0.11814655390398587,0.29987943329951183,0.3554648256909939,0.09996560187567896,0.11107416766426999,0.015469417565559418,1,0,0,0,0,0,1,1,0,0,0,0,0,-235.90363054882272,0,133,NA,200,100,100,7,485.80726109764544,508.8954826634817,24,0,0.803587048746273,0.14640185748131362,0.4300231960365624,0.1938239530877932,0.22975099339433075,0.06461172717034128,0.07179163314318625,0.00999849716778611,0.03000101998096359,0.07614855087191141,0.09026338040085204,0.02538432074555936,0.028205125019327724,0.7499976029813858,43.00231960365624,19.382395308779323,22.975099339433076,6.4611727170341275,7.179163314318624,0.999849716778611,3.000101998096359,7.614855087191142,9.026338040085204,2.538432074555936,2.8205125019327726,74.99976029813858,0.9112108403185242,0.5,0.5,0.5,0.5,0.9973812197737069,2.2015937361121813,2.2593601767052416,3,0.5203510927714732
23,100,100,0.66,0.13,0.53,8,53,26,6,6,1,0,18,16,8,43,15,Inf,0.9153650878428139,0.41246312944140484,0.20189347914185077,-1.0364333894937894,1.4050715603096327,-0.27931903444745404,-1.1263911290388005,-1.4757910281791702,-2.3263478740408408,FALSE,NA,NA,23,0.14066012808074715,0.0800404162677007,3.5372032734972205e-11,0.39902977536490397,0.23603723753201178,0.07867114771311678,0.27539637108817705,0.010865468266418432,1,0,0,0,0,0,1,1,0,0,0,0,0,-298.3909719873489,0,157,NA,200,100,100,7,610.7819439746978,633.8701655405341,25,5.684341886080802e-14,0.45426159444662534,0.3357235988729972,0.08004041630024154,0.36709126604149,0.21714471878527142,0.07237427630190116,0.2533535309076652,0.009995791663430809,3.0396598079994634e-11,0.3429021960540448,0.20283620946893327,0.067605253999530407,0.2366590822579411,0.14999725818915388,8.004041630024155,36.709126604149,21.714471878527142,7.2374276301901155,25.33535309076652,0.9995791663430809,3.0396598079994633e-9,34.29021960540448,20.283620946893326,6.760525399953041,23.665908225794112,14.999725818915389,0.9999999997967224,0.5,0.5,0.5,0.5,0.9688756640583651,47.70929362002455,52.01112736697895,3,2.97877278399028e-11
24,100,100,0.5,0.1,0.4,2,18,70,2,7,1,0,5,45,1,14,35,Inf,1.6448536269514715,0,-0.025068908258711057,-0.3853204664075676,2.053748910631822,0.8416212335729144,-1.2815515655446008,-1.4050715603096322,-2.3263478740408408,FALSE,NA,NA,24,0.3433024785322233,0.02000446336754603,1.3333993224196599e-76,0.14052427447962718,0.7026324079919166,0.018334279524964917,0.12830620867775108,0.010202829325740237,1,0,0,0,0,0,1,1,0,0,0,0,0,-219.3046599105598,0,241,NA,200,100,100,7,452.6093198211196,475.69754138695583,18,0,0.44630109641194404,0.15370575112851384,0.02000446336754603,0.1377131617785485,0.6885766237253916,0.017967512101837408,0.12573951182642829,0.009998727200248142,8.756400301598034e-77,0.09228194275682872,0.4614169608312273,0.012040075921941867,0.08425836922760647,0.35000265126239566,2.000446336754603,13.77131617785485,68.85766237253917,1.7967512101837408,12.573951182642828,0.9998727200248142,8.756400301598034e-75,9.228194275682872,46.14169608312273,1.2040075921941868,8.425836922760647,35.00026512623957,1,0.5,0.5,0.5,0.5,0.9904283971764126,9.499039326330962,9.633854865465137,3,0.021949189376465172
25,100,100,0.84,0.11,0.73,8,35,46,5,4,2,0,4,12,19,28,37,Inf,1.7506860712521695,0.9944578832097528,0.3853204664075676,-0.3318533464368165,1.4050715603096327,0.17637416478086118,-1.2265281200366105,-1.554773594596853,-2.0537489106318225,FALSE,NA,NA,25,0.35599272979069485,0.07999421723981522,3.269388449006287e-10,0.24936593203072763,0.370837070935968,0.15347821398778916,0.20457430676201688,0.021744475956559484,1,0,0,0,0,0,1,1,0,0,0,0,0,-307.5034527719596,0,154,NA,200,100,100,7,629.0069055439192,652.0951271097555,20,0,0.6005847568732537,0.34941543324480706,0.07999421754060085,0.2294180994916526,0.3411722497229394,0.1412008443964711,0.1882095452252115,0.020005043623124524,2.105509930298373e-10,0.16059347317030803,0.2388217697458872,0.09884108562687569,0.13174734085276749,0.3699963303936106,7.9994217540600845,22.94180994916526,34.11722497229394,14.12008443964711,18.82095452252115,2.0005043623124523,2.105509930298373e-8,16.059347317030802,23.88217697458872,9.884108562687569,13.174734085276748,36.99963303936106,0.9999999981199538,0.5,0.5,0.5,0.5,0.9810760277162501,68.09552483135404,73.70476513003551,3,6.661338147750939e-16
26,100,100,0.67,0.28,0.39,10,31,31,14,10,4,2,15,16,19,22,26,2.053748910631822,0.9541652531461942,0.4399131656732339,-0.050153583464733656,-0.6433454053929168,1.2815515655446008,0.2275449766411493,-0.5828415072712162,-1.080319340814956,-1.7506860712521695,TRUE,0.8704401137283935,0.8824598951013004,26,0.22653723883512777,0.0761347239716886,0.025855605668461547,0.2710395657066277,0.27687333474435616,0.1944454892483784,0.18850368164141465,0.043282322990761624,1,0,0,0,0,0,1,1,0,0,0,0,0,-331.89965329690096,0,138,NA,200,100,100,7,677.7993065938019,700.8875281596382,42,0,0.5562114269874099,0.3937804767459182,0.100021820239461,0.25040404318614723,0.25579365982847363,0.17964143559691317,0.17415200587199847,0.03998703527700651,0.01999834815191839,0.20963901087637607,0.21415121398429568,0.15039634501010524,0.1458005780921126,0.2600145038851921,10.0021820239461,25.040404318614723,25.579365982847364,17.96414355969132,17.41520058719985,3.998703527700651,1.999834815191839,20.963901087637606,21.41512139842957,15.039634501010523,14.580057809211262,26.00145038851921,0.880590574083812,0.5,0.5,0.5,0.5,0.9356242352833402,14.484057622480455,14.685512392858438,3,0.002106111496795182
27,100,100,0.88,0.19,0.69,29,28,24,12,5,2,2,3,7,25,13,50,2.053748910631822,1.6448536269514715,1.17498679206609,0.3318533464368165,0,0.5533847195556728,-0.17637416478086135,-0.8778962950512285,-1.4757910281791702,-2.0537489106318225,TRUE,0.8275329421871438,1.7081505393136043,27,0.48609836269537515,0.26126014729468355,0.03891902539997373,0.24747011866406246,0.2474269851268434,0.29539737607329164,0.14372391188663192,0.027062582849196826,1,0,0,0,0,0,1,1,0,0,0,0,0,-305.6742123313994,0,144,NA,200,100,100,7,625.3484246627988,648.4366462286351,21,0,0.7256710171891897,0.34438860405512384,0.29001118238609463,0.18281603901085666,0.1827841745479248,0.21822181408992042,0.10617458149736234,0.019992208467841086,0.02000055087534678,0.1271752991654315,0.12715313277003187,0.15180519521955457,0.07385995363836577,0.5000058683312695,29.001118238609465,18.281603901085667,18.278417454792482,21.82218140899204,10.617458149736233,1.9992208467841086,2.000055087534678,12.71752991654315,12.715313277003187,15.180519521955457,7.385995363836577,50.000586833126945,0.9504311612144415,0.5,0.5,0.5,0.5,0.9860926575898903,34.963270091210646,37.6800518960309,3,3.3035055468921826e-8
28,100,100,0.59,0.09,0.5,19,43,29,5,3,1,6,15,20,11,16,32,1.5547735945968528,0.8064212470182404,0.2275449766411493,-0.050153583464733656,-0.4676987991145081,0.8778962950512288,-0.3054807880993974,-1.3407550336902165,-1.7506860712521695,-2.3263478740408408,TRUE,0.6202443429614816,1.015240584248021,28,0.3122239501927345,0.11247932954875134,0.0872730381189514,0.3682647845289906,0.31103603057136164,0.10157137250908037,0.12059507589895509,0.011259698372660942,1,0,0,0,0,0,1,1,0,0,0,0,0,-314.2079247481166,0,133,NA,200,100,100,7,642.4158494962332,665.5040710620696,23,0,0.47276886334729284,0.20717053029165522,0.18993595485240045,0.32684260846875435,0.27605090638718993,0.09014669262791253,0.10703062261495982,0.009993215048782872,0.060024305412131294,0.25328369878647294,0.21392313245410297,0.06985835735779758,0.0829424049279907,0.3199681010615046,18.993595485240043,32.68426084687543,27.605090638718995,9.014669262791253,10.703062261495983,0.9993215048782872,6.00243054121313,25.328369878647294,21.392313245410296,6.985835735779758,8.29424049279907,31.99681010615046,0.7960980443017206,0.5,0.5,0.5,0.5,0.9878985579451848,24.4261294630583,25.544420752915155,3,1.1879206781695295e-5
29,100,100,0.58,0.17,0.4099999999999999,12,47,24,11,6,0,4,23,15,13,17,28,1.7506860712521695,0.612812991016627,0.20189347914185077,-0.125661346855074,-0.5828415072712162,1.17498679206609,-0.22754497664114945,-0.9541652531461942,-1.554773594596853,-Inf,FALSE,NA,NA,29,0.27989260036633484,0.06435570805071494,0.05925796687653685,0.4243700398809956,0.2362651563396655,0.14677074631847786,0.1333360905311046,5.3219650908431504e-11,1,0,0,0,0,0,1,1,0,0,0,0,0,-310.5808584053385,0,267,NA,200,100,100,7,635.161716810677,658.2499383765133,8,0,0.48159960630802273,0.2620803630840762,0.11980008651126646,0.39705940548894403,0.22106014491571346,0.13732521101802037,0.12475515201626114,4.979466259200752e-11,0.04267210043504081,0.3055920059011385,0.17013628735579786,0.10569070047369142,0.09601630542967268,0.2798926004046587,11.980008651126646,39.705940548894404,22.106014491571347,13.732521101802037,12.475515201626115,4.979466259200752e-9,4.267210043504082,30.55920059011385,17.013628735579786,10.569070047369141,9.601630542967268,27.98926004046587,0.7685962503235032,0.5,0.5,0.5,0.5,0.9999999999315384,13.791856716438938,13.632654476589167,3,0.0034503109722489045
31,100,100,0.76,0.12,0.64,18,43,27,5,3,4,3,13,8,6,23,47,1.8807936081512504,0.9944578832097528,0.7063025628400875,0.5244005127080407,-0.0752698620998299,0.9153650878428139,-0.27931903444745404,-1.17498679206609,-1.4757910281791702,-1.7506860712521695,TRUE,0.6393394321035141,1.287612961410784,31,0.44438927763895614,0.13320218166183023,0.053964740136789174,0.39371178017103164,0.2460264028093267,0.0773466584602064,0.18280238651373842,0.046148031908907816,1,0,0,0,0,0,1,1,0,0,0,0,0,-303.9005955118517,0,138,NA,200,100,100,7,621.8011910237034,644.8894125895397,14,0,0.6145712177829141,0.2654976380054153,0.17997870067958535,0.3412685121062873,0.21325514920871214,0.06704391480905444,0.1584527098171193,0.040001013379241536,0.029983388249427447,0.21875048658287938,0.13669490738477913,0.042974632779288216,0.10156696602022094,0.4700296189834049,17.997870067958534,34.12685121062873,21.325514920871214,6.704391480905445,15.84527098171193,4.0001013379241535,2.9983388249427447,21.875048658287938,13.669490738477913,4.297463277928822,10.156696602022095,47.00296189834049,0.8700498480066512,0.5,0.5,0.5,0.5,0.9727247599843767,37.5307903752209,39.2004521890267,3,1.5739776260126348e-8
32,100,100,0.75,0.36,0.39,21,17,26,14,6,16,6,7,12,14,6,55,1.5547735945968528,1.1263911290388005,0.6744897501960817,0.27931903444745404,0.12566134685507413,0.8064212470182404,0.3054807880993974,-0.35845879325119373,-0.7721932141886849,-0.9944578832097528,TRUE,0.7892961360657669,0.9120711801074292,32,0.45097428677044216,0.11306674410445186,0.10927848528178424,0.16711584627837353,0.2646266453690429,0.1949848984355326,0.08358616563534262,0.18040795899992412,1,0,0,0,0,0,1,1,0,0,0,0,0,-311.8124279851605,0,128,NA,200,100,100,7,637.624855970321,660.7130775361574,46,0,0.7029655722692935,0.407083759319942,0.2099894668547585,0.14822060165141776,0.23470617217388182,0.17293859081988971,0.074135350034779,0.16000981846527326,0.05999669832247733,0.09175089669494518,0.14528683271328405,0.10705172293256118,0.04589095420406794,0.5500228951326643,20.99894668547585,14.822060165141776,23.47061721738818,17.29385908198897,7.4135350034779,16.000981846527328,5.999669832247733,9.175089669494518,14.528683271328404,10.705172293256119,4.589095420406794,55.00228951326643,0.7692200370760874,0.5,0.5,0.5,0.5,0.9099595587395213,3.893097160781264,3.8775401540923897,3,0.2749948233168651
33,100,100,0.86,0.25,0.61,45,17,13,15,8,2,3,5,6,20,14,52,1.8807936081512504,1.4050715603096327,1.080319340814956,0.41246312944140484,0.050153583464733656,0.12566134685507413,-0.3054807880993974,-0.6744897501960817,-1.2815515655446008,-2.0537489106318225,TRUE,0.8556083066440635,1.6826932110782418,33,0.5030413123957761,0.4146168483742766,0.06036719368020035,0.2032524816236327,0.17554898339568453,0.32341885767153467,0.20325414477361733,0.03415833885533037,1,0,0,0,0,0,1,1,0,0,0,0,0,-290.80156022615495,0,136,NA,200,100,100,7,595.6031204523099,618.6913420181462,50,0,0.7817513197357804,0.3283012181009581,0.4499547864655927,0.11898057826859156,0.1027634171648576,0.18932395019895423,0.11898155184857118,0.0199957160534327,0.030000001345662365,0.10100808651998215,0.08724059239857508,0.16072581105490316,0.10100891303681579,0.5200165956440614,44.99547864655927,11.898057826859155,10.27634171648576,18.932395019895424,11.898155184857117,1.99957160534327,3.0000001345662364,10.100808651998214,8.724059239857509,16.072581105490315,10.100891303681578,52.00165956440615,0.9607316788772305,0.5,0.5,0.5,0.5,0.9836781331687495,10.894788394493498,11.277175941438522,3,0.010317724259995109
34,100,100,0.58,0.09,0.49,3,15,73,7,0,2,1,11,30,12,11,35,2.3263478740408408,1.17498679206609,0.20189347914185077,-0.10043372051146975,-0.3853204664075676,1.8807936081512504,0.9153650878428139,-1.3407550336902165,-2.0537489106318225,-2.0537489106318225,TRUE,0.5972192046231188,0.9602711045058667,34,0.3365261770038673,0.015156719112096942,0.01505892762617416,0.1577545632761655,0.6248848437199933,0.11524695130250538,0.06675129955338219,0.020303414521779417,1,0,0,0,0,0,1,1,0,0,0,0,0,-254.67488711314473,0,142,NA,200,100,100,7,523.3497742262895,546.4379957921258,7,0,0.47074803633047235,0.19923543585962827,0.029987402802111783,0.15536352167193712,0.6154136396663228,0.1135001856330878,0.06573956885568413,0.019995681370856336,0.009991204282359849,0.10466602319192285,0.41459473619524495,0.07646333536932239,0.04428773990464253,0.34999696105650746,2.9987402802111784,15.536352167193712,61.541363966632275,11.35001856330878,6.573956885568413,1.9995681370856337,0.9991204282359849,10.466602319192285,41.459473619524495,7.6463335369322385,4.4287739904642525,34.99969610565075,0.7527181032001473,0.5,0.5,0.5,0.5,0.9807558556908937,19.2428357006603,29.62864761483575,3,1.651946106795421e-6
