ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,dpri,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,edpri,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
28,100,100,0.59,0.09,0.5,19,43,29,5,3,1,6,15,20,11,16,32,1.5547735945968528,0.8064212470182404,0.2275449766411493,-0.050153583464733656,-0.4676987991145081,0.8778962950512288,-0.3054807880993974,-1.3407550336902165,-1.7506860712521695,-2.3263478740408408,TRUE,0.6202443429614816,1.015240584248021,28,1.2396339982495466,-0.7267630005759479,0.3263609818321983,1.09684614228481,1.3927918623318234,1.8072557793124981,-307.1128619419409,0,113,NA,200,100,100,6,626.2257238838818,646.01562808317,40,0,0.5567711358318677,0.1363543277679492,1.2396339982495466,0.2336855761229095,0.3942387965022842,0.23572129960685706,0.05451295780276766,0.04648016623988982,0.03536120372529172,0.02462638492405318,0.1559231002205745,0.2626793790235047,0.11763424325509142,0.15399098553310875,0.2851459070436675,23.36855761229095,39.42387965022842,23.572129960685707,5.451295780276766,4.6480166239889815,3.5361203725291723,2.462638492405318,15.59231002205745,26.267937902350468,11.763424325509142,15.399098553310875,28.51459070436675,200000,0.63121,0.60384,0.57941,0.530995,0.54182,0.63652,0.6307094705421817,0.6030697214094761,0.5782122317482181,0.5304589033188757,0.5423707835512743,0.6370529237975538,-1.3109446657992048,-0.18238508604730125,0.677257218674128,1.235780308897961,1.5774137711194012,2.2036492599063835,-1.103852416179321,-0.07634049979264512,0.7371445141751676,1.2447812691174918,1.5948961963950465,2.430544924823003,11.929770393398758,11.354295140563673,4,0.022857941235396084,0.2070922496198837,0.10604458625465613,0.05988729550103955,0.009000960219530674,0.017482425275645364,0.2268956649166194
29,100,100,0.58,0.17,0.4099999999999999,12,47,24,11,6,0,4,23,15,13,17,28,1.7506860712521695,0.612812991016627,0.20189347914185077,-0.125661346855074,-0.5828415072712162,1.17498679206609,-0.22754497664114945,-0.9541652531461942,-1.554773594596853,-Inf,FALSE,NA,NA,29,1.0394354763445737,-1.0396029424488744,0.294483267328854,0.8543908222342002,1.256905338038239,1.7648439446626498,-311.1957870897564,0,111,NA,200,100,100,6,634.3915741795128,654.181478378801,38,0,0.5734029942980707,0.19644423971172698,1.0394354763445737,0.1492622046548274,0.46654347154394404,0.18775008408950156,0.09205028202672805,0.0655989592940952,0.03879499839090372,0.018806909707712316,0.20934339603517388,0.19844669995904307,0.1594818983713987,0.179820356203377,0.23410073972329504,14.92622046548274,46.6543471543944,18.775008408950157,9.205028202672805,6.559895929409521,3.8794998390903723,1.8806909707712316,20.934339603517387,19.844669995904308,15.94818983713987,17.9820356203377,23.410073972329503,200000,0.600755,0.606755,0.54679,0.536675,0.54257,0.61381,0.6032951518091598,0.6062607593693806,0.5481099201471894,0.5346682249445894,0.5433506161757236,0.6133750260878421,-1.556944247615679,-0.3207006580380913,0.5596113287403015,1.041514130780586,1.4789759936876814,2.166663313034902,-1.4039682386654317,-0.18497825150130454,0.5864452254653808,1.0554303657806219,1.5008349752318213,2.3493429297623285,7.701447934568729,14.862511845424919,4,0.004995038399780993,0.1529760089502472,0.13572240653678674,0.026833896725079298,0.013916235000035915,0.0218589815441399,0.18267961672742672
31,100,100,0.76,0.12,0.64,18,43,27,5,3,4,3,13,8,6,23,47,1.8807936081512504,0.9944578832097528,0.7063025628400875,0.5244005127080407,-0.0752698620998299,0.9153650878428139,-0.27931903444745404,-1.17498679206609,-1.4757910281791702,-1.7506860712521695,TRUE,0.6393394321035141,1.287612961410784,31,1.520029541926433,-0.8077751557651724,0.3298215891458154,0.9259302995438587,1.1374480315815014,1.6465579613059083,-292.28348864133045,0,123,NA,200,100,100,6,596.5669772826609,616.3568814819491,28,0,0.7237771312072554,0.17724110190570141,1.520029541926433,0.20961001481826474,0.41962259839707877,0.19352628487895507,0.049565582999580915,0.0778510502805625,0.049824468625558005,0.009961238263004673,0.10702109583234452,0.1592405346973954,0.07479217206774424,0.19932813193570553,0.4496568272038056,20.961001481826475,41.962259839707876,19.352628487895508,4.9565582999580915,7.7851050280562495,4.9824468625558005,0.9961238263004673,10.702109583234453,15.92405346973954,7.4792172067744245,19.932813193570553,44.96568272038056,200000,0.64793,0.633695,0.573975,0.526295,0.5621,0.68215,0.6495441019114238,0.6328472436844378,0.57454342318371,0.5267468570230277,0.5636813513772062,0.6825253116893335,-1.3734387929318153,-0.2143268475347442,0.6095443134423788,1.0278514755317654,1.3624381753144992,2.064181922706343,-1.146500461587242,-0.06760069954788994,0.6538633365955717,1.0335068150441165,1.3947442858161467,2.4001709791592427,15.925354555540917,15.966238447984278,4,0.0030648028040621833,0.2269383313445732,0.14672614798685427,0.044319023153192916,0.0056553395123510874,0.032306110501647556,0.3359890564528998
32,100,100,0.75,0.36,0.39,21,17,26,14,6,16,6,7,12,14,6,55,1.5547735945968528,1.1263911290388005,0.6744897501960817,0.27931903444745404,0.12566134685507413,0.8064212470182404,0.3054807880993974,-0.35845879325119373,-0.7721932141886849,-0.9944578832097528,TRUE,0.7892961360657669,0.9120711801074292,32,0.9797364767012092,-0.7398085860508361,-0.2592125962333248,0.32147797318130233,0.7241854813936636,0.9045763607199111,-311.1187002075905,0,115,NA,200,100,100,6,634.237400415181,654.0273046144692,10,0,0.744813981174175,0.373924100980098,0.9797364767012092,0.2297080742184772,0.168027532174458,0.2283402926269668,0.1394481656327623,0.05163100359856576,0.18284493174876992,0.04275758484342167,0.06492459448156288,0.1475038395008405,0.14396276223919835,0.0708948776318657,0.529956341303111,22.97080742184772,16.8027532174458,22.83402926269668,13.94481656327623,5.163100359856577,18.284493174876992,4.275758484342167,6.492459448156287,14.75038395008405,14.396276223919834,7.089487763186569,52.995634130311096,200000,0.605755,0.53897,0.547005,0.530995,0.51568,0.63878,0.6074705079687168,0.5387300964847933,0.5469111400499936,0.5327476558301677,0.5147144711324466,0.6387149294559075,-1.3209472773208706,-0.48997899584925175,0.030267654023670952,0.5158092038755944,0.81217571844129,1.44925426402373,-1.1475613140584926,-0.4714889289408214,0.057360562262850356,0.5289697982529099,0.8148288293655133,1.7303965183115688,2.5336511021735975,2.4900845989522944,4,0.6464121750284725,0.17338596326237798,0.018490066908430358,0.027092908239179404,0.013160594377315538,0.0026531109242232676,0.2811422542878388
33,100,100,0.86,0.25,0.61,45,17,13,15,8,2,3,5,6,20,14,52,1.8807936081512504,1.4050715603096327,1.080319340814956,0.41246312944140484,0.050153583464733656,0.12566134685507413,-0.3054807880993974,-0.6744897501960817,-1.2815515655446008,-2.0537489106318225,TRUE,0.8556083066440635,1.6826932110782418,33,1.782222335491844,-0.11633939385442643,0.32637215570628303,0.6824188230575063,1.3254280707901755,1.766689626628105,-286.6715812819942,0,107,NA,200,100,100,6,585.3431625639884,605.1330667632766,6,0,0.8642911291837362,0.2474870784083969,1.782222335491844,0.45369178289369455,0.17423681626553605,0.1245843224323725,0.15497247251596347,0.05387449510483622,0.038640110787597215,0.02881106214937981,0.04390595810842955,0.06299185055845448,0.188200593443661,0.16989413060882547,0.5061964051312497,45.36917828936946,17.423681626553606,12.45843224323725,15.497247251596347,5.387449510483622,3.8640110787597215,2.8811062149379807,4.390595810842955,6.299185055845448,18.8200593443661,16.989413060882548,50.61964051312498,200000,0.70652,0.565125,0.55235,0.59435,0.56334,0.71163,0.7045863008579357,0.5649453972574372,0.5525595691083126,0.5938147067542,0.5648148585021396,0.7125636005182477,-0.8733937824988545,0.1033124101989755,0.49909231363791484,0.9700362566351528,1.5213239117173862,2.1682702954859105,-0.5014595668292721,0.13198740651670526,0.5177918401261641,1.0302650664688349,1.5498653388658845,2.57024483791773,2.9602476064694696,3.017218053116971,4,0.5549481462886589,0.3719342156695824,0.028674996317729767,0.01869952648824924,0.06022880983368206,0.028541427148498277,0.4019745424318195
34,100,100,0.58,0.09,0.49,3,15,73,7,0,2,1,11,30,12,11,35,2.3263478740408408,1.17498679206609,0.20189347914185077,-0.10043372051146975,-0.3853204664075676,1.8807936081512504,0.9153650878428139,-1.3407550336902165,-2.0537489106318225,-2.0537489106318225,TRUE,0.5972192046231188,0.9602711045058667,34,1.0493051871788583,-1.680559161349768,-0.6418884851249804,0.9902896307860707,1.3415185192634032,1.5754017802750508,-255.27165153670413,0,115,NA,200,100,100,6,522.5433030734082,542.3332072726964,15,0,0.5235301412509441,0.16101628668936807,1.0493051871788583,0.04642428692331233,0.21404850870844574,0.5785109176788739,0.07114020614317029,0.032294213675804206,0.05758186687039357,0.0031680195591247944,0.042231890014743013,0.43106994917518804,0.1384683818768782,0.08565121153971123,0.2994105478343547,4.642428692331233,21.404850870844573,57.85109176788738,7.114020614317029,3.2294213675804206,5.758186687039357,0.31680195591247945,4.223189001474301,43.106994917518804,13.84683818768782,8.565121153971123,29.941054783435472,200000,0.58669,0.58285,0.63028,0.531145,0.52089,0.62112,0.5871557065770643,0.5809497543462833,0.6323383581645944,0.5305634908504112,0.5203901229938417,0.6214145996405166,-2.093535892397164,-1.0627410241018866,0.13888893758881043,1.1540006014139663,1.4518367395186509,2.0030352482756992,-1.9839319677763017,-0.9836277208380448,0.3469036241080584,1.1647103764181832,1.4565987197281722,2.2095281916451865,27.04556509994369,30.822176461954555,4,3.3280266974466954e-6,0.10960392462086221,0.0791133032638418,0.20801468651924798,0.010709775004216882,0.004761980209521344,0.20649294336948731
35,100,100,0.72,0.09,0.63,43,34,14,6,2,1,6,12,10,6,12,54,1.5547735945968528,0.9153650878428139,0.5828415072712162,0.41246312944140484,0.1004337205114699,0.17637416478086118,-0.7388468491852137,-1.3407550336902165,-1.8807936081512509,-2.3263478740408408,TRUE,0.5613318102600175,1.3991643288435445,35,1.7677399744068396,-0.09498205003232021,0.746176087981924,1.1922491793983132,1.440711915461687,1.7492499700835338,-275.736823434477,0,127,NA,200,100,100,6,563.473646868954,583.2635510682422,29,0,0.717520292845571,0.11658177753513921,1.7677399744068396,0.46216454222673253,0.31005493233710413,0.11119874790102413,0.04174873392581868,0.034709133694751926,0.0401239099145686,0.03125069277112116,0.12224298593598348,0.1289860284473244,0.08934362436043014,0.12080064428434184,0.507376024200799,46.216454222673256,31.005493233710414,11.119874790102413,4.174873392581868,3.4709133694751926,4.01239099145686,3.125069277112116,12.224298593598348,12.89860284473244,8.934362436043013,12.080064428434184,50.737602420079895,200000,0.70379,0.618325,0.565755,0.5364,0.54454,0.713775,0.7047242630766181,0.6194989140996592,0.5651557547650624,0.5364913219886641,0.5451957807005982,0.7115896305095069,-0.8593190301359032,0.3068703967724893,0.953296628014702,1.3097338447647637,1.5824184197760538,2.1530955622369534,-0.4844623109438875,0.4067554017919155,0.9823386213312636,1.3187967844089092,1.5963470280920997,2.5538908210354236,9.416248114522059,9.96833101958636,4,0.04096453400967548,0.3748567191920157,0.09988500501942621,0.029041993316561543,0.009062939644145507,0.01392860831604592,0.4007952587984702
36,100,100,0.88,0.14,0.74,32,31,23,13,0,1,1,1,10,25,5,58,2.3263478740408408,2.053748910631822,1.17498679206609,0.3318533464368165,0.20189347914185077,0.46769879911450835,-0.3318533464368165,-1.080319340814956,-2.3263478740408408,-2.3263478740408408,TRUE,0.7782327946618404,2.0889462741016973,36,2.328711483804933,-0.4432454497962378,0.31906391766841924,1.1031176583635518,2.025961413756214,2.145859182292762,-253.03006500915225,0,121,NA,200,100,100,6,518.0601300183046,537.8500342175927,12,0,0.8898242187135543,0.13498803666491355,2.328711483804933,0.32879410389820674,0.29636687395288563,0.23985098548399408,0.11360366718906223,0.005442261875000187,0.01594210760085113,0.0027860203966587616,0.019448231167767345,0.08794152972201963,0.27086438717746897,0.04641678637463692,0.5725430451614484,32.87941038982068,29.636687395288565,23.985098548399407,11.360366718906223,0.5442261875000187,1.594210760085113,0.27860203966587616,1.9448231167767345,8.794152972201964,27.086438717746898,4.641678637463692,57.25430451614484,200000,0.71996,0.63943,0.647225,0.667615,0.524425,0.76105,0.7222351306394399,0.63920166279398,0.6460721101803247,0.6695565933120519,0.5232371775209421,0.762909434274756,-1.0998257416318518,-0.05914188336268537,0.6755803813983611,1.460018243221402,2.0834152634705894,2.5030176029339972,-0.7432919358392382,0.04582720997248435,0.7902533659619035,1.6168395109097038,2.08620101976421,3.0139497571094447,3.275215455273829,3.7290387580869666,4,0.44391649926482657,0.3565338057926135,0.10496909333516971,0.11467298456354247,0.15682126768830185,0.002785756293620434,0.5109321541754475
37,100,100,0.75,0.14,0.61,3,53,30,6,8,0,0,16,9,4,33,38,Inf,0.9944578832097528,0.6744897501960817,0.5533847195556728,-0.3054807880993974,1.8807936081512504,-0.15096921549677725,-1.080319340814956,-1.4050715603096322,-Inf,NA,NA,NA,37,1.5911329124361604,-1.8534597627874567,0.2809346922144229,0.9282658101920354,1.1175197920316664,1.985003477444973,-263.7290285047421,0,121,NA,200,100,100,6,539.4580570094842,559.2479612087724,25,0,0.7462921635463876,0.17663485225117515,1.5911329124361604,0.03190824413801508,0.578711510265112,0.21274539334569775,0.04474878129467619,0.10831402865339068,0.023572042303108276,2.859602687869813e-4,0.09477843357096534,0.15864344261386007,0.06418007231217743,0.33527378967790505,0.34683830155630513,3.1908244138015083,57.8711510265112,21.274539334569774,4.474878129467619,10.831402865339069,2.3572042303108276,0.02859602687869813,9.477843357096534,15.864344261386007,6.418007231217743,33.527378967790504,34.68383015563051,200000,0.617035,0.698605,0.58391,0.52587,0.61149,0.672845,0.6176059244623974,0.6991921263686539,0.584457209777844,0.5250585903123489,0.610418487744327,0.6742928490804676,-2.244080333610407,-0.5389577950570288,0.5838327467675273,1.0198452581749096,1.4590223561672042,2.3599394960343014,-2.1080419876793717,-0.18189727826661084,0.6383481560649898,1.0245865093001543,1.5536997917624766,2.655511404404918,13.954687667235696,18.265903968801656,4,0.0010948265846006944,0.13603834593103548,0.35706051679041795,0.05451540929746257,0.004741251125244705,0.09467743559527242,0.29557190837061675
38,100,100,0.5,0.17,0.32999999999999996,75,5,3,5,7,5,47,0,3,10,2,38,0.0752698620998299,0.0752698620998299,0,-0.2533471031357998,-0.3054807880993974,-0.6744897501960817,-0.8416212335729142,-0.9541652531461942,-1.17498679206609,-1.6448536269514726,TRUE,0.45144062108667987,0.39597707634794693,38,0.9118622624407695,0.7497467178020969,0.8214333638419153,0.9115729189182382,1.1522178640494283,1.3178898063458637,-219.10261826778134,0,125,NA,200,100,100,6,450.2052365355627,469.9951407348509,11,0,0.5001154313630873,0.18099679184569695,0.9118622624407695,0.7732963676283529,0.021003899447308072,0.024702941078642127,0.05638101251064309,0.0308455100460856,0.09377026928896826,0.4356074326349218,0.02836576386610995,0.03591137213588086,0.0950881342682161,0.06266611593177895,0.34236118116309233,77.32963676283529,2.100389944730807,2.4702941078642127,5.63810125106431,3.08455100460856,9.377026928896825,43.56074326349218,2.8365763866109948,3.5911372135880857,9.508813426821611,6.266611593177895,34.236118116309235,200000,0.66284,0.507375,0.507465,0.5165,0.512615,0.610055,0.6615347166243246,0.505446600448097,0.5068479461384956,0.51824966792046,0.512574051041896,0.6122171962219622,-0.3894944358967361,0.7852536889085299,0.8659166549654542,1.0269303253273743,1.2322334862296773,1.7852386927350297,0.007988374692086464,0.7856441073037792,0.8665338454860043,1.0313172571158242,1.2343153214172036,1.9849296852854188,14.98514616055388,19.664319376658952,4,5.816508350806604e-4,0.39748281058882257,3.9041839524933675e-4,6.171905205500927e-4,0.004386931788449955,0.0020818351875262486,0.19969099255038913
39,100,100,0.66,0.3,0.36000000000000004,1,23,46,23,5,2,0,2,32,17,16,33,Inf,2.053748910631822,0.41246312944140484,-0.025068908258711057,-0.4399131656732338,2.3263478740408408,0.7063025628400875,-0.5244005127080407,-1.4757910281791702,-2.0537489106318225,FALSE,NA,NA,39,1.1957551234487405,-2.3403553109109665,-0.7189097502299433,0.6426007882156222,1.270888593760628,1.7048894485077903,-275.5170946613848,0,123,NA,200,100,100,6,563.0341893227696,582.8240935220579,5,0,0.7099211334832232,0.2602415857498632,1.1957551234487405,0.009632700846851118,0.2264655633995457,0.50366015000374,0.15835744334753632,0.057776620085014274,0.04410752231731263,2.0303245348468824e-4,0.02756459553545748,0.26231123852783467,0.2398668746741417,0.16472522209917195,0.3053290367099095,0.9632700846851118,22.64655633995457,50.366015000374,15.835744334753631,5.777662008501427,4.410752231731263,0.020303245348468824,2.7564595535457483,26.231123852783465,23.98668746741417,16.472522209917194,30.53290367099095,200000,0.5846,0.614815,0.625295,0.563925,0.54239,0.6359,0.5826890870963006,0.6160854577398566,0.6262278053151299,0.5618072483606255,0.5428062267320088,0.6355785029491036,-2.6778697441640635,-1.2465370314037463,-0.032616675623722814,0.925865285453507,1.464838696860938,2.114593061266898,-2.5897059184974216,-1.0911402976223827,0.1338799916922193,0.9645012409588449,1.4833335034488204,2.3435216019944036,8.77312243310559,8.934837484386696,4,0.06274903179177793,0.08816382566664194,0.15539673378136354,0.16649666731594212,0.03863595550533794,0.018494806587882495,0.22892854072750568
40,100,100,0.71,0.1,0.61,11,49,30,5,5,0,6,14,9,8,10,53,1.5547735945968528,0.8416212335729144,0.5533847195556728,0.3318533464368165,0.0752698620998299,1.2265281200366105,-0.2533471031357998,-1.2815515655446008,-1.6448536269514726,-Inf,FALSE,NA,NA,40,1.365233077778609,-0.9262832483058543,0.29989526886275386,0.9305062113090466,1.1722497763377573,1.4762676278560003,-288.2554049400342,0,127,NA,200,100,100,6,588.5108098800685,608.3007140793567,35,0,0.6681196526091839,0.17605452483278694,1.365233077778609,0.17714939960357312,0.4407220787783067,0.20607399678533322,0.055506130232318984,0.05061236414324366,0.0699360304572243,0.01096678436206361,0.1323947601306135,0.1885188028981389,0.09160567550175808,0.12071950254926589,0.45579447455816,17.714939960357313,44.07220787783067,20.607399678533323,5.550613023231898,5.061236414324366,6.99360304572243,1.096678436206361,13.23947601306135,18.85188028981389,9.160567550175807,12.07195025492659,45.579447455816,200000,0.63351,0.62817,0.57094,0.52862,0.53694,0.670075,0.6331178508595373,0.6277234025239851,0.5708337190884917,0.527444153624395,0.534442090541706,0.6695011341401143,-1.4664184152846589,-0.2759667839033638,0.5951315112299403,1.0462732281615472,1.314117544063954,1.9185174333401434,-1.2685522730111456,-0.12499846498183098,0.6396395380292427,1.0529033456041854,1.3245733244328366,2.2351221452628955,36.25875794534378,39.973892464947895,4,4.3825692852550446e-8,0.1978661422735133,0.15096831892153284,0.044508026799302325,0.006630117442638195,0.010455780368882506,0.3166047119227522
41,100,100,0.82,0.2,0.6199999999999999,8,26,46,17,3,0,1,4,13,25,16,41,2.3263478740408408,1.6448536269514715,0.9153650878428139,0.17637416478086118,-0.22754497664114945,1.4050715603096327,0.41246312944140484,-0.8416212335729142,-1.8807936081512509,-Inf,FALSE,NA,NA,41,1.7070421005570973,-1.293573184037578,-0.3310872770925497,0.7793651213001171,1.587422194367483,2.0117585296351,-281.31807834086476,0,125,NA,200,100,100,6,574.6361566817295,594.4260608810177,16,0,0.823212423329678,0.21788233183956174,1.7070421005570973,0.09790644503035009,0.2723828357731094,0.4118283873569788,0.16167380389173813,0.03408582922730785,0.022122698720515754,0.0013471736988817462,0.019421324243281465,0.1560190787281587,0.2756045483757739,0.16731680708504026,0.3802910678688639,9.79064450303501,27.23828357731094,41.18283873569788,16.167380389173815,3.408582922730785,2.2122698720515754,0.13471736988817462,1.9421324243281464,15.60190787281587,27.560454837577392,16.731680708504026,38.02910678688639,200000,0.64363,0.62308,0.6487,0.6105,0.560275,0.687565,0.643018220751219,0.6226970050115056,0.6483785655411195,0.6117248161222903,0.5596095548466458,0.6880540455121555,-1.7649786153894211,-0.7521110492093731,0.20206031630682103,1.1212949970353328,1.7730035083729632,2.383634400970635,-1.5766284309436434,-0.6391794439082235,0.36458233861201395,1.2111921195270703,1.7982100173023048,2.708496924898647,9.713154113131894,10.374680845199585,4,0.03456771637169298,0.18835018444577778,0.11293160530114965,0.16252202230519291,0.08989712249173754,0.02520650892934162,0.3248625239280116
42,100,100,0.79,0.11,0.68,18,62,9,8,2,1,0,16,5,10,21,48,Inf,0.9944578832097528,0.8064212470182404,0.49585034734745304,-0.050153583464733656,0.9153650878428139,-0.8416212335729142,-1.2265281200366105,-1.8807936081512509,-2.3263478740408408,FALSE,NA,NA,42,2.031485723452565,-0.9136676737030466,0.9065300464095177,1.187475829375318,1.5849238040303388,2.110076843663318,-252.7893470053119,0,117,NA,200,100,100,6,517.5786940106238,537.368598209912,11,0,0.8006680616034317,0.11751999252227885,2.031485723452565,0.18044574748722744,0.6372265680660905,0.06480769192440328,0.06102816882367468,0.03906595495082066,0.017425868747783513,0.0016139729166615002,0.12868993545373136,0.06902803002617541,0.12826375954241642,0.20372537669215252,0.4686789253688628,18.044574748722745,63.722656806609045,6.480769192440327,6.102816882367468,3.906595495082066,1.7425868747783513,0.16139729166615002,12.868993545373137,6.902803002617541,12.826375954241643,20.37253766921525,46.86789253688628,200000,0.68144,0.749825,0.54559,0.567975,0.58733,0.72519,0.6792857846628598,0.7475799750172171,0.5473705688168921,0.566699668826156,0.5871421961244099,0.7253333112645204,-1.4564358785905918,-0.0026878060267917915,1.0401441681518822,1.368138429140403,1.806064668651179,2.471063910484683,-1.2006841202904441,0.4255281527471977,1.0534532165477195,1.394640391936801,1.8516893192539834,2.880066944138023,4.818465706703068,5.296521953845827,4,0.25820269382152006,0.2557517583001476,0.4282159587739895,0.013309048395837353,0.026501962796397827,0.045624650602804406,0.4090030336533399
43,100,100,0.33,0.14,0.19,0,0,86,10,4,0,0,0,67,21,11,1,Inf,Inf,-0.4399131656732338,-1.17498679206609,-2.3263478740408408,Inf,Inf,-1.080319340814956,-1.7506860712521695,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,100,100,0.76,0.13,0.63,17,31,39,7,5,1,2,11,11,11,22,43,2.053748910631822,1.1263911290388005,0.7063025628400875,0.3853204664075676,-0.17637416478086135,0.9541652531461942,0.050153583464733656,-1.1263911290388005,-1.554773594596853,-2.3263478740408408,TRUE,0.6333832422096844,1.3261889495429409,44,1.552503602338904,-0.8593971412630326,0.07199861838988453,0.915974800168814,1.2578322498959715,1.8163270884482512,-299.43032689570015,0,121,NA,200,100,100,6,610.8606537914003,630.6505579906885,31,0,0.7377840928641799,0.17984005612214038,1.552503602338904,0.19506072319078857,0.3336377731269412,0.2914614475601298,0.07561384123199977,0.06956610873377966,0.03466010615636095,0.00793480056361252,0.06143446525969151,0.19284664131251605,0.12190656755979079,0.21991955718138467,0.39595796812300443,19.506072319078857,33.36377731269412,29.14614475601298,7.561384123199977,6.956610873377967,3.466010615636095,0.793480056361252,6.143446525969151,19.284664131251606,12.190656755979079,21.991955718138467,39.59579681230044,200000,0.6497,0.61263,0.605015,0.54339,0.570895,0.678365,0.6497523735333903,0.6127878462089689,0.6062283771696773,0.5440225423258569,0.57102648845027415,0.6779049403225053,-1.413719411102486,-0.36611103326792593,0.4654339021827826,1.0763834923110445,1.4980083915358504,2.211575931522342,-1.1901500209459102,-0.2636298635190757,0.5545725394107224,1.0914184148706334,1.5374764307675686,2.5255799490006843,15.809238732822777,15.626724005726519,4,0.0035632115372340456,0.22356939015657584,0.10248116974885024,0.0891386372279398,0.015034922559588937,0.039468039231718155,0.31400401747834206
45,100,100,0.41,0.04,0.37,51,35,10,1,0,3,29,20,10,1,8,32,0.5533847195556728,0.025068908258711057,-0.22754497664114945,-0.2533471031357998,-0.4676987991145081,-0.025068908258711057,-1.080319340814956,-1.7506860712521695,-1.8807936081512509,-1.8807936081512509,TRUE,0.48010921912494026,0.561412612341342,45,0.8949585935783158,0.15256790616831142,0.9233530624282862,1.2749324333935823,1.3154284921480037,1.4871595040418906,-270.87129098540856,0,125,NA,200,100,100,6,553.7425819708171,573.5324861701054,5,0,0.35198241707814504,0.10116657906019144,0.8949585935783158,0.5606304820954692,0.2614578960018771,0.07674504284246231,0.006983611516687915,0.025696623167918542,0.06848634437558498,0.2289253301107724,0.2824009020679391,0.13669135074314342,0.014911309695262331,0.060213077466281684,0.276858029916601,56.06304820954692,26.145789600187708,7.674504284246231,0.6983611516687915,2.569662316791854,6.848634437558498,22.89253301107724,28.240090206793912,13.669135074314342,1.4911309695262331,6.021307746628168,27.685802991660104,200000,0.63288,0.557135,0.52752,0.50368,0.51439,0.603845,0.632031072467574,0.5566873591145185,0.5261001007224806,0.5030199571008388,0.5127874614290577,0.6042152436072654,-0.703361884079039,0.5119220182445723,1.0878951710844709,1.2950034800348573,1.397856832547098,1.9277637981162863,-0.4279713068368187,0.5552665983930509,1.0970483456950333,1.2951257713200004,1.4000509930469682,2.1041609578737144,12.956312784921884,18.5007753969262,4,9.847998165715133e-4,0.27539057724222027,0.04334458014847864,0.00915317461056242,1.2229128514307241e-4,0.0021941604998703124,0.1763971597574281
46,100,100,0.56,0.32,0.24000000000000005,23,19,26,13,4,15,14,11,19,8,2,46,1.080319340814956,0.6744897501960817,0.1509692154967774,-0.050153583464733656,-0.10043372051146975,0.7388468491852137,0.20189347914185077,-0.4676987991145081,-0.8778962950512285,-1.0364333894937894,TRUE,0.6791684999715808,0.5468137034031132,46,0.6167579665031806,-0.6287850552688101,-0.14705185188038783,0.4529519721718487,0.7447233683621646,0.8355551880661801,-319.2183170535397,0,117,NA,200,100,100,6,650.4366341070794,670.2265383063676,42,0,0.5650580636846814,0.3252916628373066,0.6167579665031806,0.26474489265003615,0.17680065397859385,0.2331627905340634,0.09707217820669245,0.02651689087092468,0.20170259375968946,0.10646610583759052,0.1160241866311131,0.21245164384661508,0.11596988708193029,0.0356841709465221,0.4134040056562289,26.474489265003616,17.680065397859384,23.31627905340634,9.707217820669245,2.651689087092468,20.170259375968946,10.64661058375905,11.60241866311131,21.245164384661507,11.59698870819303,3.56841709465221,41.34040056562289,200000,0.574525,0.522195,0.53424,0.51559,0.505475,0.58602,0.5744891381034876,0.5245553073958864,0.5306099783853628,0.5149671650312694,0.5046673756748207,0.5850173902050335,-1.2365988273241058,-0.3804786726027155,0.14841694805299632,0.5946035742816322,0.7895962258212429,1.3950722488953928,-1.1083702166304519,-0.36871277504431754,0.1666808985904738,0.598964440205728,0.7900201057740497,1.5589513802374082,7.646241350928545,7.746183351280942,4,0.10133097911027089,0.12822861069365388,0.011765897558397964,0.01826395053747748,0.0043608659240957914,4.238799528067938e-4,0.16387913134201537
