ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,muo,sigo,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
29,100,100,0.73,0.47,0.26,7,25,21,10,21,16,4,8,15,8,20,45,1.7506860712521695,1.17498679206609,0.612812991016627,0.3853204664075676,-0.125661346855074,1.4757910281791708,0.46769879911450835,-0.0752698620998299,-0.3318533464368165,-0.9944578832097528,TRUE,0.7762803549904447,0.6754943736568629,29,0.8463014789548093,1.2402887679729817,-1.4308586346969572,-0.5128788791191485,0.08294349263748102,0.34988165967021856,0.9981637354374489,-321.74174740754046,0,136,NA,200,100,100,7,657.4834948150809,680.5717163809172,10,0,0.7308771357578312,0.46694823551992326,0.07623536718110481,0.22778265708676293,0.229033740212209,0.10373447970960181,0.20411377166586808,0.15909998414445337,0.033179428387136695,0.10339103431605343,0.13255240153897874,0.07536504135172434,0.20423722865269012,0.4512748657534167,7.623536718110481,22.778265708676294,22.903374021220902,10.373447970960182,20.41137716658681,15.909998414445337,3.3179428387136696,10.339103431605343,13.255240153897873,7.536504135172434,20.423722865269013,45.12748657534167,200000,200000,0.48325,0.51876,0.523625,0.513445,0.541245,0.675545,0.4813843290701661,0.5165567715872229,0.5235327366728464,0.5139080802852297,0.5419731337888518,0.6766638252450279,-1.880077573112316,-0.9063380704965428,-0.20868477101369412,0.2151306392089521,0.650817626680105,1.5236648048061818,-1.918027210640066,-0.8918794965456183,-0.19477076313351405,0.21883975353792118,0.6779089890640994,1.934570585342389,1.393527494244685,1.4192847676188105,3,0.7010205660426587,-0.037949637527749935,0.014458573950924536,0.013914007880180074,0.0037091143289690875,0.027091362383994344,0.4109057805362071
30,100,100,0.57,0.36,0.20999999999999996,4,19,41,26,9,1,2,11,30,23,18,16,2.053748910631822,1.1263911290388005,0.17637416478086118,-0.4124631294414046,-0.9944578832097528,1.7506860712521695,0.7388468491852137,-0.35845879325119373,-1.2815515655446008,-2.3263478740408408,TRUE,0.7513855120567875,0.6118516670751724,30,0.7232442892827534,1.324325768985472,-1.8232641113045687,-0.7470498917702781,0.4109632757281323,1.2634882746125262,2.0955837576583107,-305.342035593828,0,140,NA,200,100,100,7,624.684071187656,647.7722927534923,19,0,0.5932075300205828,0.3405497317138463,0.03413169955407971,0.19338502308945366,0.4319335456426203,0.23734285279054257,0.08514731327472747,0.018059565648576248,0.027248089077441452,0.10620382977570669,0.2733405511262691,0.2515482602339588,0.19161772016996892,0.15004154961665506,3.413169955407971,19.338502308945365,43.19335456426203,23.734285279054255,8.514731327472747,1.8059565648576248,2.724808907744145,10.620382977570669,27.33405511262691,25.15482602339588,19.161772016996892,15.004154961665506,200000,200000,0.43554,0.48914,0.5326,0.55483,0.57349000000000006,0.67565,0.4342809448042678,0.49076392401492575,0.5329664236405528,0.5534125504367764,0.5742793577486274,0.6753066301029418,-2.217641353776172,-1.169228492903151,-0.15010067224727994,0.7881325373101238,1.5876727520482568,2.4581415718980506,-2.3294337412448876,-1.1795795778555305,-0.11298932054902677,0.8333438668551894,1.6485909847672584,2.7815754662377747,1.6093297815612744,1.6860886808346094,3,0.6400310165096611,-0.11179238746871567,-0.010351084952379574,0.037111351698253164,0.04521132954506557,0.06091823271900165,0.32343389433972414
31,100,100,0.72,0.4,0.31999999999999995,13,34,13,19,20,1,0,16,12,24,18,30,Inf,0.9944578832097528,0.5828415072712162,-0.050153583464733656,-0.5244005127080407,1.1263911290388005,0.0752698620998299,-0.2533471031357998,-0.8064212470182404,-2.3263478740408408,FALSE,NA,NA,31,1.0406367565858528,1.068268848702042,-1.2152615664506548,-0.04134399734589156,0.3341234002324532,0.9533824068073184,1.6938566482248374,-322.25543563779115,0,128,NA,200,100,100,7,658.5108712755823,681.5990928414186,14,0,0.7458101856258081,0.36914322147364054,0.11213317275833984,0.3713776563550866,0.147345949412933,0.19894504545175307,0.12505191276717675,0.04514626325471072,0.017354688780210025,0.13821465031808736,0.09862047527589454,0.2132614655703139,0.26210619917380634,0.27044252088168785,11.213317275833983,37.137765635508664,14.734594941293299,19.894504545175305,12.505191276717674,4.514626325471072,1.7354688780210026,13.821465031808735,9.862047527589453,21.32614655703139,26.210619917380633,27.044252088168786,200000,200000,0.567915,0.575335,0.52804,0.55131,0.56462,0.638435,0.569116221403657,0.5766424656150015,0.5290000168893061,0.5506724798954465,0.5646141380784184,0.6385671482937422,-1.7001206190071076,-0.5599732299295809,0.14467807150662867,0.6234947105116798,1.2651378049025066,2.1050391380926365,-1.6007018766789338,-0.4739094861966313,0.15554451016498339,0.6547344856510301,1.3124758158815109,2.3477821247781607,12.05941520757275,16.3630600400067,3,9.552763266582609e-4,0.09941874232817383,0.08606374373294956,0.01086643865835471,0.03123977513935028,0.04733801097900425,0.2427429866855242
32,100,100,0.81,0.28,0.53,4,24,44,15,12,1,0,5,14,18,30,33,Inf,1.6448536269514715,0.8778962950512288,0.3318533464368165,-0.4399131656732338,1.7506860712521695,0.5828415072712162,-0.5828415072712162,-1.1263911290388005,-2.3263478740408408,FALSE,NA,NA,32,1.6301870911191625,1.2720658073599664,-1.7910810810845794,-0.5603769511115322,0.5575695122298616,1.1745043475465358,2.200769854967901,-288.8907727585051,0,152,NA,200,100,100,7,591.7815455170102,614.8697670828465,20,0,0.800444270168277,0.28856919000838777,0.036640142325064004,0.25097103250572406,0.42381963516082416,0.16847265421819813,0.10622037545112506,0.01387616033906458,0.0035775597470738296,0.03895244892258348,0.1570257211620657,0.1605326313052706,0.3130328164596756,0.32687882240333077,3.6640142325064002,25.097103250572406,42.381963516082415,16.847265421819813,10.622037545112505,1.387616033906458,0.35775597470738296,3.895244892258348,15.70257211620657,16.05326313052706,31.303281645967562,32.687882240333074,200000,200000,0.50849,0.55615,0.588905,0.56976,0.63205,0.73862,0.5108034095963567,0.554727357457384,0.5914755627200083,0.5679634695026955,0.6317655209310756,0.7386965843358717,-2.1895293280946535,-1.0389609945974512,-0.0012635197703492012,0.8390405915920566,1.5509203155970352,2.552186606128968,-2.181123538697271,-0.9773860733136945,0.09892616546205901,0.8808772544613737,1.6845881589992973,3.034111823842636,1.4213718185181807,2.1210728745666323,3,0.5476613555393625,0.008405789397382346,0.061574921283756634,0.10018968523240822,0.04183666286931709,0.133667843402262,0.4819252177136679
33,100,100,0.71,0.56,0.1499999999999999,19,14,11,25,13,18,24,2,3,4,7,60,0.7063025628400875,0.6433454053929168,0.5533847195556728,0.4399131656732339,0.2533471031357998,0.8778962950512288,0.4399131656732339,0.1509692154967774,-0.4958503473474532,-0.9153650878428141,TRUE,0.24476616123310274,0.5164406846124847,33,1.9593388509779153,3.923175612394279,-0.8575368383076192,-0.45549187343848013,-0.15349719112053983,0.45539380097153737,0.9443087623720365,-291.46783085892866,0,124,NA,200,100,100,7,596.9356617178573,620.0238832836936,17,0,0.7049021654935047,0.5609968973894081,0.1955741324355899,0.12880357391414027,0.11462539626086177,0.23658392028851571,0.15190703232918634,0.172505944771706,0.23637584590057814,0.032726667120423714,0.02599532148549344,0.05563270923175179,0.04719253365393605,0.6020769226078169,19.55741324355899,12.880357391414027,11.462539626086176,23.658392028851573,15.190703232918635,17.2505944771706,23.637584590057813,3.2726667120423714,2.599532148549344,5.563270923175178,4.719253365393605,60.207692260781684,200000,200000,0.16757,0.486655,0.4967,0.51313,0.52927,0.91151,0.16771938235222003,0.48384604872040254,0.49606668461019693,0.5135586930081899,0.5315787940897142,0.9107807393282643,-1.4122617957734007,-0.6477287492573246,-0.30218770460021643,0.14634266577276733,0.6860476493588518,1.4807156646692865,-3.1574473963967726,-0.6542260184176885,-0.3033769326488971,0.15457514864815236,0.7014804553149501,4.473308962332837,2.660848732387591,2.654718336744282,3,0.4479773648137777,-1.745185600623372,-0.006497269160363861,-0.0011892280486806572,0.008232482875385028,0.015432805956098306,2.99259329766355
34,100,100,0.86,0.44,0.42,25,15,16,25,14,5,0,5,9,10,24,52,Inf,1.6448536269514715,1.080319340814956,0.7063025628400875,0.050153583464733656,0.6744897501960817,0.2533471031357998,-0.15096921549677725,-0.8778962950512285,-1.6448536269514726,FALSE,NA,NA,34,1.6179345358063528,1.1022433669236724,-0.717852644731624,-0.22197571128575216,0.2404861870089931,0.8417486132596101,1.5791956057982617,-301.9019627163524,0,126,NA,200,100,100,7,617.8039254327048,640.8921469985411,11,0,0.8942912460794825,0.40497668514133256,0.2364240745958369,0.17574232103239038,0.18285691923044017,0.20501234469146135,0.14281874166849073,0.05714559878138048,0.01704011681496954,0.03049465864350275,0.05817397846204525,0.13494927544034896,0.24532381773147022,0.5140181529076633,23.64240745958369,17.574232103239037,18.285691923044016,20.501234469146134,14.281874166849073,5.714559878138048,1.7040116814969541,3.049465864350275,5.817397846204525,13.494927544034896,24.532381773147023,51.40181529076633,200000,200000,0.61834,0.551965,0.550645,0.57149,0.58988,0.721595,0.619195688675559,0.5508495047395661,0.5509508871128612,0.5707027903574846,0.5927981903307202,0.7232950213618364,-1.3041264338324214,-0.46037228437242994,0.009091458602724851,0.5250388059209478,1.1572817378836866,2.0062854740619755,-1.1146742987341647,-0.43534856193625404,0.03257185105823557,0.5674328618995432,1.225430653631117,2.472884859443236,5.735254583630196,8.747816988039538,3,0.03283867565978005,0.18945213509825676,0.0250237224361759,0.023480392455510715,0.04239405597859547,0.06814891574743043,0.46659938538126067
35,100,100,0.59,0.32,0.26999999999999996,1,17,50,15,9,8,0,13,28,10,12,37,Inf,1.1263911290388005,0.2275449766411493,-0.025068908258711057,-0.3318533464368165,2.3263478740408408,0.9153650878428139,-0.4676987991145081,-0.9541652531461942,-1.4050715603096322,FALSE,NA,NA,35,0.8547591671453493,1.459229620708271,-2.6416626199913047,-0.8765370418585776,0.4835999021213282,0.916484348664171,1.36555633675026,-288.7804941068904,0,170,NA,200,100,100,7,591.5609882137808,614.6492097796171,2,0,0.6003885270416238,0.31433492212506575,0.004125009556317377,0.18624406460838566,0.4952960037102312,0.13462846572474674,0.09366732682269163,0.08603912957762738,0.00828587782684813,0.10943735638813705,0.281888238743391,0.11725869118122118,0.11997766509932162,0.3631521707610811,0.4125009556317377,18.624406460838568,49.52960037102312,13.462846572474675,9.366732682269163,8.603912957762738,0.828587782684813,10.943735638813704,28.188823874339096,11.725869118122118,11.997766509932163,36.315217076108105,200000,200000,0.38589,0.45159,0.53055,0.52882,0.53618,0.719745,0.38419386535828093,0.4509260845706664,0.5345024354315967,0.5277118099712139,0.5372858141385444,0.7195337741967018,-2.952220828612288,-1.3933925618812677,-0.16803564264316959,0.6891949748141676,1.1220553531749913,1.8251140961064445,-3.1264599457615483,-1.4752900410315175,-0.12306179052732358,0.7011734102459255,1.1387683447662766,2.362537721865696,1.8697002773662272,3.2766040055427172,3,0.3509122284197588,-0.1742391171492601,-0.08189747915024981,0.04497385211584601,0.011978435431757917,0.016712991591285364,0.5374236257592517
36,100,100,0.45,0.36,0.09000000000000002,9,22,33,24,8,4,7,16,32,22,3,20,1.4757910281791708,0.7388468491852137,-0.125661346855074,-0.7388468491852137,-0.8416212335729142,1.3407550336902165,0.49585034734745304,-0.35845879325119373,-1.17498679206609,-1.7506860712521695,TRUE,0.7871113823688259,0.3295745711000407,36,0.36950277925216957,1.241566406813792,-1.3867016063931414,-0.5160720887319838,0.4314631122997675,1.2231164467132407,1.515308689679015,-322.97846680522116,0,134,NA,200,100,100,7,659.9569336104423,683.0451551762786,11,0,0.4800990587738082,0.33306583430701064,0.08276638528493822,0.22013564530187685,0.36403213510617427,0.22242297553750956,0.04579573439776585,0.06484712437173523,0.07860654532615917,0.15923210662982695,0.28206228927020566,0.23422453466380577,0.06783736517366834,0.1780371589363341,8.276638528493823,22.013564530187686,36.40321351061743,22.242297553750955,4.579573439776585,6.484712437173523,7.860654532615917,15.923210662982695,28.206228927020565,23.422453466380578,6.783736517366834,17.80371589363341,200000,200000,0.44347,0.49501,0.51756,0.533985,0.518715,0.621435,0.4438911277388579,0.4941890056759614,0.5177057503267025,0.5340181733115055,0.5174340691365311,0.6233040282209888,-1.8428698710306237,-0.8934249111954982,-0.03923310231398634,0.7852673615166005,1.3595244160449191,1.9517062036817092,-1.947606826083379,-0.8986149411311385,-0.022722250455695814,0.8120026542771046,1.3646096922504882,2.1868041260597444,7.0996445017891086,7.321783623913272,3,0.062318819506917644,-0.10473695505275527,-0.005190029935640328,0.01651085185829053,0.026735292760504126,0.005085276205569089,0.23509792237803517
37,100,100,0.71,0.44,0.26999999999999996,2,26,28,7,18,19,1,12,16,5,17,49,2.3263478740408408,1.1263911290388005,0.5533847195556728,0.41246312944140484,-0.025068908258711057,2.053748910631822,0.5828415072712162,-0.15096921549677725,-0.3318533464368165,-0.8778962950512285,TRUE,0.8012080363422147,0.6742558791739695,37,0.8459501554575739,1.2587296028007895,-2.061760098017064,-0.5793792176232626,0.15005786699296808,0.3294677927480279,0.8777677521911305,-298.956786013999,0,150,NA,200,100,100,7,611.913572027998,635.0017935938343,1,0,0.7098179230310242,0.44035948039617345,0.019615290854428667,0.2615513710845196,0.2784738576648783,0.069458413428789,0.18086618293058998,0.19003488403679447,0.010443090314209678,0.11829941506026742,0.16143957159449865,0.05060340848267736,0.16929772300719892,0.489916791541148,1.9615290854428666,26.15513710845196,27.847385766487832,6.9458413428789,18.086618293058997,19.003488403679448,1.0443090314209678,11.829941506026742,16.143957159449865,5.060340848267736,16.929772300719893,48.9916791541148,200000,200000,0.46068,0.51053,0.52808,0.510635,0.53464,0.68114,0.4599582825749748,0.510731590995627,0.5275855482582276,0.5093003456669318,0.5343051897134867,0.6821927561530883,-2.4280294129152424,-1.1075254519293614,-0.2053140752286302,0.23912041714206136,0.5886732490762862,1.4281372559100194,-2.490297815101033,-1.0953082513532173,-0.18542370487248938,0.24078830577852195,0.6074249412542299,1.870614064979533,0.009969393687589208,0.009986224969616705,3,0.9997353815582177,-0.06226840218579044,0.01221720057614406,0.01989037035614083,0.001667888636460585,0.018751692177943702,0.4424768090695137
38,100,100,0.63,0.37,0.26,14,27,22,11,19,7,10,16,11,13,12,38,1.2815515655446008,0.6433454053929168,0.3318533464368165,0,-0.3054807880993974,1.080319340814956,0.2275449766411493,-0.3318533464368165,-0.6433454053929168,-1.4757910281791702,TRUE,0.6333335756294907,0.5350498531733233,38,0.857425665599951,1.5909217623473935,-1.1115055872454445,-0.20800106776557714,0.3280685156176828,0.72857197913828875,1.3812267688562367,-338.21677886336977,0,134,NA,200,100,100,7,690.4335577267395,713.5217792925758,24,0,0.6303332627922363,0.371429929317997,0.13317539321539248,0.2844386736003476,0.2109560038662629,0.1382981672832604,0.1495271387627145,0.08360462327202212,0.1079314517420509,0.1435957935492118,0.11813949191650097,0.09805698246449723,0.16129056524416996,0.37098571508356915,13.317539321539249,28.44386736003476,21.09560038662629,13.829816728326039,14.952713876271451,8.360462327202212,10.79314517420509,14.359579354921179,11.813949191650098,9.805698246449722,16.129056524416995,37.09857150835691,200000,200000,0.38863,0.495975,0.51676,0.522775,0.55317,0.74349,0.38735350794670603,0.496688787528419,0.5167408739342008,0.521882281914924,0.5520718547345577,0.742590866720311,-1.6151493111379995,-0.6163254779432362,0.05860981151674426,0.5213011044246638,1.0182639895477967,1.8382687489998208,-1.8766736904540051,-0.6196046929174195,0.06754624735070502,0.5300545761320855,1.0521455217789821,2.4779763589259254,4.464223602084626,4.436494570628561,3,0.21802525691886965,-0.2615243793160056,-0.0032792149741832644,0.008936435833960761,0.00875347170742169,0.033881532231185396,0.6397076099261045
39,100,100,0.52,0.27,0.25,3,36,34,17,10,0,1,17,30,31,13,8,2.3263478740408408,0.9153650878428139,0.050153583464733656,-0.8064212470182404,-1.4050715603096322,1.8807936081512504,0.27931903444745404,-0.612812991016627,-1.2815515655446008,-Inf,FALSE,NA,NA,39,0.6519656400937535,1.0659123332436713,-1.8679069495600285,-0.2961393616264769,0.60883031304044255,1.4201433092080742,2.2417947207307716,-293.94653860322046,0,144,NA,200,100,100,7,601.8930772064409,624.9812987722772,24,0,0.5161399858283797,0.2713184594326704,0.030887521023819732,0.3526743065521661,0.34511971299134375,0.1935354774638317,0.06529566066827897,0.01248732130055974,0.009038128286696678,0.17783513579752805,0.29698675008739556,0.2805856119484369,0.16764180233689252,0.0679125715430503,3.088752102381973,35.26743065521661,34.51197129913437,19.35354774638317,6.529566066827897,1.248732130055974,0.9038128286696678,17.783513579752803,29.698675008739556,28.05856119484369,16.764180233689252,6.791257154305031,200000,200000,0.524385,0.553,0.543695,0.54502,0.5522,0.586725,0.5254600373941066,0.5520433809958355,0.5440404024961357,0.5458140440029429,0.5509471806084604,0.5852002586134473,-2.256751314560986,-0.8850134147271503,0.14596698378813142,0.9606318980716507,1.7337220977547774,2.5890244052020863,-2.225252470102883,-0.8117596489369672,0.18533542619582644,0.9973389746657818,1.7743940189801735,2.710741130595662,3.5725996604881503,5.871562580341245,3,0.11802895963375237,0.031498844458103026,0.07325376579018317,0.03936844240769502,0.03670707659413108,0.04067192122539609,0.12171672539357559
40,100,100,0.7,0.08,0.62,37,24,31,5,0,3,8,7,15,6,9,55,1.4050715603096327,1.0364333894937894,0.5244005127080407,0.35845879325119373,0.12566134685507413,0.3318533464368165,-0.27931903444745404,-1.4050715603096322,-1.8807936081512509,-1.8807936081512509,TRUE,0.513743463123624,1.2154747231836562,40,2.290288455997176,1.8615748218658588,-0.3316519449117752,0.2951879182704743,1.3578828450632625,1.7208569692935,2.0432365863373834,-274.5969737214882,0,128,NA,200,100,100,7,563.1939474429764,586.2821690088127,44,0,0.6917684324571627,0.08725043082384976,0.3700760455200331,0.24599878906327882,0.29667473459283833,0.04461203999890906,0.022123879017617587,0.02051451180732311,0.07949850661513716,0.06242276332528693,0.16631029760241323,0.07161378502950844,0.06736553113456001,0.5527891162930942,37.00760455200331,24.59987890632788,29.667473459283833,4.461203999890905,2.2123879017617587,2.051451180732311,7.949850661513716,6.242276332528693,16.631029760241322,7.161378502950844,6.736553113456001,55.27891162930943,200000,200000,0.45713,0.534765,0.608315,0.55307,0.554445,0.860185,0.4565635267260586,0.5338530226556979,0.6069093717352934,0.552671379617758,0.5532533076930777,0.8592434972450954,-1.020315329963236,-0.017642807523447962,0.7525200935509406,1.5226291965357461,1.8659014641797627,2.4115660341171443,-1.1744306843144177,0.0034356719354504683,0.8657270060552669,1.541745690291184,1.8830659923835311,3.621989140489818,1.7806507190435779,6.086761159621027,3,0.10746456378621716,-0.15411535435118173,0.02107847945889843,0.11320691250432624,0.01911649375543778,0.01716452820376846,1.2104231063726738
41,100,100,0.46,0.33,0.13,0,5,62,26,6,1,0,2,52,21,14,11,Inf,2.053748910631822,-0.10043372051146975,-0.6744897501960817,-1.2265281200366105,Inf,1.6448536269514715,-0.4399131656732338,-1.4757910281791702,-2.3263478740408408,FALSE,NA,NA,41,0.5031122638822532,1.2252447437017335,-6.809074586867101,-1.7601855529662753,0.520601881468457,1.3745628169290631,2.084500370567062,-229.46417481204918,0,168,NA,200,100,100,7,472.92834962409836,496.0165711899346,37,0,0.4943055368996736,0.301322069194669,4.911427283694382e-12,0.03918817534565205,0.6594897554547675,0.21668855773436524,0.06607617318514247,0.01855733827516126,1.201340009860981e-9,0.03235755753731859,0.4733369043616678,0.25583966587330154,0.1400570137955559,0.09840885723081616,4.911427283694382e-10,3.9188175345652048,65.94897554547676,21.668855773436523,6.607617318514247,1.8557338275161261,1.201340009860981e-7,3.235755753731859,47.33369043616678,25.583966587330153,14.00570137955559,9.840885723081616,200000,200000,0.418015,0.452915,0.530685,0.54437,0.55071,0.628785,0.4182223803614113,0.45369219354793816,0.5307685507740358,0.5448531806081298,0.5514650881042751,0.6287470614353893,-6.950194391991022,-2.1626084373231422,-0.399755591721879,0.8919618897445465,1.6597834167388896,2.4482672835715844,-7.004201236237588,-2.239736134443236,-0.3419523156742952,0.9298977591747197,1.6957863864740894,2.6626851659603483,3.740754549781493,3.8606307765312655,3,0.2769120839427921,-0.05400684424656621,-0.0771276971200936,0.05780327604758384,0.03793586943017324,0.036002969735199786,0.21441788238876391
42,100,100,0.33,0.27,0.06,10,26,37,13,11,3,10,30,27,10,12,11,1.2815515655446008,0.2533471031357998,-0.4399131656732338,-0.7388468491852137,-1.2265281200366105,1.2815515655446008,0.35845879325119373,-0.612812991016627,-1.080319340814956,-1.8807936081512509,TRUE,0.7817885655787857,0.12830472439040438,42,0.11873100095718572,1.2571065678138602,-1.3778582247599904,-0.2921945526689642,0.6349863937461092,1.0590512611392842,1.7456581464841294,-324.85653031826223,0,142,NA,200,100,100,7,663.7130606365245,686.8012822023608,25,0,0.34065742758384976,0.26271864451838556,0.0841235325439409,0.30094540562302297,0.3522124173146506,0.11793042705481982,0.10435303152774,0.040435185935825735,0.11692436244996729,0.2549541920579941,0.2874640179081889,0.11342843977867911,0.12942804342155323,0.09780094438361742,8.41235325439409,30.094540562302296,35.22124173146506,11.793042705481982,10.435303152774,4.043518593582574,11.69243624499673,25.495419205799408,28.746401790818886,11.342843977867911,12.942804342155323,9.780094438361742,200000,200000,0.417805,0.481205,0.509675,0.514255,0.531655,0.60646,0.41729373216059396,0.48112837226514843,0.5104163307889563,0.513500164428555,0.5323589215883815,0.6063859203649891,-1.8354391248121045,-0.7571694412271239,0.15947029172533028,0.8344281471715161,1.3489196095580935,2.149972859687808,-1.9928847705582249,-0.7775986394855754,0.16905156498180968,0.8401430845542309,1.3709203540201043,2.338136058141416,2.8967034892220376,2.9015796217323464,3,0.40704990205104896,-0.1574456457461204,-0.020429198258451464,0.009581273256479395,0.00571493738271478,0.022000744462010724,0.18816319845360807
43,100,100,0.73,0.3,0.43,6,40,24,18,7,5,4,11,12,10,14,49,1.7506860712521695,1.0364333894937894,0.612812991016627,0.3318533464368165,-0.025068908258711057,1.5547735945968528,0.1004337205114699,-0.5244005127080407,-1.17498679206609,-1.6448536269514726,TRUE,0.5481076341516196,0.9264978219094684,43,1.6650443846049965,1.7789024464636691,-1.5301692859218077,-0.11787516356787275,0.5432932621764688,1.1295064386366434,1.6971603712796555,-301.02446434753443,0,140,NA,200,100,100,7,616.0489286950689,639.1371502609052,12,0,0.7358443989469272,0.2934639513178604,0.06298741587920584,0.3900958704364377,0.25345276236649605,0.1641218238306893,0.0845089549797644,0.044833172507406704,0.036233632097922006,0.12187582264747142,0.10604614630767936,0.11753271890422134,0.12551372139478445,0.4927979586479214,6.298741587920584,39.00958704364377,25.345276236649607,16.41218238306893,8.45089549797644,4.4833172507406704,3.6233632097922004,12.187582264747142,10.604614630767935,11.753271890422134,12.551372139478445,49.27979586479214,200000,200000,0.372025,0.503165,0.536945,0.551875,0.56837,0.82102,0.37323699014306455,0.5018479245015361,0.5368618020494516,0.5530558624568561,0.5692960185320783,0.8205292449753173,-1.9643723224180543,-0.6984169975120617,0.205075114433264,0.812813325689952,1.3761767587299418,2.107899090358596,-2.23781610895195,-0.6984718317336196,0.22932574471923273,0.8438686651460758,1.4154620070220545,3.104911857595138,1.3417811245699225,1.3549194011474224,3,0.7161350424792697,-0.2734437865338959,-5.4834221557942264e-5,0.024250630285968716,0.03105533945612382,0.03928524829211266,0.9970127672365421
44,100,100,0.71,0.37,0.33999999999999997,1,36,26,10,15,12,0,17,12,12,15,44,Inf,0.9541652531461942,0.5533847195556728,0.2275449766411493,-0.15096921549677725,2.3263478740408408,0.3318533464368165,-0.3318533464368165,-0.612812991016627,-1.17498679206609,FALSE,NA,NA,44,0.9540239574181645,1.2527173062179835,-2.451219062107451,-0.30314823326638773,0.30074360726034477,0.6392754319845279,1.1536742186262692,-300.2038342152356,0,150,NA,200,100,100,7,614.4076684304712,637.4958899963075,45,0,0.6989874879711568,0.38180500671960327,0.007118663851929916,0.37376978496616053,0.23730654446230626,0.12048312270898653,0.1370050052335039,0.12431687877711284,0.0032810615584624586,0.1545152316742477,0.143216218796133,0.09979688381798418,0.16250339666190144,0.4366872074912712,0.7118663851929916,37.376978496616054,23.730654446230627,12.048312270898654,13.700500523350389,12.431687877711283,0.32810615584624586,15.451523167424769,14.3216218796133,9.979688381798418,16.250339666190143,43.66872074912712,200000,200000,0.4605,0.52944,0.52943,0.52109,0.539545,0.690815,0.4612450127668126,0.5299611689659119,0.5304527086062231,0.521908226892283,0.5396300203962459,0.6893683225219087,-2.778355633592636,-0.9664978888933052,-0.0011662164072256188,0.46553977644911204,0.8769488771618433,1.649547263449328,-2.8324200496878285,-0.9203505499237704,0.017112703703516363,0.4729473980186596,0.8972789174469091,2.084020552247751,1.9100907176135622,2.5599117746595557,3,0.464560912229265,-0.054064416095192414,0.046147338969534824,0.018278920110741982,0.007407621569547551,0.020330040285065798,0.43447328879842284
45,100,100,0.74,0.33,0.41,45,11,11,13,6,14,16,8,2,4,7,63,0.9944578832097528,0.7063025628400875,0.6433454053929168,0.5244005127080407,0.3318533464368165,0.12566134685507413,-0.15096921549677725,-0.4399131656732338,-0.8416212335729142,-1.080319340814956,TRUE,0.47883143232002867,0.8686815445724326,45,1.6983264665531441,1.8720087828017191,-0.13452703137080912,0.21246929564532574,0.44934309209987233,0.7884978054400991,1.0803423399163403,-276.0761420207825,0,128,NA,200,100,100,7,566.152284041565,589.2405056074014,6,0,0.7476742416998781,0.32659208828911446,0.44649291870989805,0.1376366165614985,0.089278376439489,0.11138929742024217,0.0752079098695988,0.13999488099927349,0.1637692843699094,0.049908953700487535,0.03864752022972501,0.06115169047245972,0.05717788582095862,0.6293446654064597,44.649291870989806,13.76366165614985,8.9278376439489,11.138929742024217,7.52079098695988,13.999488099927348,16.37692843699094,4.9908953700487535,3.8647520229725005,6.115169047245972,5.717788582095862,62.93446654064597,200000,200000,0.431585,0.513825,0.514515,0.52629,0.52965,0.83319,0.43209634777954914,0.5148200896040895,0.5142233875918197,0.5261237148048982,0.5279385253522189,0.831871144327776,-0.8854533051090755,0.038581669175159025,0.32936200329223714,0.6130148114769636,0.9278147249310364,1.58985227390106,-1.1254287152002582,0.04371464152373683,0.33272944075151445,0.6218691412756194,0.9359659147773316,2.822064598644627,5.398983930252295,5.409192884606204,3,0.14417190266229263,-0.23997541009118273,0.005132972348577805,0.0033674374592773115,0.008854329798655858,0.008151189846295148,1.2322123247435668
