exp,idx,cbcond,trial,left_id,left_cond,right_id,right_cond,KP_lr,KP_conf,RT_lr,RT_conf,fc_item_selected,rating16_L,rating16_R,left_on,right_on,sex_kp_mfor,age_kp
EA_exp_2,38,1,24,61,1,113,2,j,4,3464,85,0,1,1,old,new,female,22
EA_exp_2,38,1,25,169,2,78,1,j,4,3085,125,1,1,1,new,old,female,22
EA_exp_2,38,1,26,56,1,190,2,d,2,3877,852,1,1,1,old,new,female,22
EA_exp_2,38,1,27,76,11,129,12,d,4,2238,432,1,6,6,old,new,female,22
EA_exp_2,38,1,28,174,6,30,5,j,2,3179,742,1,3,3,new,old,female,22
EA_exp_2,38,1,29,187,2,77,1,j,2,2870,940,1,1,1,new,old,female,22
EA_exp_2,38,1,30,133,2,15,1,j,3,3485,898,1,1,1,new,old,female,22
EA_exp_2,38,1,31,84,1,130,2,j,2,2108,545,0,1,1,old,new,female,22
EA_exp_2,38,1,32,89,9,168,10,j,3,3526,516,0,5,5,old,new,female,22
EA_exp_2,38,1,33,62,9,101,10,d,3,3322,1153,1,5,5,old,new,female,22
EA_exp_2,38,1,34,9,11,136,12,d,4,3742,484,1,6,6,old,new,female,22
EA_exp_2,38,1,35,22,1,109,2,j,1,3964,1193,0,1,1,old,new,female,22
EA_exp_2,38,1,36,156,12,43,11,d,3,2551,490,0,6,6,new,old,female,22
EA_exp_2,38,1,37,39,1,144,2,d,4,2084,2346,1,1,1,old,new,female,22
EA_exp_2,38,1,38,46,1,142,2,j,4,5576,276,0,1,1,old,new,female,22
EA_exp_2,38,1,39,178,2,75,1,j,2,2708,867,1,1,1,new,old,female,22
EA_exp_2,38,1,40,132,2,42,1,d,4,1676,500,0,1,1,new,old,female,22
EA_exp_2,38,1,41,69,1,138,2,d,2,1935,809,1,1,1,old,new,female,22
EA_exp_2,38,1,42,55,1,189,2,d,4,2229,550,1,1,1,old,new,female,22
EA_exp_2,38,1,43,3,1,194,2,d,4,3022,639,1,1,1,old,new,female,22
EA_exp_2,38,1,44,121,2,12,1,d,3,1284,2521,0,1,1,new,old,female,22
EA_exp_2,38,1,45,47,1,185,2,d,2,2193,723,1,1,1,old,new,female,22
EA_exp_2,38,1,46,200,2,16,1,d,4,2461,570,0,1,1,new,old,female,22
EA_exp_2,38,1,47,191,2,87,1,j,3,3406,529,1,1,1,new,old,female,22
EA_exp_2,38,1,48,8,1,196,2,d,4,1719,1151,1,1,1,old,new,female,22
EA_exp_2,38,1,49,111,2,66,1,d,2,2621,495,0,1,1,new,old,female,22
EA_exp_2,38,1,50,10,7,146,8,d,1,1910,3366,1,4,4,old,new,female,22
EA_exp_2,38,1,51,20,1,105,2,d,2,1851,1372,1,1,1,old,new,female,22
EA_exp_2,38,1,52,48,7,134,8,d,2,6338,1055,1,4,4,old,new,female,22
EA_exp_2,38,1,53,126,2,53,1,d,1,8994,1076,0,1,1,new,old,female,22
EA_exp_2,38,1,54,45,1,172,2,d,2,2083,780,1,1,1,old,new,female,22
EA_exp_2,38,1,55,52,7,153,8,j,3,4331,1335,0,4,4,old,new,female,22
EA_exp_2,38,1,56,80,5,152,6,j,3,2429,343,0,3,3,old,new,female,22
EA_exp_2,38,1,57,120,6,36,5,d,3,1384,361,0,3,3,new,old,female,22
EA_exp_2,38,1,58,180,2,6,1,j,3,1592,98,1,1,1,new,old,female,22
EA_exp_2,38,1,59,90,1,141,2,d,4,1785,557,1,1,1,old,new,female,22
EA_exp_2,38,1,60,151,2,51,1,d,2,6160,14120,0,1,1,new,old,female,22
EA_exp_2,38,1,61,50,1,104,2,d,4,1761,547,1,1,1,old,new,female,22
EA_exp_2,38,1,62,150,2,57,1,j,3,1883,345,1,1,1,new,old,female,22
EA_exp_2,39,2,1,194,9,86,10,j,2,4234,2261,0,5,5,old,new,female,20
EA_exp_2,39,2,2,158,7,24,8,d,2,2678,1303,1,4,4,old,new,female,20
EA_exp_2,39,2,3,103,7,25,8,d,3,6816,1161,1,4,4,old,new,female,20
EA_exp_2,39,2,4,104,3,81,4,d,1,3432,1240,1,2,2,old,new,female,20
EA_exp_2,39,2,5,105,5,54,6,d,4,4292,737,1,3,3,old,new,female,20
EA_exp_2,39,2,6,68,4,119,3,j,2,3761,1812,1,2,2,new,old,female,20
EA_exp_2,39,2,7,26,6,157,5,j,4,2712,1190,1,3,3,new,old,female,20
EA_exp_2,39,2,8,71,12,182,11,d,4,1606,685,0,6,6,new,old,female,20
EA_exp_2,39,2,9,73,6,147,5,d,4,2925,1460,0,3,3,new,old,female,20
EA_exp_2,39,2,10,34,8,190,7,j,2,3791,616,1,4,4,new,old,female,20
EA_exp_2,39,2,11,165,5,91,6,d,2,5116,1130,1,3,3,old,new,female,20
EA_exp_2,39,2,12,7,8,134,7,d,2,4169,541,0,4,4,new,old,female,20
EA_exp_2,39,2,13,171,5,10,6,j,2,3218,590,0,3,3,old,new,female,20
EA_exp_2,39,2,14,3,6,144,5,d,3,3283,729,0,3,3,new,old,female,20
EA_exp_2,39,2,15,39,10,135,9,d,2,4664,986,0,5,5,new,old,female,20
EA_exp_2,39,2,16,85,8,199,7,d,1,3580,937,0,4,4,new,old,female,20
EA_exp_2,39,2,17,113,5,23,6,d,4,3599,778,1,3,3,old,new,female,20
EA_exp_2,39,2,18,11,6,180,5,j,1,5376,267,1,3,3,new,old,female,20
EA_exp_2,39,2,19,154,5,77,6,d,2,3165,728,1,3,3,old,new,female,20
EA_exp_2,39,2,20,200,5,44,6,d,2,2631,457,1,3,3,old,new,female,20
EA_exp_2,39,2,21,112,5,47,6,j,2,6693,658,0,3,3,old,new,female,20
EA_exp_2,39,2,22,111,7,37,8,j,1,2402,1919,0,4,4,old,new,female,20
EA_exp_2,39,2,23,120,5,29,6,j,2,3295,645,0,3,3,old,new,female,20
EA_exp_2,39,2,24,185,9,82,10,j,2,8105,446,0,5,5,old,new,female,20
EA_exp_2,39,2,25,76,6,139,5,d,3,3929,566,0,3,3,new,old,female,20
EA_exp_2,39,2,26,186,7,15,8,d,3,3323,945,1,4,4,old,new,female,20
EA_exp_2,39,2,27,8,6,173,5,d,3,2887,751,0,3,3,new,old,female,20
EA_exp_2,39,2,28,117,5,49,6,d,1,2509,819,1,3,3,old,new,female,20
EA_exp_2,39,2,29,132,7,38,8,j,2,3518,1149,0,4,4,old,new,female,20
EA_exp_2,39,2,30,129,5,48,6,d,2,3851,1484,1,3,3,old,new,female,20
EA_exp_2,39,2,31,21,8,196,7,j,2,2351,1033,1,4,4,new,old,female,20
EA_exp_2,39,2,32,137,7,69,8,d,3,2666,684,1,4,4,old,new,female,20
EA_exp_2,39,2,33,163,7,45,8,d,2,6943,513,1,4,4,old,new,female,20
EA_exp_2,39,2,34,184,5,93,6,d,2,6345,596,1,3,3,old,new,female,20
EA_exp_2,39,2,35,99,8,152,7,d,2,6436,451,0,4,4,new,old,female,20
EA_exp_2,39,2,36,16,8,125,7,j,2,2814,488,1,4,4,new,old,female,20
EA_exp_2,39,2,37,155,5,5,6,d,4,2351,1405,1,3,3,old,new,female,20
EA_exp_2,39,2,38,28,6,106,5,d,3,5441,465,0,3,3,new,old,female,20
EA_exp_2,39,2,39,115,5,1,6,d,2,4893,546,1,3,3,old,new,female,20
EA_exp_2,39,2,40,164,5,50,6,d,4,2090,510,1,3,3,old,new,female,20
EA_exp_2,39,2,41,174,5,41,6,j,2,4084,335,0,3,3,old,new,female,20
EA_exp_2,39,2,42,161,5,9,6,j,2,3132,331,0,3,3,old,new,female,20
EA_exp_2,39,2,43,101,5,42,6,d,2,6651,539,1,3,3,old,new,female,20
EA_exp_2,39,2,44,145,9,88,10,d,4,3265,569,1,5,5,old,new,female,20
EA_exp_2,39,2,45,87,6,159,5,d,2,5134,348,0,3,3,new,old,female,20
EA_exp_2,39,2,46,175,7,89,8,d,4,2585,734,1,4,4,old,new,female,20
EA_exp_2,39,2,47,35,8,127,7,d,1,1659,453,0,4,4,new,old,female,20
EA_exp_2,39,2,48,94,6,149,5,d,2,2750,460,0,3,3,new,old,female,20
EA_exp_2,39,2,49,84,6,141,5,d,2,1779,393,0,3,3,new,old,female,20
EA_exp_2,39,2,50,118,7,22,8,d,4,2356,754,1,4,4,old,new,female,20
EA_exp_2,39,2,51,60,6,126,5,d,2,3394,354,0,3,3,new,old,female,20
EA_exp_2,39,2,52,183,11,83,12,j,4,1454,992,0,6,6,old,new,female,20
EA_exp_2,39,2,53,191,5,32,6,d,1,5606,511,1,3,3,old,new,female,20
EA_exp_2,39,2,54,19,10,121,9,j,2,5800,617,1,5,5,new,old,female,20
EA_exp_2,39,2,55,146,5,100,6,d,2,1853,734,1,3,3,old,new,female,20
EA_exp_2,39,2,56,2,8,107,7,d,1,2557,561,0,4,4,new,old,female,20
EA_exp_2,39,2,57,193,5,43,6,j,1,2215,1128,0,3,3,old,new,female,20
EA_exp_2,39,2,58,66,6,108,5,d,2,2279,472,0,3,3,new,old,female,20
EA_exp_2,40,1,1,191,6,91,5,j,4,2840,1827,1,3,3,new,old,male,19
EA_exp_2,40,1,2,4,1,137,2,j,1,3477,903,0,1,1,old,new,male,19
EA_exp_2,40,1,3,152,4,60,3,j,4,1719,853,1,2,2,new,old,male,19
EA_exp_2,40,1,4,148,4,26,3,j,4,3481,655,1,2,2,new,old,male,19
EA_exp_2,40,1,5,83,3,168,4,j,4,1592,595,0,2,2,old,new,male,19
EA_exp_2,40,1,6,194,6,69,5,d,4,1520,646,0,3,3,new,old,male,19
EA_exp_2,40,1,7,154,6,48,5,d,2,3617,858,0,3,3,new,old,male,19
EA_exp_2,40,1,8,167,10,43,9,j,4,1728,890,1,5,5,new,old,male,19
EA_exp_2,40,1,9,11,5,166,6,d,3,2723,976,1,3,3,old,new,male,19
EA_exp_2,40,1,10,117,8,22,7,d,3,2887,636,0,4,4,new,old,male,19
EA_exp_2,40,1,11,75,3,119,4,j,3,2152,667,0,2,2,old,new,male,19
EA_exp_2,40,1,12,160,2,10,1,j,4,2331,643,1,1,1,new,old,male,19
EA_exp_2,40,1,13,116,4,55,3,d,3,2449,709,0,2,2,new,old,male,19
EA_exp_2,40,1,14,68,9,164,10,d,4,2016,808,1,5,5,old,new,male,19
EA_exp_2,40,1,15,36,1,186,2,j,4,1475,787,0,1,1,old,new,male,19
EA_exp_2,40,1,16,193,4,20,3,j,4,1569,796,1,2,2,new,old,male,19
EA_exp_2,40,1,17,37,3,118,4,d,4,2315,671,1,2,2,old,new,male,19
EA_exp_2,40,1,18,15,7,101,8,d,2,3224,913,1,4,4,old,new,male,19
EA_exp_2,40,1,19,32,3,157,4,d,3,2294,600,1,2,2,old,new,male,19
EA_exp_2,40,1,20,156,8,40,7,j,4,1444,837,1,4,4,new,old,male,19
EA_exp_2,40,1,21,50,7,196,8,j,4,1008,704,0,4,4,old,new,male,19
EA_exp_2,40,1,22,162,10,70,9,j,4,1969,813,1,5,5,new,old,male,19
EA_exp_2,40,1,23,144,8,33,7,j,4,2520,750,1,4,4,new,old,male,19
EA_exp_2,40,1,24,103,4,35,3,j,4,1939,1242,1,2,2,new,old,male,19
EA_exp_2,40,1,25,133,4,9,3,d,3,2309,491,0,2,2,new,old,male,19
EA_exp_2,40,1,26,123,2,65,1,j,4,1821,493,1,1,1,new,old,male,19
EA_exp_2,40,1,27,127,4,51,3,d,1,3349,746,0,2,2,new,old,male,19
EA_exp_2,40,1,28,115,6,63,5,j,2,2792,1300,1,3,3,new,old,male,19
EA_exp_2,40,1,29,169,6,16,5,j,3,2404,854,1,3,3,new,old,male,19
EA_exp_2,40,1,30,113,4,27,3,j,4,5521,1199,1,2,2,new,old,male,19
EA_exp_2,40,1,31,200,4,89,3,d,4,2780,718,0,2,2,new,old,male,19
EA_exp_2,40,1,32,19,3,150,4,d,4,1199,697,1,2,2,old,new,male,19
EA_exp_2,40,1,33,107,10,8,9,j,2,1351,694,1,5,5,new,old,male,19
EA_exp_2,40,1,34,24,5,109,6,d,3,1303,685,1,3,3,old,new,male,19
EA_exp_2,40,1,35,110,2,72,1,j,2,2280,653,1,1,1,new,old,male,19
EA_exp_2,40,1,36,199,10,95,9,d,3,1832,3456,0,5,5,new,old,male,19
EA_exp_2,40,1,37,71,5,163,6,d,3,2922,872,1,3,3,old,new,male,19
EA_exp_2,40,1,38,90,1,192,2,d,4,2062,857,1,1,1,old,new,male,19
EA_exp_2,40,1,39,189,6,73,5,j,4,1508,841,1,3,3,new,old,male,19
EA_exp_2,41,1,1,171,6,33,5,d,4,3032,1399,0,3,3,new,old,female,19
EA_exp_2,41,1,2,120,8,10,7,d,2,3310,786,0,4,4,new,old,female,19
EA_exp_2,41,1,3,92,7,197,8,j,3,3666,918,0,4,4,old,new,female,19
EA_exp_2,41,1,4,63,5,124,6,d,2,2767,522,1,3,3,old,new,female,19
EA_exp_2,41,1,5,89,7,158,8,j,3,4341,654,0,4,4,old,new,female,19
EA_exp_2,41,1,6,34,7,182,8,d,3,2270,1327,1,4,4,old,new,female,19
EA_exp_2,41,1,7,79,5,155,6,d,4,1513,676,1,3,3,old,new,female,19
EA_exp_2,41,1,8,115,8,45,7,d,2,3253,1007,0,4,4,new,old,female,19
EA_exp_2,41,1,9,17,7,191,8,j,1,3973,366,0,4,4,old,new,female,19
EA_exp_2,41,1,10,107,8,22,7,d,2,2606,751,0,4,4,new,old,female,19
EA_exp_2,41,1,11,72,1,176,2,d,3,2011,1015,1,1,1,old,new,female,19
EA_exp_2,41,1,12,143,6,36,5,d,1,4573,879,0,3,3,new,old,female,19
EA_exp_2,41,1,13,5,5,121,6,d,2,5921,773,1,3,3,old,new,female,19
EA_exp_2,41,1,14,71,7,194,8,d,2,4932,376,1,4,4,old,new,female,19
EA_exp_2,41,1,15,199,8,99,7,d,2,1721,427,0,4,4,new,old,female,19
EA_exp_2,41,1,16,26,5,193,6,j,3,6472,446,0,3,3,old,new,female,19
EA_exp_2,41,1,17,96,5,129,6,j,2,2059,225,0,3,3,old,new,female,19
EA_exp_2,41,1,18,93,9,196,10,d,1,1428,2150,1,5,5,old,new,female,19
EA_exp_2,41,1,19,43,5,132,6,d,2,1917,570,1,3,3,old,new,female,19
EA_exp_2,41,1,20,104,4,76,3,j,3,1391,306,1,2,2,new,old,female,19
EA_exp_2,41,1,21,139,4,15,3,d,1,4128,728,0,2,2,new,old,female,19
EA_exp_2,41,1,22,80,7,149,8,d,2,2441,783,1,4,4,old,new,female,19
EA_exp_2,41,1,23,77,5,103,6,d,2,2349,1065,1,3,3,old,new,female,19
EA_exp_2,41,1,24,138,6,4,5,d,1,2877,993,0,3,3,new,old,female,19
EA_exp_2,41,1,25,32,3,116,4,d,1,2345,419,1,2,2,old,new,female,19
EA_exp_2,41,1,26,135,4,20,3,j,1,2082,310,1,2,2,new,old,female,19
EA_exp_2,41,1,27,125,8,1,7,d,1,7184,273,0,4,4,new,old,female,19
EA_exp_2,41,1,28,57,7,166,8,d,2,4194,1013,1,4,4,old,new,female,19
EA_exp_2,41,1,29,7,7,178,8,j,2,4231,1066,0,4,4,old,new,female,19
EA_exp_2,41,1,30,52,7,170,8,j,2,3983,583,0,4,4,old,new,female,19
EA_exp_2,41,1,31,70,9,152,10,d,3,1981,616,1,5,5,old,new,female,19
EA_exp_2,41,1,32,174,8,9,7,d,2,2921,1072,0,4,4,new,old,female,19
EA_exp_2,41,1,33,111,10,82,9,d,1,4482,537,0,5,5,new,old,female,19
EA_exp_2,41,1,34,55,5,137,6,d,2,1699,726,1,3,3,old,new,female,19
EA_exp_2,41,1,35,181,6,78,5,j,2,1816,599,1,3,3,new,old,female,19
EA_exp_2,41,1,36,75,7,148,8,d,3,1854,957,1,4,4,old,new,female,19
EA_exp_2,41,1,37,29,7,192,8,d,2,2565,646,1,4,4,old,new,female,19
EA_exp_2,41,1,38,140,6,13,5,d,1,5584,1027,0,3,3,new,old,female,19
EA_exp_2,42,2,1,190,7,82,8,d,3,5933,2836,1,4,4,old,new,female,20
EA_exp_2,42,2,2,183,11,36,12,d,4,1979,475,1,6,6,old,new,female,20
EA_exp_2,42,2,3,139,5,6,6,d,1,5270,588,1,3,3,old,new,female,20
EA_exp_2,42,2,4,41,4,141,3,j,4,3454,369,1,2,2,new,old,female,20
EA_exp_2,42,2,5,45,8,118,7,j,2,2348,634,1,4,4,new,old,female,20
EA_exp_2,42,2,6,134,3,35,4,j,2,3344,753,0,2,2,old,new,female,20
EA_exp_2,42,2,7,154,5,29,6,d,1,4337,1389,1,3,3,old,new,female,20
EA_exp_2,42,2,8,93,4,117,3,j,1,2992,660,1,2,2,new,old,female,20
EA_exp_2,42,2,9,83,8,194,7,d,2,2777,962,0,4,4,new,old,female,20
EA_exp_2,42,2,10,86,10,178,9,j,3,2148,300,1,5,5,new,old,female,20
EA_exp_2,42,2,11,108,9,40,10,d,2,4635,654,1,5,5,old,new,female,20
EA_exp_2,42,2,12,106,3,5,4,d,2,3074,575,1,2,2,old,new,female,20
EA_exp_2,42,2,13,9,4,132,3,d,1,2374,432,0,2,2,new,old,female,20
EA_exp_2,42,2,14,169,7,100,8,d,3,2172,432,1,4,4,old,new,female,20
EA_exp_2,42,2,15,18,4,159,3,j,1,3366,527,1,2,2,new,old,female,20
EA_exp_2,42,2,16,73,6,130,5,j,2,3318,1164,1,3,3,new,old,female,20
EA_exp_2,42,2,17,77,8,107,7,j,2,3274,673,1,4,4,new,old,female,20
EA_exp_2,42,2,18,192,3,46,4,d,2,2277,610,1,2,2,old,new,female,20
EA_exp_2,42,2,19,24,8,173,7,d,2,2342,851,0,4,4,new,old,female,20
EA_exp_2,42,2,20,50,4,138,3,d,1,3131,618,0,2,2,new,old,female,20
EA_exp_2,42,2,21,157,3,1,4,d,3,3544,2346,1,2,2,old,new,female,20
EA_exp_2,42,2,22,153,3,67,4,d,1,3209,451,1,2,2,old,new,female,20
EA_exp_2,42,2,23,170,7,72,8,d,3,3484,460,1,4,4,old,new,female,20
EA_exp_2,42,2,24,19,4,200,3,d,1,3703,558,0,2,2,new,old,female,20
EA_exp_2,42,2,25,87,8,187,7,j,3,2285,433,1,4,4,new,old,female,20
EA_exp_2,42,2,26,165,3,53,4,d,2,3132,410,1,2,2,old,new,female,20
EA_exp_2,42,2,27,3,6,125,5,j,2,3846,342,1,3,3,new,old,female,20
EA_exp_2,42,2,28,78,4,127,3,d,3,2756,704,0,2,2,new,old,female,20
EA_exp_2,42,2,29,161,5,79,6,d,2,2463,473,1,3,3,old,new,female,20
EA_exp_2,42,2,30,131,3,32,4,d,1,3152,831,1,2,2,old,new,female,20
EA_exp_2,42,2,31,66,4,163,3,j,2,5574,403,1,2,2,new,old,female,20
EA_exp_2,42,2,32,12,4,135,3,j,2,2035,442,1,2,2,new,old,female,20
EA_exp_2,43,2,1,101,5,16,6,d,3,2391,1070,1,3,3,old,new,female,20
EA_exp_2,43,2,2,40,6,115,5,d,3,4577,916,0,3,3,new,old,female,20
EA_exp_2,43,2,3,76,6,183,5,j,3,1035,316,1,3,3,new,old,female,20
EA_exp_2,43,2,4,108,5,86,6,d,3,1486,331,1,3,3,old,new,female,20
EA_exp_2,43,2,5,123,9,94,10,d,3,842,356,1,5,5,old,new,female,20
EA_exp_2,43,2,6,146,7,91,8,j,3,2468,313,0,4,4,old,new,female,20
EA_exp_2,43,2,7,90,6,135,5,d,3,971,397,0,3,3,new,old,female,20
EA_exp_2,43,2,8,114,5,69,6,d,3,1193,373,1,3,3,old,new,female,20
EA_exp_2,43,2,9,173,9,19,10,j,3,850,219,0,5,5,old,new,female,20
EA_exp_2,43,2,10,100,8,191,7,j,3,1310,292,1,4,4,new,old,female,20
EA_exp_2,43,2,11,171,5,18,6,d,3,993,327,1,3,3,old,new,female,20
EA_exp_2,43,2,12,112,5,73,6,j,3,679,340,0,3,3,old,new,female,20
EA_exp_2,43,2,13,96,6,143,5,j,3,981,360,1,3,3,new,old,female,20
EA_exp_2,43,2,14,121,5,56,6,j,3,789,369,0,3,3,old,new,female,20
EA_exp_2,43,2,15,133,5,74,6,d,3,1022,543,1,3,3,old,new,female,20
EA_exp_2,43,2,16,189,5,3,6,d,3,884,286,1,3,3,old,new,female,20
EA_exp_2,43,2,17,142,5,75,6,j,3,671,285,0,3,3,old,new,female,20
EA_exp_2,43,2,18,119,5,99,6,j,3,783,330,0,3,3,old,new,female,20
EA_exp_2,43,2,19,144,5,53,6,j,3,1067,282,0,3,3,old,new,female,20
EA_exp_2,43,2,20,109,5,67,6,d,3,876,322,1,3,3,old,new,female,20
EA_exp_2,43,2,21,154,5,44,6,j,3,755,237,0,3,3,old,new,female,20
EA_exp_2,43,2,22,20,6,177,5,d,3,608,322,0,3,3,new,old,female,20
EA_exp_2,43,2,23,6,6,153,5,j,3,721,239,1,3,3,new,old,female,20
EA_exp_2,43,2,24,140,5,60,6,j,3,482,218,0,3,3,old,new,female,20
EA_exp_2,43,2,25,79,6,148,5,j,3,1004,224,1,3,3,new,old,female,20
EA_exp_2,43,2,26,59,8,165,7,d,3,514,280,0,4,4,new,old,female,20
EA_exp_2,43,2,27,49,6,164,5,d,3,1272,225,0,3,3,new,old,female,20
EA_exp_2,43,2,28,29,10,184,9,j,3,836,206,1,5,5,new,old,female,20
EA_exp_2,43,2,29,156,5,63,6,d,3,940,647,1,3,3,old,new,female,20
EA_exp_2,43,2,30,139,5,70,6,j,3,746,230,0,3,3,old,new,female,20
EA_exp_2,43,2,31,22,6,175,5,d,3,602,443,0,3,3,new,old,female,20
EA_exp_2,43,2,32,125,5,98,6,d,3,682,549,1,3,3,old,new,female,20
EA_exp_2,43,2,33,102,5,78,6,d,3,510,385,1,3,3,old,new,female,20
EA_exp_2,43,2,34,105,5,55,6,d,3,1039,383,1,3,3,old,new,female,20
EA_exp_2,43,2,35,127,5,51,6,d,3,925,354,1,3,3,old,new,female,20
EA_exp_2,43,2,36,149,5,5,6,j,3,968,899,0,3,3,old,new,female,20
EA_exp_2,43,2,37,150,5,87,6,d,3,1355,368,1,3,3,old,new,female,20
EA_exp_2,43,2,38,169,7,28,8,d,3,637,414,1,4,4,old,new,female,20
EA_exp_2,43,2,39,32,6,197,5,d,3,1094,344,0,3,3,new,old,female,20
EA_exp_2,43,2,40,97,6,162,5,d,3,1335,348,0,3,3,new,old,female,20
EA_exp_2,43,2,41,107,5,30,6,d,3,889,385,1,3,3,old,new,female,20
EA_exp_2,43,2,42,52,6,163,5,j,3,848,279,1,3,3,new,old,female,20
EA_exp_2,43,2,43,35,6,196,5,j,3,520,271,1,3,3,new,old,female,20
EA_exp_2,43,2,44,161,7,27,8,j,3,338,237,0,4,4,old,new,female,20
EA_exp_2,43,2,45,57,6,141,5,j,3,303,1359,1,3,3,new,old,female,20
EA_exp_2,43,2,46,198,5,62,6,d,3,1154,352,1,3,3,old,new,female,20
EA_exp_2,43,2,47,187,9,95,10,d,3,528,371,1,5,5,old,new,female,20
EA_exp_2,43,2,48,158,5,61,6,j,3,945,278,0,3,3,old,new,female,20
EA_exp_2,43,2,49,88,6,132,5,j,3,838,271,1,3,3,new,old,female,20
EA_exp_2,43,2,50,188,5,21,6,j,3,674,304,0,3,3,old,new,female,20
EA_exp_2,43,2,51,72,6,110,5,j,3,349,205,1,3,3,new,old,female,20
EA_exp_2,43,2,52,46,6,182,5,j,3,325,240,1,3,3,new,old,female,20
EA_exp_2,43,2,53,4,6,176,5,j,3,273,322,1,3,3,new,old,female,20
EA_exp_2,43,2,54,39,8,137,7,j,3,513,246,1,4,4,new,old,female,20
EA_exp_2,43,2,55,66,6,106,5,j,3,327,263,1,3,3,new,old,female,20
EA_exp_2,43,2,56,10,6,147,5,j,3,311,278,1,3,3,new,old,female,20
EA_exp_2,43,2,57,195,5,13,6,j,3,855,287,0,3,3,old,new,female,20
EA_exp_2,43,2,58,47,6,103,5,j,3,463,345,1,3,3,new,old,female,20
EA_exp_2,43,2,59,84,8,124,7,j,3,520,268,1,4,4,new,old,female,20
EA_exp_2,43,2,60,194,7,15,8,d,3,398,314,1,4,4,old,new,female,20
EA_exp_2,43,2,61,113,5,9,6,d,3,473,672,1,3,3,old,new,female,20
EA_exp_2,43,2,62,48,6,174,5,j,3,449,299,1,3,3,new,old,female,20
EA_exp_2,43,2,63,24,6,159,5,d,3,921,304,0,3,3,new,old,female,20
EA_exp_2,43,2,64,168,5,2,6,d,3,797,844,1,3,3,old,new,female,20
EA_exp_2,43,2,65,136,5,11,6,d,3,1537,322,1,3,3,old,new,female,20
EA_exp_2,43,2,66,38,6,193,5,d,3,1058,338,0,3,3,new,old,female,20
EA_exp_2,43,2,67,157,5,41,6,j,3,784,635,0,3,3,old,new,female,20
EA_exp_2,43,2,68,7,6,190,5,j,3,929,228,1,3,3,new,old,female,20
EA_exp_2,43,2,69,36,6,178,5,j,3,453,191,1,3,3,new,old,female,20
EA_exp_2,43,2,70,83,6,138,5,j,3,295,210,1,3,3,new,old,female,20
EA_exp_2,43,2,71,111,7,65,8,d,3,471,287,1,4,4,old,new,female,20
EA_exp_2,43,2,72,25,6,129,5,d,3,383,314,0,3,3,new,old,female,20
EA_exp_2,43,2,73,23,6,130,5,d,3,332,312,0,3,3,new,old,female,20
EA_exp_2,43,2,74,181,5,42,6,d,3,407,513,1,3,3,old,new,female,20
EA_exp_2,43,2,75,77,6,104,5,d,3,677,393,0,3,3,new,old,female,20
EA_exp_2,43,2,76,151,5,26,6,j,3,758,193,0,3,3,old,new,female,20
EA_exp_2,43,2,77,93,6,120,5,j,3,390,194,1,3,3,new,old,female,20
EA_exp_2,43,2,78,126,5,64,6,d,3,277,405,1,3,3,old,new,female,20
EA_exp_2,43,2,79,33,6,167,5,d,3,786,333,0,3,3,new,old,female,20
EA_exp_2,43,2,80,166,5,8,6,d,3,366,392,1,3,3,old,new,female,20
EA_exp_2,43,2,81,180,7,85,8,d,3,579,375,1,4,4,old,new,female,20
EA_exp_2,44,1,1,30,5,153,6,d,3,3132,1939,1,3,3,old,new,female,20
EA_exp_2,44,1,2,27,7,184,8,j,2,3362,1526,0,4,4,old,new,female,20
EA_exp_2,44,1,3,152,4,98,3,d,1,4149,1114,0,2,2,new,old,female,20
EA_exp_2,44,1,4,181,6,9,5,j,2,2026,995,1,3,3,new,old,female,20
EA_exp_2,44,1,5,24,5,108,6,j,3,2170,748,0,3,3,old,new,female,20
EA_exp_2,44,1,6,67,11,175,12,d,3,7307,1168,1,6,6,old,new,female,20
EA_exp_2,44,1,7,166,8,51,7,j,3,4684,2383,1,4,4,new,old,female,20
EA_exp_2,44,1,8,191,6,75,5,j,4,3339,1392,1,3,3,new,old,female,20
EA_exp_2,44,1,9,195,2,28,1,j,3,4070,2667,1,1,1,new,old,female,20
EA_exp_2,44,1,10,91,3,130,4,d,2,3851,2463,1,2,2,old,new,female,20
EA_exp_2,44,1,11,127,8,32,7,j,3,3834,927,1,4,4,new,old,female,20
EA_exp_2,44,1,12,10,3,154,4,d,2,4431,1257,1,2,2,old,new,female,20
EA_exp_2,44,1,13,115,10,77,9,j,3,2131,904,1,5,5,new,old,female,20
EA_exp_2,44,1,14,4,3,164,4,d,2,5921,878,1,2,2,old,new,female,20
EA_exp_2,44,1,15,11,9,134,10,d,4,3015,712,1,5,5,old,new,female,20
EA_exp_2,44,1,16,57,5,105,6,d,3,4925,399,1,3,3,old,new,female,20
EA_exp_2,44,1,17,44,9,104,10,d,4,1804,636,1,5,5,old,new,female,20
EA_exp_2,44,1,18,81,5,109,6,d,2,3792,1123,1,3,3,old,new,female,20
EA_exp_2,44,1,19,37,3,172,4,d,2,2353,1071,1,2,2,old,new,female,20
EA_exp_2,44,1,20,177,4,7,3,d,2,2810,761,0,2,2,new,old,female,20
EA_exp_2,44,1,21,18,7,128,8,d,3,4696,951,1,4,4,old,new,female,20
EA_exp_2,44,1,22,124,4,19,3,j,2,6796,823,1,2,2,new,old,female,20
