ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,do,dn,g1,g2,g3,g4,g5,g6,chk_sumg,ro1,ro2,ro3,ro4,ro5,ro6,rn1,rn2,rn3,rn4,rn5,rn6,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,ChiSq,G,df,pG
23,100,100,0.34,0.28,0.06,9,18,45,5,10,13,6,12,48,2,5,27,1.5547735945968528,0.9153650878428139,-0.4124631294414046,-0.4676987991145081,-0.612812991016627,1.3407550336902165,0.612812991016627,-0.5828415072712162,-0.7388468491852137,-1.1263911290388005,TRUE,0.9391802764817507,0.2883198346667515,23,0.15832570545847985,0.020093815125320144,0.07132303511000973,0.16468121852860376,0.5105398025297742,0.03843534438947153,0.08236001441962129,0.13266058502251965,1,0,0,0,0,0,1,1,0,0,0,0,0,-290.45542390530636,0,144,NA,200,100,100,7,594.9108478106127,617.999069376449,21,0,0.3716530581803074,0.24836304695384653,0.08998369835365262,0.16137214456887755,0.5002811101236234,0.037663031685031476,0.08070508751615472,0.12999492775266033,0.06003076526077751,0.1386079484293005,0.4297082281296146,0.03235004137446882,0.06932030703506417,0.26998270977077443,8.998369835365262,16.137214456887754,50.028111012362345,3.7663031685031476,8.070508751615472,12.999492775266033,6.003076526077751,13.86079484293005,42.970822812961465,3.235004137446882,6.932030703506417,26.998270977077443,0.6116525298079422,0.5,0.5,0.5,0.5,0.7932145276875404,3.4341636475654975,3.4969163328615047,3,0.3211622823749398
24,100,100,0.48,0.2,0.27999999999999997,80,0,0,0,0,20,52,0,0,0,0,48,-0.050153583464733656,-0.050153583464733656,-0.050153583464733656,-0.050153583464733656,-0.050153583464733656,-0.8416212335729142,-0.8416212335729142,-0.8416212335729142,-0.8416212335729142,-0.8416212335729142,TRUE,NA,-0.05015358346473364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,100,100,0.61,0.15,0.45999999999999996,7,74,4,1,10,4,1,37,1,0,14,47,2.3263478740408408,0.3054807880993974,0.27931903444745404,0.27931903444745404,-0.0752698620998299,1.4757910281791708,-0.8778962950512285,-1.0364333894937894,-1.080319340814956,-1.7506860712521695,TRUE,0.7753323904939671,1.130036057467764,25,0.44660700497645184,0.052868612821696664,0.018069295545767555,0.7397334775746056,0.03331640065900946,0.006672203393187815,0.15995726884616993,0.042251353981259676,1,0,0,0,0,0,1,1,0,0,0,0,0,-206.65405333772372,0,156,NA,200,100,100,7,427.30810667544745,450.3963282412837,42,0,0.5622001910016726,0.1978375866932835,0.06998260977729423,0.7006247947574665,0.03155500877195577,0.006319453255325757,0.15150054993152573,0.04001758350643201,0.009999421580037965,0.40936332467419567,0.018437062744093756,0.0036923506191624852,0.08851923208256886,0.46998860829994127,6.998260977729423,70.06247947574666,3.1555008771955775,0.6319453255325758,15.150054993152573,4.001758350643201,0.9999421580037965,40.93633246741957,1.8437062744093755,0.3692350619162485,8.851923208256887,46.99886082999413,0.8777267880544933,0.5,0.5,0.5,0.5,0.975125351007904,6.170957236627504,6.732225124646909,3,0.08094053082235508
26,100,100,0.72,0.14,0.58,6,29,51,13,1,0,0,6,22,31,26,15,Inf,1.5547735945968528,0.5828415072712162,-0.22754497664114945,-1.0364333894937894,1.5547735945968528,0.3853204664075676,-1.080319340814956,-2.3263478740408408,-Inf,NA,NA,NA,26,0.15324120808754985,0.05914994536096022,8.750562522152656e-4,0.2006870490095445,0.41336049821574217,0.2425643870826669,0.14251300843993886,9.998922800846799e-10,1,0,0,0,0,0,1,1,0,0,0,0,0,-300.5206801083539,0,934,NA,200,100,100,7,615.0413602167077,638.129581782544,2,0,0.4793088791597318,0.3623000895584515,0.059973242083669186,0.18881642102597762,0.3889102473319017,0.22821671684021236,0.1340833717774904,9.407487063508252e-10,7.409615749812347e-4,0.16993352317179658,0.3500166360934904,0.20539352736710295,0.12067414285841145,0.15324120893421742,5.997324208366918,18.881642102597763,38.89102473319017,22.821671684021236,13.408337177749042,9.407487063508252e-8,0.07409615749812347,16.993352317179657,35.00166360934904,20.539352736710295,12.067414285841146,15.32412089342174,0.9931361329310797,0.5,0.5,0.5,0.5,0.9999999972374677,58.264189579298886,64.58916969006954,3,6.139533326177116e-14
27,100,100,0.6,0.26,0.33999999999999997,1,15,58,23,3,0,0,4,36,33,14,13,Inf,1.7506860712521695,0.2533471031357998,-0.612812991016627,-1.1263911290388005,2.3263478740408408,0.9944578832097528,-0.6433454053929168,-1.8807936081512509,-Inf,NA,NA,NA,27,0.13275871388628502,0.009894758653298743,8.447949022708897e-6,0.10585610381444356,0.5045555780297678,0.29500134569387493,0.09457852124147288,3.2714180253634595e-9,1,0,0,0,0,0,1,1,0,0,0,0,0,-259.6673850602738,0,800,NA,200,100,100,7,533.3347701205475,556.4229916863839,9,0,0.4706184615684148,0.38572507141488643,0.009903123011904756,0.1048086832152211,0.4995631223579876,0.2920823785758357,0.09364268960000262,3.239048133548437e-9,7.326410175477166e-6,0.09180278361502496,0.4375714284063847,0.25583734644483275,0.08202239840018825,0.1327587167233938,0.9903123011904756,10.480868321522111,49.95631223579876,29.20823785758357,9.364268960000262,3.2390481335484367e-7,7.326410175477166e-4,9.180278361502497,43.757142840638465,25.583734644483275,8.202239840018825,13.27587167233938,0.9995776908660047,0.5,0.5,0.5,0.5,0.9999999893147928,19.440771427486922,20.799504684325424,3,1.158668979671651e-4
28,100,100,0.5,0.12,0.38,12,41,35,3,7,2,5,19,26,5,21,24,1.6448536269514715,0.7063025628400875,0,-0.125661346855074,-0.7063025628400875,1.17498679206609,-0.0752698620998299,-1.17498679206609,-1.3407550336902165,-2.0537489106318225,TRUE,0.7142239729251872,0.799477582654155,28,0.22347846400232085,0.05940825434916884,0.06442869239821632,0.34943060911669077,0.3551813819876669,0.0465792086408305,0.1631107561161842,0.021269351740411224,1,0,0,0,0,0,1,1,0,0,0,0,0,-307.2535996267245,0,352,NA,200,100,100,7,628.507199253449,651.5954208192853,3,0,0.4028233472018762,0.21723842667863666,0.12000935060200757,0.3286715466129014,0.3340806761064543,0.04381201916651303,0.1534206308297487,0.020005776682374937,0.05003026718338493,0.2713403933158973,0.2758059922988415,0.03616975863933407,0.1266590148770822,0.2399945736854599,12.000935060200757,32.86715466129014,33.40806761064543,4.381201916651303,15.34206308297487,2.0005776682374936,5.003026718338493,27.134039331589733,27.58059922988415,3.6169758639334066,12.66590148770822,23.99945736854599,0.7475151063277857,0.5,0.5,0.5,0.5,0.9655906601772062,15.601193660428406,15.986148443368458,3,0.0011414234418902769
29,100,100,0.59,0.04,0.5499999999999999,18,55,23,4,0,0,7,17,17,25,14,20,1.4757910281791708,0.7063025628400875,0.2275449766411493,-0.4124631294414046,-0.8416212335729142,0.9153650878428139,-0.612812991016627,-1.7506860712521695,-Inf,-Inf,FALSE,NA,NA,29,0.20090966323184284,0.09654107789654562,0.08923737910715156,0.4232936637515737,0.23576247401457198,0.17047864016596215,0.08122783481125308,8.149487640274344e-9,1,0,0,0,0,0,1,1,0,0,0,0,0,-312.58000692606345,0,404,NA,200,100,100,7,639.1600138521269,662.2482354179632,10,0,0.40204588160028826,0.22740646793210229,0.17716338423603006,0.38242843718621883,0.21300171064564888,0.15402044848600283,0.07338601208337216,7.362727319177683e-9,0.07130872732304146,0.3382498763190721,0.18839551475759825,0.1362278339819962,0.06490837787427246,0.20090966974401966,17.716338423603005,38.242843718621884,21.30017106456489,15.402044848600283,7.338601208337216,7.362727319177683e-7,7.130872732304145,33.82498763190721,18.839551475759826,13.62278339819962,6.490837787427246,20.090966974401965,0.7724634052144955,0.5,0.5,0.5,0.5,0.9999999837932717,42.66412727076189,57.842998835818094,3,1.6979750938617144e-12
30,100,100,0.76,0.35,0.41000000000000003,13,15,37,21,7,7,4,3,17,18,12,46,1.7506860712521695,1.4757910281791708,0.7063025628400875,0.20189347914185077,-0.10043372051146975,1.1263911290388005,0.5828415072712162,-0.3853204664075676,-1.080319340814956,-1.4757910281791702,TRUE,0.7261423240419326,0.9857981369741042,30,0.4162848057144926,0.0660041949235398,0.06849410282944832,0.11858903986862712,0.35578241791487897,0.25698754277432784,0.12521556955415972,0.0749313270585581,1,0,0,0,0,0,1,1,0,0,0,0,0,-312.76676699114563,0,148,NA,200,100,100,7,639.5335339822913,662.6217555481276,12,5.684341886080802e-14,0.6831211238158985,0.42696164874347997,0.12997739963872024,0.11076166576534283,0.332299285852457,0.24002528690812958,0.1169508166938449,0.06998554514150551,0.039981048540502946,0.06922222444704747,0.20767560319655118,0.15000753345947193,0.07309023050987681,0.46002335984654974,12.997739963872023,11.076166576534282,33.2299285852457,24.00252869081296,11.69508166938449,6.998554514150551,3.9981048540502946,6.9222224447047465,20.767560319655118,15.000753345947192,7.3090230509876815,46.00233598465498,0.7539064295292963,0.5,0.5,0.5,0.5,0.9524605074983072,10.594500026029136,10.896434682775903,3,0.012299278860498641
31,100,100,0.71,0.22,0.49,13,31,34,6,12,4,1,8,20,9,10,52,2.3263478740408408,1.3407550336902165,0.5533847195556728,0.3054807880993974,0.050153583464733656,1.1263911290388005,0.1509692154967774,-0.7721932141886849,-0.9944578832097528,-1.7506860712521695,TRUE,0.8209423106658343,1.2830027497355543,31,0.49737543873125584,0.11235514912787556,0.01989258964712053,0.2804977398048157,0.38843805698292316,0.10789627704573701,0.15823169839704115,0.04504363812236245,1,0,0,0,0,0,1,1,0,0,0,0,0,-294.8308866560068,0,144,NA,200,100,100,7,603.6617733120136,626.7499948778499,29,0,0.6537779344787219,0.27620988051866757,0.13001270389865421,0.24898237441901358,0.3447950411636646,0.09577357474792064,0.14045355232688456,0.03998275344386235,0.009998504143883117,0.14098505340626982,0.19523850797112519,0.05423131891264443,0.07953113798562104,0.5200154775804563,13.001270389865422,24.898237441901358,34.47950411636646,9.577357474792064,14.045355232688456,3.998275344386235,0.9998504143883117,14.098505340626982,19.52385079711252,5.423131891264443,7.9531137985621045,52.00154775804563,0.932092963836277,0.5,0.5,0.5,0.5,0.978231379809558,8.671656558999594,8.842779270801195,3,0.0314559285377477
32,100,100,0.83,0.18,0.6499999999999999,8,48,26,16,2,0,0,8,9,37,33,13,Inf,1.4050715603096327,0.9541652531461942,-0.10043372051146975,-1.1263911290388005,1.4050715603096327,-0.15096921549677725,-0.9153650878428141,-2.0537489106318225,-Inf,NA,NA,NA,32,0.12909696020216477,0.07810724081754303,3.282103440315272e-4,0.31432665075283633,0.19153124443629577,0.30027051968301904,0.19354329691515695,7.786866040859763e-8,1,0,0,0,0,0,1,1,0,0,0,0,0,-310.3838951081781,0,908,NA,200,100,100,7,634.7677902163562,657.8560117821925,22,0,0.55916098198774,0.45524345369266644,0.07840981555719448,0.2897754633471128,0.1765712674030263,0.2768172178917287,0.17842616401438355,7.178655419792382e-8,2.858393863101503e-4,0.2737480356301177,0.1668051429958322,0.261506508353617,0.1685574456159052,0.12909702801821782,7.8409815557194475,28.977546334711278,17.65712674030263,27.68172178917287,17.842616401438356,7.178655419792382e-6,0.028583938631015028,27.374803563011767,16.680514299583223,26.1506508353617,16.85574456159052,12.909702801821782,0.9980705557237872,0.5,0.5,0.5,0.5,0.9999997373446388,72.64285445134064,82.00974029157396,3,0
33,100,100,0.78,0.33,0.45,0,16,51,26,7,0,0,0,22,39,29,10,Inf,Inf,0.7721932141886849,-0.27931903444745404,-1.2815515655446008,Inf,0.9944578832097528,-0.4399131656732338,-1.4757910281791702,-Inf,NA,NA,NA,33,0.09990928242141471,2.575411127803061e-25,1.792540158203532e-61,0.0840978142784643,0.3845639225571926,0.3418372865680762,0.1895009738223806,2.773886342843923e-9,1,0,0,0,0,0,1,1,0,0,0,0,0,-271.53612834488655,0,409,NA,200,100,100,7,557.0722566897731,580.1604782556094,20,0,0.5781619209899675,0.5313382631643432,2.575411127803061e-25,0.0840978142784643,0.3845639225571926,0.3418372865680762,0.1895009738223806,2.773886342843923e-9,1.613448757285848e-61,0.07569566200069353,0.34614241700933895,0.3076845685621762,0.17056806750962725,0.09990928491816406,2.5754111278030612e-23,8.40978142784643,38.45639225571926,34.183728656807624,18.95009738223806,2.773886342843923e-7,1.613448757285848e-59,7.569566200069352,34.614241700933896,30.768456856217618,17.056806750962725,9.990928491816407,1,0.5,0.5,0.5,0.5,0.9999999875049183,35.5987921010091,50.55553435295696,3,6.083855641492164e-11
34,100,100,0.74,0.11,0.63,9,29,51,9,2,0,2,3,21,29,17,28,2.053748910631822,1.6448536269514715,0.6433454053929168,-0.125661346855074,-0.5828415072712162,1.3407550336902165,0.3054807880993974,-1.2265281200366105,-2.0537489106318225,-Inf,FALSE,NA,NA,34,0.27987049384210894,0.06405776960155005,0.027523749327383815,0.19608156590405396,0.4298991017831905,0.2336627528032254,0.11283283018089797,1.2484457911909885e-12,1,0,0,0,0,0,1,1,0,0,0,0,0,-303.81511705962606,0,298,NA,200,100,100,7,621.6302341192521,644.7184556850884,15,0,0.5293921869032554,0.3242998487625401,0.08981840893594949,0.1835210181322609,0.40236072416924956,0.21869483801969244,0.10560501074167919,1.1684731383388514e-12,0.019820664010742492,0.14120412122115233,0.3095830278648499,0.16826744278368008,0.08125425027656724,0.279870493843008,8.98184089359495,18.352101813226092,40.236072416924955,21.869483801969245,10.560501074167918,1.1684731383388513e-10,1.9820664010742493,14.120412122115233,30.958302786484992,16.826744278368007,8.125425027656725,27.9870493843008,0.8565959938526098,0.5,0.5,0.5,0.5,0.9999999999983938,54.03078144914887,59.25427515302643,3,8.483214131160821e-13
35,100,100,0.77,0.33,0.44,10,26,31,28,3,2,1,1,21,22,32,23,2.3263478740408408,2.053748910631822,0.7388468491852137,0.12566134685507413,-0.7388468491852137,1.2815515655446008,0.35845879325119373,-0.4399131656732338,-1.6448536269514726,-2.0537489106318225,TRUE,0.9103873915061247,1.3560731789470912,35,0.21271028309896603,0.08840569136414264,0.012709023321022672,0.15891170638664015,0.30608169233972216,0.2943195149008668,0.20603556572615067,0.02194249732559761,1,0,0,0,0,0,1,1,0,0,0,0,0,-323.25164495560466,0,141,NA,200,100,100,7,660.5032899112093,683.5915114770456,22,0,0.6239097953833761,0.4761234994758969,0.09999116469190729,0.14486300711767358,0.2790223287145222,0.26829999470409654,0.18782084909252805,0.020002655679272303,0.010005683372496578,0.12510955233339816,0.24097496891072925,0.23171472756475306,0.16220968221208554,0.22998538560653747,9.99911646919073,14.486300711767358,27.90223287145222,26.829999470409653,18.782084909252806,2.0002655679272303,1.0005683372496579,12.510955233339816,24.097496891072925,23.171472756475307,16.220968221208555,22.99853856065375,0.9420675148476279,0.5,0.5,0.5,0.5,0.9624430429307235,49.204685503075765,58.698501099182664,3,1.1149969836310447e-12
36,100,100,0.71,0.13,0.58,53,28,6,9,3,1,13,11,5,7,15,49,1.1263911290388005,0.7063025628400875,0.5533847195556728,0.35845879325119373,-0.025068908258711057,-0.0752698620998299,-0.8778962950512285,-1.1263911290388005,-1.7506860712521695,-2.3263478740408408,TRUE,0.49338060043496174,1.1514021949697362,36,0.4817793534395318,0.3727083792917783,0.2507598816880751,0.34044960199391006,0.09602507939334962,0.13968361623415818,0.15713394285206017,0.015947877838446867,1,0,0,0,0,0,1,1,0,0,0,0,0,-278.7640002709248,0,134,NA,200,100,100,7,571.5280005418496,594.6162221076859,19,0,0.6438608603843992,0.19619513782998835,0.5300079518844929,0.21356118260422888,0.06023572768128995,0.08762236201391035,0.09856880567994192,0.010003970136136067,0.1299489480198208,0.17642801286653811,0.04976217872924193,0.07238693391876976,0.08143005346139028,0.49004387300423913,53.00079518844929,21.35611826042289,6.023572768128995,8.762236201391035,9.856880567994192,1.0003970136136067,12.99489480198208,17.64280128665381,4.976217872924193,7.238693391876976,8.143005346139027,49.004387300423915,0.8516064032309126,0.5,0.5,0.5,0.5,0.9915675717828679,15.126592916454495,15.97654706233381,3,0.001146608400142357
37,100,100,0.65,0.14,0.51,7,21,58,9,5,0,0,10,25,16,16,33,Inf,1.2815515655446008,0.3853204664075676,-0.025068908258711057,-0.4399131656732338,1.4757910281791708,0.5828415072712162,-1.080319340814956,-1.6448536269514726,-Inf,NA,NA,NA,37,0.33100934327227327,0.06882807553655254,7.959425349708534e-4,0.19274963613302062,0.519343155424729,0.15618547516690848,0.13092577561427476,1.51260962644173e-8,1,0,0,0,0,0,1,1,0,0,0,0,0,-283.23953655962094,0,786,NA,200,100,100,7,580.4790731192419,603.5672946850782,2,0,0.5230840976055131,0.26734995001001804,0.06956923487860367,0.17948304961761405,0.48359776549376415,0.14543552948440813,0.12191440644061373,1.408499616815682e-8,5.324781191876828e-4,0.12894770566065983,0.3474357186146393,0.10448662360324215,0.08758812061078067,0.33100935339149035,6.956923487860367,17.948304961761405,48.35977654937641,14.543552948440814,12.191440644061373,1.408499616815682e-6,0.05324781191876828,12.894770566065983,34.74357186146393,10.448662360324215,8.758812061078066,33.10093533914903,0.9946732248576226,0.5,0.5,0.5,0.5,0.9999999847146055,21.114544138509167,21.390164318365695,3,8.735182750174708e-5
38,100,100,0.79,0.11,0.68,0,25,64,10,1,0,2,3,16,18,54,7,2.053748910631822,1.6448536269514715,0.8064212470182404,0.27931903444745404,-1.4757910281791702,Inf,0.6744897501960817,-1.2265281200366105,-2.3263478740408408,-Inf,NA,NA,NA,38,0.07398254116206245,1.2850393362803946e-4,0.011620288729460517,0.14305261219323742,0.4108839204690309,0.14514871789134168,0.28929445642263735,4.2942922551247875e-9,1,0,0,0,0,0,1,1,0,0,0,0,0,-282.1582466117371,0,548,NA,200,100,100,7,578.3164932234743,601.4047147893106,23,0,0.4762845094263701,0.43438735095088227,0.011747299410276928,0.14303422936985483,0.4108311202689861,0.14513006571013157,0.28925728094701025,4.2937404216778555e-9,0.010760590240218153,0.13246921642331067,0.3804856839101012,0.1344102468953249,0.2678917173923931,0.07398254513865204,1.1747299410276928,14.303422936985482,41.08311202689861,14.513006571013157,28.925728094701025,4.2937404216778556e-7,1.0760590240218153,13.246921642331067,38.04856839101012,13.44102468953249,26.789171739239308,7.398254513865204,0.5054695095928013,0.5,0.5,0.5,0.5,0.9999999731248123,99.84973328670492,121.774450567466,3,0
39,100,100,0.54,0.09,0.45000000000000007,9,50,32,3,4,2,2,20,24,4,14,36,2.053748910631822,0.7721932141886849,0.1004337205114699,0,-0.35845879325119373,1.3407550336902165,-0.22754497664114945,-1.3407550336902165,-1.554773594596853,-2.0537489106318225,TRUE,0.7016527989461161,1.0519009075361851,39,0.34606279418919633,0.06129127570035258,0.03059309305202481,0.4395472511140051,0.35161882105367603,0.0439477941190395,0.1129947486075252,0.02129829205372935,1,0,0,0,0,0,1,1,0,0,0,0,0,-283.2556086390672,0,138,NA,200,100,100,7,580.5112172781344,603.5994388439707,17,0,0.462621107646807,0.16731622663471407,0.0900092790515992,0.41260683936264453,0.33006765495104223,0.04125417775326712,0.10606915631792935,0.0199928925635176,0.020005961787551017,0.28743630121531216,0.2299366293503299,0.02873909768775316,0.07389147017569923,0.35999053978335455,9.00092790515992,41.260683936264456,33.006765495104226,4.125417775326712,10.606915631792935,1.99928925635176,2.0005961787551017,28.743630121531215,22.99366293503299,2.873909768775316,7.389147017569924,35.99905397833545,0.8404719843673919,0.5,0.5,0.5,0.5,0.9806554005522755,15.363715091121584,15.602988148281552,3,0.0013675620697251034
40,100,100,0.8,0.09,0.7100000000000001,31,20,40,5,3,1,1,4,15,20,15,45,2.3263478740408408,1.6448536269514715,0.8416212335729144,0.2533471031357998,-0.125661346855074,0.49585034734745304,-0.025068908258711057,-1.3407550336902165,-1.7506860712521695,-2.3263478740408408,TRUE,0.83905799100001,1.818266939746344,40,0.44201313089745664,0.2973582482956755,0.017920302390998198,0.19040366764751745,0.4363496691312224,0.19831379957135062,0.14277708535500036,0.014235475903910944,1,0,0,0,0,0,1,1,0,0,0,0,0,-297.86432379369523,0,182,NA,200,100,100,7,609.7286475873905,632.8168691532268,11,0,0.6402805744867351,0.24966713660049814,0.3099498009587576,0.1337855665667797,0.30659749587396457,0.13934355551795413,0.10032114135707532,0.010002439725468689,0.009999293424523907,0.10624274637627949,0.2434773857124615,0.11065649612264723,0.07966773883682325,0.4499563395272646,30.994980095875764,13.37855665667797,30.659749587396455,13.934355551795413,10.032114135707532,1.0002439725468688,0.9999293424523906,10.624274637627948,24.34773857124615,11.065649612264723,7.966773883682325,44.99563395272646,0.9796877548813823,0.5,0.5,0.5,0.5,0.9911733562436822,37.92202296568578,40.19576197443728,3,9.684089752326486e-9
41,100,100,0.7,0.31,0.38999999999999996,19,28,22,4,15,12,2,13,15,0,15,55,2.053748910631822,1.0364333894937894,0.5244005127080407,0.5244005127080407,0.12566134685507413,0.8778962950512288,0.0752698620998299,-0.4958503473474532,-0.612812991016627,-1.17498679206609,TRUE,0.9432560057762295,1.1039263341562613,41,0.47523004779190764,0.15790711524085035,0.03809454775944901,0.2999837665987781,0.2707018813920403,0.02925256843298266,0.2194892161846401,0.14247801963210982,1,0,0,0,0,0,1,1,0,0,0,0,0,-294.62660159747946,0,142,NA,200,100,100,7,603.2532031949589,626.3414247607952,5,0,0.680530445770899,0.32944341353556716,0.18998626285719997,0.25261419539608054,0.2279561282111524,0.024633379738344806,0.18483030723044822,0.11997972656677412,0.01999087400711495,0.15742246686124434,0.1420562133607417,0.015350868938540263,0.11518134548740525,0.5499982313449535,18.998626285719997,25.261419539608056,22.795612821115242,2.4633379738344807,18.48303072304482,11.997972656677412,1.999087400711495,15.742246686124433,14.20562133607417,1.5350868938540263,11.518134548740525,54.99982313449535,0.9155750864985923,0.5,0.5,0.5,0.5,0.9320287054649163,3.514266002204974,6.40368550050597,3,0.09353928902627784
42,100,100,0.65,0.15,0.5,34,34,17,6,8,1,7,16,12,6,15,44,1.4757910281791708,0.7388468491852137,0.3853204664075676,0.2275449766411493,-0.15096921549677725,0.41246312944140484,-0.4676987991145081,-1.0364333894937894,-1.3407550336902165,-2.3263478740408408,TRUE,0.5930688341360119,1.0997626894487256,42,0.432407445825161,0.24716070606810808,0.12331304069126348,0.37869710572760357,0.21964124664728346,0.09087953717713407,0.1741814114485315,0.013287658308183903,1,0,0,0,0,0,1,1,0,0,0,0,0,-303.71634516436893,0,135,NA,200,100,100,7,621.4326903287379,644.5209118945742,8,0,0.590396042585753,0.20955176871100498,0.33999560855471356,0.2850980616900201,0.1653545610442614,0.06841768660129074,0.13113061081097283,0.010003471298741408,0.06999156372902009,0.21494565749854957,0.12466673618667741,0.051582548628596764,0.09886407221385053,0.4399494217433056,33.99956085547136,28.50980616900201,16.535456104426142,6.841768660129074,13.113061081097282,1.0003471298741409,6.999156372902009,21.494565749854956,12.466673618667741,5.1582548628596765,9.886407221385053,43.99494217433056,0.8634763212365637,0.5,0.5,0.5,0.5,0.9914285875314265,7.3718761209544486,7.405727518793986,3,0.06003083915668184
43,100,100,0.69,0.15,0.5399999999999999,2,14,69,14,1,0,0,4,27,29,22,18,Inf,1.7506860712521695,0.49585034734745304,-0.2533471031357998,-0.9153650878428141,2.053748910631822,0.9944578832097528,-1.0364333894937894,-2.3263478740408408,-Inf,NA,NA,NA,43,0.179383233398792,0.019585552939355762,3.43493425485529e-4,0.09971282268688782,0.5329386208530873,0.2355373136154388,0.13146774096325772,8.455842803734015e-9,1,0,0,0,0,0,1,1,0,0,0,0,0,-267.66549145307243,0,500,NA,200,100,100,7,549.3309829061449,572.4192044719812,25,-5.684341886080802e-14,0.48055374155246816,0.3598170659434648,0.019922318856172124,0.0977598919194212,0.5225007232809419,0.23092418509043,0.12889287256280432,8.290230446854613e-9,2.818764641707078e-4,0.08182601414199346,0.4373383678413676,0.19328586871303607,0.10788463250163373,0.17938324033779837,1.9922318856172123,9.77598919194212,52.25007232809419,23.092418509043,12.889287256280433,8.290230446854613e-7,0.02818764641707078,8.182601414199347,43.733836784136756,19.328586871303607,10.788463250163373,17.938324033779836,0.9915480241219001,0.5,0.5,0.5,0.5,0.9999999806587105,46.773132944374915,52.55736035046057,3,2.27829977106353e-11
44,100,100,0.66,0.04,0.62,0,12,84,4,0,0,0,1,33,26,39,1,Inf,2.3263478740408408,0.41246312944140484,-0.2533471031357998,-2.3263478740408408,Inf,1.17498679206609,-1.7506860712521695,-Inf,-Inf,NA,NA,NA,44,0.00995268128991093,1.0828723964448979e-4,2.875103463717732e-5,0.06524885823490885,0.5871217624704357,0.1516330294469686,0.19596758313871146,1.5674338160742707e-8,1,0,0,0,0,0,1,1,0,0,0,0,0,-223.55149046558844,0,1156,NA,200,100,100,7,461.1029809311769,484.19120249701314,17,0,0.3540937512806844,0.34756298754748527,1.3703516091148932e-4,0.06524179261616063,0.5870581846754426,0.15161660952477085,0.19594636235007357,1.5672640829930024e-8,2.8464884752678304e-5,0.06459945714436623,0.5812783266901966,0.15012387423185924,0.19401718024057774,0.009952696808247398,0.013703516091148933,6.524179261616063,58.705818467544255,15.161660952477085,19.594636235007357,1.5672640829930023e-6,0.00284648847526783,6.459945714436623,58.12783266901966,15.012387423185924,19.401718024057775,0.9952696808247399,0.8951074998716286,0.5,0.5,0.5,0.5,0.9999992203953981,67.02708601228485,106.08857065750533,3,0
45,100,100,0.63,0.22,0.41000000000000003,1,16,61,16,6,0,0,7,30,32,19,12,Inf,1.4757910281791708,0.3318533464368165,-0.4958503473474532,-1.17498679206609,2.3263478740408408,0.9541652531461942,-0.7721932141886849,-1.554773594596853,-Inf,NA,NA,NA,45,0.1203014554545492,0.010009347050950237,4.532755673465597e-10,0.12109218844834956,0.4878702685976088,0.2535724537261738,0.13746508676225622,2.012336075551957e-9,1,0,0,0,0,0,1,1,0,0,0,0,0,-271.63229676292525,0,379,NA,200,100,100,7,557.2645935258505,580.3528150916868,6,0,0.464296612455103,0.3871235120279252,0.010009347499688811,0.11988013470901096,0.482987005763375,0.2510343590342675,0.13608915100146382,1.99219390538861e-9,3.987458568727821e-10,0.10652462193383656,0.42917876521231463,0.2230673184797338,0.12092783675057091,0.12030145722479832,1.0009347499688812,11.988013470901096,48.2987005763375,25.103435903426753,13.608915100146382,1.9921939053886102e-7,3.987458568727821e-8,10.652462193383656,42.91787652123146,22.306731847973378,12.09278367505709,12.030145722479832,0.9999999775840246,0.5,0.5,0.5,0.5,0.9999999926424452,25.53629920762221,26.318045982763547,3,8.181365571235943e-6
