ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,mu,sig,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
29,100,100,0.54,0.34,0.2,52,7,7,10,8,16,20,12,14,11,8,35,0.8416212335729144,0.46769879911450835,0.1004337205114699,-0.17637416478086135,-0.3853204664075676,-0.050153583464733656,-0.22754497664114945,-0.4124631294414046,-0.7063025628400875,-0.9944578832097528,TRUE,1.2712182892042305,0.7774886137689541,29,0.1592266395083089,0.1880936615164022,1.0083523800629772,1.0686529083317575,1.1341185470532438,1.2046258075054637,1.2672051073101072,-312.20136390948335,0,766,NA,200,100,100,7,638.4027278189667,661.490949384803,39,0,0.5704093379465033,0.30733346805677886,0.5132706676252823,0.09145398141070926,0.0879418829072296,0.07909964491991428,0.0564794183768238,0.17175440476004078,0.21118756449580134,0.09963548352315388,0.1187676140345415,0.127358618908615,0.10306130197550167,0.3399894170623866,51.327066762528226,9.145398141070926,8.79418829072296,7.909964491991428,5.64794183768238,17.175440476004077,21.118756449580133,9.963548352315389,11.87676140345415,12.7358618908615,10.306130197550168,33.99894170623866,200000,200000,0.69624,0.519975,0.51653,0.51354,0.50885,0.48833,0.8323234755390131,1.0380124701960025,1.1005712618752745,1.1680827267121165,1.2348281872998124,1.4583932975213576,0.9094375057163053,1.0392366307247896,1.1016503730754081,1.169086591464834,1.235215743860388,1.4440930122970417,4.127517723524803,4.054870707177972,3,0.25559971821603256,0.07711403017729224,0.0012241605287870438,0.0010791112001335978,0.0010038647527175204,3.8755656057554155e-4,-0.014300285224315923
30,100,100,0.76,0.2,0.56,30,25,25,12,5,3,6,13,5,17,10,49,1.5547735945968528,0.8778962950512288,0.7063025628400875,0.2275449766411493,-0.025068908258711057,0.5244005127080407,-0.125661346855074,-0.8416212335729142,-1.4050715603096322,-1.8807936081512509,TRUE,0.6246314400524063,1.1341082553195336,30,0.4526909624107121,0.39838206401706017,0.8723181984805961,1.0514963747194042,1.2116800456493315,1.4313171892055256,1.5911214957093034,-306.69464730810023,0,180,NA,200,100,100,7,627.3892946162005,650.4775161820368,45,0,0.7435582810971356,0.22123424844670114,0.2923941097874818,0.287200723306431,0.19917091845938606,0.14550239760659733,0.04413004629343231,0.0316018045466715,0.06954168149906678,0.08663934213412963,0.10026069526966797,0.15019898099098294,0.10512226414166692,0.48823703596448575,29.239410978748182,28.7200723306431,19.917091845938607,14.550239760659734,4.413004629343231,3.1601804546671497,6.954168149906678,8.663934213412963,10.026069526966797,15.019898099098295,10.512226414166692,48.823703596448574,200000,200000,0.47668,0.53775,0.54633,0.57263,0.559385,0.8086,0.7513230288224979,0.9609215302325176,1.126092820257845,1.3052127057320653,1.500620602932683,1.7609509306327162,0.7397257862046732,0.9677782079461841,1.133528409033105,1.322004778176842,1.5101105878314007,2.2441559455052205,7.439207132858494,7.667978880486219,3,0.05339586819013953,-0.011597242617824688,0.0068566777136664925,0.00743558877525996,0.016792072444776762,0.009489984898717774,0.4832050148725042
31,100,100,0.74,0.25,0.49,14,41,20,5,15,5,3,12,11,2,17,55,1.8807936081512504,1.0364333894937894,0.6433454053929168,0.5828415072712162,0.12566134685507413,1.080319340814956,-0.125661346855074,-0.6744897501960817,-0.8416212335729142,-1.6448536269514726,TRUE,0.6508474023666531,1.1410088375014464,31,0.44800002520920823,0.39471549369606734,0.7607528561217557,1.0342406632728665,1.1935426431139797,1.2355080562547878,1.4935693629260154,-286.1583808324752,0,152,NA,200,100,100,7,586.3167616649504,609.4049832307867,29,0,0.7538824647391861,0.23956467611286258,0.13702421589414654,0.4165393853819029,0.206871722611088,0.04076851843882423,0.14451350680044672,0.05428265087359163,0.03379249077036067,0.11313573179400932,0.0991893126964439,0.02839864975560971,0.17826191572057426,0.5472218992630021,13.702421589414653,41.65393853819029,20.6871722611088,4.076851843882423,14.451350680044673,5.428265087359163,3.379249077036067,11.313573179400931,9.918931269644391,2.839864975560971,17.826191572057425,54.72218992630021,200000,200000,0.45147,0.545355,0.545425,0.514565,0.588605,0.80908,0.6739178303736431,0.9026085602737998,1.1087947895644474,1.2140513304543794,1.3413211094251607,1.668909721980675,0.6570734286525697,0.9149958308718462,1.1161627973555264,1.2145795722482773,1.364176534057696,2.152938579108721,0.7933280682812479,0.8063793168100265,3,0.8479405843434615,-0.016844401721073377,0.012387270598046451,0.007368007791078934,5.282417938978767e-4,0.022855424632535204,0.4840288571280462
32,100,100,0.57,0.04,0.5299999999999999,39,25,32,3,1,0,14,11,18,13,2,42,1.080319340814956,0.6744897501960817,0.17637416478086118,-0.15096921549677725,-0.2018934791418509,0.27931903444745404,-0.35845879325119373,-1.7506860712521695,-2.3263478740408408,-Inf,FALSE,NA,NA,32,0.5203520825803203,0.5695496227225345,0.9283164677231615,1.105928860860726,1.5256131262463979,1.8232021700190384,1.898505064889949,-278.4093146717257,0,326,NA,200,100,100,7,570.8186293434514,593.9068509092878,38,0,0.5682765204213072,0.04555363932326795,0.38303082703252633,0.27340027408045,0.29801525956375574,0.03740919599320158,0.002974745764821818,0.0051696975652445465,0.14819198711572298,0.08241807603733964,0.20111341642563021,0.12429703145540827,0.02790553871694823,0.41607395024895066,38.303082703252635,27.340027408044996,29.801525956375574,3.7409195993201583,0.2974745764821818,0.5169697565244546,14.819198711572298,8.241807603733964,20.111341642563023,12.429703145540827,2.790553871694823,41.60739502489507,200000,200000,0.364795,0.52681,0.62588,0.6168,0.53173,0.876235,0.7865896907551131,1.0138849722106795,1.2608304464567488,1.6357833365879226,1.858046645428514,2.0607790211418893,0.711723722212259,1.018513755611286,1.313584456318706,1.6701553171985766,1.8605739031292337,3.043439988912616,3.6248209279843935,3.9771305680244504,3,0.2639442281668136,-0.0748659685428541,0.004628783400606462,0.05275400986195722,0.03437198061065394,0.0025272577007195984,0.9826609677707268
33,100,100,0.43,0.31,0.12,51,17,1,0,0,31,44,11,2,1,4,38,0.1509692154967774,-0.125661346855074,-0.17637416478086135,-0.2018934791418509,-0.3054807880993974,-0.025068908258711057,-0.4676987991145081,-0.4958503473474532,-0.4958503473474532,-0.4958503473474532,TRUE,0.7717726606576344,0.1739830613612508,33,0.049979262205674425,0.26290694893696204,1.0081285661722843,1.1050269979463365,1.1164116885701967,1.1202572380337248,1.1359132187378016,-231.98752097996316,0,536,NA,200,100,100,7,477.97504195992633,501.0632635257626,18,0,0.40953092682697645,0.32979519260763435,0.5129166222245923,0.14231325600221834,0.014974929165554984,0.004964749243282274,0.01971632873585727,0.3051141146284948,0.4367125477275718,0.13854076260642662,0.015215762839025149,0.005075402388530881,0.020313459385261634,0.38414206505318393,51.29166222245923,14.231325600221833,1.4974929165554984,0.4964749243282274,1.971632873585727,30.51141146284948,43.67125477275718,13.854076260642662,1.5215762839025149,0.5075402388530881,2.0313459385261634,38.41420650531839,200000,200000,0.515785,0.50596,0.50204,0.50118,0.501885,0.54644,0.8320223008876572,1.0551125793886307,1.1106942947583498,1.1183296371548195,1.1280333350146206,1.343957153150944,0.8381541986068838,1.0557826928947542,1.110701701815234,1.1183316338735363,1.1280456231446552,1.3808164630303066,3.844460069077023,8.271518015336806,3,0.04072120739347718,0.00613189771922662,6.701135061235597e-4,7.4070568842898865e-6,1.9967187168123957e-6,1.2288130034621148e-5,0.03685930987936259
34,100,100,0.38,0.32,0.06,2,64,2,4,26,2,1,53,8,1,35,2,2.3263478740408408,-0.10043372051146975,-0.3054807880993974,-0.3318533464368165,-2.0537489106318225,2.053748910631822,-0.4124631294414046,-0.4676987991145081,-0.5828415072712162,-2.0537489106318225,TRUE,1.05734266878942,0.2163454131293764,34,0.06633861690011127,0.23066314178700925,0.6079097165615233,1.1006467278255347,1.1362615644979137,1.1551414138725409,1.6960201784572957,-210.44947125836478,0,156,NA,200,100,100,7,434.89894251672956,457.9871640825658,36,0,0.395038586792803,0.30468456943959943,0.023245083310747934,0.6261143946845503,0.04595595256510232,0.022678054782173107,0.2647120245027167,0.01729449015470963,0.007234241750327021,0.5437503548028259,0.05397681665404408,0.027226326477919116,0.34520675288681246,0.022605507428071436,2.3245083310747936,62.61143946845503,4.595595256510232,2.2678054782173107,26.47120245027167,1.729449015470963,0.7234241750327021,54.375035480282584,5.3976816654044075,2.7226326477919116,34.52067528868125,2.2605507428071436,200000,200000,0.55873,0.564555,0.50231,0.500305,0.5105,0.48883,0.5554836769716908,0.8906489006925792,1.1181905519465092,1.1456216927391647,1.3281202275936579,1.863326318436422,0.5649317330429645,0.9191564545697749,1.1183110463756678,1.1456292119838016,1.33269314858287,1.854305442114056,5.4376329543603985,5.76600435422757,3,0.12356650202314001,0.009448056071273747,0.028507553877195724,1.2049442915862407e-4,7.519244636933209e-6,0.004572920989212026,-0.009020876322366034
35,100,100,0.54,0.42,0.12000000000000005,8,27,23,14,18,10,4,25,17,9,25,20,1.7506860712521695,0.5533847195556728,0.1004337205114699,-0.125661346855074,-0.8416212335729142,1.4050715603096327,0.3853204664075676,-0.2018934791418509,-0.5828415072712162,-1.2815515655446008,TRUE,0.9403446657302038,0.33933157520107277,35,0.08749646775224582,0.2746291732092927,0.6930679441453592,0.9210616472608326,1.055769890407585,1.142370710581837,1.376874137232483,-338.16832547441686,0,152,NA,200,100,100,7,690.3366509488337,713.42487251467,35,0,0.5481488339331994,0.41407260299124293,0.07125484041276971,0.29985579311744487,0.2148167634785425,0.11685596799195241,0.19681444997588426,0.10040218502340625,0.049105550906480486,0.21917737964749684,0.1835682355128233,0.11410010787507907,0.23525515195283486,0.19879357410528542,7.12548404127697,29.985579311744488,21.48167634785425,11.685596799195242,19.681444997588425,10.040218502340625,4.910555090648049,21.917737964749683,18.356823551282332,11.410010787507908,23.525515195283486,19.87935741052854,200000,200000,0.492305,0.51124,0.51391,0.50901,0.52523,0.577375,0.6234013765152784,0.8198877833102513,0.9872474074117348,1.0976188986174276,1.243245510796862,1.5588019516402127,0.6211940614724589,0.8227739454477976,0.9890174215350563,1.098499609316271,1.2494039808317834,1.6189148171649155,2.4188761839008057,2.4327806987214746,3,0.48756167801705796,-0.0022073150428194577,0.002886162137546333,0.0017700141233215616,8.807106988435454e-4,0.006158470034921315,0.06011286552470274
36,100,100,0.36,0.14,0.21999999999999997,42,28,16,6,6,2,23,16,25,10,4,22,0.7388468491852137,0.27931903444745404,-0.35845879325119373,-0.6433454053929168,-0.7721932141886849,0.20189347914185077,-0.5244005127080407,-1.080319340814956,-1.4050715603096322,-2.0537489106318225,TRUE,0.7276062223256593,0.5563065932413016,36,0.19521176906923352,0.3302793219782212,0.9513824695066626,1.1268930357270108,1.3427698261765946,1.4676259338868975,1.58298921012636,-313.3144247006567,0,318,NA,200,100,100,7,640.6288494013133,663.7170709671497,16,0,0.3815818051587868,0.11921142044879407,0.4209919487326242,0.2626321566792486,0.19716447413933313,0.056768439230557854,0.029357209879109614,0.0330857713391266,0.22905867998488172,0.18024225376255681,0.20911726109377465,0.0974227199198009,0.0721981883123276,0.21196089692665832,42.09919487326242,26.26321566792486,19.716447413933313,5.6768439230557854,2.9357209879109614,3.30857713391266,22.905867998488173,18.024225376255682,20.911726109377465,9.74227199198009,7.219818831232761,21.196089692665833,200000,200000,0.494765,0.52633,0.546455,0.530255,0.530425,0.6819,0.8007850254335747,1.0353607747281146,1.2215052581595158,1.399298140063924,1.5196679296712765,1.754177965020168,0.7944346459375806,1.0402406274808944,1.2308956031504257,1.4031017840154545,1.523114172186178,1.9356971384113764,7.050268566226984,6.673419591507148,3,0.08306851482392064,-0.006350379495994041,0.004879852752779801,0.009390344990909849,0.0038036439515305442,0.003446242514901554,0.18151917339120827
37,100,100,0.61,0.25,0.36,45,25,5,11,7,7,16,17,6,12,14,35,0.9944578832097528,0.4399131656732339,0.27931903444745404,-0.025068908258711057,-0.3853204664075676,0.12566134685507413,-0.5244005127080407,-0.6744897501960817,-1.080319340814956,-1.4757910281791702,TRUE,0.856685690986686,0.8825007483792998,37,0.2576024398029739,0.29066243438189443,0.9690622563813929,1.1394614444430713,1.1883435222315752,1.305750156576773,1.4469650581230262,-313.2440777282504,0,152,NA,200,100,100,7,640.4881554565007,663.576377022337,46,0,0.6150785110052583,0.2450212096882125,0.44998245105831236,0.24925998922815484,0.05573635002532029,0.10206031439002561,0.073240034627154,0.06972086067103289,0.16001899300524489,0.17100272087108728,0.05389977511840943,0.12766973115358876,0.13724013969359772,0.3501686401580719,44.99824510583124,24.925998922815484,5.573635002532029,10.206031439002562,7.3240034627154005,6.972086067103289,16.00189930052449,17.100272087108728,5.389977511840943,12.766973115358876,13.724013969359772,35.016864015807194,200000,200000,0.57476,0.54306,0.513335,0.531165,0.538825,0.671485,0.8108132470407744,1.0500441017985769,1.163359093634152,1.2428206709139726,1.3690988504205135,1.6236395531524237,0.8383645840635903,1.0577671646013878,1.1639440112555988,1.2464962646692577,1.3742576567447318,1.7821713136420403,0.25673185156864503,0.2559912521761612,3,0.9680810450922205,0.02755133702281587,0.007723062802810876,5.849176214467455e-4,0.0036755937552850337,0.005158806324218279,0.1585317604896166
38,100,100,0.58,0.24,0.33999999999999997,28,18,30,13,8,3,3,16,23,10,16,32,1.8807936081512504,0.8778962950512288,0.20189347914185077,-0.050153583464733656,-0.4676987991145081,0.5828415072712162,0.1004337205114699,-0.7063025628400875,-1.2265281200366105,-1.8807936081512509,TRUE,0.8935691659732271,1.0479828802828461,38,0.275246148346649,0.2787313875717254,0.8496153827072417,0.9982361967153689,1.2154085510644226,1.3369016586678397,1.5190567092508174,-327.05068905635375,0,758,NA,200,100,100,7,668.1013781127075,691.1895996785438,11,0,0.6131772697641986,0.21760094655593476,0.2572373290429419,0.23994558640759478,0.2852161379935286,0.09486516683714863,0.07550892742695847,0.04722685229182766,0.05795367492687893,0.1021992366665375,0.226669818642385,0.13479129186256572,0.1742273493648513,0.30415862853678155,25.723732904294188,23.99455864075948,28.521613799352856,9.486516683714862,7.550892742695847,4.7226852291827655,5.795367492687893,10.21992366665375,22.6669818642385,13.479129186256571,17.422734936485128,30.415862853678156,200000,200000,0.57663,0.543775,0.56277,0.5356,0.549625,0.66109,0.7363947848312726,0.9245730483286819,1.0978737282160242,1.271491153711694,1.4151973873247672,1.6918944885022518,0.7579792899033322,0.9309477795372063,1.1112599810063601,1.2755189846269828,1.4241146209664277,1.835877123424579,9.450993612277879,9.442289691318582,3,0.02395329321072137,0.021584505072059557,0.006374731208524387,0.013386252790335895,0.004027830915288799,0.008917233641660527,0.1439826349223272
39,100,100,0.63,0.11,0.52,71,8,10,2,1,8,26,7,4,5,6,52,0.6433454053929168,0.4399131656732339,0.3318533464368165,0.20189347914185077,0.050153583464733656,-0.5533847195556729,-0.8064212470182404,-1.2265281200366105,-1.3407550336902165,-1.4050715603096322,TRUE,0.5837518753967212,0.955963555466503,39,0.3826017505235825,0.37511500901875766,1.1492948452356566,1.231151020441173,1.3230973295649757,1.3775734394587162,1.4360649486819386,-235.21457151115814,0,146,NA,200,100,100,7,484.4291430223163,507.51736458815253,16,0,0.6077986910010793,0.13137780579893044,0.711097677157934,0.08614085980725972,0.07138365723587581,0.03133264812382064,0.026184430927324587,0.07386072674778521,0.25816614387269554,0.06258603578269006,0.07144912934353509,0.04186763642695063,0.04393261477810545,0.5219984397960232,71.10976771579341,8.61408598072597,7.138365723587581,3.133264812382064,2.6184430927324587,7.3860726747785215,25.816614387269553,6.258603578269007,7.144912934353509,4.1867636426950625,4.393261477810545,52.19984397960232,200000,200000,0.56751,0.52458,0.52843,0.520185,0.521285,0.78265,0.9003487980321803,1.1884439696001339,1.2744984871213567,1.3492265676575557,1.4055686590065304,1.6135813597470725,0.9320416221244034,1.1904864930907906,1.2771643169727642,1.3502667726666133,1.4067742530117,2.0091677373336325,4.872142853053908,5.3069875232186705,3,0.15064962338194376,0.03169282409222318,0.0020425234906567002,0.0026658298514075085,0.0010402050090576598,0.001205594005169619,0.39558637758656
40,100,100,0.61,0.07,0.54,18,44,31,2,4,1,7,13,19,8,12,41,1.4757910281791708,0.8416212335729144,0.27931903444745404,0.0752698620998299,-0.22754497664114945,0.9153650878428139,-0.3054807880993974,-1.4757910281791702,-1.6448536269514726,-2.3263478740408408,TRUE,0.5272472126240231,0.9989616025569784,40,0.47642126094140996,0.47384396404472806,0.7962110861394417,1.0795177433486378,1.429739496962104,1.5435044031658944,1.7912087575910807,-288.24058907023374,0,148,NA,200,100,100,7,590.4811781404675,613.5693997063038,44,0,0.5990881877382337,0.07636295384463121,0.18099919854485969,0.4392204177905358,0.30341742981997333,0.035100630377777664,0.031400469523465535,0.00986185394338801,0.06858931443994594,0.13075567917073538,0.20156681865108492,0.06346668344973411,0.12451244306514819,0.41110906122335145,18.099919854485968,43.92204177905358,30.34174298199733,3.5100630377777664,3.1400469523465535,0.986185394338801,6.858931443994594,13.075567917073538,20.156681865108492,6.346668344973411,12.45124430651482,41.110906122335145,200000,200000,0.38765,0.53419,0.603745,0.54308,0.596695,0.83992,0.6994710753041721,0.9384879101824416,1.2191669381855261,1.481423650648544,1.6404580091960979,1.9550354660479854,0.6556090316841658,0.9477958729811613,1.2563055324528398,1.4860443035438182,1.6639749336020653,2.6240029726809126,1.4173858417876464,1.487165424219562,3,0.685235696116905,-0.04386204362000623,0.009307962798719704,0.037138594267313696,0.0046206528952741355,0.02351692440596742,0.6689675066329273
41,100,100,0.51,0.29,0.22000000000000003,5,14,52,9,18,2,0,10,39,17,21,13,Inf,1.2815515655446008,0.025068908258711057,-0.4124631294414046,-1.1263911290388005,1.6448536269514715,0.8778962950512288,-0.5533847195556729,-0.8416212335729142,-2.0537489106318225,FALSE,NA,NA,41,0.1423072805337337,0.2597551931858432,0.6414286776937245,0.812452173096205,1.146820655702294,1.260949964650464,1.5737868528572239,-289.77358016170416,0,148,NA,200,100,100,7,593.5471603234083,616.6353818892446,9,0,0.5081605962375231,0.29185492387147205,0.037847579682859414,0.1651977313609433,0.5050997650847253,0.11501143990296869,0.14199991695846326,0.0348435670100401,0.011992364354712893,0.07692631514774197,0.402920724260022,0.14303027865499934,0.24966485582180897,0.11546546176071482,3.7847579682859416,16.51977313609433,50.50997650847253,11.50114399029687,14.199991695846325,3.48435670100401,1.1992364354712892,7.692631514774197,40.2920724260022,14.303027865499935,24.966485582180898,11.546546176071482,200000,200000,0.53288,0.53245,0.554025,0.51805,0.544195,0.57283,0.5826541702606273,0.740512405805971,0.9750144234226116,1.200322807862285,1.3817348207558269,1.7442612597282354,0.5881750810177931,0.745569051354835,0.9932936492045256,1.2023875209279191,1.394844551615482,1.797070448901267,5.066851456849288,7.4698210470505435,3,0.05833896978223374,0.0055209107571658755,0.0050566455488639805,0.018279225781913988,0.0020647130656341606,0.013109730859655055,0.05280918917303157
42,100,100,0.64,0.14,0.5,14,49,23,10,4,0,3,21,12,12,18,34,1.8807936081512504,0.7063025628400875,0.35845879325119373,0.050153583464733656,-0.4124631294414046,1.080319340814956,-0.3318533464368165,-1.080319340814956,-1.7506860712521695,-Inf,FALSE,NA,NA,42,0.4418896192288334,0.4281212027403176,0.7530549906649808,1.1036129266445505,1.312806404174308,1.5210336529712678,1.875471086809485,-295.82566719973136,0,150,NA,200,100,100,7,605.6513343994627,628.739555965299,46,0,0.654108141187848,0.13815003637097245,0.1282991236390772,0.5250421725089387,0.2085086674810116,0.09143357698018395,0.04077225536030771,0.005944204030480793,0.045072902509291746,0.1662392904899079,0.13457966581295236,0.13315177664765587,0.18980013846058952,0.3311562260796026,12.82991236390772,52.50421725089387,20.85086674810116,9.143357698018395,4.07722553603077,0.5944204030480793,4.507290250929175,16.62392904899079,13.457966581295237,13.315177664765587,18.980013846058952,33.11562260796026,200000,200000,0.411955,0.55064,0.562145,0.571305,0.63279,0.81401,0.6683205267358264,0.9316717676782227,1.1963552144507432,1.4006819998404925,1.6442148412542155,2.0384062874208806,0.6385647321540355,0.9484750845376297,1.2094166695942772,1.4157664499965747,1.689645163824901,2.557249530861121,2.6619069469070227,3.8330793942530303,3,0.2800618175195515,-0.029755794581790895,0.016803316859407058,0.013061455143533962,0.015084450156082285,0.04543032257068558,0.5188432434402404
43,100,100,0.58,0.29,0.29,0,15,56,26,3,0,0,11,31,34,12,12,Inf,1.2265281200366105,0.20189347914185077,-0.7063025628400875,-1.17498679206609,Inf,1.0364333894937894,-0.5533847195556729,-1.8807936081512509,-Inf,NA,NA,NA,43,0.2160192018389821,0.3894576293354323,0.03785757596501016,0.7712211250748721,1.1480626866763268,1.6219563658190812,1.9742530119050723,-255.08685385347115,0,146,NA,200,100,100,7,524.1737077069423,547.2619292727786,1,0,0.5793116939127275,0.29037018018149097,1.742311622740506e-39,0.14937433169785455,0.5602554881206545,0.26384631763493016,0.023267265194910514,0.003256597351650292,1.6082278279132835e-19,0.11091105341365956,0.3097772526736129,0.3333160056398762,0.12933355430573767,0.11666213396711367,1.742311622740506e-37,14.937433169785455,56.02554881206545,26.384631763493015,2.3267265194910514,0.3256597351650292,1.6082278279132836e-17,11.091105341365957,30.97772526736129,33.33160056398762,12.933355430573767,11.666213396711367,200000,200000,0.304245,0.398655,0.52833,0.61331,0.60525,0.735255,0.03715381340940955,0.6815883698300628,0.9582832541923288,1.3108444330107152,1.7429089377557452,2.135703503359178,0.036314767302702264,0.646484606265723,0.9688900330392329,1.363071971845805,1.7786510185528797,2.423777009498298,0.2917776234672022,0.9281599596007235,3,0.8186273897546591,-8.390461067072849e-4,-0.03510376356433975,0.010606778846904086,0.052227538835089904,0.03574208079713448,0.2880735061391202
44,100,100,0.49,0.35,0.14,7,34,24,3,28,4,0,29,22,3,29,17,Inf,0.5533847195556728,-0.025068908258711057,-0.10043372051146975,-0.9541652531461942,1.4757910281791708,0.2275449766411493,-0.3853204664075676,-0.4676987991145081,-1.7506860712521695,FALSE,NA,NA,44,0.1235153589668844,0.2512175465206127,0.6657206815711416,0.9637242336004299,1.1192472599234002,1.141580178177718,1.469903125336281,-298.4185028183321,0,1094,NA,200,100,100,7,610.8370056366642,633.9252272025005,49,0,0.5172390870484236,0.3261297496313693,0.051811190540928226,0.38943897202859745,0.23262008779910498,0.027953720574551588,0.23649158890165378,0.061684440155163944,0.017372438470286324,0.2441200392331415,0.22126843524814854,0.03136657231631873,0.3370858774832778,0.14878663724882712,5.1811190540928225,38.943897202859745,23.2620087799105,2.795372057455159,23.649158890165378,6.168444015516394,1.7372438470286324,24.41200392331415,22.126843524814856,3.1366572316318733,33.70858774832778,14.878663724882713,200000,200000,0.541185,0.55357,0.52471,0.503245,0.54297,0.55402,0.601712397344969,0.8350972285234547,1.0383155158007114,1.1303198583770204,1.271300552801963,1.6455615374463972,0.6101677284995638,0.8498729187517515,1.0420666553140245,1.130374231925657,1.284518848832336,1.684128707398682,4.6964064440940465,8.169365705698553,3,0.0426380859117258,0.008455331154594847,0.014775690228296834,0.003751139513313184,5.437354863646604e-5,0.013218296030373056,0.03856716995228471
45,100,100,0.37,0.08,0.29,25,48,19,4,4,0,22,25,16,10,11,16,0.7721932141886849,0.0752698620998299,-0.3318533464368165,-0.612812991016627,-0.9944578832097528,0.6744897501960817,-0.612812991016627,-1.4050715603096322,-1.7506860712521695,-Inf,FALSE,NA,NA,45,0.1908881711313109,0.46910634788854494,0.8441750642959545,1.1665011157947973,1.417084031319983,1.5895532068873974,1.941669592787668,-302.01096950893685,0,148,NA,200,100,100,7,618.0219390178737,641.11016058371,20,0,0.3683603994263077,0.08159766276747327,0.24901852851896658,0.4820457865080956,0.18733802220546458,0.0497146250075281,0.027908119119439245,0.00397491864050592,0.2212373363974733,0.2474315774351097,0.16297068674110926,0.08775024067326576,0.123781002604194,0.15682915614884796,24.90185285189666,48.20457865080956,18.73380222054646,4.971462500752811,2.7908119119439245,0.397491864050592,22.123733639747332,24.74315774351097,16.297068674110925,8.775024067326576,12.3781002604194,15.682915614884795,200000,200000,0.33604,0.520645,0.559665,0.55222,0.613545,0.784655,0.7329574430433906,0.997583781533775,1.2717529688525855,1.491041656124596,1.7105016477872832,2.1042090514628313,0.6598803120805656,1.0043950508007033,1.2864160979249488,1.5000866653281482,1.749808393725094,2.541705855398602,1.0583969199233294,1.8030791754146893,3,0.6142651020225594,-0.07307713096282498,0.0068112692669283215,0.014663129072363335,0.009045009203552112,0.039306745937810694,0.43749680393577073
46,100,100,0.58,0.35,0.22999999999999998,9,23,33,22,12,1,2,14,26,23,15,20,2.053748910631822,0.9944578832097528,0.20189347914185077,-0.3853204664075676,-0.8416212335729142,1.3407550336902165,0.46769879911450835,-0.3853204664075676,-1.1263911290388005,-2.3263478740408408,TRUE,0.7921152729628542,0.7261680391821274,46,0.19259111486372768,0.3026049245171062,0.6997868534512756,0.8934579440051855,1.1180804172448013,1.341595552312891,1.5992715288560522,-323.0194023151113,0,140,NA,200,100,100,7,660.0388046302226,683.1270261960589,23,0,0.6054973198904062,0.3276349531717847,0.07665773942321458,0.24947252299932576,0.34623478440567496,0.20772528211785313,0.08973228217513707,0.03017738887879451,0.03467503425721314,0.12187666825150784,0.2379509776008728,0.2365549567233275,0.18891039257012388,0.18003197059695486,7.665773942321458,24.947252299932575,34.623478440567496,20.772528211785314,8.973228217513707,3.017738887879451,3.467503425721314,12.187666825150783,23.79509776008728,23.655495672332748,18.891039257012388,18.003197059695488,200000,200000,0.486595,0.51945,0.539275,0.547825,0.55782,0.6477,0.6282161596329066,0.8066965746532502,1.0017621390825513,1.2152051026915536,1.4444708190891689,1.769093571930674,0.6243729789064156,0.8101209241627373,1.0101648769627827,1.2262256898089414,1.458985467505916,1.9036266158825739,5.038912914254394,5.557377995795388,3,0.1352467725440153,-0.0038431807264909246,0.0034243495094871124,0.008402737880231381,0.011020587117387848,0.0145146484167471,0.1345330439518999
