ppt,n_old,n_new,p_hit,p_fa,Pr,N1,N2,N3,N4,N5,N6,O1,O2,O3,O4,O5,O6,zH1,zH2,zH3,zH4,zH5,zF1,zF2,zF3,zF4,zF5,do_zROC,zROC_slp,zROC_int,fitppt,muo,sigo,c1,c2,c3,c4,c5,lglik,convr,fn,gr,dpoints,Nold,Nnew,freep,aic,bic,bfSim,chk_lik,epH,epF,pN1,pN2,pN3,pN4,pN5,pN6,pO1,pO2,pO3,pO4,pO5,pO6,eN1,eN2,eN3,eN4,eN5,eN6,eO1,eO2,eO3,eO4,eO5,eO6,nsim2AFC,nsim,sim_eFCpcor1,sim_eFCpcor2,sim_eFCpcor3,sim_eFCpcor4,sim_eFCpcor5,sim_eFCpcor6,eFCpcor1,eFCpcor2,eFCpcor3,eFCpcor4,eFCpcor5,eFCpcor6,eStrengthN1,eStrengthN2,eStrengthN3,eStrengthN4,eStrengthN5,eStrengthN6,eStrengthO1,eStrengthO2,eStrengthO3,eStrengthO4,eStrengthO5,eStrengthO6,ChiSq,G,df,pG,d_eStrength1,d_eStrength2,d_eStrength3,d_eStrength4,d_eStrength5,d_eStrength6
28,100,100,0.5,0.12,0.38,12,41,35,3,7,2,5,19,26,5,21,24,1.6448536269514715,0.7063025628400875,0,-0.125661346855074,-0.7063025628400875,1.17498679206609,-0.0752698620998299,-1.17498679206609,-1.3407550336902165,-2.0537489106318225,TRUE,0.7142239729251872,0.799477582654155,28,1.1164089433818656,1.4103715647637372,-1.1821675134215675,0.0894213485406703,1.1424532231028883,1.3149110772275912,2.105590601858002,-299.4177179784619,0,144,NA,200,100,100,7,612.8354359569238,635.9236575227601,2,0,0.492633449141335,0.12663283951149096,0.11856962006828578,0.4170568510558935,0.33774068936432977,0.032362944784196546,0.07664992986568131,0.017619964861613102,0.051575418664974795,0.1816799240467165,0.2741112081469737,0.048597580702502974,0.2024974441821008,0.24153842425673122,11.856962006828578,41.70568510558935,33.774068936432975,3.2362944784196546,7.664992986568131,1.7619964861613102,5.157541866497479,18.16799240467165,27.41112081469737,4.859758070250297,20.24974441821008,24.153842425673123,200000,200000,0.452995,0.532205,0.57381,0.515395,0.588185,0.72514,0.45284898982579075,0.5321179102087898,0.5740663629732659,0.5168211352568551,0.5886280869325284,0.7264014591610987,-1.6728962934345784,-0.47714305509528004,0.5614515934015518,1.2256421789637497,1.6254478356745758,2.4670626395063437,-1.7744543931308117,-0.4386710519622168,0.6387319403466325,1.2285423278150582,1.6948738345656507,2.93795700916573,0.3136418290076634,0.31438514684316804,3,0.9573007048268429,-0.1015580996962333,0.03847200313306326,0.07728034694508068,0.002900148851308515,0.06942599889107481,0.47089436965938614
29,100,100,0.59,0.04,0.5499999999999999,18,55,23,4,0,0,7,17,17,25,14,20,1.4757910281791708,0.7063025628400875,0.2275449766411493,-0.4124631294414046,-0.8416212335729142,0.9153650878428139,-0.612812991016627,-1.7506860712521695,-Inf,-Inf,FALSE,NA,NA,29,2.2301045074129435,2.181525790705241,-0.9266598259375426,0.6307909973836151,1.7289365545432505,3.141294654048396,4.075028847542064,-283.84153760255424,0,126,NA,200,100,100,7,581.6830752051085,604.7712967709448,14,0,0.5908502837032232,0.041910225410840884,0.17705159115784413,0.5588598135650744,0.22217836986624062,0.04106921183794521,8.180092512238835e-4,2.300432167179345e-5,0.0739422664868612,0.15780128832046447,0.1774061614894511,0.25276148734600956,0.13922975522084358,0.1988590411363701,17.705159115784415,55.88598135650744,22.21783698662406,4.106921183794521,0.08180092512238835,0.002300432167179345,7.39422664868612,15.780128832046447,17.740616148945108,25.276148734600955,13.922975522084357,19.88590411363701,200000,200000,0.347555,0.54538,0.622915,0.72537,0.71413,0.867635,0.34743162623377777,0.547928842122648,0.6213122459436943,0.727853180659532,0.7147645960490007,0.869089608858937,-1.4667166976421058,-0.120397582674519,1.0688386139676824,2.1092501504795123,3.389912460832494,4.297183781310707,-1.901179089958803,-0.04959192601780238,1.2018330643489616,2.428054716900545,3.5872767319453436,5.2907863204450205,0.19961064406440263,0.3660601887996494,3,0.9471608757288357,-0.43446239231669725,0.07080565665671662,0.13299445038127922,0.31880456642103283,0.19736427111284938,0.9936025391343133
30,100,100,0.76,0.35,0.41000000000000003,13,15,37,21,7,7,4,3,17,18,12,46,1.7506860712521695,1.4757910281791708,0.7063025628400875,0.20189347914185077,-0.10043372051146975,1.1263911290388005,0.5828415072712162,-0.3853204664075676,-1.080319340814956,-1.4757910281791702,TRUE,0.7261423240419326,0.9857981369741042,30,1.3535581870818496,1.3657373037267155,-1.10897928507186,-0.6021018950957451,0.3884578754616289,1.0802534535056973,1.4865800802152338,-307.55626022840136,0,130,NA,200,100,100,7,629.1125204568027,652.200742022639,9,0,0.7601084612346533,0.3488386108635888,0.13371955919844455,0.1398335973748536,0.37760823256311304,0.2088239453611327,0.07145178944464581,0.068562876057810307,0.0356876042325703,0.040392242021327844,0.16381169251144861,0.18080372140578446,0.11810009992402393,0.46120463990484484,13.371955919844455,13.98335973748536,37.760823256311305,20.882394536113267,7.145178944464581,6.856287605781031,3.56876042325703,4.039224202132784,16.38116925114486,18.080372140578447,11.810009992402392,46.12046399048448,200000,200000,0.487015,0.51637,0.55473,0.55992,0.54547,0.747655,0.48653621719860896,0.5139726561014898,0.5553856552697771,0.5606617383743672,0.5443565367475702,0.746579769668325,-1.6130946119680325,-0.8374352978024018,-0.09837122701838862,0.705652422112907,1.26593421600174,1.9272716606056541,-1.6510703267075741,-0.8304484386411066,-0.04451997080058079,0.7474709704692759,1.2839326198222194,2.5293314351500924,0.4528042029179958,0.475421157287427,3,0.9242571267715481,-0.037975714739541644,0.006986859161295156,0.05385125621780783,0.04181854835636889,0.01799840382047946,0.6020597745444383
31,100,100,0.71,0.22,0.49,13,31,34,6,12,4,1,8,20,9,10,52,2.3263478740408408,1.3407550336902165,0.5533847195556728,0.3054807880993974,0.050153583464733656,1.1263911290388005,0.1509692154967774,-0.7721932141886849,-0.9944578832097528,-1.7506860712521695,TRUE,0.8209423106658343,1.2830027497355543,31,1.6034377320971211,1.3057598790051392,-1.1575021715424239,-0.14339605702777036,0.8179450377312031,1.0931669434460258,1.5708556523603974,-292.90073064564143,0,148,NA,200,100,100,7,599.8014612912829,622.8896828571192,13,0,0.7262664135200847,0.20669428591758698,0.12353362630512137,0.31945507211041757,0.35031701566687407,0.06953403191726482,0.07905216317099906,0.05810809082932311,0.017239212058489096,0.07324307935292865,0.18325129506849763,0.07424466098655919,0.14206814570271742,0.509953606830808,12.353362630512137,31.945507211041758,35.03170156668741,6.953403191726482,7.905216317099906,5.810809082932311,1.7239212058489095,7.324307935292865,18.325129506849763,7.424466098655919,14.206814570271742,50.995360683080804,200000,200000,0.52308,0.5553,0.58644,0.52949,0.55925,0.76106,0.5216983462230984,0.5557451797706361,0.5849116824111087,0.5305492697226841,0.558676716208008,0.7591183715099948,-1.652679169944515,-0.5969547757250998,0.31213218464567927,0.9495463818951045,1.3070401658981887,1.999142011727837,-1.628251296893108,-0.5424962056482325,0.3929842067791549,0.9579505832306964,1.3350246788665685,2.6246299947247334,5.027507651234903,4.982467250070384,3,0.17308548942768387,0.024427873051406923,0.054458570076867274,0.08085202213347564,0.008404201335591832,0.027984512968379782,0.6254879829968965
32,100,100,0.83,0.18,0.6499999999999999,8,48,26,16,2,0,0,8,9,37,33,13,Inf,1.4050715603096327,0.9541652531461942,-0.10043372051146975,-1.1263911290388005,1.4050715603096327,-0.15096921549677725,-0.9153650878428141,-2.0537489106318225,-Inf,NA,NA,NA,32,2.005925023924627,1.2305638607259672,-1.4219604153073315,0.17465345804817045,0.8735109376089415,2.122739567516828,3.3932470234752006,-270.2423822930349,0,170,NA,200,100,100,7,554.4847645860698,577.5729861519061,23,0,0.8212763219882436,0.1911923235965609,0.0775188713915902,0.4918051582850369,0.239483646726812,0.17430448289616873,0.016542494089349602,3.45346611042574e-4,0.00267125874424458,0.06568355881538157,0.11036886045213022,0.359090177527862,0.3323967495076663,0.12978939495271535,7.751887139159019,49.18051582850369,23.9483646726812,17.430448289616873,1.6542494089349602,0.0345346611042574,0.267125874424458,6.568355881538157,11.036886045213022,35.9090177527862,33.23967495076663,12.978939495271536,200000,200000,0.560675,0.63334,0.58632,0.675565,0.69563,0.72641,0.5624713223033324,0.6328215726131694,0.5861778421717438,0.6754493260688136,0.6948591741492934,0.7287782505976457,-1.8725658934479634,-0.503745464811823,0.5031425672172627,1.3223276215343076,2.4579699880479273,3.650852716327138,-1.7898750108283692,-0.30950156631972936,0.5631859996004016,1.5401408492751936,2.693926000558481,4.009383923396406,1.1245589363172646,1.7267146612876174,3,0.6310109385553312,0.08269088261959423,0.19424389849209367,0.06004343238313892,0.21781322774088596,0.23595601251055376,0.3585312070692681
33,100,100,0.78,0.33,0.45,0,16,51,26,7,0,0,0,22,39,29,10,Inf,Inf,0.7721932141886849,-0.27931903444745404,-1.2815515655446008,Inf,0.9944578832097528,-0.4399131656732338,-1.4757910281791702,-Inf,NA,NA,NA,33,1.2338553305914066,0.92087634901872,-6.828014341070244,-1.0291793015703634,0.48244574490414527,1.4800918165486083,2.4548141100640635,-247.98315061149444,0,198,NA,200,100,100,7,509.9663012229889,533.0545227888251,35,0,0.7927420085472233,0.31474466571544424,4.30489907644378e-12,0.1516977134193968,0.5335576208608541,0.24532029311878067,0.062376499724825396,0.007047872871838168,1.0244824865685103e-18,0.006995792284013336,0.2002621991687633,0.39815896358900527,0.3021410264411768,0.09244201851704126,4.30489907644378e-10,15.169771341939681,53.35576208608541,24.532029311878066,6.23764997248254,0.7047872871838168,1.0244824865685103e-16,0.6995792284013336,20.026219916876332,39.815896358900524,30.21410264411768,9.244201851704126,200000,200000,0.579625,0.654535,0.66202,0.603085,0.583085,0.58076,0.5798232060122914,0.6544301191819235,0.6628608689274241,0.602958695960657,0.5833421433659098,0.5806263564185307,-6.968771595234352,-1.5485544998438923,-0.2252842987430001,0.903704932435322,1.824607732800696,2.7816234645370312,-6.930621251845206,-1.3299072513558816,0.008392425412504068,1.0049883024385269,1.9022019299479849,2.8839705109793954,0.6522981410468552,3.4495788861727363,3,0.3273606894044325,0.03815034338914547,0.21864724848801065,0.23367672415550417,0.10128337000320486,0.07759419714728888,0.10234704644236414
34,100,100,0.74,0.11,0.63,9,29,51,9,2,0,2,3,21,29,17,28,2.053748910631822,1.6448536269514715,0.6433454053929168,-0.125661346855074,-0.5828415072712162,1.3407550336902165,0.3054807880993974,-1.2265281200366105,-2.0537489106318225,-Inf,FALSE,NA,NA,34,2.1226301088360766,1.5236525561835657,-1.3025342524246832,-0.3222174363456686,1.1983697002965092,2.2756696811016175,3.00247799667554,-275.3630666861293,0,140,NA,200,100,100,7,564.7261333722586,587.8143549380949,16,0,0.7279445811369044,0.11538656142477155,0.09636690838684628,0.27727707963526127,0.5109694505531209,0.10395366776698589,0.010093937001143471,0.0013389566566421873,0.012288232753133572,0.04200308432837713,0.2177641017815849,0.2679480921776475,0.1781819981285664,0.28181449083069054,9.636690838684627,27.72770796352613,51.09694505531209,10.395366776698589,1.0093937001143471,0.13389566566421873,1.2288232753133572,4.200308432837713,21.77641017815849,26.794809217764747,17.81819981285664,28.181449083069054,200000,200000,0.47624,0.536495,0.64031,0.658775,0.635295,0.802345,0.47575443617176405,0.5374752958278333,0.640858432379625,0.6577086296374317,0.6362107910546452,0.8026307823239283,-1.7724382441527233,-0.7499947143122617,0.36048079154967405,1.5835663321338058,2.531175585993321,3.285401902750028,-1.8306387401830588,-0.7149230832909508,0.5707964185939638,1.7528099933180337,2.6293592244658766,3.94830248639967,2.3349823127306815,2.350174406032853,3,0.5029770231773087,-0.0582004960303355,0.035071631021310945,0.21031562704428974,0.16924366118422784,0.0981836384725554,0.662900583649642
35,100,100,0.77,0.33,0.44,10,26,31,28,3,2,1,1,21,22,32,23,2.3263478740408408,2.053748910631822,0.7388468491852137,0.12566134685507413,-0.7388468491852137,1.2815515655446008,0.35845879325119373,-0.4399131656732338,-1.6448536269514726,-2.0537489106318225,TRUE,0.9103873915061247,1.3560731789470912,35,1.4736487351306575,1.080717240750161,-1.2637751817999339,-0.4095429701033081,0.538109598420723,1.412401609426908,2.2546661762621003,-300.09238353363867,0,132,NA,200,100,100,7,614.1847670672773,637.2729886331136,15,0,0.8066630623295682,0.29525069314180685,0.1031553657446454,0.23791525391357526,0.3636786871999725,0.216334821713834,0.06683872630530918,0.012077145122663668,0.00565503806086475,0.035052067597272106,0.15262983201229496,0.28406603708118716,0.2876601102071015,0.23493691504127945,10.31553657446454,23.791525391357528,36.36786871999725,21.6334821713834,6.683872630530918,1.2077145122663668,0.565503806086475,3.5052067597272107,15.262983201229495,28.406603708118716,28.766011020710152,23.493691504127945,200000,200000,0.59363,0.576355,0.596805,0.60079,0.602915,0.672925,0.5943167391066217,0.576783078607409,0.5972382696827834,0.599443994785147,0.6015988952314314,0.6731834962611531,-1.7402288606628313,-0.787408168484889,0.05961525727586672,0.9153892903141282,1.731498581036887,2.600599847296436,-1.6094258506426744,-0.7239192137305999,0.15052090375465776,1.001790139895851,1.8157031688488015,2.887034826909134,11.530304695865812,12.379978255250794,3,0.0061886515115423535,0.13080301002015693,0.06348895475428917,0.09090564647879104,0.0864008495817229,0.08420458781191442,0.2864349796126979
36,100,100,0.71,0.13,0.58,53,28,6,9,3,1,13,11,5,7,15,49,1.1263911290388005,0.7063025628400875,0.5533847195556728,0.35845879325119373,-0.025068908258711057,-0.0752698620998299,-0.8778962950512285,-1.1263911290388005,-1.7506860712521695,-2.3263478740408408,TRUE,0.49338060043496174,1.1514021949697362,36,2.3466779001992917,2.0279044178278283,0.07310906999437286,0.888875515410723,1.162579245463419,1.6595121280945442,2.396724999525574,-271.3862108565413,0,126,NA,200,100,100,7,556.7724217130826,579.8606432789189,14,0,0.7203570768628127,0.12250012774056629,0.5291403379182519,0.28382466928815375,0.06453486505302808,0.07399380833578106,0.04023515252358567,0.008271166881199554,0.13111371005960004,0.10499638544786213,0.04353282762972513,0.08771651873738445,0.14248514310214416,0.4901554150232841,52.91403379182519,28.382466928815376,6.453486505302807,7.399380833578107,4.0235152523585676,0.8271166881199554,13.111371005960004,10.499638544786214,4.353282762972513,8.771651873738445,14.248514310214416,49.01554150232841,200000,200000,0.45613,0.564905,0.529465,0.56539,0.62446,0.87081,0.456907791283149,0.5627801260928605,0.5306312703403501,0.5668999935026373,0.6230296843915037,0.8699138662503213,-0.7519319824249391,0.4549692152164944,1.0193482704625454,1.3824765124473255,1.9410073604605833,2.7288923299863463,-0.944597127585399,0.5059595066052591,1.027731170236605,1.4157172553876458,2.031611270919367,3.9967065526176624,1.1982382808782726,1.2209682335667933,3,0.7479797807947344,-0.19266514516045996,0.05099029138876471,0.008382899774059593,0.03324074294032031,0.09060391045878391,1.267814222631316
37,100,100,0.65,0.14,0.51,7,21,58,9,5,0,0,10,25,16,16,33,Inf,1.2815515655446008,0.3853204664075676,-0.025068908258711057,-0.4399131656732338,1.4757910281791708,0.5828415072712162,-1.080319340814956,-1.6448536269514726,-Inf,NA,NA,NA,37,1.6670684120301158,1.5530156072539387,-1.5956678659521706,-0.521767270081154,1.0620711573936756,1.6747193842417207,2.3914130151771937,-277.05065830939714,0,140,NA,200,100,100,7,568.1013166187943,591.1895381846306,23,0,0.6515701026352181,0.1441016913715154,0.05528148332290192,0.24563470705747822,0.5549821182481045,0.09710704019985172,0.03860282092455192,0.008391830247111765,0.017824709082299734,0.06153227959833146,0.26907290868415074,0.1535354943159577,0.1775741784619963,0.3204604298572641,5.528148332290192,24.56347070574782,55.498211824810454,9.710704019985172,3.8602820924551917,0.8391830247111765,1.7824709082299734,6.1532279598331465,26.907290868415075,15.35354943159577,17.75741784619963,32.04604298572641,200000,200000,0.42938,0.51086,0.609215,0.574805,0.608075,0.789555,0.4289940078167876,0.5091391254203628,0.6084767043967071,0.5746419586670606,0.6070699233928896,0.7875635753802557,-2.0204106130813315,-0.9627326918617141,0.21838822166225513,1.3266033701829758,1.950317937542183,2.7240779346546984,-2.1578282802095754,-0.9542877634106621,0.385575561283662,1.3722481897495231,2.026617946883073,3.401165056265264,4.179721262296525,9.012407817918058,3,0.029126371888533953,-0.13741766712824388,0.008444928451051936,0.16718733962140686,0.04564481956654731,0.0763000093408901,0.6770871216105658
38,100,100,0.79,0.11,0.68,0,25,64,10,1,0,2,3,16,18,54,7,2.053748910631822,1.6448536269514715,0.8064212470182404,0.27931903444745404,-1.4757910281791702,Inf,0.6744897501960817,-1.2265281200366105,-2.3263478740408408,-Inf,NA,NA,NA,38,3.223635871647765,2.544967713433315,-2.6093703001396618,-0.7008948633119167,1.2276630700474591,2.4848065647385535,6.970173943914879,-222.68425516342796,0,4624,NA,200,100,100,7,459.3685103268559,482.4567318926922,1,0,0.7835627204675852,0.10978673754721746,0.004535451244297725,0.237148863925193,0.6485289472832918,0.10330564521262398,0.006481092333010752,1.5827339439056232e-12,0.010953499867187284,0.05057420156126692,0.15490957810396053,0.16935230565830575,0.543718309486303,0.07049210532297656,0.45354512442977246,23.7148863925193,64.85289472832918,10.330564521262398,0.6481092333010752,1.5827339439056232e-10,1.0953499867187284,5.0574201561266925,15.490957810396052,16.935230565830576,54.3718309486303,7.049210532297656,200000,200000,0.253605,0.403935,0.611545,0.692545,0.907275,0.902495,0.25408110853848637,0.4038670694992929,0.6122101774428299,0.6921237350455347,0.908487349045517,0.9038919264135779,-2.9226346384952793,-1.259979915588102,0.19164048013202173,1.641430923007517,2.8089081440741293,7.108266331145916,-3.4803185333173867,-1.4378801921984778,0.4006458561005686,1.883782286355377,4.382041255847011,8.097280716296154,1.9531872822599976,2.8264676708477103,3,0.41916138053897845,-0.5576838948221075,-0.17790027661037588,0.20900537596854685,0.24235136334786,1.573133111772882,0.989014385150238
39,100,100,0.54,0.09,0.45000000000000007,9,50,32,3,4,2,2,20,24,4,14,36,2.053748910631822,0.7721932141886849,0.1004337205114699,0,-0.35845879325119373,1.3407550336902165,-0.22754497664114945,-1.3407550336902165,-1.554773594596853,-2.0537489106318225,TRUE,0.7016527989461161,1.0519009075361851,39,1.466973612096457,1.470330724473553,-1.3752245323988264,0.25903850078628254,1.3182893348144684,1.4888226770181565,2.0086326038145845,-275.9293250071074,0,144,NA,200,100,100,7,565.8586500142148,588.9468715800512,10,0,0.5402735961897582,0.09370340490575535,0.08453092244801642,0.5176663101984185,0.3040993624478098,0.02543637033242674,0.04597897908356641,0.022288055489762204,0.026616052391325085,0.17905339832684916,0.25405695309206755,0.04620164683526917,0.13778170056919692,0.35629024878529214,8.453092244801642,51.766631019841846,30.409936244780976,2.543637033242674,4.597897908356641,2.2288055489762204,2.6616052391325082,17.905339832684916,25.405695309206756,4.620164683526918,13.778170056919691,35.629024878529215,200000,200000,0.44931,0.55555,0.592145,0.51835,0.56859,0.76342,0.45022334573488404,0.5542842893653303,0.5941627425286494,0.5203287458620691,0.5686502885908351,0.7655480028648484,-1.8332275006211487,-0.44587643351767847,0.7184015065067172,1.400161062936146,1.7102236951962353,2.3808638178734345,-1.935425721871035,-0.36493783105708566,0.8174452007291616,1.4036270654264416,1.7458054764515714,3.005310419238003,0.9398880033158715,0.9504208843620796,3,0.8132461317082325,-0.1021982212498862,0.08093860246059281,0.09904369422244441,0.0034660024902954945,0.035581781255336065,0.6244466013645686
40,100,100,0.8,0.09,0.7100000000000001,31,20,40,5,3,1,1,4,15,20,15,45,2.3263478740408408,1.6448536269514715,0.8416212335729144,0.2533471031357998,-0.125661346855074,0.49585034734745304,-0.025068908258711057,-1.3407550336902165,-1.7506860712521695,-2.3263478740408408,TRUE,0.83905799100001,1.818266939746344,40,2.2035153364174214,1.213102209141996,-0.4994176532947815,0.05345963195548609,1.2558922972915385,1.8767222359320441,2.351634912043893,-279.32938950525545,0,180,NA,200,100,100,7,572.6587790105109,595.7470005763472,27,0,0.7826448606921786,0.10457751082635691,0.30874259264913106,0.21257456051940904,0.374105336005103,0.07429942412918755,0.02093253161391806,0.0093455550832513,0.012936375246995695,0.025230905297121776,0.17918785876370386,0.17646107932070734,0.15477380380627237,0.45140997756519896,30.874259264913107,21.257456051940903,37.4105336005103,7.429942412918756,2.093253161391806,0.93455550832513,1.2936375246995695,2.5230905297121775,17.918785876370386,17.646107932070734,15.477380380627237,45.140997756519894,200000,200000,0.630685,0.56297,0.66247,0.599845,0.584845,0.77613,0.6307346069458705,0.5647268001331528,0.6623111732271925,0.6010249497726555,0.5842662246809791,0.7762152723862761,-1.1406517999185062,-0.21735817485640527,0.5802296571076928,1.5173898683741955,2.075378475213222,2.6880674837441343,-0.9223246502032749,-0.18182738472442583,0.774409298999837,1.580077468059754,2.1153137297215965,3.26765589002091,3.1819737935631265,3.125893397557739,3,0.37261922773884115,0.21832714971523126,0.035530790131979434,0.1941796418921442,0.06268759968555848,0.03993525450837465,0.5795884062767755
41,100,100,0.7,0.31,0.38999999999999996,19,28,22,4,15,12,2,13,15,0,15,55,2.053748910631822,1.0364333894937894,0.5244005127080407,0.5244005127080407,0.12566134685507413,0.8778962950512288,0.0752698620998299,-0.4958503473474532,-0.612812991016627,-1.17498679206609,TRUE,0.9432560057762295,1.1039263341562613,41,1.248960974178694,1.1638486839115947,-0.9146469897633898,-0.0320857220530677,0.5507820523643707,0.6135236450899737,1.1229841762309596,-294.80866889371737,0,152,NA,200,100,100,7,603.6173377874347,626.705559353271,46,0,0.725709577741921,0.2908915444350264,0.18018849087521407,0.30701335397466056,0.22190661071509898,0.021126467842778607,0.13904296910438863,0.13072210748785917,0.03151276170489841,0.10400115136390325,0.1387765091892773,0.018249649284467706,0.1643619674298859,0.5430979610275675,18.018849087521406,30.701335397466057,22.190661071509897,2.1126467842778607,13.904296910438863,13.072210748785917,3.151276170489841,10.400115136390326,13.877650918927731,1.8249649284467706,16.43619674298859,54.30979610275675,200000,200000,0.558045,0.55848,0.548975,0.50426,0.548775,0.706305,0.5581085025726693,0.5573731726185136,0.5477368131273382,0.5056170633103418,0.5483964857669383,0.7068371892965423,-1.4572100943013173,-0.44351325259247665,0.25209121498787485,0.5819619072765235,0.8496957403787468,1.6244938049534545,-1.3684739765008964,-0.3939969809786201,0.2797988220108033,0.5823143175582027,0.8742922111558957,2.09889313928107,3.4486965582518883,6.767820092981797,3,0.07967810342146131,0.0887361178004209,0.04951627161385652,0.02770760702292846,3.524102816792052e-4,0.024596470777148882,0.4743993343276156
42,100,100,0.65,0.15,0.5,34,34,17,6,8,1,7,16,12,6,15,44,1.4757910281791708,0.7388468491852137,0.3853204664075676,0.2275449766411493,-0.15096921549677725,0.41246312944140484,-0.4676987991145081,-1.0364333894937894,-1.3407550336902165,-2.3263478740408408,TRUE,0.5930688341360119,1.0997626894487256,42,1.774478136341738,1.5853095773640484,-0.4359761349033793,0.5136385270540662,1.0819925140683162,1.3590994115014303,2.0450266790468197,-301.1676001258353,0,128,NA,200,100,100,7,616.3352002516706,639.4234218175069,14,0,0.6688769242755419,0.13962792714908434,0.3314270223690566,0.3648206085779589,0.1641244419039002,0.05257038249502033,0.06663143068504462,0.020426113969019388,0.08160807694927578,0.1316035606974157,0.11791143807776669,0.06553093041417085,0.17110033884157527,0.4322456550197957,33.142702236905656,36.48206085779589,16.41244419039002,5.257038249502033,6.663143068504462,2.042611396901939,8.160807694927579,13.16035606974157,11.791143807776669,6.553093041417085,17.110033884157527,43.22456550197957,200000,200000,0.487465,0.557745,0.557935,0.533835,0.595395,0.803915,0.48642337971204086,0.5574034392250556,0.5556549456030739,0.5331534949331259,0.595630610511708,0.803509462523225,-1.0945808547809741,0.03599995435060679,0.7766406104869166,1.212770380786899,1.637774161546607,2.413156177749271,-1.157219700356254,0.08975479295328137,0.8082233727993074,1.2219548379829441,1.7031857368881556,3.216491062162313,2.2198157292772813,2.30823744172672,3,0.5109446689271121,-0.06263884557527999,0.05375483860267458,0.03158276231239088,0.009184457196045104,0.06541157534154851,0.8033348844130419
43,100,100,0.69,0.15,0.5399999999999999,2,14,69,14,1,0,0,4,27,29,22,18,Inf,1.7506860712521695,0.49585034734745304,-0.2533471031357998,-0.9153650878428141,2.053748910631822,0.9944578832097528,-1.0364333894937894,-2.3263478740408408,-Inf,NA,NA,NA,43,1.837152850394101,1.5662691427335969,-2.1512518914202854,-0.977319086842984,1.0420419632884714,2.243983451572649,3.282894944249801,-242.21825467949722,0,220,NA,200,100,100,7,498.43650935899444,521.5247309248307,16,0,0.6941493268564934,0.1486961120142467,0.015728161619420603,0.14847744169378524,0.6870982846725474,0.1362793789619533,0.011902998310428514,5.137347418648908e-4,0.005441452191990433,0.0307321209114129,0.2696771000401032,0.296619093129726,0.21953922016419214,0.1779910135625753,1.5728161619420602,14.847744169378524,68.70982846725474,13.62793789619533,1.1902998310428514,0.051373474186489076,0.5441452191990434,3.0732120911412903,26.96771000401032,29.6619093129726,21.953922016419213,17.79910135625753,200000,200000,0.41365,0.488515,0.62507,0.657895,0.676195,0.78898,0.41437269153584066,0.4895565369909258,0.6255485722179035,0.6571402443257167,0.6776153182857274,0.7887735155288254,-2.5078393265679386,-1.4009817959973168,0.022783008249496976,1.4648736496411803,2.549721087916888,3.5472240910783523,-2.6503575799631363,-1.4142934101439835,0.26131868420253546,1.652352915688227,2.7300562394009553,4.129946561359785,0.5028999639844046,1.6628868033102049,3,0.6452161799103064,-0.14251825339519764,-0.013311614146666706,0.23853567595303848,0.1874792660470468,0.18033515148406742,0.5827224702814324
44,100,100,0.66,0.04,0.62,0,12,84,4,0,0,0,1,33,26,39,1,Inf,2.3263478740408408,0.41246312944140484,-0.2533471031357998,-2.3263478740408408,Inf,1.17498679206609,-1.7506860712521695,-Inf,-Inf,NA,NA,NA,44,2.4553289759199863,1.597782383968995,-17.47430929863134,-1.1807386427449913,1.7760011227142756,2.8683718046095734,6.175688429066398,-170.76223618205123,0,202,NA,200,100,100,7,355.52447236410245,378.6126939299387,47,0,0.6646433313506208,0.0378663660480939,1.124259695831238e-68,0.11885328266359757,0.8432803512883085,0.03580341423803102,0.0020629514806839166,3.293789685443471e-10,5.2197493415561735e-36,0.011432093499862283,0.3239245751495169,0.26663669047853233,0.38806258103586033,0.009944059836228147,1.1242596958312381e-66,11.885328266359757,84.32803512883085,3.5803414238031017,0.20629514806839166,3.293789685443471e-8,5.2197493415561735e-34,1.1432093499862284,32.39245751495169,26.663669047853233,38.80625810358603,0.9944059836228147,200000,200000,0.30859,0.47954,0.743155,0.69053,0.829105,0.791175,0.3093917788339456,0.47826834197619206,0.7449490558096848,0.691150538164896,0.8298804061004704,0.7901904097054658,-17.531167334266748,-1.671723384182009,0.13788791184996876,2.1196463423191894,3.161037531016094,6.330061438477988,-17.6008092708297,-1.7301105915739488,0.805289096111282,2.3272919393273686,3.934729215403203,6.71679769142696,0.09842375858043645,0.5100620904309243,3,0.9166753182045266,-0.06964193656295237,-0.05838720739193981,0.6674011842613132,0.2076455970081792,0.7736916843871091,0.38673625294897196
