exp,idx,cbcond,trial,left_id,left_cond,right_id,right_cond,KP_lr,KP_conf,RT_lr,RT_conf,fc_item_selected,rating16_L,rating16_R,left_on,right_on,sex_kp_mfor,age_kp
EA_exp_1b,35,1,50,27,5,184,6,d,3,2452,944,1,3,3,old,new,female,18
EA_exp_1b,35,1,51,196,10,66,9,j,3,7957,563,1,5,5,new,old,female,18
EA_exp_1b,35,1,52,107,10,54,9,j,2,2555,861,1,5,5,new,old,female,18
EA_exp_1b,35,1,53,25,5,110,6,d,2,2683,407,1,3,3,old,new,female,18
EA_exp_1b,35,1,54,20,5,137,6,d,3,2062,364,1,3,3,old,new,female,18
EA_exp_1b,35,1,55,2,5,187,6,d,3,2380,292,1,3,3,old,new,female,18
EA_exp_1b,35,1,56,15,5,190,6,j,3,1846,533,0,3,3,old,new,female,18
EA_exp_1b,35,1,57,6,5,180,6,d,2,2957,273,1,3,3,old,new,female,18
EA_exp_1b,35,1,58,90,5,169,6,d,2,1469,305,1,3,3,old,new,female,18
EA_exp_1b,35,1,59,116,8,31,7,j,1,1573,492,1,4,4,new,old,female,18
EA_exp_1b,35,1,60,166,10,16,9,j,3,2709,979,1,5,5,new,old,female,18
EA_exp_1b,35,1,61,13,3,194,4,d,2,1980,404,1,2,2,old,new,female,18
EA_exp_1b,35,1,62,179,4,97,3,d,3,2641,657,0,2,2,new,old,female,18
EA_exp_1b,35,1,63,80,3,143,4,j,3,1796,741,0,2,2,old,new,female,18
EA_exp_1b,35,1,64,94,11,112,12,d,4,1427,2693,1,6,6,old,new,female,18
EA_exp_1b,35,1,65,157,4,45,3,d,2,3673,542,0,2,2,new,old,female,18
EA_exp_1b,35,1,66,1,11,149,12,j,3,2088,940,0,6,6,old,new,female,18
EA_exp_1b,35,1,67,33,5,151,6,j,2,1651,412,0,3,3,old,new,female,18
EA_exp_1b,35,1,68,114,8,91,7,d,3,1978,963,0,4,4,new,old,female,18
EA_exp_1b,36,2,1,112,5,34,6,d,2,5598,2643,1,3,3,old,new,female,19
EA_exp_1b,36,2,2,133,3,41,4,j,2,2336,1331,0,2,2,old,new,female,19
EA_exp_1b,36,2,3,35,8,161,7,d,1,2283,1593,0,4,4,new,old,female,19
EA_exp_1b,36,2,4,5,4,196,3,j,1,5783,601,1,2,2,new,old,female,19
EA_exp_1b,36,2,5,56,2,153,1,d,2,2367,1065,0,1,1,new,old,female,19
EA_exp_1b,36,2,6,165,5,91,6,d,2,1980,439,1,3,3,old,new,female,19
EA_exp_1b,36,2,7,171,5,24,6,j,1,2307,928,0,3,3,old,new,female,19
EA_exp_1b,36,2,8,22,8,182,7,d,1,9401,1241,0,4,4,new,old,female,19
EA_exp_1b,36,2,9,193,3,100,4,j,1,2454,445,0,2,2,old,new,female,19
EA_exp_1b,36,2,10,7,6,164,5,d,2,2440,336,0,3,3,new,old,female,19
EA_exp_1b,36,2,11,36,2,141,1,d,3,1586,506,0,1,1,new,old,female,19
EA_exp_1b,36,2,12,199,3,85,4,d,2,2034,444,1,2,2,old,new,female,19
EA_exp_1b,36,2,13,172,3,65,4,j,1,1654,1503,0,2,2,old,new,female,19
EA_exp_1b,36,2,14,124,7,94,8,d,2,1553,268,1,4,4,old,new,female,19
EA_exp_1b,36,2,15,170,7,86,8,j,3,2061,805,0,4,4,old,new,female,19
EA_exp_1b,36,2,16,126,3,23,4,d,1,2912,1191,1,2,2,old,new,female,19
EA_exp_1b,36,2,17,2,6,138,5,j,1,1620,1086,1,3,3,new,old,female,19
EA_exp_1b,36,2,18,79,4,140,3,d,3,1678,581,0,2,2,new,old,female,19
EA_exp_1b,36,2,19,167,5,52,6,d,3,1501,408,1,3,3,old,new,female,19
EA_exp_1b,36,2,20,115,7,96,8,d,3,1863,341,1,4,4,old,new,female,19
EA_exp_1b,36,2,21,181,7,84,8,j,1,1749,761,0,4,4,old,new,female,19
EA_exp_1b,36,2,22,178,5,55,6,j,3,2841,1072,0,3,3,old,new,female,19
EA_exp_1b,36,2,23,49,6,200,5,j,2,2401,1788,1,3,3,new,old,female,19
EA_exp_1b,36,2,24,125,5,47,6,d,1,1857,1040,1,3,3,old,new,female,19
EA_exp_1b,36,2,25,174,5,78,6,j,2,3078,1186,0,3,3,old,new,female,19
EA_exp_1b,36,2,26,39,6,150,5,j,3,3072,495,1,3,3,new,old,female,19
EA_exp_1b,36,2,27,29,8,169,7,d,4,1846,616,0,4,4,new,old,female,19
EA_exp_1b,36,2,28,19,4,159,3,d,2,2841,419,0,2,2,new,old,female,19
EA_exp_1b,36,2,29,12,6,132,5,d,2,1919,398,0,3,3,new,old,female,19
EA_exp_1b,36,2,30,137,3,13,4,d,1,4667,762,1,2,2,old,new,female,19
EA_exp_1b,36,2,31,63,6,107,5,j,1,2708,1991,1,3,3,new,old,female,19
EA_exp_1b,36,2,32,83,4,113,3,d,2,1909,609,0,2,2,new,old,female,19
EA_exp_1b,36,2,33,76,8,130,7,d,2,25205,255,0,4,4,new,old,female,19
EA_exp_1b,36,2,34,143,3,17,4,d,3,1617,220,1,2,2,old,new,female,19
EA_exp_1b,36,2,35,158,7,88,8,d,1,3343,1026,1,4,4,old,new,female,19
EA_exp_1b,36,2,36,72,6,104,5,d,3,1542,498,0,3,3,new,old,female,19
EA_exp_1b,36,2,37,11,2,162,1,j,3,2073,321,1,1,1,new,old,female,19
EA_exp_1b,36,2,38,6,6,177,5,j,3,2483,1497,1,3,3,new,old,female,19
EA_exp_1b,36,2,39,15,4,149,3,d,4,2651,603,0,2,2,new,old,female,19
EA_exp_1b,36,2,40,44,6,114,5,d,4,1521,493,0,3,3,new,old,female,19
EA_exp_1b,36,2,41,98,6,108,5,j,2,2216,472,1,3,3,new,old,female,19
EA_exp_1b,36,2,42,102,7,37,8,d,4,4625,305,1,4,4,old,new,female,19
EA_exp_1b,36,2,43,175,5,26,6,j,3,2916,488,0,3,3,old,new,female,19
EA_exp_1b,36,2,44,103,5,31,6,j,2,3810,1219,0,3,3,old,new,female,19
EA_exp_1b,36,2,45,18,6,106,5,j,1,2510,965,1,3,3,new,old,female,19
EA_exp_1b,36,2,46,30,4,105,3,d,3,2443,354,0,2,2,new,old,female,19
EA_exp_1b,36,2,47,146,7,73,8,j,1,3202,1100,0,4,4,old,new,female,19
EA_exp_1b,36,2,48,60,12,116,11,j,2,2460,1150,1,6,6,new,old,female,19
EA_exp_1b,36,2,49,144,5,68,6,j,2,2946,694,0,3,3,old,new,female,19
EA_exp_1b,36,2,50,187,5,27,6,j,3,5464,1414,0,3,3,old,new,female,19
EA_exp_1b,36,2,51,109,1,62,2,j,1,2125,2112,0,1,1,old,new,female,19
EA_exp_1b,36,2,52,40,4,152,3,d,3,5675,607,0,2,2,new,old,female,19
EA_exp_1b,36,2,53,139,1,53,2,j,3,1715,1705,0,1,1,old,new,female,19
EA_exp_1b,36,2,54,110,5,16,6,d,1,4388,861,1,3,3,old,new,female,19
EA_exp_1b,36,2,55,50,6,101,5,d,3,2261,663,0,3,3,new,old,female,19
EA_exp_1b,36,2,56,186,1,4,2,j,4,2311,1943,0,1,1,old,new,female,19
EA_exp_1b,36,2,57,122,7,20,8,d,3,2487,493,1,4,4,old,new,female,19
EA_exp_1b,36,2,58,58,8,163,7,d,3,2088,317,0,4,4,new,old,female,19
EA_exp_1b,36,2,59,70,8,195,7,d,3,1871,396,0,4,4,new,old,female,19
EA_exp_1b,36,2,60,148,5,71,6,d,3,2007,275,1,3,3,old,new,female,19
EA_exp_1b,36,2,61,192,7,90,8,j,3,2599,584,0,4,4,old,new,female,19
EA_exp_1b,36,2,62,111,5,8,6,j,2,3291,914,0,3,3,old,new,female,19
EA_exp_1b,36,2,63,128,5,3,6,d,1,7417,332,1,3,3,old,new,female,19
EA_exp_1b,36,2,64,57,10,166,9,j,2,7035,509,1,5,5,new,old,female,19
EA_exp_1b,36,2,65,45,12,184,11,d,3,1942,481,0,6,6,new,old,female,19
EA_exp_1b,36,2,66,67,12,119,11,j,4,2154,414,1,6,6,new,old,female,19
EA_exp_1b,36,2,67,80,8,185,7,j,2,2686,378,1,4,4,new,old,female,19
EA_exp_1b,36,2,68,151,1,64,2,d,1,2441,336,1,1,1,old,new,female,19
EA_exp_1b,36,2,69,155,5,25,6,d,1,1985,314,1,3,3,old,new,female,19
EA_exp_1b,36,2,70,147,5,1,6,d,2,1930,263,1,3,3,old,new,female,19
EA_exp_1b,36,2,71,176,7,61,8,d,2,2011,275,1,4,4,old,new,female,19
EA_exp_1b,36,2,72,179,9,74,10,j,1,2483,860,0,5,5,old,new,female,19
EA_exp_1b,36,2,73,97,6,117,5,d,1,1813,312,0,3,3,new,old,female,19
EA_exp_1b,36,2,74,180,9,69,10,j,3,1931,533,0,5,5,old,new,female,19
EA_exp_1b,36,2,75,77,8,183,7,j,1,3390,895,1,4,4,new,old,female,19
EA_exp_1b,36,2,76,135,5,66,6,j,2,3464,2744,0,3,3,old,new,female,19
EA_exp_1b,36,2,77,46,8,129,7,d,1,5559,690,0,4,4,new,old,female,19
EA_exp_1b,36,2,78,173,3,93,4,j,2,4033,380,0,2,2,old,new,female,19
EA_exp_1b,36,2,79,10,6,154,5,j,1,5548,342,1,3,3,new,old,female,19
EA_exp_1b,36,2,80,42,8,160,7,d,2,1718,267,0,4,4,new,old,female,19
EA_exp_1b,36,2,81,134,3,54,4,j,1,3102,363,0,2,2,old,new,female,19
EA_exp_1b,36,2,82,21,8,156,7,j,2,8233,426,1,4,4,new,old,female,19
EA_exp_1b,36,2,83,75,12,190,11,j,1,2985,345,1,6,6,new,old,female,19
EA_exp_1b,36,2,84,136,7,59,8,d,1,2185,315,1,4,4,old,new,female,19
EA_exp_1b,37,1,1,34,11,169,12,d,4,4585,1670,1,6,6,old,new,female,19
EA_exp_1b,37,1,2,10,3,115,4,d,4,3715,757,1,2,2,old,new,female,19
EA_exp_1b,37,1,3,18,5,198,6,d,4,2979,439,1,3,3,old,new,female,19
EA_exp_1b,37,1,4,45,11,177,12,d,4,1426,434,1,6,6,old,new,female,19
EA_exp_1b,37,1,5,118,10,35,9,j,2,5261,1575,1,5,5,new,old,female,19
EA_exp_1b,37,1,6,144,8,17,7,d,2,2737,1521,0,4,4,new,old,female,19
EA_exp_1b,37,1,7,3,3,172,4,d,2,1568,1227,1,2,2,old,new,female,19
EA_exp_1b,37,1,8,97,9,110,10,d,3,1372,1146,1,5,5,old,new,female,19
EA_exp_1b,37,1,9,120,6,33,5,d,3,1530,549,0,3,3,new,old,female,19
EA_exp_1b,37,1,10,151,12,44,11,j,4,785,774,1,6,6,new,old,female,19
EA_exp_1b,37,1,11,36,5,108,6,j,3,1876,323,0,3,3,old,new,female,19
EA_exp_1b,37,1,12,176,6,26,5,d,3,1876,770,0,3,3,new,old,female,19
EA_exp_1b,37,1,13,123,8,39,7,d,2,1071,2366,0,4,4,new,old,female,19
EA_exp_1b,37,1,14,78,3,137,4,d,4,972,816,1,2,2,old,new,female,19
EA_exp_1b,37,1,15,64,9,199,10,j,3,3466,779,0,5,5,old,new,female,19
EA_exp_1b,37,1,16,28,3,154,4,d,2,1515,1687,1,2,2,old,new,female,19
EA_exp_1b,37,1,17,109,4,68,3,j,4,1139,526,1,2,2,new,old,female,19
EA_exp_1b,37,1,18,162,2,37,1,j,4,1786,1206,1,1,1,new,old,female,19
EA_exp_1b,37,1,19,134,10,13,9,d,4,3381,870,0,5,5,new,old,female,19
EA_exp_1b,37,1,20,20,5,155,6,d,2,1450,897,1,3,3,old,new,female,19
EA_exp_1b,37,1,21,147,6,49,5,d,3,1049,1608,0,3,3,new,old,female,19
EA_exp_1b,37,1,22,131,4,11,3,d,3,2419,670,0,2,2,new,old,female,19
EA_exp_1b,37,1,23,47,11,142,12,d,4,609,818,1,6,6,old,new,female,19
EA_exp_1b,37,1,24,128,12,98,11,d,4,1455,814,0,6,6,new,old,female,19
EA_exp_1b,37,1,25,164,12,76,11,j,4,1146,727,1,6,6,new,old,female,19
EA_exp_1b,37,1,26,126,6,87,5,d,3,1989,754,0,3,3,new,old,female,19
EA_exp_1b,37,1,27,150,10,66,9,d,4,767,684,0,5,5,new,old,female,19
EA_exp_1b,37,1,28,195,10,77,9,d,4,3775,1279,0,5,5,new,old,female,19
EA_exp_1b,37,1,29,105,8,65,7,j,1,6456,1777,1,4,4,new,old,female,19
EA_exp_1b,37,1,30,175,8,56,7,d,1,2327,612,0,4,4,new,old,female,19
EA_exp_1b,37,1,31,143,12,54,11,j,4,2456,526,1,6,6,new,old,female,19
EA_exp_1b,37,1,32,168,12,95,11,j,4,1560,1492,1,6,6,new,old,female,19
EA_exp_1b,37,1,33,16,9,158,10,j,2,1479,1699,0,5,5,old,new,female,19
EA_exp_1b,37,1,34,6,3,148,4,d,1,2156,1198,1,2,2,old,new,female,19
EA_exp_1b,37,1,35,75,3,132,4,d,2,1743,638,1,2,2,old,new,female,19
EA_exp_1b,37,1,36,57,9,130,10,d,2,1365,695,1,5,5,old,new,female,19
EA_exp_1b,37,1,37,156,6,42,5,d,2,3174,722,0,3,3,new,old,female,19
EA_exp_1b,37,1,38,38,9,119,10,d,2,1493,560,1,5,5,old,new,female,19
EA_exp_1b,37,1,39,32,11,182,12,d,3,1226,545,1,6,6,old,new,female,19
EA_exp_1b,37,1,40,74,9,133,10,d,2,1124,659,1,5,5,old,new,female,19
EA_exp_1b,37,1,41,167,4,82,3,j,4,1077,1029,1,2,2,new,old,female,19
EA_exp_1b,37,1,42,31,9,159,10,j,3,3785,683,0,5,5,old,new,female,19
EA_exp_1b,37,1,43,173,12,43,11,j,3,957,1265,1,6,6,new,old,female,19
EA_exp_1b,37,1,44,125,10,63,9,d,3,2610,781,0,5,5,new,old,female,19
EA_exp_1b,37,1,45,59,11,184,12,j,3,958,686,0,6,6,old,new,female,19
EA_exp_1b,37,1,46,71,5,186,6,d,3,1054,623,1,3,3,old,new,female,19
EA_exp_1b,37,1,47,196,4,61,3,j,2,1604,988,1,2,2,new,old,female,19
EA_exp_1b,37,1,48,96,11,190,12,j,4,1302,742,0,6,6,old,new,female,19
EA_exp_1b,37,1,49,170,12,23,11,j,4,1030,1015,1,6,6,new,old,female,19
EA_exp_1b,37,1,50,90,11,180,12,d,4,1371,704,1,6,6,old,new,female,19
EA_exp_1b,37,1,51,181,6,91,5,j,4,2703,910,1,3,3,new,old,female,19
EA_exp_1b,37,1,52,62,9,111,10,d,4,1468,358,1,5,5,old,new,female,19
EA_exp_1b,37,1,53,140,6,73,5,j,1,1571,1856,1,3,3,new,old,female,19
EA_exp_1b,37,1,54,129,6,88,5,j,1,4450,1098,1,3,3,new,old,female,19
EA_exp_1b,37,1,55,84,9,179,10,d,3,1035,556,1,5,5,old,new,female,19
EA_exp_1b,37,1,56,178,8,72,7,d,3,1124,703,0,4,4,new,old,female,19
EA_exp_1b,37,1,57,163,6,30,5,j,3,944,532,1,3,3,new,old,female,19
EA_exp_1b,37,1,58,161,6,5,5,d,3,1340,703,0,3,3,new,old,female,19
EA_exp_1b,37,1,59,188,12,4,11,j,4,1088,784,1,6,6,new,old,female,19
EA_exp_1b,37,1,60,153,12,81,11,d,2,1243,771,0,6,6,new,old,female,19
EA_exp_1b,37,1,61,21,11,157,12,d,4,769,655,1,6,6,old,new,female,19
EA_exp_1b,37,1,62,104,10,83,9,d,3,705,830,0,5,5,new,old,female,19
EA_exp_1b,37,1,63,55,9,127,10,d,2,902,673,1,5,5,old,new,female,19
EA_exp_1b,37,1,64,174,12,14,11,d,4,963,934,0,6,6,new,old,female,19
EA_exp_1b,37,1,65,117,4,48,3,d,3,3549,249,0,2,2,new,old,female,19
EA_exp_1b,37,1,66,86,9,183,10,j,2,3456,1244,0,5,5,old,new,female,19
EA_exp_1b,37,1,67,114,4,60,3,d,2,827,1185,0,2,2,new,old,female,19
EA_exp_1b,37,1,68,194,6,51,5,j,2,845,517,1,3,3,new,old,female,19
EA_exp_1b,37,1,69,121,12,27,11,d,4,1110,395,0,6,6,new,old,female,19
EA_exp_1b,37,1,70,29,5,106,6,j,2,873,767,0,3,3,old,new,female,19
EA_exp_1b,38,1,1,61,7,138,8,d,2,4732,1368,1,4,4,old,new,female,18
EA_exp_1b,38,1,2,50,9,161,10,d,3,5838,367,1,5,5,old,new,female,18
EA_exp_1b,38,1,3,145,2,9,1,j,3,2988,1983,1,1,1,new,old,female,18
EA_exp_1b,38,1,4,71,3,116,4,d,2,2860,516,1,2,2,old,new,female,18
EA_exp_1b,38,1,5,112,2,33,1,j,1,7022,1341,1,1,1,new,old,female,18
EA_exp_1b,38,1,6,2,7,127,8,j,3,4504,1868,0,4,4,old,new,female,18
EA_exp_1b,38,1,7,39,7,157,8,d,2,3678,500,1,4,4,old,new,female,18
EA_exp_1b,38,1,8,173,12,8,11,d,4,2909,306,0,6,6,new,old,female,18
EA_exp_1b,38,1,9,182,8,60,7,d,2,3093,385,0,4,4,new,old,female,18
EA_exp_1b,38,1,10,35,3,120,4,d,1,6767,218,1,2,2,old,new,female,18
EA_exp_1b,38,1,11,22,1,141,2,d,1,3167,186,1,1,1,old,new,female,18
EA_exp_1b,38,1,12,82,9,154,10,d,4,2401,169,1,5,5,old,new,female,18
EA_exp_1b,38,1,13,131,12,89,11,d,4,3041,127,0,6,6,new,old,female,18
EA_exp_1b,38,1,14,93,5,164,6,j,3,7831,217,0,3,3,old,new,female,18
EA_exp_1b,38,1,15,12,3,129,4,d,4,3771,143,1,2,2,old,new,female,18
EA_exp_1b,38,1,16,51,3,187,4,d,3,4438,143,1,2,2,old,new,female,18
EA_exp_1b,38,1,17,170,6,91,5,j,3,2772,305,1,3,3,new,old,female,18
EA_exp_1b,38,1,18,16,5,109,6,j,1,4660,369,0,3,3,old,new,female,18
EA_exp_1b,38,1,19,198,10,6,9,d,2,6273,191,0,5,5,new,old,female,18
EA_exp_1b,38,1,20,148,10,31,9,j,4,2100,346,1,5,5,new,old,female,18
EA_exp_1b,38,1,21,178,4,54,3,d,2,2649,265,0,2,2,new,old,female,18
EA_exp_1b,38,1,22,55,1,195,2,d,4,4444,164,1,1,1,old,new,female,18
EA_exp_1b,38,1,23,162,2,83,1,j,2,3467,250,1,1,1,new,old,female,18
EA_exp_1b,38,1,24,175,10,49,9,j,1,2204,144,1,5,5,new,old,female,18
EA_exp_1b,38,1,25,30,3,200,4,d,3,2710,308,1,2,2,old,new,female,18
EA_exp_1b,38,1,26,42,3,186,4,d,2,15542,177,1,2,2,old,new,female,18
EA_exp_1b,38,1,27,20,5,166,6,j,1,9799,185,0,3,3,old,new,female,18
EA_exp_1b,38,1,28,47,3,189,4,d,1,2880,101,1,2,2,old,new,female,18
EA_exp_1b,38,1,29,152,8,87,7,j,1,3069,77,1,4,4,new,old,female,18
EA_exp_1b,38,1,30,37,9,142,10,d,1,3780,216,1,5,5,old,new,female,18
EA_exp_1b,38,1,31,106,2,13,1,d,2,5145,169,0,1,1,new,old,female,18
EA_exp_1b,38,1,32,68,1,153,2,d,3,2496,133,1,1,1,old,new,female,18
EA_exp_1b,38,1,33,58,9,188,10,d,3,1758,113,1,5,5,old,new,female,18
EA_exp_1b,38,1,34,38,9,125,10,d,3,1626,130,1,5,5,old,new,female,18
EA_exp_1b,38,1,35,123,6,65,5,j,3,4076,176,1,3,3,new,old,female,18
EA_exp_1b,38,1,36,36,11,181,12,d,4,1637,288,1,6,6,old,new,female,18
EA_exp_1b,38,1,37,56,5,150,6,j,2,3763,164,0,3,3,old,new,female,18
EA_exp_1b,38,1,38,98,7,172,8,j,3,4459,146,0,4,4,old,new,female,18
EA_exp_1b,38,1,39,25,1,144,2,d,3,2553,188,1,1,1,old,new,female,18
EA_exp_1b,38,1,40,130,12,14,11,j,4,2849,138,1,6,6,new,old,female,18
EA_exp_1b,38,1,41,59,1,146,2,d,2,7635,267,1,1,1,old,new,female,18
EA_exp_1b,38,1,42,97,7,179,8,d,1,1710,514,1,4,4,old,new,female,18
EA_exp_1b,38,1,43,15,11,121,12,j,3,2843,179,0,6,6,old,new,female,18
EA_exp_1b,38,1,44,45,3,158,4,j,2,5723,142,0,2,2,old,new,female,18
EA_exp_1b,38,1,45,168,4,7,3,j,1,5428,357,1,2,2,new,old,female,18
EA_exp_1b,38,1,46,199,6,48,5,j,1,6694,226,1,3,3,new,old,female,18
EA_exp_1b,38,1,47,105,8,78,7,d,1,2326,83,0,4,4,new,old,female,18
EA_exp_1b,38,1,48,80,7,197,8,j,3,5679,195,0,4,4,old,new,female,18
EA_exp_1b,38,1,49,40,7,140,8,d,2,2995,825,1,4,4,old,new,female,18
EA_exp_1b,38,1,50,76,5,135,6,d,1,3606,223,1,3,3,old,new,female,18
EA_exp_1b,38,1,51,180,4,24,3,d,1,1252,107,0,2,2,new,old,female,18
EA_exp_1b,38,1,52,128,4,41,3,d,1,1973,126,0,2,2,new,old,female,18
EA_exp_1b,38,1,53,160,4,63,3,d,1,1223,64,0,2,2,new,old,female,18
EA_exp_1b,38,1,54,134,6,17,5,d,1,3387,126,0,3,3,new,old,female,18
EA_exp_1b,38,1,55,139,2,26,1,d,1,1573,79,0,1,1,new,old,female,18
EA_exp_1b,38,1,56,100,3,122,4,d,1,5517,71,1,2,2,old,new,female,18
EA_exp_1b,38,1,57,75,7,165,8,d,1,6050,104,1,4,4,old,new,female,18
EA_exp_1b,38,1,58,101,10,67,9,j,2,2258,145,1,5,5,new,old,female,18
EA_exp_1b,38,1,59,163,4,70,3,d,3,2920,173,0,2,2,new,old,female,18
EA_exp_1b,38,1,60,95,11,149,12,d,4,3762,199,1,6,6,old,new,female,18
EA_exp_1b,38,1,61,69,5,118,6,d,3,1950,152,1,3,3,old,new,female,18
EA_exp_1b,38,1,62,193,10,27,9,j,2,3490,797,1,5,5,new,old,female,18
EA_exp_1b,38,1,63,124,10,57,9,d,3,2301,121,0,5,5,new,old,female,18
EA_exp_1b,38,1,64,94,5,174,6,j,2,14802,107,0,3,3,old,new,female,18
EA_exp_1b,38,1,65,11,11,114,12,j,1,1588,142,0,6,6,old,new,female,18
EA_exp_1b,38,1,66,147,10,72,9,j,3,2231,182,1,5,5,new,old,female,18
EA_exp_1b,38,1,67,167,4,96,3,d,4,6668,107,0,2,2,new,old,female,18
EA_exp_1b,39,2,1,108,5,16,6,j,2,7761,1556,0,3,3,old,new,female,18
EA_exp_1b,39,2,2,191,5,76,6,j,3,3685,857,0,3,3,old,new,female,18
EA_exp_1b,39,2,3,61,4,148,3,d,2,5030,1668,0,2,2,new,old,female,18
EA_exp_1b,39,2,4,44,6,120,5,d,2,3040,510,0,3,3,new,old,female,18
EA_exp_1b,39,2,5,160,3,89,4,d,2,4932,1293,1,2,2,old,new,female,18
EA_exp_1b,39,2,6,200,5,90,6,j,3,2581,616,0,3,3,old,new,female,18
EA_exp_1b,39,2,7,186,5,92,6,d,1,7905,1674,1,3,3,old,new,female,18
EA_exp_1b,39,2,8,182,5,98,6,j,1,3031,421,0,3,3,old,new,female,18
EA_exp_1b,39,2,9,195,3,30,4,j,2,10226,2258,0,2,2,old,new,female,18
EA_exp_1b,39,2,10,121,9,43,10,j,2,9271,1740,0,5,5,old,new,female,18
EA_exp_1b,39,2,11,3,4,149,3,d,2,3618,1565,0,2,2,new,old,female,18
EA_exp_1b,39,2,12,172,7,75,8,d,3,2365,614,1,4,4,old,new,female,18
EA_exp_1b,39,2,13,77,8,123,7,j,2,3678,610,1,4,4,new,old,female,18
EA_exp_1b,39,2,14,110,5,25,6,d,2,6200,888,1,3,3,old,new,female,18
EA_exp_1b,39,2,15,32,8,175,7,j,3,2211,915,1,4,4,new,old,female,18
EA_exp_1b,39,2,16,144,9,67,10,d,2,9962,1031,1,5,5,old,new,female,18
EA_exp_1b,39,2,17,17,6,178,5,j,2,3326,752,1,3,3,new,old,female,18
EA_exp_1b,39,2,18,49,4,184,3,j,1,8286,1150,1,2,2,new,old,female,18
EA_exp_1b,39,2,19,156,3,62,4,d,3,2508,1505,1,2,2,old,new,female,18
EA_exp_1b,39,2,20,124,3,37,4,d,3,2085,633,1,2,2,old,new,female,18
EA_exp_1b,39,2,21,29,6,141,5,j,2,5850,1036,1,3,3,new,old,female,18
EA_exp_1b,39,2,22,39,6,176,5,j,2,8066,1655,1,3,3,new,old,female,18
EA_exp_1b,39,2,23,198,3,69,4,j,2,3809,4131,0,2,2,old,new,female,18
EA_exp_1b,39,2,24,188,7,22,8,d,3,2907,448,1,4,4,old,new,female,18
EA_exp_1b,39,2,25,137,5,93,6,j,1,4156,287,0,3,3,old,new,female,18
EA_exp_1b,39,2,26,118,5,51,6,d,2,5892,1663,1,3,3,old,new,female,18
EA_exp_1b,39,2,27,9,6,157,5,d,3,5177,516,0,3,3,new,old,female,18
EA_exp_1b,39,2,28,147,3,28,4,j,1,5197,662,0,2,2,old,new,female,18
EA_exp_1b,39,2,29,185,9,20,10,d,3,5801,1051,1,5,5,old,new,female,18
EA_exp_1b,39,2,30,55,10,193,9,j,1,5726,898,1,5,5,new,old,female,18
EA_exp_1b,39,2,31,63,4,146,3,d,3,3854,780,0,2,2,new,old,female,18
EA_exp_1b,39,2,32,18,10,196,9,d,2,3386,700,0,5,5,new,old,female,18
EA_exp_1b,39,2,33,145,7,7,8,j,3,4655,861,0,4,4,old,new,female,18
EA_exp_1b,39,2,34,84,6,117,5,d,1,7000,714,0,3,3,new,old,female,18
EA_exp_1b,39,2,35,71,2,105,1,d,2,2571,974,0,1,1,new,old,female,18
EA_exp_1b,39,2,36,103,3,54,4,j,1,6389,478,0,2,2,old,new,female,18
EA_exp_1b,39,2,37,40,8,194,7,d,2,5254,480,0,4,4,new,old,female,18
EA_exp_1b,39,2,38,116,7,38,8,j,3,2360,437,0,4,4,old,new,female,18
EA_exp_1b,39,2,39,41,4,127,3,d,3,2418,426,0,2,2,new,old,female,18
EA_exp_1b,39,2,40,163,5,78,6,d,2,2148,490,1,3,3,old,new,female,18
EA_exp_1b,39,2,41,81,8,155,7,j,1,3204,525,1,4,4,new,old,female,18
EA_exp_1b,39,2,42,80,4,152,3,j,1,3062,693,1,2,2,new,old,female,18
EA_exp_1b,39,2,43,115,5,31,6,j,2,5606,496,0,3,3,old,new,female,18
EA_exp_1b,39,2,44,42,4,102,3,d,2,15354,637,0,2,2,new,old,female,18
EA_exp_1b,39,2,45,50,10,187,9,j,4,2059,504,1,5,5,new,old,female,18
EA_exp_1b,39,2,46,162,3,85,4,d,3,3553,556,1,2,2,old,new,female,18
EA_exp_1b,39,2,47,158,9,46,10,d,1,3471,610,1,5,5,old,new,female,18
EA_exp_1b,39,2,48,82,6,174,5,d,1,3617,367,0,3,3,new,old,female,18
EA_exp_1b,39,2,49,167,9,95,10,d,3,2144,865,1,5,5,old,new,female,18
EA_exp_1b,39,2,50,19,6,168,5,d,3,2024,660,0,3,3,new,old,female,18
EA_exp_1b,39,2,51,66,8,153,7,d,2,8243,631,0,4,4,new,old,female,18
EA_exp_1b,39,2,52,87,6,161,5,j,2,2987,606,1,3,3,new,old,female,18
EA_exp_1b,39,2,53,11,8,189,7,d,1,2532,438,0,4,4,new,old,female,18
EA_exp_1b,39,2,54,126,3,5,4,d,2,1972,462,1,2,2,old,new,female,18
EA_exp_1b,39,2,55,96,10,114,9,j,1,3192,978,1,5,5,new,old,female,18
EA_exp_1b,39,2,56,2,6,132,5,j,2,4138,925,1,3,3,new,old,female,18
EA_exp_1b,39,2,57,171,5,33,6,d,1,5780,1000,1,3,3,old,new,female,18
EA_exp_1b,39,2,58,150,5,65,6,d,2,3340,1152,1,3,3,old,new,female,18
EA_exp_1b,39,2,59,164,9,35,10,d,3,2749,795,1,5,5,old,new,female,18
EA_exp_1b,39,2,60,13,6,169,5,j,3,3541,1683,1,3,3,new,old,female,18
EA_exp_1b,39,2,61,122,3,57,4,d,1,16829,342,1,2,2,old,new,female,18
